System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-LMB,Socket 0-RMB,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,Proc Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT0,LLCRDMISSLAT (ns)-SKT0,UncFREQ (Ghz)-SKT0,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-LMB,Core3 (Socket 0)-RMB,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2023-11-28,14:52:50.336,0.32,1.59,0.20,1.31,44.72,62.92,0.29,0.36,0.0030,0.0042,  5960,0,0,3.23,1.14,100,55,15130.14,9505.11,2400.05,3.18,79.59,0.63,15.76,15.08,16.62,0.05,68.26,0.00,100.00,0.00,0.00,0.00,0.00,38.35,8.97 ,0.37 ,2.70,1.19,0.91,1.31,1.33,24.65,27.28,0.10,0.12,0.0086,0.0095,    40,0,0,98.79,1.21,0.00,0.00,0.00,57,2867.35,3145.31,2400.05,1.82,45.58,2.39,59.74,
2023-11-28,14:52:51.336,0.32,1.59,0.20,1.30,43.39,61.68,0.30,0.36,0.0029,0.0041,  7840,3,0,3.12,1.14,100,55,15130.31,9508.99,2400.00,3.18,79.56,0.63,15.76,15.19,17.22,0.02,67.57,0.00,100.00,0.00,0.00,0.00,0.00,38.31,8.98 ,0.37 ,2.70,1.19,0.91,1.31,1.32,23.70,26.32,0.10,0.12,0.0083,0.0092,    40,0,0,98.66,1.34,0.00,0.00,0.00,57,2855.44,3134.68,2400.00,1.82,45.55,2.38,59.49,
2023-11-28,14:52:52.336,0.32,1.60,0.20,1.30,42.22,60.46,0.30,0.36,0.0028,0.0040,  7800,0,0,3.03,1.13,100,55,15139.91,9485.75,2400.05,3.19,79.80,0.63,15.77,15.16,17.62,0.00,67.22,0.00,100.00,0.00,0.00,0.00,0.00,38.25,8.88 ,0.37 ,2.70,1.19,0.91,1.30,1.32,22.96,25.59,0.10,0.11,0.0081,0.0090,    40,0,0,98.65,1.35,0.00,0.00,0.00,57,2851.40,3130.55,2400.05,1.82,45.54,2.38,59.41,
2023-11-28,14:52:53.336,0.32,1.60,0.20,1.30,41.34,59.60,0.31,0.36,0.0027,0.0039,  7920,2,0,2.96,1.13,100,54,15151.86,9496.89,2399.97,3.19,79.77,0.63,15.78,15.18,17.29,0.01,67.52,0.00,100.00,0.00,0.00,0.00,0.00,38.28,8.90 ,0.33 ,2.70,1.19,0.91,1.30,1.32,22.37,24.98,0.10,0.11,0.0079,0.0088,    40,0,0,98.56,1.44,0.00,0.00,0.00,57,2845.94,3131.29,2399.97,1.82,45.44,2.37,59.29,
2023-11-28,14:52:54.336,0.32,1.60,0.20,1.30,40.48,58.77,0.31,0.36,0.0027,0.0039,  8160,0,0,2.89,1.12,100,55,15158.99,9493.11,2400.14,3.19,79.84,0.63,15.79,15.19,17.40,0.05,67.37,0.00,100.00,0.00,0.00,0.00,0.00,38.25,8.85 ,0.37 ,2.70,1.18,0.91,1.30,1.32,21.84,24.46,0.11,0.11,0.0077,0.0086,    40,0,0,98.52,1.48,0.00,0.00,0.00,57,2841.48,3128.76,2400.14,1.82,45.41,2.37,59.20,
2023-11-28,14:52:55.336,0.34,1.60,0.21,1.28,41.70,60.02,0.31,0.35,0.0026,0.0037,  8240,0,0,2.95,1.10,100,55,16115.34,10102.02,2399.93,3.19,79.76,0.67,16.79,16.45,18.47,0.08,65.00,0.00,100.00,0.00,0.00,0.00,0.00,38.93,8.88 ,0.26 ,2.70,1.18,0.91,1.30,1.31,21.42,24.05,0.11,0.11,0.0076,0.0085,    40,0,0,98.61,1.39,0.00,0.00,0.00,58,2827.07,3108.34,2399.93,1.82,45.48,2.36,58.90,
2023-11-28,14:52:56.336,0.32,1.60,0.20,1.30,39.23,57.65,0.32,0.36,0.0026,0.0038,  8280,0,0,2.78,1.11,100,55,15177.55,9489.91,2400.27,3.20,79.97,0.63,15.81,15.19,17.64,0.03,67.15,0.00,100.00,0.00,0.00,0.00,0.00,38.22,8.88 ,0.37 ,2.70,1.18,0.91,1.30,1.32,21.19,23.83,0.11,0.11,0.0075,0.0084,    40,0,0,98.53,1.47,0.00,0.00,0.00,57,2838.75,3126.96,2400.27,1.82,45.39,2.37,59.14,
2023-11-28,14:52:57.336,0.32,1.60,0.20,1.30,38.92,57.31,0.32,0.36,0.0026,0.0038,  8280,0,0,2.76,1.11,100,55,15205.42,9496.14,2399.97,3.20,80.06,0.63,15.84,15.17,17.23,0.01,67.59,0.00,100.00,0.00,0.00,0.00,0.00,38.22,8.85 ,0.37 ,2.70,1.18,0.91,1.31,1.32,20.97,23.61,0.11,0.11,0.0074,0.0083,    40,0,0,98.57,1.43,0.00,0.00,0.00,57,2837.23,3131.94,2399.97,1.81,45.30,2.36,59.11,
2023-11-28,14:52:58.336,0.32,1.60,0.20,1.30,38.56,56.94,0.32,0.36,0.0025,0.0037,  8560,0,0,2.73,1.10,100,55,15221.12,9498.69,2399.88,3.20,80.12,0.63,15.86,15.17,17.17,0.04,67.61,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.89 ,0.33 ,2.70,1.18,0.90,1.31,1.32,20.76,23.39,0.11,0.11,0.0073,0.0083,    40,0,0,98.59,1.41,0.00,0.00,0.00,57,2832.83,3132.98,2399.88,1.81,45.21,2.36,59.02,
2023-11-28,14:52:59.336,0.32,1.60,0.20,1.30,38.12,56.55,0.33,0.36,0.0025,0.0037,  8760,0,0,2.70,1.10,100,54,15206.04,9488.67,2400.18,3.21,80.13,0.63,15.84,15.18,17.39,0.05,67.37,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.86 ,0.37 ,2.70,1.18,0.90,1.30,1.32,20.56,23.19,0.11,0.11,0.0073,0.0082,    40,0,0,98.46,1.54,0.00,0.00,0.00,57,2827.17,3127.16,2400.18,1.81,45.20,2.36,58.89,
