System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2023-11-28,15:23:47.211,0.48,2.42,0.20,1.31,0.03,40.08,1.00,0.52,0.0000,0.0017,  5400,0,0,0.01,0.01,100,53,22978.93,9497.82,2400.13,4.84,120.97,0.96,23.93,15.16,17.18,0.01,67.64,0.00,100.00,0.00,0.00,0.00,0.00,39.33,7.36 ,0.04 ,2.70,2.56,1.96,1.31,1.32,0.01,17.84,1.00,0.13,0.0000,0.0029,     0,0,0,98.60,1.40,0.00,0.00,0.00,55,6141.62,3133.67,2400.13,3.92,97.99,5.12,127.94,
2023-11-28,15:23:48.211,0.48,2.43,0.20,1.30,0.03,39.71,1.00,0.52,0.0000,0.0017,  5240,1,0,0.01,0.01,100,53,23077.55,9495.48,2400.07,4.86,121.52,0.96,24.04,15.17,17.32,0.01,67.50,0.00,100.00,0.00,0.00,0.00,0.00,39.32,7.41 ,0.07 ,2.70,2.58,1.98,1.31,1.32,0.01,17.66,1.00,0.13,0.0000,0.0029,     0,0,0,98.61,1.39,0.00,0.00,0.00,56,6194.96,3132.54,2400.07,3.96,98.88,5.16,129.06,
2023-11-28,15:23:49.211,0.48,2.42,0.20,1.31,0.03,40.06,1.00,0.52,0.0000,0.0017,  4960,1,0,0.01,0.01,100,53,22964.55,9497.12,2400.01,4.84,120.90,0.96,23.92,15.16,17.16,0.01,67.67,0.00,100.00,0.00,0.00,0.00,0.00,39.33,7.38 ,0.04 ,2.70,2.56,1.96,1.31,1.32,0.01,17.82,1.00,0.13,0.0000,0.0029,     0,0,0,98.59,1.41,0.00,0.00,0.00,55,6138.30,3133.36,2400.01,3.92,97.95,5.12,127.88,
2023-11-28,15:23:50.211,0.48,2.42,0.20,1.31,0.04,40.10,1.00,0.52,0.0000,0.0017,  4840,1,0,0.01,0.01,100,53,23034.76,9517.14,2399.97,4.84,121.02,0.96,23.99,15.18,17.04,0.02,67.76,0.00,100.00,0.00,0.00,0.00,0.00,39.42,7.35 ,0.37 ,2.70,2.57,1.96,1.31,1.32,0.01,17.83,1.00,0.13,0.0000,0.0029,     0,0,0,98.76,1.24,0.00,0.00,0.00,54,6159.88,3139.71,2399.97,3.92,98.10,5.13,128.33,
2023-11-28,15:23:51.211,0.48,2.43,0.20,1.31,0.03,40.16,1.00,0.52,0.0000,0.0017,  4760,1,0,0.01,0.01,100,53,23121.09,9525.81,2399.98,4.85,121.36,0.96,24.09,15.16,16.84,0.01,67.98,0.00,100.00,0.00,0.00,0.00,0.00,39.40,7.34 ,0.07 ,2.70,2.58,1.96,1.31,1.33,0.01,17.87,1.00,0.13,0.0000,0.0029,     0,0,0,98.89,1.11,0.00,0.00,0.00,55,6179.87,3145.81,2399.98,3.93,98.22,5.15,128.75,
2023-11-28,15:23:52.212,0.48,2.42,0.20,1.31,0.03,40.31,1.00,0.52,0.0000,0.0018,  4440,0,0,0.01,0.01,100,53,23001.94,9502.57,2399.99,4.84,121.03,0.96,23.96,15.16,17.16,0.01,67.66,0.00,100.00,0.00,0.00,0.00,0.00,39.45,7.43 ,0.04 ,2.70,2.56,1.96,1.31,1.32,0.01,17.92,1.00,0.13,0.0000,0.0029,     0,0,0,98.66,1.34,0.00,0.00,0.00,55,6138.79,3135.61,2399.99,3.92,97.89,5.12,127.89,
2023-11-28,15:23:53.212,0.48,2.42,0.20,1.30,0.03,40.25,1.00,0.52,0.0000,0.0018,  4120,3,0,0.01,0.01,100,53,22967.83,9493.34,2400.08,4.84,120.97,0.96,23.92,15.16,17.28,0.01,67.55,0.00,100.00,0.00,0.00,0.00,0.00,39.41,7.36 ,0.07 ,2.70,2.56,1.96,1.30,1.32,0.01,17.90,1.00,0.13,0.0000,0.0029,     0,0,0,98.57,1.43,0.00,0.00,0.00,55,6133.26,3131.64,2400.08,3.92,97.92,5.11,127.77,
2023-11-28,15:23:54.212,0.48,2.42,0.20,1.31,0.03,40.19,1.00,0.52,0.0000,0.0017,  4240,0,0,0.01,0.01,100,53,22997.17,9498.87,2400.04,4.84,121.05,0.96,23.96,15.16,17.19,0.02,67.63,0.00,100.00,0.00,0.00,0.00,0.00,39.42,7.38 ,0.07 ,2.70,2.56,1.96,1.31,1.32,0.01,17.88,1.00,0.13,0.0000,0.0029,     0,0,0,98.64,1.36,0.00,0.00,0.00,55,6148.24,3134.64,2400.04,3.92,98.07,5.12,128.09,
2023-11-28,15:23:55.212,0.48,2.42,0.20,1.30,0.04,40.23,1.00,0.52,0.0000,0.0018,  4320,1,0,0.01,0.01,100,54,22988.19,9505.04,2400.05,4.84,120.93,0.96,23.95,15.26,17.54,0.05,67.16,0.00,100.00,0.00,0.00,0.00,0.00,39.41,7.39 ,0.37 ,2.70,2.56,1.96,1.30,1.32,0.01,17.87,1.00,0.13,0.0000,0.0029,     0,0,0,98.53,1.47,0.00,0.00,0.00,55,6133.40,3127.20,2400.05,3.92,98.07,5.11,127.78,
2023-11-28,15:23:56.212,0.48,2.41,0.20,1.30,0.03,40.35,1.00,0.52,0.0000,0.0018,  4360,2,0,0.01,0.01,100,53,22889.18,9487.97,2399.90,4.82,120.62,0.95,23.84,15.17,17.55,0.05,67.24,0.00,100.00,0.00,0.00,0.00,0.00,39.40,7.42 ,0.07 ,2.70,2.55,1.95,1.30,1.32,0.01,17.95,1.00,0.13,0.0000,0.0029,     0,0,0,98.61,1.39,0.00,0.00,0.00,55,6112.68,3130.02,2399.90,3.91,97.65,5.09,127.35,
