SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
    1.28,    0.93,    9.30,    8.94,    1.21,    0.85,    1.15,    0.78,   12.93,   11.51,4263911109,   24.44,     12.93,     11.51,     24.44
    1.11,    0.87,    9.14,    8.88,    1.07,    0.82,    0.96,    0.70,   12.29,   11.28,4265391127,   23.57,     12.29,     11.28,     23.57
    1.05,    0.82,    9.12,    8.89,    1.08,    0.85,    0.89,    0.66,   12.15,   11.23,4268215024,   23.37,     12.15,     11.23,     23.37
    1.15,    0.89,    9.20,    8.93,    1.22,    0.96,    1.05,    0.78,   12.61,   11.56,4263454939,   24.18,     12.61,     11.56,     24.18
    1.14,    0.85,    9.27,    8.98,    1.26,    0.98,    1.08,    0.79,   12.76,   11.59,4263968843,   24.35,     12.76,     11.59,     24.35
    1.25,    0.92,    9.32,    9.01,    1.33,    1.01,    1.12,    0.79,   13.01,   11.73,4268205547,   24.74,     13.01,     11.73,     24.74
    1.14,    0.88,    9.11,    8.86,    1.26,    1.01,    1.02,    0.77,   12.52,   11.51,4263953534,   24.04,     12.52,     11.51,     24.04
    1.26,    0.96,    9.17,    8.85,    1.32,    1.00,    1.08,    0.76,   12.83,   11.56,4264064150,   24.40,     12.83,     11.56,     24.40
    1.13,    0.90,    9.05,    8.81,    1.13,    0.89,    0.87,    0.63,   12.18,   11.24,4268483364,   23.42,     12.18,     11.24,     23.42
    1.24,    0.94,    9.14,    8.86,    1.25,    0.95,    1.07,    0.77,   12.69,   11.53,4263802927,   24.22,     12.69,     11.53,     24.22
    1.15,    0.88,    9.09,    8.83,    1.14,    0.88,    1.06,    0.79,   12.44,   11.38,4263939959,   23.82,     12.44,     11.38,     23.82
    1.29,    0.95,    9.30,    8.95,    1.34,    0.99,    1.25,    0.90,   13.19,   11.79,4268237619,   24.98,     13.19,     11.79,     24.98
    1.09,    0.83,    9.11,    8.84,    1.15,    0.88,    1.06,    0.80,   12.41,   11.34,4263810384,   23.75,     12.41,     11.34,     23.75
    0.99,    0.75,    9.04,    8.80,    1.04,    0.80,    0.93,    0.70,   12.01,   11.06,4268197274,   23.07,     12.01,     11.06,     23.07
    0.99,    0.75,    9.04,    8.78,    1.02,    0.77,    0.91,    0.66,   11.96,   10.96,4263814915,   22.93,     11.96,     10.96,     22.93
    1.01,    0.77,    9.07,    8.84,    1.10,    0.85,    0.97,    0.73,   12.15,   11.19,4263976487,   23.35,     12.15,     11.19,     23.35
    1.21,    0.86,    9.28,    8.92,    1.30,    0.93,    1.17,    0.79,   12.96,   11.49,4268226634,   24.44,     12.96,     11.49,     24.44
    1.07,    0.83,    9.04,    8.78,    1.09,    0.84,    0.97,    0.71,   12.16,   11.17,4263957928,   23.32,     12.16,     11.17,     23.32
    1.00,    0.76,    8.95,    8.72,    1.02,    0.79,    0.93,    0.68,   11.90,   10.95,4268239807,   22.85,     11.90,     10.95,     22.85
    1.05,    0.79,    8.99,    8.71,    1.05,    0.77,    0.95,    0.67,   12.05,   10.93,4263944100,   22.98,     12.05,     10.93,     22.98
    0.98,    0.72,    8.92,    8.65,    0.93,    0.67,    0.91,    0.65,   11.74,   10.69,4263966236,   22.43,     11.74,     10.69,     22.43
    1.11,    0.84,    9.02,    8.75,    1.00,    0.72,    0.96,    0.68,   12.09,   10.99,4268584339,   23.08,     12.09,     10.99,     23.08
    1.21,    0.88,    9.10,    8.77,    1.08,    0.76,    1.00,    0.69,   12.39,   11.10,4263969390,   23.49,     12.39,     11.10,     23.49
    1.11,    0.87,    9.00,    8.75,    0.98,    0.73,    0.94,    0.70,   12.02,   11.05,4263966994,   23.07,     12.02,     11.05,     23.07
    1.14,    0.89,    9.05,    8.79,    1.00,    0.75,    0.94,    0.68,   12.13,   11.12,4268245141,   23.25,     12.13,     11.12,     23.25
    1.16,    0.92,    9.03,    8.80,    1.03,    0.79,    0.93,    0.69,   12.15,   11.20,4263969130,   23.35,     12.15,     11.20,     23.35
    7.27,    4.79,   15.10,   12.61,    6.72,    4.21,    6.64,    4.11,   35.74,   25.73,4263975295,   61.46,     35.74,     25.73,     61.46
    3.51,    3.00,   11.37,   10.86,    3.05,    2.56,    2.93,    2.43,   20.86,   18.85,4268482026,   39.71,     20.86,     18.85,     39.71
    2.86,    2.55,   10.68,   10.36,    2.42,    2.11,    2.27,    1.95,   18.23,   16.96,4263942282,   35.20,     18.23,     16.96,     35.20
    2.64,    2.33,   10.38,   10.07,    2.30,    1.99,    2.16,    1.85,   17.49,   16.23,4263949922,   33.72,     17.49,     16.23,     33.72
    2.27,    1.96,   10.14,    9.82,    2.13,    1.81,    2.08,    1.76,   16.62,   15.35,4268237679,   31.97,     16.62,     15.35,     31.97
    2.13,    1.84,    9.95,    9.65,    1.91,    1.62,    1.91,    1.60,   15.89,   14.71,4263967795,   30.61,     15.89,     14.71,     30.61
    1.88,    1.63,    9.81,    9.55,    1.67,    1.41,    1.68,    1.41,   15.04,   13.99,4268328024,   29.03,     15.04,     13.99,     29.03
    1.93,    1.61,    9.73,    9.40,    1.68,    1.35,    1.64,    1.31,   14.98,   13.66,4264209485,   28.64,     14.98,     13.66,     28.64
    1.76,    1.50,    9.64,    9.38,    1.59,    1.33,    1.52,    1.25,   14.51,   13.45,4263973895,   27.96,     14.51,     13.45,     27.96
    1.68,    1.45,    9.62,    9.37,    1.46,    1.22,    1.42,    1.17,   14.17,   13.20,4268306381,   27.38,     14.17,     13.20,     27.38
    1.67,    1.40,    9.63,    9.35,    1.52,    1.25,    1.35,    1.08,   14.17,   13.09,4263954597,   27.27,     14.17,     13.09,     27.27
    1.58,    1.33,    9.48,    9.23,    1.46,    1.22,    1.21,    0.94,   13.72,   12.73,4263975656,   26.45,     13.72,     12.73,     26.45
    1.44,    1.19,    9.42,    9.17,    1.40,    1.15,    1.12,    0.88,   13.38,   12.39,4267988792,   25.78,     13.38,     12.39,     25.78
    1.65,    1.29,    9.65,    9.28,    1.57,    1.20,    1.35,    0.98,   14.22,   12.76,4264256486,   26.98,     14.22,     12.76,     26.98
    1.46,    1.20,    9.46,    9.20,    1.29,    1.03,    1.11,    0.83,   13.31,   12.26,4264003371,   25.57,     13.31,     12.26,     25.57
    1.32,    1.10,    9.34,    9.11,    1.16,    0.94,    1.00,    0.76,   12.83,   11.92,4268230938,   24.74,     12.83,     11.92,     24.74
    1.26,    1.05,    9.28,    9.06,    1.21,    0.98,    1.05,    0.83,   12.80,   11.91,4264196502,   24.71,     12.80,     11.91,     24.71
    1.22,    0.98,    9.23,    8.99,    1.26,    1.03,    1.03,    0.79,   12.73,   11.79,4263810651,   24.52,     12.73,     11.79,     24.52
    1.32,    0.99,    9.31,    8.99,    1.38,    1.06,    1.16,    0.83,   13.16,   11.87,4268216030,   25.03,     13.16,     11.87,     25.03
    1.17,    0.95,    9.07,    8.84,    1.19,    0.95,    0.98,    0.76,   12.41,   11.50,4263894397,   23.91,     12.41,     11.50,     23.91
    1.31,    1.02,    9.18,    8.88,    1.25,    0.96,    1.06,    0.75,   12.81,   11.61,4268201387,   24.42,     12.81,     11.61,     24.42
    1.28,    1.03,    9.14,    8.89,    1.25,    0.99,    0.99,    0.73,   12.66,   11.64,4263975371,   24.29,     12.66,     11.64,     24.29
    1.28,    1.02,    9.08,    8.83,    1.18,    0.92,    0.91,    0.64,   12.44,   11.42,4263823174,   23.86,     12.44,     11.42,     23.86
    1.28,    1.02,    9.10,    8.83,    1.14,    0.87,    0.94,    0.66,   12.45,   11.37,4268197736,   23.83,     12.45,     11.37,     23.83
    1.46,    1.11,    9.26,    8.91,    1.30,    0.96,    1.07,    0.72,   13.09,   11.71,4263899134,   24.80,     13.09,     11.71,     24.80
    1.23,    1.00,    9.05,    8.81,    1.07,    0.84,    0.84,    0.60,   12.20,   11.25,4263970693,   23.45,     12.20,     11.25,     23.45
    1.18,    0.95,    9.03,    8.80,    1.06,    0.83,    0.81,    0.58,   12.08,   11.16,4268240695,   23.24,     12.08,     11.16,     23.24
    1.24,    1.00,    9.06,    8.82,    1.05,    0.82,    0.87,    0.63,   12.21,   11.27,4263941255,   23.48,     12.21,     11.27,     23.48
    3.21,    1.98,   11.21,    9.96,    3.08,    1.86,    2.95,    1.71,   20.45,   15.50,4268239467,   35.95,     20.45,     15.50,     35.95
    1.75,    1.28,    9.84,    9.36,    1.64,    1.17,    1.55,    1.07,   14.78,   12.87,4264226927,   27.65,     14.78,     12.87,     27.65
    1.45,    1.09,    9.42,    9.07,    1.40,    1.03,    1.39,    1.03,   13.67,   12.21,4263970575,   25.87,     13.67,     12.21,     25.87
    1.25,    0.96,    9.30,    9.01,    1.22,    0.93,    1.31,    1.00,   13.09,   11.90,4268213127,   24.99,     13.09,     11.90,     24.99
    1.21,    0.93,    9.19,    8.93,    1.26,    0.99,    1.26,    0.98,   12.93,   11.83,4263979704,   24.75,     12.93,     11.83,     24.75
    1.20,    0.91,    9.18,    8.89,    1.33,    1.04,    1.26,    0.97,   12.98,   11.81,4263968092,   24.79,     12.98,     11.81,     24.79
    1.18,    0.92,    9.21,    8.93,    1.23,    0.95,    1.19,    0.91,   12.81,   11.70,4268226552,   24.51,     12.81,     11.70,     24.51
    1.29,    0.96,    9.30,    8.97,    1.31,    0.97,    1.34,    0.99,   13.24,   11.89,4263948838,   25.13,     13.24,     11.89,     25.13
    1.08,    0.85,    9.10,    8.85,    1.12,    0.89,    1.13,    0.89,   12.43,   11.48,4263988132,   23.91,     12.43,     11.48,     23.91
    1.10,    0.84,    9.07,    8.84,    1.14,    0.89,    1.05,    0.79,   12.35,   11.37,4268238131,   23.72,     12.35,     11.37,     23.72
    1.05,    0.81,    9.03,    8.76,    1.13,    0.88,    1.01,    0.75,   12.21,   11.21,4263956219,   23.41,     12.21,     11.21,     23.41
    1.01,    0.77,    9.03,    8.77,    1.09,    0.84,    0.95,    0.69,   12.09,   11.07,4268254035,   23.15,     12.09,     11.07,     23.15
    1.18,    0.84,    9.16,    8.82,    1.19,    0.86,    1.06,    0.72,   12.59,   11.25,4263956266,   23.84,     12.59,     11.25,     23.84
    1.18,    0.89,    9.17,    8.85,    1.19,    0.86,    1.05,    0.73,   12.59,   11.33,4263945945,   23.92,     12.59,     11.33,     23.92
    1.06,    0.80,    9.06,    8.81,    1.05,    0.80,    0.92,    0.67,   12.09,   11.09,4268240298,   23.17,     12.09,     11.09,     23.17
    1.10,    0.84,    9.09,    8.82,    1.07,    0.79,    1.01,    0.73,   12.28,   11.18,4264351774,   23.45,     12.28,     11.18,     23.45
    1.06,    0.75,    9.12,    8.82,    1.09,    0.78,    0.99,    0.67,   12.26,   11.02,4263949073,   23.28,     12.26,     11.02,     23.28
    0.97,    0.73,    9.02,    8.77,    1.01,    0.77,    0.90,    0.66,   11.90,   10.92,4268216037,   22.82,     11.90,     10.92,     22.82
    1.09,    0.79,    9.10,    8.79,    1.12,    0.81,    1.01,    0.69,   12.32,   11.08,4263955873,   23.40,     12.32,     11.08,     23.40
    0.99,    0.75,    9.08,    8.83,    0.97,    0.72,    0.92,    0.66,   11.96,   10.95,4263968497,   22.91,     11.96,     10.95,     22.91
    0.97,    0.72,    9.04,    8.80,    0.99,    0.74,    0.93,    0.67,   11.92,   10.93,4268207914,   22.85,     11.92,     10.93,     22.85
    0.95,    0.70,    9.05,    8.79,    1.02,    0.75,    0.99,    0.73,   12.00,   10.97,4264222603,   22.97,     12.00,     10.97,     22.97
    1.07,    0.74,    9.14,    8.81,    1.08,    0.75,    1.10,    0.76,   12.40,   11.06,4263866235,   23.46,     12.40,     11.06,     23.46
    1.04,    0.72,    9.13,    8.81,    1.06,    0.74,    1.07,    0.74,   12.31,   11.02,4268220036,   23.33,     12.31,     11.02,     23.33
    0.99,    0.74,    8.99,    8.74,    1.05,    0.78,    0.96,    0.70,   11.99,   10.95,4263969775,   22.94,     11.99,     10.95,     22.94
    1.04,    0.74,    9.09,    8.77,    1.07,    0.76,    1.02,    0.71,   12.22,   10.98,4268248062,   23.20,     12.22,     10.98,     23.20
    1.01,    0.75,    8.99,    8.73,    1.02,    0.75,    0.93,    0.66,   11.96,   10.90,4263876286,   22.86,     11.96,     10.90,     22.86
    0.93,    0.69,    8.99,    8.75,    0.93,    0.69,    0.86,    0.61,   11.70,   10.74,4263902448,   22.44,     11.70,     10.74,     22.44
    0.84,    0.61,    8.95,    8.72,    0.92,    0.69,    0.79,    0.55,   11.50,   10.56,4268221526,   22.06,     11.50,     10.56,     22.06
    1.09,    0.76,    9.10,    8.77,    1.10,    0.76,    0.93,    0.60,   12.23,   10.89,4263894018,   23.12,     12.23,     10.89,     23.12
    0.89,    0.65,    8.93,    8.68,    0.91,    0.67,    0.80,    0.55,   11.54,   10.55,4263973351,   22.09,     11.54,     10.55,     22.09
    0.98,    0.71,    9.05,    8.76,    0.95,    0.67,    0.86,    0.57,   11.84,   10.71,4268233587,   22.56,     11.84,     10.71,     22.56
    0.99,    0.72,    8.99,    8.72,    0.92,    0.64,    0.91,    0.62,   11.81,   10.70,4263981932,   22.51,     11.81,     10.70,     22.51
    0.90,    0.66,    8.90,    8.66,    0.85,    0.60,    0.82,    0.57,   11.47,   10.49,4268231278,   21.96,     11.47,     10.49,     21.96
    0.89,    0.67,    8.86,    8.64,    0.87,    0.63,    0.85,    0.61,   11.47,   10.55,4263969225,   22.02,     11.47,     10.55,     22.02
    1.15,    0.80,    9.15,    8.77,    1.11,    0.75,    1.05,    0.68,   12.45,   11.00,4263968998,   23.46,     12.45,     11.00,     23.46
    1.00,    0.74,    9.03,    8.78,    0.94,    0.69,    0.87,    0.61,   11.84,   10.82,4268240515,   22.65,     11.84,     10.82,     22.65
    0.99,    0.74,    9.06,    8.81,    0.91,    0.65,    0.89,    0.62,   11.84,   10.83,4263961802,   22.67,     11.84,     10.83,     22.67
    2.02,    1.23,   10.05,    9.24,    2.04,    1.25,    1.93,    1.11,   16.05,   12.83,4263964870,   28.88,     16.05,     12.83,     28.88
    1.04,    0.75,    8.99,    8.69,    1.02,    0.72,    0.92,    0.61,   11.96,   10.76,4268241913,   22.73,     11.96,     10.76,     22.73
    1.18,    0.81,    9.16,    8.78,    1.23,    0.84,    1.12,    0.73,   12.69,   11.16,4264238018,   23.86,     12.69,     11.16,     23.86
    1.04,    0.75,    9.03,    8.73,    1.08,    0.79,    0.99,    0.70,   12.15,   10.97,4263953386,   23.12,     12.15,     10.97,     23.12
    1.03,    0.76,    9.05,    8.79,    1.05,    0.77,    0.97,    0.69,   12.10,   11.01,4268217879,   23.11,     12.10,     11.01,     23.11
    1.15,    0.91,    9.20,    8.96,    1.20,    0.97,    1.13,    0.88,   12.68,   11.72,4263958181,   24.40,     12.68,     11.72,     24.40
    1.10,    0.86,    9.11,    8.86,    1.08,    0.83,    1.01,    0.74,   12.31,   11.30,4263947875,   23.61,     12.31,     11.30,     23.61
    1.26,    0.95,    9.23,    8.92,    1.22,    0.90,    1.13,    0.81,   12.84,   11.58,4268218374,   24.42,     12.84,     11.58,     24.42
    1.30,    0.94,    9.25,    8.87,    1.32,    0.95,    1.22,    0.85,   13.09,   11.61,4263953076,   24.70,     13.09,     11.61,     24.70
    1.86,    1.22,    9.78,    9.14,    1.84,    1.20,    1.78,    1.14,   15.26,   12.71,4268232771,   27.97,     15.26,     12.71,     27.97
    1.28,    1.00,    9.20,    8.91,    1.30,    1.00,    1.20,    0.90,   12.98,   11.81,4264006746,   24.79,     12.98,     11.81,     24.79
    1.08,    0.81,    9.05,    8.78,    1.15,    0.87,    1.04,    0.76,   12.31,   11.22,4263955616,   23.53,     12.31,     11.22,     23.53
    1.10,    0.79,    9.07,    8.76,    1.17,    0.84,    1.06,    0.73,   12.40,   11.12,4268218644,   23.52,     12.40,     11.12,     23.52
    1.18,    0.84,    9.17,    8.83,    1.28,    0.93,    1.07,    0.73,   12.70,   11.34,4264224287,   24.03,     12.70,     11.34,     24.03
    1.07,    0.82,    9.03,    8.77,    1.12,    0.87,    1.00,    0.74,   12.22,   11.19,4263953569,   23.41,     12.22,     11.19,     23.41
    0.99,    0.72,    9.04,    8.78,    1.13,    0.84,    1.05,    0.77,   12.21,   11.12,4268128606,   23.33,     12.21,     11.12,     23.33
    0.93,    0.69,    8.97,    8.75,    1.11,    0.87,    0.93,    0.68,   11.94,   10.99,4263974283,   22.93,     11.94,     10.99,     22.93
    0.99,    0.70,    9.04,    8.75,    1.16,    0.88,    0.96,    0.66,   12.15,   10.99,4268072456,   23.13,     12.15,     10.99,     23.13
    0.96,    0.70,    9.03,    8.75,    1.17,    0.89,    0.95,    0.67,   12.11,   11.02,4263945899,   23.13,     12.11,     11.02,     23.13
    1.09,    0.76,    9.15,    8.82,    1.29,    0.96,    1.09,    0.77,   12.62,   11.31,4264213606,   23.93,     12.62,     11.31,     23.93
    0.91,    0.68,    8.97,    8.74,    1.13,    0.90,    0.97,    0.73,   11.98,   11.04,4268109319,   23.02,     11.98,     11.04,     23.02
    0.95,    0.71,    8.97,    8.73,    1.12,    0.87,    1.01,    0.75,   12.06,   11.06,4264186347,   23.12,     12.06,     11.06,     23.12
    1.00,    0.77,    8.98,    8.73,    1.14,    0.90,    1.06,    0.80,   12.17,   11.20,4264216121,   23.37,     12.17,     11.20,     23.37
    1.00,    0.76,    8.96,    8.72,    1.06,    0.82,    1.01,    0.76,   12.03,   11.07,4268071106,   23.10,     12.03,     11.07,     23.10
    1.28,    0.90,    9.20,    8.81,    1.25,    0.87,    1.24,    0.85,   12.98,   11.43,4264157516,   24.41,     12.98,     11.43,     24.41
    1.02,    0.77,    8.96,    8.70,    1.07,    0.81,    1.00,    0.73,   12.05,   11.01,4264187993,   23.05,     12.05,     11.01,     23.05
    1.09,    0.76,    9.09,    8.76,    1.19,    0.83,    1.12,    0.78,   12.49,   11.13,4268274663,   23.62,     12.49,     11.13,     23.62
    0.98,    0.70,    8.98,    8.70,    1.06,    0.78,    1.03,    0.75,   12.05,   10.93,4264112382,   22.98,     12.05,     10.93,     22.98
    0.99,    0.72,    8.94,    8.65,    0.99,    0.71,    1.01,    0.72,   11.93,   10.81,4264214050,   22.74,     11.93,     10.81,     22.74
    1.03,    0.74,    8.94,    8.64,    1.02,    0.73,    1.01,    0.71,   12.00,   10.82,4268128894,   22.82,     12.00,     10.82,     22.82
    1.17,    0.81,    9.04,    8.68,    1.11,    0.75,    1.14,    0.76,   12.46,   11.01,4263953261,   23.47,     12.46,     11.01,     23.47
    1.11,    0.82,    9.00,    8.71,    1.03,    0.74,    1.03,    0.73,   12.16,   10.99,4264193256,   23.15,     12.16,     10.99,     23.15
    0.92,    0.68,    8.86,    8.61,    0.86,    0.62,    0.87,    0.62,   11.51,   10.54,4268076693,   22.05,     11.51,     10.54,     22.05
    0.96,    0.73,    8.86,    8.61,    0.91,    0.67,    0.90,    0.67,   11.63,   10.69,4263945743,   22.31,     11.63,     10.69,     22.31
    1.05,    0.80,    8.94,    8.70,    0.99,    0.75,    0.98,    0.73,   11.96,   10.97,4264222129,   22.93,     11.96,     10.97,     22.93
