,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,3792.4845300792,138.39749833848,6.816,2023-10-29,23:26:56.607,0.4,1.61,0.25,1.15,0.69,77.35,0.99,0.38,0.0,0.0038,16280.0,0.77,0.82,97.0,49.0,20578.03,12809.49,2601.17,3.21,80.32,0.79,19.77,0.17,0.97,0.17,1.18,0.44,54.26,0.99,0.42,0.0001,0.0062,20480.0,0.33,0.03,94.0,35.0,8692.76,8981.52,2601.17,1.94,48.39,0.33,8.35,21.4,21.67,0.14,56.8,0.0,100.0,0.0,0.0,0.0,0.0,14.57,18.49,0.05,66.89,0.0,100.0,0.0,0.0,0.0,0.0,58.31,53.88,4.59,4.51,838351.52,843210.4,3.0,3.0,2.96,2.57,1.16,1.16,0.0,17.15,1.0,0.09,0.0,0.0022,160.0,99.42,0.58,0.0,0.0,0.0,52.0,7710.64,3004.78,2601.17,5.13,128.31,5.93,148.21,,bridge,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7737982.0,4424420.0,5176612.0,42638638.0,6556746.0,0.0,483042.0,20723738.0,504462.0,4998812.0,39912446.0,0.0,128128.0,599060.0,170.4,298.87,588.21,510.06,758.6,808.94,2108281935.0,1567.54,170.35,15.35,163.76,12.01,334.11,27.36,2108544534.0,361.47,1092.72,836.29,1929.01
1,2161.2699919484,833.64163489426,15000.0,2023-10-29,23:26:57.607,0.39,2.08,0.19,1.19,0.08,86.89,1.0,0.36,0.0,0.0043,15960.0,0.74,0.86,99.0,48.0,20115.18,9650.86,2597.65,4.17,104.21,0.77,19.36,0.18,1.32,0.13,1.23,0.11,55.3,1.0,0.41,0.0,0.006,20720.0,0.19,0.01,99.0,35.0,9160.67,6927.84,2597.65,2.64,66.11,0.35,8.82,15.66,15.55,0.0,68.8,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.3,0.0,75.89,0.0,100.0,0.0,0.0,0.0,0.0,56.24,52.08,4.57,4.39,0.3,0.33,3.0,3.0,3.06,2.58,1.19,1.19,0.01,20.18,1.0,0.08,0.0,0.0025,440.0,99.79,0.21,0.0,0.0,0.0,51.0,7944.96,3084.3,2597.65,5.15,128.8,6.12,152.92,,bridge,1.0,1.0,3.0,769149.0,769149.0,769149.0,769149.0,769149.0,0.0,0.0,0.0,W,0.0,415545.0,0.0,415545.0,0.0,0.0,0.0,0.0,8163722.0,6220578.0,306292.0,56503468.0,8262534.0,0.0,488572.0,20788194.0,567658.0,3335150.0,46849278.0,0.0,128660.0,581336.0,166.32,325.45,576.07,536.64,742.4,862.08,2133800863.0,1604.48,102.08,5.1,89.93,1.74,192.01,6.84,2133564939.0,198.85,934.41,868.92,1803.33
2,5472.4539778874,2069.8371251586,15000.0,2023-10-29,23:26:58.606,0.38,2.04,0.19,1.19,0.08,91.61,1.0,0.36,0.0,0.0046,16040.0,0.73,0.85,99.0,48.0,19708.98,9682.61,2596.74,4.07,101.78,0.76,18.98,0.18,1.34,0.13,1.24,0.05,55.3,1.0,0.41,0.0,0.006,20760.0,0.15,0.0,98.0,35.0,9231.5,6899.99,2596.74,2.68,66.9,0.36,8.89,15.72,15.58,0.0,68.7,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.2,0.0,76.05,0.0,100.0,0.0,0.0,0.0,0.0,56.21,52.09,4.57,4.37,0.27,0.33,3.0,3.0,2.98,2.51,1.19,1.19,0.0,20.99,1.0,0.07,0.0,0.0027,320.0,99.78,0.22,0.0,0.0,0.0,51.0,7745.04,3081.52,2596.74,5.03,125.67,5.97,149.13,,bridge,1.0,1.0,3.0,1587847.0,1587843.0,2356996.0,2356992.0,2356992.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,8620346.0,6565622.0,331716.0,59264030.0,8725052.0,0.0,561848.0,20908048.0,567952.0,3528980.0,46800992.0,0.0,128086.0,687190.0,163.79,321.63,569.55,531.51,733.33,853.14,2133103844.0,1586.48,81.37,4.1,70.51,0.75,151.88,4.85,2132860151.0,156.73,885.21,857.99,1743.21
3,9232.4865791865,3332.3668946807,15000.0,2023-10-29,23:26:59.607,0.37,1.98,0.19,1.19,0.07,96.48,1.0,0.36,0.0,0.005,16120.0,0.72,0.84,99.0,48.0,19130.67,9642.07,2598.93,3.97,99.2,0.74,18.4,0.18,1.34,0.13,1.24,0.04,55.27,1.0,0.41,0.0,0.006,20920.0,0.12,0.0,98.0,35.0,9284.06,6915.61,2598.93,2.68,67.12,0.36,8.93,15.63,15.52,0.0,68.85,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.07,0.0,76.16,0.0,100.0,0.0,0.0,0.0,0.0,56.15,52.09,4.57,4.36,0.17,0.33,3.0,3.0,2.91,2.45,1.19,1.19,0.01,21.85,1.0,0.07,0.0,0.0029,680.0,99.8,0.2,0.0,0.0,0.0,50.0,7568.24,3086.24,2598.93,4.9,122.61,5.82,145.61,,bridge,1.0,1.0,3.0,4873224.0,4873216.0,7230416.0,7230408.0,7230408.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,9183986.0,6971160.0,351680.0,62150270.0,9325134.0,0.0,518896.0,20718866.0,548380.0,3339196.0,46043228.0,0.0,125650.0,613998.0,160.91,315.08,563.42,523.91,724.33,838.99,2132711012.0,1563.32,65.54,4.05,56.47,0.66,122.01,4.7,2132766416.0,126.71,846.34,843.69,1690.03
4,9430.804332822,3629.6424451483,525.92,2023-10-29,23:27:00.607,0.36,1.93,0.19,1.19,0.08,101.22,1.0,0.36,0.0,0.0054,15920.0,0.71,0.82,99.0,48.0,18595.77,9650.57,2595.76,3.85,96.35,0.72,17.91,0.18,1.34,0.13,1.23,0.06,55.26,1.0,0.41,0.0,0.006,20360.0,0.12,0.01,98.0,35.0,9233.16,6905.18,2595.76,2.67,66.86,0.36,8.89,15.67,15.74,0.0,68.59,0.0,100.0,0.0,0.0,0.0,0.0,10.77,13.38,0.0,75.84,0.0,100.0,0.0,0.0,0.0,0.0,56.07,52.07,4.57,4.35,0.27,0.33,3.0,3.0,2.84,2.39,1.19,1.19,0.0,22.57,1.0,0.07,0.0,0.0031,680.0,99.73,0.27,0.0,0.0,0.0,50.0,7370.9,3078.31,2595.76,4.79,119.72,5.68,141.98,,bridge,1.0,1.0,3.0,5886736.0,5886736.0,13117344.0,13117344.0,13117344.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,9815260.0,7394058.0,361914.0,65176566.0,9736328.0,0.0,523236.0,20906228.0,553308.0,3354274.0,46467386.0,0.0,125804.0,611604.0,156.96,307.26,556.23,515.45,713.19,822.72,2132700381.0,1535.9,63.8,4.42,52.33,1.05,116.14,5.47,2132629229.0,121.6,829.32,828.18,1657.5
5,9471.3833018805,3891.7097837122,15000.0,2023-10-29,23:27:01.607,0.35,1.88,0.18,1.18,0.08,106.23,1.0,0.36,0.0,0.0059,15840.0,0.7,0.8,99.0,48.0,18094.15,9612.38,2598.63,3.76,94.12,0.7,17.41,0.18,1.34,0.13,1.23,0.06,55.16,1.0,0.41,0.0,0.006,21080.0,0.12,0.01,98.0,34.0,9208.13,6859.31,2598.63,2.68,67.12,0.35,8.86,15.65,16.9,0.0,67.45,0.0,100.0,0.0,0.0,0.0,0.0,10.76,14.6,0.0,74.64,0.0,100.0,0.0,0.0,0.0,0.0,55.89,52.24,4.56,4.37,0.33,0.33,3.0,3.0,2.75,2.33,1.18,1.18,0.01,23.39,1.0,0.07,0.0,0.0033,640.0,99.72,0.28,0.0,0.0,0.0,51.0,7150.33,3069.29,2598.63,4.66,116.48,5.5,137.58,,bridge,1.0,1.0,3.0,6274332.0,6274332.0,19391784.0,19391780.0,19391784.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,10527440.0,7822822.0,682514.0,67248776.0,10307682.0,0.0,550998.0,20877276.0,548940.0,3184678.0,45262840.0,0.0,126840.0,615076.0,152.38,298.37,545.6,504.03,697.98,802.4,2134877046.0,1500.38,64.05,4.42,52.99,1.05,117.04,5.47,2134925592.0,122.51,815.02,807.87,1622.89
6,9459.2059952302,4178.1259378729,485.661,2023-10-29,23:27:02.607,0.34,1.83,0.19,1.19,0.09,110.54,1.0,0.36,0.0,0.0063,15640.0,0.67,0.77,99.0,48.0,17601.28,9643.08,2595.5,3.65,91.26,0.68,16.95,0.18,1.35,0.13,1.24,0.04,54.96,1.0,0.41,0.0,0.0059,21080.0,0.11,0.0,98.0,34.0,9287.26,6892.48,2595.5,2.69,67.37,0.36,8.95,15.66,15.67,0.0,68.68,0.0,100.0,0.0,0.0,0.0,0.0,10.74,13.17,0.0,76.08,0.0,100.0,0.0,0.0,0.0,0.0,55.83,52.07,4.57,4.36,0.33,0.33,3.0,3.0,2.7,2.28,1.19,1.19,0.01,24.1,1.0,0.07,0.0,0.0034,400.0,99.78,0.22,0.0,0.0,0.0,50.0,7013.99,3080.46,2595.5,4.55,113.85,5.4,135.12,,bridge,1.0,1.0,3.0,6669792.0,6669808.0,26061780.0,26061780.0,26061780.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,11727534.0,8277612.0,342804.0,71768046.0,10616382.0,0.0,571830.0,20724298.0,544712.0,3159450.0,45669582.0,0.0,126294.0,611296.0,146.57,286.58,530.26,489.4,676.83,775.98,2132698089.0,1452.81,60.6,4.09,48.95,0.73,109.55,4.82,2132647017.0,114.37,786.38,780.8,1567.17
7,9451.6277293695,4499.2952287034,15000.0,2023-10-29,23:27:03.607,0.33,1.8,0.19,1.19,0.08,112.59,1.0,0.37,0.0,0.0065,15920.0,0.64,0.73,99.0,48.0,17392.01,9660.35,2598.08,3.6,90.02,0.67,16.74,0.18,1.34,0.13,1.23,0.04,55.01,1.0,0.41,0.0,0.0059,21480.0,0.11,0.0,98.0,34.0,9293.8,6932.24,2598.08,2.68,67.03,0.36,8.94,15.67,15.55,0.0,68.79,0.0,100.0,0.0,0.0,0.0,0.0,10.81,13.27,0.0,75.93,0.0,100.0,0.0,0.0,0.0,0.0,55.7,52.15,4.57,4.36,0.0,322528.25,3.0,3.0,2.66,2.24,1.19,1.19,0.01,24.53,1.0,0.07,0.0,0.0035,560.0,99.8,0.2,0.0,0.0,0.0,51.0,6918.72,3085.5,2598.08,4.48,112.12,5.33,133.15,,bridge,1.0,1.0,3.0,7059400.0,7059400.0,33121364.0,33121364.0,33121364.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,13004110.0,8688288.0,324730.0,73140900.0,10379810.0,0.0,642908.0,20913606.0,546532.0,3150924.0,46096904.0,0.0,124306.0,602728.0,136.76,266.95,501.9,462.54,638.65,729.48,2132575714.0,1368.14,59.25,3.99,50.15,0.62,109.4,4.61,2132578994.0,114.02,748.06,734.1,1482.15
8,9433.9144766032,4978.3304809561,15000.0,2023-10-29,23:27:04.607,0.33,1.79,0.19,1.19,0.1,113.18,1.0,0.39,0.0,0.0065,16440.0,0.6,0.68,99.0,48.0,17322.2,9696.35,2597.78,3.57,89.32,0.67,16.67,0.18,1.34,0.13,1.24,0.04,55.05,1.0,0.41,0.0,0.0059,21440.0,0.11,0.0,98.0,34.0,9297.83,6918.15,2597.78,2.69,67.2,0.36,8.95,15.73,15.59,0.0,68.68,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.2,0.0,76.02,0.0,100.0,0.0,0.0,0.0,0.0,55.63,52.21,4.57,4.36,0.03,0.17,3.0,3.0,2.64,2.23,1.19,1.19,0.01,24.73,1.0,0.07,0.0,0.0036,600.0,99.78,0.22,0.0,0.0,0.0,50.0,6863.57,3083.19,2597.78,4.45,111.31,5.28,132.11,,bridge,1.0,1.0,3.0,7469588.0,7469588.0,40591076.0,40591072.0,40591072.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,14858256.0,9242030.0,316582.0,73231704.0,10076878.0,0.0,655060.0,20971524.0,555156.0,3135860.0,46186490.0,0.0,124544.0,601664.0,126.93,247.11,471.79,434.88,598.72,681.99,2134690442.0,1280.71,58.73,3.99,47.1,0.62,105.83,4.6,2134671874.0,110.43,704.55,686.59,1391.14
9,9471.9903807447,5572.6730068037,15000.0,2023-10-29,23:27:05.607,0.33,1.8,0.19,1.19,0.07,113.58,1.0,0.39,0.0,0.0066,16280.0,0.56,0.64,99.0,47.0,17273.57,9615.64,2597.65,3.59,89.82,0.67,16.63,0.18,1.35,0.13,1.24,0.04,55.26,1.0,0.41,0.0,0.0059,21240.0,0.1,0.0,98.0,34.0,9316.81,6892.19,2597.65,2.7,67.59,0.36,8.97,15.59,15.45,0.0,68.96,0.0,100.0,0.0,0.0,0.0,0.0,10.74,13.32,0.0,75.93,0.0,100.0,0.0,0.0,0.0,0.0,55.61,52.18,4.54,4.34,0.1,0.1,3.0,3.0,2.63,2.21,1.19,1.19,0.01,24.97,1.0,0.07,0.0,0.0037,800.0,99.81,0.19,0.0,0.0,0.0,50.0,6822.41,3085.78,2597.65,4.42,110.55,5.25,131.32,,bridge,1.0,1.0,3.0,7846920.0,7846920.0,48438100.0,48438100.0,48438100.0,0.0,0.0,0.0,W,0.0,0.0,0.0,415545.0,0.0,0.0,0.0,0.0,16785804.0,9622088.0,339346.0,73657374.0,9731526.0,0.0,731444.0,20860700.0,540652.0,3158484.0,45684044.0,0.0,126252.0,611352.0,118.64,229.93,444.47,409.05,563.11,638.97,2132505098.0,1202.08,55.13,4.07,41.35,0.7,96.48,4.78,2132506796.0,101.26,659.59,643.75,1303.34
