,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,3881.7663174294,161.26899069135,6.221,2023-10-29,20:28:51.887,0.4,2.13,0.19,1.18,0.12,87.14,1.0,0.41,0.0,0.0042,9280.0,0.68,0.78,99.0,52.0,20821.63,9754.36,2600.16,4.27,106.73,0.8,20.01,0.17,1.29,0.13,1.23,0.14,51.52,1.0,0.47,0.0,0.0057,13880.0,0.26,0.01,98.0,49.0,8991.38,6944.18,2600.16,2.59,64.74,0.35,8.64,15.85,16.33,0.01,67.82,0.0,100.0,0.0,0.0,0.0,0.0,10.82,13.46,0.01,75.72,0.0,100.0,0.0,0.0,0.0,0.0,55.68,50.63,4.54,4.43,507640.55,508567.03,3.0,3.0,3.16,2.67,1.18,1.19,0.01,18.35,1.0,0.07,0.0,0.0022,120.0,99.69,0.31,0.0,0.0,0.0,55.0,8220.89,3077.19,2600.16,5.34,133.58,6.32,158.07,,bridge,1.0,1.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8171940.0,6188672.0,394646.0,63065044.0,8145032.0,140.0,480186.0,20712650.0,567980.0,3299478.0,45352062.0,0.0,123564.0,613942.0,165.97,316.09,557.31,516.0,723.28,832.08,53127.0,1555.37,133.2,5.55,140.49,8.95,273.68,14.5,52720.0,288.18,996.96,846.59,1843.55
1,2119.9666467551,945.58659652532,15000.0,2023-10-29,20:28:52.888,0.37,1.99,0.19,1.19,0.1,98.2,1.0,0.38,0.0,0.0051,10280.0,0.74,0.85,99.0,52.0,19363.98,9722.33,2599.06,3.98,99.59,0.75,18.63,0.18,1.31,0.13,1.23,0.07,55.37,1.0,0.41,0.0,0.006,16760.0,0.18,0.01,98.0,48.0,9172.68,6978.89,2599.06,2.63,65.72,0.35,8.82,15.78,15.63,0.0,68.6,0.0,100.0,0.0,0.0,0.0,0.0,10.89,13.38,0.0,75.73,0.0,100.0,0.0,0.0,0.0,0.0,55.32,50.58,4.58,4.37,0.0,0.03,3.0,3.0,2.98,2.51,1.19,1.19,0.01,20.55,1.0,0.06,0.0,0.0027,320.0,99.79,0.21,0.0,0.0,0.0,55.0,7748.47,3083.96,2599.06,5.03,125.63,5.96,149.07,,bridge,1.0,1.0,3.0,238264.0,238429.0,238429.0,238429.0,238429.0,0.0,0.0,0.0,W,0.0,2519347.0,0.0,2519347.0,0.0,0.0,0.0,0.0,8767738.0,6562080.0,535668.0,63272860.0,8633870.0,168.0,490168.0,20781740.0,555814.0,3382386.0,46993408.0,0.0,124754.0,607684.0,169.16,322.75,572.88,530.39,742.04,853.14,52594.0,1595.18,94.57,2.44,85.96,5.79,180.53,8.22,52447.0,188.75,922.57,861.36,1783.93
2,5349.925132136,2375.7157178258,15000.0,2023-10-29,20:28:53.887,0.36,1.94,0.19,1.19,0.09,104.01,1.0,0.37,0.0,0.0056,10840.0,0.73,0.84,99.0,52.0,18730.2,9662.65,2595.53,3.88,96.92,0.72,18.04,0.18,1.33,0.13,1.24,0.04,54.96,1.0,0.41,0.0,0.006,16000.0,0.16,0.01,98.0,49.0,9185.13,6907.42,2595.53,2.66,66.49,0.35,8.85,15.68,15.43,0.01,68.88,0.0,100.0,0.0,0.0,0.0,0.0,10.77,13.12,0.0,76.11,0.0,100.0,0.0,0.0,0.0,0.0,55.08,50.51,4.57,4.36,0.0,0.03,3.0,3.0,2.91,2.45,1.19,1.19,0.01,21.4,1.0,0.06,0.0,0.0028,320.0,99.81,0.19,0.0,0.0,0.0,54.0,7558.8,3082.75,2595.53,4.9,122.6,5.82,145.61,,bridge,1.0,1.0,3.0,1378048.0,1378044.0,1616477.0,1616473.0,1616473.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,9389534.0,6974142.0,487886.0,69136774.0,9171680.0,168.0,504616.0,20531994.0,576940.0,3179680.0,46283706.0,0.0,125944.0,591430.0,165.4,316.76,565.11,525.2,730.52,841.96,52572.0,1572.48,85.09,1.05,73.91,4.43,159.0,5.48,52420.0,164.48,889.51,847.45,1736.96
3,9404.3018631378,3666.4849360321,771.11,2023-10-29,20:28:54.888,0.35,1.87,0.19,1.19,0.08,109.8,1.0,0.36,0.0,0.0061,11640.0,0.72,0.83,99.0,53.0,18143.3,9677.83,2598.73,3.75,93.74,0.7,17.45,0.18,1.32,0.13,1.23,0.06,55.23,1.0,0.42,0.0,0.006,17080.0,0.14,0.01,99.0,48.0,9184.51,6949.05,2598.73,2.64,66.08,0.35,8.84,15.69,15.48,0.0,68.82,0.0,100.0,0.0,0.0,0.0,0.0,10.83,13.3,0.0,75.86,0.0,100.0,0.0,0.0,0.0,0.0,55.0,50.56,4.57,4.34,0.0,0.03,3.0,3.0,2.83,2.38,1.19,1.19,0.01,22.28,1.0,0.05,0.0,0.003,520.0,99.83,0.17,0.0,0.0,0.0,53.0,7359.76,3086.68,2598.73,4.77,119.22,5.66,141.6,,bridge,1.0,1.0,3.0,3357592.0,3357592.0,4974161.0,4974161.0,4974161.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,10130302.0,7453082.0,549654.0,73962896.0,9748774.0,308.0,519344.0,21113876.0,575778.0,3570588.0,46273416.0,0.0,123312.0,615160.0,161.85,308.59,556.89,516.04,718.74,824.64,52576.0,1543.38,73.12,1.77,66.33,5.1,139.44,6.87,52419.0,146.31,858.18,831.51,1689.69
4,9443.8548151504,3929.3413636451,302.717,2023-10-29,20:28:55.888,0.34,1.83,0.19,1.19,0.09,116.51,1.0,0.36,0.0,0.0066,12000.0,0.7,0.81,99.0,53.0,17673.28,9677.27,2598.0,3.65,91.31,0.68,17.01,0.18,1.33,0.13,1.24,0.04,55.07,1.0,0.42,0.0,0.006,17040.0,0.12,0.0,98.0,48.0,9230.61,6914.41,2598.0,2.67,66.75,0.36,8.88,15.7,15.6,0.01,68.7,0.0,100.0,0.0,0.0,0.0,0.0,10.77,13.16,0.0,76.07,0.0,100.0,0.0,0.0,0.0,0.0,54.96,50.54,4.57,4.32,0.13,0.03,3.0,3.0,2.75,2.32,1.19,1.19,0.01,23.17,1.0,0.05,0.0,0.0032,600.0,99.81,0.19,0.0,0.0,0.0,54.0,7142.71,3084.84,2598.0,4.63,115.77,5.5,137.47,,bridge,1.0,1.0,3.0,5981916.0,5981916.0,10956177.0,10956177.0,10956177.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,11110974.0,7964978.0,581014.0,79603020.0,10249330.0,0.0,548716.0,20780312.0,553728.0,3177454.0,45131898.0,0.0,127274.0,610260.0,156.7,300.36,545.25,505.41,701.95,805.77,52585.0,1507.72,61.59,0.79,58.71,4.15,120.3,4.94,52472.0,125.24,822.25,810.71,1632.96
5,9443.5488251583,4240.3293961547,663.203,2023-10-29,20:28:56.887,0.33,1.77,0.19,1.18,0.09,121.5,1.0,0.36,0.0,0.0071,12640.0,0.67,0.77,99.0,53.0,17134.89,9698.43,2595.53,3.53,88.34,0.66,16.51,0.18,1.32,0.13,1.23,0.06,54.88,1.0,0.42,0.0,0.006,16520.0,0.11,0.01,98.0,47.0,9133.09,6902.85,2595.53,2.65,66.15,0.35,8.8,15.77,15.94,0.4,67.89,0.0,100.0,0.0,0.0,0.0,0.0,10.85,14.59,0.0,74.56,0.0,100.0,0.0,0.0,0.0,0.0,54.92,50.6,4.56,4.32,0.33,0.37,3.0,3.0,2.68,2.26,1.19,1.19,0.01,23.77,1.0,0.05,0.0,0.0034,560.0,99.78,0.22,0.0,0.0,0.0,54.0,6961.65,3076.8,2595.53,4.53,113.13,5.36,134.11,,bridge,1.0,1.0,3.0,6370292.0,6370272.0,17326601.0,17326581.0,17326581.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,12420562.0,8407224.0,472822.0,81796022.0,10530688.0,0.0,597310.0,20518960.0,557494.0,3292646.0,45690442.0,0.0,126266.0,598094.0,148.41,283.82,521.83,482.97,670.24,766.79,52506.0,1437.03,56.98,1.07,54.46,4.41,111.44,5.48,52408.0,116.92,781.68,772.27,1553.95
6,9407.510731756,4635.5728481276,240.17,2023-10-29,20:28:57.888,0.33,1.76,0.19,1.19,0.08,124.94,1.0,0.35,0.0,0.0074,12880.0,0.63,0.72,99.0,52.0,16922.09,9635.68,2597.68,3.51,87.81,0.65,16.29,0.18,1.34,0.13,1.24,0.04,55.05,1.0,0.42,0.0,0.006,16760.0,0.11,0.0,98.0,48.0,9248.27,6909.25,2597.68,2.68,66.93,0.36,8.9,15.62,15.43,0.0,68.95,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.21,0.0,76.02,0.0,100.0,0.0,0.0,0.0,0.0,54.97,50.49,4.56,4.31,0.0,0.03,3.0,3.0,2.65,2.23,1.19,1.19,0.01,24.15,1.0,0.05,0.0,0.0035,480.0,99.82,0.18,0.0,0.0,0.0,54.0,6893.68,3086.16,2597.68,4.47,111.69,5.31,132.69,,bridge,1.0,1.0,3.0,6825728.0,6825732.0,24152437.0,24152437.0,24152437.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,13983172.0,8857884.0,552188.0,85544942.0,10218796.0,0.0,643636.0,21091588.0,555170.0,3123232.0,45693494.0,0.0,125790.0,606242.0,138.61,264.29,491.52,455.03,630.13,719.32,52488.0,1349.45,54.01,0.73,53.03,4.06,107.03,4.79,52414.0,111.82,737.17,724.11,1461.27
7,9434.9337860742,5206.7780485315,203.556,2023-10-29,20:28:58.889,0.33,1.46,0.22,1.16,0.72,119.21,0.99,0.37,0.0,0.007,14840.0,0.65,0.67,96.0,51.0,17018.61,11658.26,2598.71,2.92,72.99,0.65,16.37,0.17,1.08,0.16,1.2,0.44,56.03,0.99,0.41,0.0,0.0062,17280.0,0.23,0.02,91.0,49.0,9043.13,8354.15,2598.71,2.16,54.12,0.35,8.7,19.35,20.07,0.21,60.37,0.0,100.0,0.0,0.0,0.0,0.0,13.41,16.46,0.1,70.04,0.0,100.0,0.0,0.0,0.0,0.0,56.38,51.77,4.55,4.39,0.0,0.03,3.0,3.0,2.59,2.22,1.16,1.17,0.01,22.44,1.0,0.05,0.0,0.0033,240.0,99.58,0.42,0.0,0.0,0.0,54.0,6724.97,3026.39,2598.71,4.44,111.11,5.18,129.39,,bridge,1.0,1.0,3.0,7266912.0,7266896.0,31419449.0,31419429.0,31419429.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,16218636.0,7170296.0,4114726.0,78789060.0,9905196.0,0.0,684796.0,21234248.0,495726.0,4642652.0,44733038.0,0.0,125202.0,603022.0,143.68,239.73,509.46,433.07,653.14,672.8,52570.0,1325.93,116.88,8.67,122.76,12.21,239.64,20.88,52535.0,260.53,892.78,693.68,1586.46
8,9422.6919181501,5916.7411389697,364.57,2023-10-29,20:28:59.888,0.32,1.72,0.19,1.19,0.09,128.32,1.0,0.35,0.0,0.0077,15360.0,0.55,0.63,99.0,51.0,16584.36,9648.28,2596.26,3.44,85.94,0.64,15.97,0.18,1.34,0.13,1.24,0.09,54.98,1.0,0.41,0.0,0.0059,17600.0,0.2,0.01,99.0,48.0,9260.23,6907.04,2596.26,2.68,67.03,0.36,8.92,15.66,15.5,0.0,68.84,0.0,100.0,0.0,0.0,0.0,0.0,10.77,13.19,0.0,76.04,0.0,100.0,0.0,0.0,0.0,0.0,54.91,50.52,4.51,4.38,0.0,0.03,3.0,3.0,2.62,2.2,1.19,1.19,0.01,24.37,1.0,0.05,0.0,0.0036,280.0,99.82,0.18,0.0,0.0,0.0,54.0,6790.67,3083.91,2596.26,4.4,110.1,5.23,130.78,,bridge,1.0,1.0,3.0,7704812.0,7704812.0,39124397.0,39124397.0,39124397.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,18145260.0,9815400.0,324030.0,88363968.0,9766162.0,0.0,722302.0,20412826.0,568904.0,3206294.0,46731286.0,0.0,128450.0,598038.0,119.64,226.74,433.14,400.41,552.78,627.15,52477.0,1179.94,97.96,1.05,98.88,4.4,196.84,5.45,52447.0,202.29,749.62,632.6,1382.23
9,9366.2608316178,5938.8828723067,143.715,2023-10-29,20:29:00.888,0.32,1.7,0.19,1.19,0.09,129.75,1.0,0.35,0.0,0.0079,15760.0,0.52,0.59,99.0,52.0,16408.59,9638.88,2597.69,3.4,85.12,0.63,15.79,0.18,1.35,0.13,1.24,0.05,55.17,1.0,0.41,0.0,0.0059,18120.0,0.14,0.0,98.0,47.0,9304.35,6885.99,2597.69,2.7,67.56,0.36,8.96,15.64,15.58,0.0,68.79,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.23,0.0,76.04,0.0,100.0,0.0,0.0,0.0,0.0,54.9,50.57,4.51,4.33,0.0,0.0,3.0,3.0,2.59,2.19,1.19,1.19,0.01,24.54,1.0,0.05,0.0,0.0036,480.0,99.79,0.21,0.0,0.0,0.0,54.0,6737.97,3083.53,2597.69,4.37,109.26,5.19,129.69,,bridge,1.0,1.0,3.0,7945380.0,7945384.0,47069861.0,47069861.0,47069861.0,0.0,0.0,0.0,W,0.0,0.0,0.0,2519347.0,0.0,0.0,0.0,0.0,19387368.0,10175396.0,332010.0,89155934.0,9567348.0,0.0,746242.0,20778828.0,576184.0,3103114.0,46614246.0,0.0,129612.0,589652.0,112.77,212.76,410.64,379.83,523.41,592.59,52511.0,1116.0,65.35,0.77,69.59,4.13,134.95,4.89,52478.0,139.84,658.35,597.48,1255.84
