TIME 2024-02-08 12:33:06
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      14        0.23         16k      1240.0         0.0         0.0
      15        0.22          0k         0.0         0.0         0.0
      16        0.25          0k       120.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.15          0k       280.0         0.0         0.0
      19        0.17          0k         0.0         0.0         0.0
      20        0.30          0k         0.0         0.0         0.0
      21        0.20          1k         0.0         0.1         0.0
      22        0.33          0k        40.0         0.0         0.0
      23        0.34          0k        40.0         0.0         0.0
      24        0.25          0k       120.0         0.0         0.0
      25        0.55          9k       680.0         0.5         1.2
      26        0.26          1k        40.0         0.0         0.0
      27        0.25          1k        40.0         0.0         0.0
      28        0.23          1k        80.0         0.0         0.0
      29        0.24          0k        80.0         0.0         0.0
      30        0.07          1k       240.0         0.1         0.0
      31        0.23          0k       160.0         0.0         0.0
      32        0.21          0k        80.0         0.0         0.0
      33        0.19          0k         0.0         0.0         0.0
      34        0.02         13k        40.0         0.0         0.0
      35        0.24          0k        40.0         0.0         0.0
      36        0.17          0k        40.0         0.0         0.0
      37        0.10          1k         0.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.28          0k        80.0         0.0         0.0
TIME 2024-02-08 12:33:10
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        405k       120.0         6.4         0.0
       1        1.01        316k       120.0         0.0         2.6
       2        0.97        373k       240.0         0.0         0.0
       3        1.01        418k       240.0       261.5         0.0
       4        3.37      21300k      1960.0       463.3         6.1
       5        0.25          3k       160.0         0.0         0.0
       6        0.14          0k        40.0         0.0         0.0
       7        0.14          0k       120.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.49          4k      2040.0         0.2         0.0
      11        0.19          0k         0.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.16          0k        40.0         0.0         0.0
      14        0.24         18k      1480.0         0.2         0.2
      15        0.28          0k         0.0         0.0         0.0
      16        0.27          0k        80.0         0.0         0.0
      17        0.32          0k         0.0         0.0         0.0
      18        0.12          0k       280.0         0.0         0.0
      19        0.07          0k         0.0         0.0         0.0
      20        0.32          0k         0.0         0.0         0.0
      21        0.21          1k         0.0         0.0         0.0
      22        0.33          0k        40.0         0.0         0.0
      23        0.33          0k        40.0         0.0         0.0
      24        0.23          0k        80.0         0.0         0.0
      25        0.35          3k       640.0         0.0         0.4
      26        0.21          1k        40.0         0.0         0.0
      27        0.34          1k        80.0         0.0         0.0
      28        0.19          0k        80.0         0.0         0.0
      29        0.18          0k        80.0         0.0         0.0
      30        0.16          1k       240.0         0.0         0.0
      31        0.20          0k       120.0         0.0         0.0
      32        0.18          0k        80.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.03         13k        40.0         0.0         0.0
      35        0.23          0k        40.0         0.0         0.0
      36        0.10          0k        40.0         0.0         0.0
      37        0.05          1k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.44          0k        40.0         0.0         0.0
TIME 2024-02-08 12:33:11
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        404k       120.0         2.6         0.0
       1        1.01        377k        80.0         0.2         0.0
       2        0.97        374k       240.0         0.2         0.0
       3        1.00        424k       360.0       266.4         0.0
       4        3.15      19188k      2000.0       186.6         0.0
       5        0.23          3k       120.0         0.0         0.0
       6        0.18          0k        40.0         0.0         0.0
       7        0.21          0k       120.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.49          4k      2160.0         0.1         0.0
      11        0.16          0k         0.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.17          0k        40.0         0.0         0.0
      14        0.24         16k      1480.0         0.0         0.0
      15        0.26          0k         0.0         0.0         0.0
      16        0.27          0k        80.0         0.0         0.0
      17        0.27          1k         0.0         0.0         0.0
      18        0.14          0k       280.0         0.0         0.0
      19        0.09          0k         0.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.19          2k         0.0         0.0         0.1
      22        0.33          0k        40.0         0.0         0.0
      23        0.36          0k        40.0         0.0         0.0
      24        0.25          0k        80.0         0.0         0.0
      25        0.36          4k       600.0         0.0         0.3
      26        0.22          0k        40.0         0.0         0.0
      27        0.19          0k        80.0         0.0         0.0
      28        0.18          0k        80.0         0.0         0.0
      29        0.18          0k        80.0         0.0         0.0
      30        0.04          1k       240.0         0.0         0.0
      31        0.20          0k       160.0         0.0         0.0
      32        0.18          0k        80.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.03         13k         0.0         0.0         0.0
      35        0.23          0k        40.0         0.0         0.0
      36        0.15          0k        40.0         0.0         0.0
      37        0.04          1k         0.0         0.0         0.0
      38        0.26          0k         0.0         0.0         0.0
      39        0.42          0k        40.0         0.0         0.0
TIME 2024-02-08 12:33:12
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99        384k       160.0         3.1         0.1
       1        1.02        363k       120.0         0.1         1.3
       2        0.97        332k       200.0         0.2         0.0
       3        1.01        376k       320.0       267.3         0.0
       4        3.27      22303k      1640.0       145.0         2.5
       5        0.21          2k       120.0         0.0         0.0
       6        0.14          1k        40.0         0.0         0.0
       7        0.16          1k       120.0         0.0         0.0
       8        0.20          1k         0.0         0.0         0.0
       9        0.19          1k         0.0         0.0         0.0
      10        1.52          3k      2000.0         0.2         0.0
      11        0.19          0k         0.0         0.0         0.0
      12        0.20          0k         0.0         0.0         0.0
      13        0.18          0k        40.0         0.0         0.0
      14        0.34         23k      2280.0         0.7         0.1
      15        0.54          3k       200.0         0.2         0.0
      16        0.25          0k        80.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.11          0k       240.0         0.0         0.0
      19        0.12          0k         0.0         0.0         0.0
      20        0.30          0k         0.0         0.0         0.0
      21        0.23          2k        40.0         0.0         0.1
      22        0.33          0k        40.0         0.0         0.0
      23        0.31          0k        40.0         0.0         0.0
      24        0.23          1k        80.0         0.0         0.0
      25        0.49          7k       640.0         0.3         0.6
      26        0.23          1k        40.0         0.0         0.0
      27        0.29          2k        40.0         0.0         0.1
      28        0.15          0k        80.0         0.0         0.0
      29        0.15          0k        80.0         0.0         0.0
      30        0.20          0k       160.0         0.0         0.0
      31        0.35          0k       160.0         0.0         0.0
      32        0.15          0k        80.0         0.0         0.0
      33        0.15          0k         0.0         0.0         0.0
      34        0.02         14k         0.0         0.0         0.0
      35        0.22          1k        40.0         0.0         0.0
      36        0.13          0k        40.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.31          0k        40.0         0.0         0.0
TIME 2024-02-08 12:33:13
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        404k       240.0         3.1         0.0
       1        1.00        314k       120.0         0.2         0.5
       2        0.97        388k       200.0         0.3         0.0
       3        1.01        419k       320.0       264.5         0.0
       4        3.31      20147k      2160.0       441.5         3.8
       5        0.18          2k       120.0         0.0         0.0
       6        0.17          0k        40.0         0.0         0.0
       7        0.14          0k       120.0         0.0         0.0
       8        0.15          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.50          3k      2000.0         0.2         0.0
      11        0.13          0k         0.0         0.0         0.0
      12        0.13          0k         0.0         0.0         0.0
      13        0.20          0k        40.0         0.0         0.0
      14        0.22         16k      2320.0         0.0         0.0
      15        0.17          0k       160.0         0.0         0.0
      16        0.25          0k        80.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.15          0k       240.0         0.0         0.0
      19        0.11          0k         0.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.31          0k        40.0         0.1         0.0
      22        0.34          0k        40.0         0.0         0.0
      23        0.35          0k        40.0         0.0         0.0
      24        0.23          0k        80.0         0.0         0.0
      25        0.41         10k       600.0         0.1         1.0
      26        0.25          1k        40.0         0.0         0.0
      27        0.26          1k        40.0         0.2         0.0
      28        0.22          0k        80.0         0.0         0.0
      29        0.21          0k        80.0         0.0         0.0
      30        0.10          0k       200.0         0.0         0.0
      31        0.33          0k       160.0         0.0         0.0
      32        0.21          0k        80.0         0.0         0.0
      33        0.22          0k         0.0         0.0         0.0
      34        0.03         13k         0.0         0.0         0.0
      35        0.22          0k        40.0         0.0         0.0
      36        0.14          0k        40.0         0.0         0.0
      37        0.11          1k         0.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.41          2k        40.0         0.0         0.0
TIME 2024-02-08 12:33:14
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        388k       240.0         5.4         0.0
       1        1.01        393k        80.0         0.2         0.0
       2        0.98        335k       200.0         0.2         0.0
       3        1.01        389k       320.0       264.3         0.1
       4        3.11      20004k      2040.0        27.3         0.4
       5        0.25          3k       160.0         0.0         0.0
       6        0.17          0k        40.0         0.0         0.0
       7        0.14          0k       120.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.16          0k         0.0         0.0         0.0
      10        1.51          4k      2000.0         0.1         0.0
      11        0.18          0k         0.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.18          0k        40.0         0.0         0.0
      14        0.22         16k      2320.0         0.1         0.0
      15        0.23          0k       160.0         0.0         0.0
      16        0.30          0k        80.0         0.0         0.0
      17        0.32          0k         0.0         0.0         0.0
      18        0.12          0k       240.0         0.0         0.0
      19        0.09          0k         0.0         0.0         0.0
      20        0.32          0k         0.0         0.0         0.0
      21        0.23          1k        40.0         0.0         0.0
      22        0.36          0k        40.0         0.0         0.0
      23        0.34          0k        40.0         0.0         0.0
      24        0.27          0k        80.0         0.0         0.0
      25        0.35          5k       640.0         0.0         0.4
      26        0.26          1k        40.0         0.0         0.0
      27        0.32          1k        40.0         0.0         0.0
      28        0.18          0k        80.0         0.0         0.0
      29        0.18          0k        80.0         0.0         0.0
      30        0.15          1k       200.0         0.0         0.0
      31        0.17          0k       120.0         0.0         0.0
      32        0.17          0k        80.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.03         13k         0.0         0.0         0.0
      35        0.20          0k        40.0         0.0         0.0
      36        0.09          0k        40.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.26          0k         0.0         0.0         0.0
      39        0.42          0k        40.0         0.0         0.0
TIME 2024-02-08 12:33:15
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99        383k       240.0         7.7         0.0
       1        1.02        329k       160.0         0.2         1.7
       2        0.97        363k       200.0         0.0         0.0
       3        1.01        417k       320.0       273.0         0.0
       4        3.37      21596k      1760.0       311.4         5.2
       5        0.21          2k       120.0         0.0         0.0
       6        0.13          0k        40.0         0.0         0.0
       7        0.13          0k       120.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.16          0k         0.0         0.0         0.0
      10        1.51          3k      2040.0         0.0         0.0
      11        0.16          0k         0.0         0.0         0.0
      12        0.16          0k         0.0         0.0         0.0
      13        0.16          0k        40.0         0.0         0.0
      14        0.23         17k      2120.0         0.0         0.0
      15        0.26          0k       160.0         0.0         0.0
      16        0.27          0k        80.0         0.0         0.0
      17        0.29          1k         0.0         0.0         0.0
      18        0.12          0k       240.0         0.0         0.0
      19        0.08          0k         0.0         0.0         0.0
      20        0.34          0k         0.0         0.0         0.0
      21        0.19          0k        40.0         0.0         0.0
      22        0.33          0k        40.0         0.0         0.0
      23        0.30          0k        40.0         0.0         0.0
      24        0.24          0k        80.0         0.0         0.0
      25        0.63          8k       920.0         0.6         1.1
      26        0.21          1k        40.0         0.0         0.0
      27        0.24          1k        40.0         0.0         0.0
      28        0.18          0k        80.0         0.0         0.0
      29        0.18          0k        80.0         0.0         0.0
      30        0.07          0k       200.0         0.0         0.0
      31        0.18          0k       160.0         0.0         0.0
      32        0.18          0k        80.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.06         13k         0.0         0.0         0.0
      35        0.21          0k        40.0         0.0         0.0
      36        0.09          0k        40.0         0.0         0.0
      37        0.23          1k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.59          5k       320.0         0.1         0.2
TIME 2024-02-08 12:33:16
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        407k       240.0         9.6         0.0
       1        1.00        358k       200.0         0.1         0.9
       2        0.97        392k       360.0         0.2         0.0
       3        1.00        449k       320.0       268.9         0.0
       4        3.21      19452k      1880.0       303.7         1.1
       5        0.25          3k       160.0         0.0         0.0
       6        0.16          1k        40.0         0.0         0.0
       7        0.15          1k       120.0         0.0         0.0
       8        0.19          1k         0.0         0.0         0.0
       9        0.19          1k         0.0         0.0         0.0
      10        1.51          3k      1960.0         0.0         0.0
      11        0.21          0k         0.0         0.0         0.0
      12        0.26          1k        40.0         0.0         0.0
      13        0.18          0k        40.0         0.0         0.0
      14        0.23         16k      1920.0         0.0         0.0
      15        0.75          1k       640.0         0.3         0.2
      16        0.27          0k        80.0         0.0         0.0
      17        0.30          0k         0.0         0.0         0.0
      18        0.12          0k       240.0         0.0         0.0
      19        1.75          7k       240.0         0.2         0.2
      20        0.30          0k         0.0         0.0         0.0
      21        0.23          3k        40.0         0.0         0.2
      22        0.32          0k        40.0         0.0         0.0
      23        0.33          0k        40.0         0.0         0.0
      24        0.25          0k        80.0         0.0         0.0
      25        0.34          4k       840.0         0.0         0.4
      26        0.24          1k        40.0         0.0         0.0
      27        0.32          1k        40.0         0.0         0.0
      28        0.15          0k        80.0         0.0         0.0
      29        0.17          0k        80.0         0.0         0.0
      30        0.23          0k       200.0         0.0         0.0
      31        0.15          0k       120.0         0.0         0.0
      32        0.13          0k        80.0         0.0         0.0
      33        0.20          0k         0.0         0.0         0.0
      34        0.05         13k        40.0         0.0         0.0
      35        0.18          0k        40.0         0.0         0.0
      36        0.10          0k        40.0         0.0         0.0
      37        0.25          1k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.04          1k       320.0         0.0         0.0
TIME 2024-02-08 12:33:17
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        386k       160.0        26.9         0.0
