,input_rate,output_rate,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_Socket 1-EXEC,ndpi_stats-pcm_new_Socket 1-IPC,ndpi_stats-pcm_new_Socket 1-FREQ,ndpi_stats-pcm_new_Socket 1-AFREQ,ndpi_stats-pcm_new_Socket 1-L3MISS,ndpi_stats-pcm_new_Socket 1-L2MISS,ndpi_stats-pcm_new_Socket 1-L3HIT,ndpi_stats-pcm_new_Socket 1-L2HIT,ndpi_stats-pcm_new_Socket 1-L3MPI,ndpi_stats-pcm_new_Socket 1-L2MPI,ndpi_stats-pcm_new_Socket 1-L3OCC,ndpi_stats-pcm_new_Socket 1-READ,ndpi_stats-pcm_new_Socket 1-WRITE,ndpi_stats-pcm_new_Socket 1-LOCAL,ndpi_stats-pcm_new_Socket 1-TEMP,ndpi_stats-pcm_new_Socket 1-INST,ndpi_stats-pcm_new_Socket 1-ACYC,ndpi_stats-pcm_new_Socket 1-TIME(ticks),ndpi_stats-pcm_new_Socket 1-PhysIPC,ndpi_stats-pcm_new_Socket 1-PhysIPC%,ndpi_stats-pcm_new_Socket 1-INSTnom,ndpi_stats-pcm_new_Socket 1-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_SKT1 Core C-State-C0res%,ndpi_stats-pcm_new_SKT1 Core C-State-C1res%,ndpi_stats-pcm_new_SKT1 Core C-State-C3res%,ndpi_stats-pcm_new_SKT1 Core C-State-C6res%,ndpi_stats-pcm_new_SKT1 Core C-State-C7res%,ndpi_stats-pcm_new_SKT1 Package C-State-C0res%,ndpi_stats-pcm_new_SKT1 Package C-State-C2res%,ndpi_stats-pcm_new_SKT1 Package C-State-C3res%,ndpi_stats-pcm_new_SKT1 Package C-State-C6res%,ndpi_stats-pcm_new_SKT1 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT1,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT1,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT1,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT1,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur-total,pcm-pcie_new_skt-0_RFO-total,pcm-pcie_new_skt-0_CRd-total,pcm-pcie_new_skt-0_DRd-total,pcm-pcie_new_skt-0_ItoM-total,pcm-pcie_new_skt-0_PRd-total,pcm-pcie_new_skt-0_WiL-total,pcm-pcie_new_skt-0_PCIRdCur-miss,pcm-pcie_new_skt-0_RFO-miss,pcm-pcie_new_skt-0_CRd-miss,pcm-pcie_new_skt-0_DRd-miss,pcm-pcie_new_skt-0_ItoM-miss,pcm-pcie_new_skt-0_PRd-miss,pcm-pcie_new_skt-0_WiL-miss,pcm-pcie_new_skt-0_PCIRdCur-hit,pcm-pcie_new_skt-0_RFO-hit,pcm-pcie_new_skt-0_CRd-hit,pcm-pcie_new_skt-0_DRd-hit,pcm-pcie_new_skt-0_ItoM-hit,pcm-pcie_new_skt-0_PRd-hit,pcm-pcie_new_skt-0_WiL-hit,pcm-pcie_new_skt-1_PCIRdCur-total,pcm-pcie_new_skt-1_RFO-total,pcm-pcie_new_skt-1_CRd-total,pcm-pcie_new_skt-1_DRd-total,pcm-pcie_new_skt-1_ItoM-total,pcm-pcie_new_skt-1_PRd-total,pcm-pcie_new_skt-1_WiL-total,pcm-pcie_new_skt-1_PCIRdCur-miss,pcm-pcie_new_skt-1_RFO-miss,pcm-pcie_new_skt-1_CRd-miss,pcm-pcie_new_skt-1_DRd-miss,pcm-pcie_new_skt-1_ItoM-miss,pcm-pcie_new_skt-1_PRd-miss,pcm-pcie_new_skt-1_WiL-miss,pcm-pcie_new_skt-1_PCIRdCur-hit,pcm-pcie_new_skt-1_RFO-hit,pcm-pcie_new_skt-1_CRd-hit,pcm-pcie_new_skt-1_DRd-hit,pcm-pcie_new_skt-1_ItoM-hit,pcm-pcie_new_skt-1_PRd-hit,pcm-pcie_new_skt-1_WiL-hit,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,ddio_ways_new_cos_way,ddio_ways_new_binary,ddio_ways_new_ddio_ways,latency_new_latency,tx_stats_PacketRate,tx_stats_Mbit,tx_stats_MbitWithFraming,tx_stats_TotalPackets,tx_stats_TotalBytes,packetsize
38,7339.5017905276,6429.1657273574,2024-02-22,23:41:31.433,0.32,1.61,0.2,1.18,0.52,177.77,1.0,0.32,0.0,0.0107,20040.0,0.08,0.04,61.0,43.0,16572.23,10307.36,2597.16,3.22,80.39,0.64,15.95,0.19,1.28,0.15,1.21,0.75,74.52,0.99,0.42,0.0001,0.0077,24600.0,0.08,0.04,72.0,36.0,9644.57,7541.19,2597.16,2.56,63.95,0.37,9.28,16.87,17.48,0.04,65.61,0.0,100.0,0.0,0.0,0.0,0.0,11.99,16.58,0.67,70.76,0.0,100.0,0.0,0.0,0.0,0.0,57.9,53.65,4.14,4.27,0.33,0.33,3.0,3.0,2.0,1.7,1.18,1.18,0.01,51.46,1.0,0.11,0.0,0.0099,800.0,99.54,0.46,0.0,0.0,0.0,46.0,5188.15,3058.42,2597.16,3.39,84.82,3.99,99.87,,15551312.0,12435262.0,7713790.0,131959128.0,2233644.0,168.0,629538(Total),14.0,0.0,180782.0,277984.0,0.0,210.0,649936(Miss),15551298.0,12435262.0,7533008.0,131681144.0,2233644.0,0.0,0(Hit),15613682.0,693084.0,5804372.0,62127422.0,0.0,434.0,206794(Total),0.0,0.0,41720.0,251916.0,0.0,14.0,227920(Miss),15613682.0,693084.0,5762652.0,61875506.0,0.0,420.0,0(Hit),9.41,5.06,40.04,21.84,49.45,26.9,104846.0,76.35,15.21,6.4,18.24,9.73,33.44,16.13,52430.0,49.57,82.9,43.03,125.92,ffc00,1.111111111e+19,10.0,1630112.0,10.921881473978,5592.0007546911,7339.5017905276,211133452.0,36440390528.0,64
39,7357.4581338503,6427.0983120782,2024-02-22,23:41:32.433,0.32,1.72,0.19,1.18,0.14,178.89,1.0,0.31,0.0,0.0107,19960.0,0.03,0.01,75.0,43.0,16693.33,9685.21,2597.89,3.45,86.18,0.64,16.07,0.18,1.37,0.13,1.23,0.09,72.23,1.0,0.41,0.0,0.0076,23960.0,0.01,0.01,61.0,35.0,9448.78,6910.06,2597.89,2.73,68.37,0.36,9.09,15.74,16.16,0.0,68.1,0.0,100.0,0.0,0.0,0.0,0.0,10.81,14.02,0.01,75.17,0.0,100.0,0.0,0.0,0.0,0.0,57.39,52.76,4.13,4.2,455679.8,0.0,3.0,3.0,2.06,1.74,1.18,1.19,0.01,53.06,1.0,0.11,0.0,0.0099,960.0,99.78,0.22,0.0,0.0,0.0,46.0,5348.42,3078.44,2597.89,3.47,86.87,4.12,102.94,,15465674.0,12283054.0,342734.0,132921810.0,2448124.0,196.0,638064(Total),1414.0,0.0,12096.0,241192.0,0.0,0.0,645148(Miss),15464260.0,12283054.0,330638.0,132680618.0,2448124.0,196.0,0(Hit),15051568.0,700574.0,2891434.0,61913180.0,0.0,434.0,210000(Total),0.0,0.0,15568.0,232078.0,0.0,0.0,225008(Miss),15051568.0,700574.0,2875866.0,61681102.0,0.0,434.0,0(Hit),3.56,1.53,19.89,10.44,23.46,11.96,104930.0,35.42,4.27,1.78,7.46,5.11,11.72,6.9,52456.0,18.62,35.18,18.86,54.04,ffe00,1.1111111111e+19,11.0,15000000.0,10.948597651571,5605.682509599,7357.4581338503,222082160.0,37141107904.0,64
40,7190.2175919599,6237.5336446073,2024-02-22,23:41:33.433,0.32,1.74,0.18,1.19,0.08,179.35,1.0,0.31,0.0,0.0107,19880.0,0.02,0.01,64.0,43.0,16728.9,9605.26,2597.07,3.48,87.08,0.64,16.1,0.18,1.38,0.13,1.23,0.08,72.7,1.0,0.42,0.0,0.0077,23760.0,0.01,0.01,70.0,35.0,9489.28,6892.74,2597.07,2.75,68.84,0.37,9.13,15.58,15.6,0.0,68.81,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.37,0.0,75.88,0.0,100.0,0.0,0.0,0.0,0.0,57.3,52.72,4.12,4.2,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.18,1.0,0.11,0.0,0.0099,1120.0,99.77,0.23,0.0,0.0,0.0,45.0,5362.16,3082.83,2597.07,3.48,86.97,4.13,103.24,,15452388.0,12459692.0,363258.0,132984334.0,2334514.0,168.0,642124(Total),14.0,0.0,182.0,195580.0,0.0,0.0,636412(Miss),15452374.0,12459692.0,363076.0,132788754.0,2334514.0,168.0,5712(Hit),14903462.0,695688.0,2944228.0,61817924.0,0.0,434.0,211904(Total),0.0,0.0,10262.0,222236.0,0.0,14.0,220066(Miss),14903462.0,695688.0,2933966.0,61595688.0,0.0,420.0,0(Hit),3.28,1.0,18.61,9.3,21.88,10.3,104821.0,32.19,3.38,1.57,6.59,4.91,9.96,6.48,52403.0,16.44,31.85,16.78,48.63,ffe00,1.1111111111e+19,11.0,611030.0,10.69972322614,5478.2618757774,7190.2175919599,232781902.0,37825891840.0,64
41,7328.6815724243,6403.7909980407,2024-02-22,23:41:34.433,0.32,1.74,0.19,1.19,0.1,179.17,1.0,0.31,0.0,0.0107,21160.0,0.02,0.01,69.0,44.0,16748.78,9639.63,2596.88,3.47,86.87,0.64,16.12,0.18,1.37,0.13,1.23,0.06,72.69,1.0,0.41,0.0,0.0077,24120.0,0.01,0.01,60.0,35.0,9461.42,6888.3,2596.88,2.75,68.68,0.36,9.11,15.63,15.52,0.01,68.84,0.0,100.0,0.0,0.0,0.0,0.0,10.74,13.51,0.0,75.74,0.0,100.0,0.0,0.0,0.0,0.0,57.42,52.73,4.13,4.19,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.17,1.0,0.11,0.0,0.0099,1360.0,99.81,0.19,0.0,0.0,0.0,45.0,5354.04,3084.35,2596.88,3.47,86.79,4.12,103.08,,15430520.0,12389370.0,365764.0,132667682.0,2464784.0,252.0,645722(Total),14.0,0.0,7700.0,153622.0,0.0,0.0,633262(Miss),15430506.0,12389370.0,358064.0,132514060.0,2464784.0,252.0,12460(Hit),14734958.0,692188.0,3038140.0,61337528.0,0.0,0.0,214144(Total),0.0,0.0,2758.0,149940.0,0.0,14.0,215600(Miss),14734958.0,692188.0,3035382.0,61187588.0,0.0,0.0,0(Hit),3.05,1.03,17.9,9.07,20.95,10.1,104912.0,31.05,3.41,1.58,6.61,4.93,10.02,6.51,52460.0,16.54,30.98,16.61,47.59,ffe00,1.1111111111e+19,11.0,2025338.0,10.905778435152,5583.7570228,7328.6815724243,243687695.0,38523862400.0,64
42,7343.6651379105,6432.3315121037,2024-02-22,23:41:35.433,0.32,1.72,0.19,1.19,0.12,179.24,1.0,0.31,0.0,0.0107,20520.0,0.03,0.01,80.0,43.0,16747.13,9749.51,2596.79,3.44,85.89,0.64,16.12,0.18,1.38,0.13,1.24,0.07,72.47,1.0,0.41,0.0,0.0076,23920.0,0.01,0.01,61.0,35.0,9479.8,6884.66,2596.79,2.75,68.85,0.37,9.13,15.84,15.9,0.01,68.26,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.4,0.0,75.87,0.0,100.0,0.0,0.0,0.0,0.0,57.51,52.73,4.12,4.19,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.15,1.0,0.11,0.0,0.0099,1320.0,99.78,0.22,0.0,0.0,0.0,46.0,5352.9,3080.6,2596.79,3.48,86.88,4.12,103.07,,15465716.0,12334994.0,377146.0,132068062.0,2436280.0,168.0,651168(Total),14.0,0.0,126.0,935550.0,0.0,0.0,630616(Miss),15465702.0,12334994.0,377020.0,131132512.0,2436280.0,168.0,20552(Hit),14865480.0,684586.0,2972704.0,60914420.0,0.0,0.0,221326(Total),0.0,0.0,3710.0,153160.0,0.0,0.0,210476(Miss),14865480.0,684586.0,2968994.0,60761260.0,0.0,0.0,10850(Hit),5.3,1.39,27.03,12.79,32.33,14.18,104834.0,46.51,3.3,1.66,6.52,4.98,9.83,6.63,52402.0,16.46,42.16,20.81,62.97,ffe00,1.1111111111e+19,11.0,1257350.0,10.928068550469,5595.1741698356,7343.6651379105,254615779.0,39223260160.0,64
43,7357.6941743494,6426.8841378943,2024-02-22,23:41:36.433,0.32,1.73,0.19,1.19,0.11,179.69,1.0,0.31,0.0,0.0107,20480.0,0.02,0.01,72.0,43.0,16724.39,9642.53,2596.92,3.47,86.72,0.64,16.1,0.18,1.38,0.13,1.23,0.06,72.58,1.0,0.41,0.0,0.0076,24120.0,0.01,0.01,56.0,34.0,9490.62,6874.17,2596.92,2.76,69.03,0.37,9.14,15.64,15.52,0.0,68.84,0.0,100.0,0.0,0.0,0.0,0.0,10.72,13.48,0.01,75.79,0.0,100.0,0.0,0.0,0.0,0.0,57.39,52.78,4.11,4.18,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.21,1.0,0.11,0.0,0.0099,1240.0,99.81,0.19,0.0,0.0,0.0,45.0,5361.38,3084.06,2596.92,3.48,86.92,4.13,103.22,,15467396.0,12351052.0,324548.0,132855898.0,2469376.0,280.0,625282(Total),0.0,0.0,9744.0,192570.0,0.0,0.0,644966(Miss),15467396.0,12351052.0,314804.0,132663328.0,2469376.0,280.0,0(Hit),14943992.0,683046.0,2848916.0,61618928.0,0.0,0.0,199780(Total),0.0,0.0,2842.0,159292.0,0.0,0.0,226002(Miss),14943992.0,683046.0,2846074.0,61459636.0,0.0,0.0,0(Hit),3.27,0.97,18.89,9.43,22.16,10.4,104920.0,32.56,3.73,1.49,6.92,4.84,10.65,6.33,52462.0,16.98,32.81,16.73,49.54,ffe00,1.1111111111e+19,11.0,1948265.0,10.948954235626,5605.8614966492,7357.6941743494,265564764.0,39923994816.0,64
44,7363.864994015,6435.3904609735,2024-02-22,23:41:37.433,0.32,1.74,0.18,1.18,0.08,179.12,1.0,0.31,0.0,0.0107,20280.0,0.02,0.01,66.0,42.0,16697.14,9580.04,2596.89,3.49,87.15,0.64,16.07,0.18,1.38,0.13,1.23,0.08,72.28,1.0,0.42,0.0,0.0076,24400.0,0.01,0.01,70.0,36.0,9454.01,6845.07,2596.89,2.76,69.06,0.36,9.1,15.59,16.62,0.0,67.79,0.0,100.0,0.0,0.0,0.0,0.0,10.74,14.72,0.01,74.53,0.0,100.0,0.0,0.0,0.0,0.0,57.36,52.94,4.11,4.18,0.03,0.03,3.0,3.0,2.06,1.74,1.18,1.19,0.01,53.11,1.0,0.11,0.0,0.0099,1120.0,99.79,0.21,0.0,0.0,0.0,45.0,5348.23,3073.63,2596.89,3.48,87.0,4.12,102.98,,15458044.0,12002228.0,351344.0,132914992.0,2462460.0,196.0,638288(Total),0.0,42.0,126.0,165648.0,0.0,0.0,644686(Miss),15458044.0,12002186.0,351218.0,132749344.0,2462460.0,196.0,0(Hit),14946918.0,656278.0,2886618.0,61754826.0,0.0,0.0,210266(Total),0.0,0.0,3374.0,145404.0,0.0,0.0,226212(Miss),14946918.0,656278.0,2883244.0,61609422.0,0.0,0.0,0(Hit),3.25,0.85,18.54,9.12,21.78,9.97,104818.0,31.75,3.72,1.61,6.94,4.94,10.66,6.56,52407.0,17.22,32.45,16.53,48.97,ffe00,1.1111111111e+19,11.0,1923911.0,10.958131669667,5610.5639268683,7363.864994015,276522922.0,40625316992.0,64
45,7367.2007413246,6431.4286823751,2024-02-22,23:41:38.434,0.32,1.73,0.19,1.19,0.1,179.84,1.0,0.31,0.0,0.0108,20320.0,0.02,0.01,66.0,43.0,16693.07,9646.57,2599.52,3.46,86.52,0.64,16.05,0.18,1.38,0.13,1.23,0.07,72.65,1.0,0.41,0.0,0.0076,24200.0,0.01,0.01,60.0,35.0,9509.06,6888.38,2599.52,2.76,69.02,0.37,9.14,15.63,15.53,0.0,68.84,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.47,0.0,75.8,0.0,100.0,0.0,0.0,0.0,0.0,57.42,52.88,4.12,4.17,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.19,1.0,0.11,0.0,0.0099,1080.0,99.81,0.19,0.0,0.0,0.0,46.0,5366.39,3087.46,2599.52,3.48,86.91,4.13,103.22,,15473836.0,12613370.0,145502.0,131711300.0,2356830.0,0.0,648872(Total),0.0,0.0,16632.0,175112.0,0.0,140.0,642558(Miss),15473836.0,12613370.0,128870.0,131536188.0,2356830.0,0.0,6314(Hit),15316504.0,715260.0,2805334.0,61175156.0,0.0,0.0,226002(Total),0.0,0.0,2884.0,163996.0,0.0,0.0,214816(Miss),15316504.0,715260.0,2802450.0,61011160.0,0.0,0.0,11186(Hit),3.18,0.97,18.42,9.23,21.6,10.2,104915.0,31.8,3.57,1.62,6.79,4.96,10.36,6.58,52458.0,16.94,31.97,16.78,48.74,ffe00,1.1111111111e+19,11.0,610982.0,10.963091007942,5613.1061800539,7367.2007413246,287486051.0,41326957696.0,64
46,7368.671544327,6420.3325184728,2024-02-22,23:41:39.434,0.32,1.73,0.19,1.19,0.08,178.72,1.0,0.31,0.0,0.0107,20480.0,0.02,0.01,64.0,43.0,16675.69,9612.1,2597.07,3.47,86.74,0.64,16.05,0.18,1.38,0.13,1.23,0.07,72.61,1.0,0.42,0.0,0.0076,24400.0,0.01,0.01,66.0,34.0,9515.48,6900.06,2597.07,2.76,68.95,0.37,9.16,15.59,15.71,0.0,68.69,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.4,0.0,75.84,0.0,100.0,0.0,0.0,0.0,0.0,57.35,52.9,4.11,4.18,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,52.86,1.0,0.11,0.0,0.0099,1720.0,99.77,0.23,0.0,0.0,0.0,46.0,5357.02,3082.56,2597.07,3.48,86.89,4.13,103.14,,15275708.0,12262446.0,146748.0,131054602.0,2416414.0,0.0,652904(Total),0.0,0.0,4648.0,136192.0,0.0,140.0,630504(Miss),15275708.0,12262446.0,142100.0,130918410.0,2416414.0,0.0,22400(Hit),15658804.0,679574.0,2868152.0,60519452.0,0.0,0.0,223020(Total),0.0,0.0,546.0,140378.0,0.0,0.0,211498(Miss),15658804.0,679574.0,2867606.0,60379074.0,0.0,0.0,11522(Hit),3.09,0.84,18.12,8.94,21.21,9.78,104813.0,30.99,2.95,1.34,6.15,4.69,9.1,6.03,52406.0,15.13,30.31,15.81,46.11,ffe00,1.1111111111e+19,11.0,1308573.0,10.965283512398,5614.2261823433,7368.671544327,298451383.0,42028739072.0,64
47,7400.1816737019,6438.7111541118,2024-02-22,23:41:40.434,0.32,1.73,0.19,1.19,0.1,178.99,1.0,0.31,0.0,0.0107,20440.0,0.02,0.01,69.0,43.0,16689.15,9644.77,2596.92,3.46,86.52,0.64,16.07,0.18,1.38,0.13,1.23,0.06,72.67,1.0,0.41,0.0,0.0076,24600.0,0.01,0.01,58.0,34.0,9506.86,6884.24,2596.92,2.76,69.05,0.37,9.15,15.64,15.57,0.0,68.79,0.0,100.0,0.0,0.0,0.0,0.0,10.73,13.55,0.01,75.71,0.0,100.0,0.0,0.0,0.0,0.0,57.41,52.91,4.11,4.17,0.0,0.0,3.0,3.0,2.06,1.74,1.19,1.19,0.01,52.86,1.0,0.11,0.0,0.0099,1720.0,99.78,0.22,0.0,0.0,0.0,46.0,5358.24,3083.05,2596.92,3.48,86.9,4.13,103.17,,15151808.0,12052754.0,145768.0,132409648.0,2475942.0,0.0,578984(Total),0.0,0.0,15540.0,175112.0,0.0,140.0,643538(Miss),15151808.0,12052754.0,130228.0,132234536.0,2475942.0,0.0,0(Hit),14924784.0,677068.0,2801778.0,61777310.0,0.0,0.0,185290(Total),0.0,0.0,518.0,145978.0,0.0,0.0,226464(Miss),14924784.0,677068.0,2801260.0,61631332.0,0.0,0.0,0(Hit),3.09,0.88,18.04,8.99,21.13,9.87,104923.0,31.0,3.58,1.65,6.82,5.0,10.4,6.65,52456.0,17.04,31.53,16.52,48.05,ffe00,1.1111111111e+19,11.0,1178972.0,11.012175109675,5638.2336561538,7400.1816737019,309463597.0,42733520768.0,64
48,7402.0898577531,6428.4482911066,2024-02-22,23:41:41.434,0.32,1.63,0.2,1.18,0.49,178.63,1.0,0.32,0.0,0.0108,20440.0,0.07,0.04,58.0,43.0,16587.94,10153.14,2597.1,3.27,81.69,0.64,15.96,0.19,1.31,0.14,1.21,0.71,74.98,0.99,0.42,0.0001,0.0077,24600.0,0.08,0.04,71.0,34.0,9702.73,7427.92,2597.1,2.61,65.31,0.37,9.34,16.62,17.77,0.05,65.56,0.0,100.0,0.0,0.0,0.0,0.0,11.77,15.74,0.08,72.41,0.0,100.0,0.0,0.0,0.0,0.0,57.77,53.69,4.13,4.26,0.0,0.0,3.0,3.0,2.01,1.71,1.18,1.18,0.01,51.64,1.0,0.11,0.0,0.0099,840.0,99.55,0.45,0.0,0.0,0.0,45.0,5213.63,3055.46,2597.1,3.41,85.32,4.01,100.36,,14252630.0,12555844.0,10527790.0,131979890.0,2446864.0,0.0,638456(Total),14.0,0.0,40950.0,307510.0,168.0,168.0,640934(Miss),14252616.0,12555844.0,10486840.0,131672380.0,2446696.0,0.0,0(Hit),14979244.0,703052.0,5783078.0,61145308.0,0.0,0.0,210756(Total),0.0,0.0,2870.0,126252.0,0.0,0.0,227192(Miss),14979244.0,703052.0,5780208.0,61019056.0,0.0,0.0,0(Hit),15.99,7.98,60.46,32.78,76.45,40.75,104874.0,117.21,36.72,20.44,40.9,23.95,77.62,44.39,52445.0,122.01,154.07,85.15,239.22,ffe00,1.1111111111e+19,11.0,1375370.0,11.015018478785,5639.6869011475,7402.0898577531,320478656.0,43438484224.0,64
49,7397.5964326478,6435.4248090751,2024-02-22,23:41:42.434,0.32,1.72,0.19,1.19,0.13,179.61,1.0,0.31,0.0,0.0107,19920.0,0.03,0.01,74.0,43.0,16712.98,9693.24,2597.84,3.45,86.21,0.64,16.09,0.18,1.37,0.13,1.23,0.1,72.47,1.0,0.42,0.0,0.0076,23800.0,0.01,0.01,66.0,34.0,9490.72,6928.82,2597.84,2.74,68.49,0.37,9.14,15.73,15.54,0.0,68.73,0.0,100.0,0.0,0.0,0.0,0.0,10.81,13.55,0.0,75.64,0.0,100.0,0.0,0.0,0.0,0.0,57.39,52.97,4.11,4.2,0.33,0.33,3.0,3.0,2.06,1.74,1.19,1.19,0.01,53.16,1.0,0.11,0.0,0.0099,960.0,99.8,0.2,0.0,0.0,0.0,45.0,5355.56,3084.12,2597.84,3.47,86.82,4.12,103.09,,15457666.0,12618480.0,150976.0,131598194.0,2385306.0,0.0,642488(Total),0.0,0.0,23058.0,168938.0,14.0,196.0,650636(Miss),15457666.0,12618480.0,127918.0,131429256.0,2385292.0,0.0,0(Hit),15260238.0,705740.0,2862706.0,61254382.0,0.0,0.0,221354(Total),0.0,0.0,420.0,248878.0,0.0,0.0,227528(Miss),15260238.0,705740.0,2862286.0,61005504.0,0.0,0.0,0(Hit),3.55,1.6,19.8,10.48,23.35,12.08,104929.0,35.43,5.29,2.17,8.5,5.52,13.79,7.69,52466.0,21.48,37.14,19.77,56.91,ffff0,1.111111111111111e+19,16.0,1119565.0,11.008327262872,5636.2640705884,7397.5964326478,331487025.0,44143019904.0,64
