Unnamed: 0,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,llc-way,input-rate,throughput,latency
10,2023-11-28,14:30:36.354,0.32,1.6,0.2,1.31,36.88,55.57,0.34,0.37,0.0024,0.0036,7840.0,0.0,0.0,2.58,1.06,100.0,54.0,15247.27,9506.65,2400.26,3.21,80.19,0.64,15.88,15.17,17.11,0.0,67.72,0.0,100.0,0.0,0.0,0.0,0.0,38.27,8.79,0.37,2.7,1.17,0.9,1.31,1.32,20.07,22.84,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.67,1.33,0.0,0.0,0.0,57.0,2813.25,3136.39,2400.26,1.79,44.85,2.34,58.61,7575792.0,5518086.0,5531708.0,60765530.0,1038604.0,966.0,301854.0,652.63,257.87,649.3,272.34,585.86,257.34,698.71,273.28,2586.5,1060.82,4268230445.0,3647.31,2586.5,1060.82,3647.31,1,5.65,4.76,7276230.2
11,2023-11-28,14:30:37.354,0.32,1.6,0.2,1.3,36.79,55.54,0.34,0.36,0.0024,0.0036,7960.0,0.0,0.0,2.57,1.06,100.0,55.0,15243.69,9500.17,2399.93,3.21,80.23,0.64,15.88,15.2,17.43,0.04,67.34,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.83,0.37,2.7,1.17,0.9,1.3,1.32,20.07,22.84,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,57.0,2808.94,3131.74,2399.93,1.79,44.85,2.34,58.52,7502180.0,5510176.0,5569018.0,60755128.0,1024786.0,1134.0,300286.0,646.11,255.66,646.61,274.29,578.6,254.71,694.62,270.58,2565.94,1055.25,4263978479.0,3621.18,2565.94,1055.25,3621.18,1,5.65,4.76,7276230.2
12,2023-11-28,14:30:38.354,0.32,1.61,0.2,1.3,36.81,55.49,0.34,0.36,0.0024,0.0036,8240.0,1.0,0.0,2.57,1.06,100.0,55.0,15257.3,9502.04,2400.15,3.21,80.28,0.64,15.89,15.18,17.24,0.01,67.57,0.0,100.0,0.0,0.0,0.0,0.0,38.28,8.82,0.37,2.7,1.17,0.9,1.31,1.32,20.06,22.81,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,57.0,2806.07,3133.91,2400.15,1.79,44.77,2.34,58.46,7549150.0,5487202.0,5546632.0,60638200.0,1032234.0,966.0,300244.0,648.63,257.18,649.07,275.93,580.39,256.32,697.98,271.67,2576.06,1061.1,4264033955.0,3637.16,2576.06,1061.1,3637.16,1,5.65,4.76,7276230.2
13,2023-11-28,14:30:39.354,0.32,1.61,0.2,1.3,36.71,55.4,0.34,0.36,0.0024,0.0036,8320.0,0.0,0.0,2.57,1.06,100.0,55.0,15258.64,9502.15,2400.07,3.21,80.29,0.64,15.89,15.19,17.3,0.0,67.51,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.84,0.37,2.7,1.17,0.89,1.31,1.32,20.02,22.78,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,56.0,2803.59,3132.98,2400.07,1.79,44.74,2.34,58.41,7550690.0,5490338.0,5428304.0,60524268.0,1025668.0,0.0,299698.0,645.64,256.12,646.76,275.18,577.76,255.21,694.83,270.79,2564.99,1057.3,4268238199.0,3622.29,2564.99,1057.3,3622.29,1,5.65,4.76,7276230.2
14,2023-11-28,14:30:40.354,0.32,1.61,0.2,1.3,36.6,55.31,0.34,0.36,0.0024,0.0036,8480.0,0.0,0.0,2.56,1.05,100.0,55.0,15263.17,9501.74,2400.12,3.21,80.32,0.64,15.9,15.17,17.21,0.0,67.62,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.88,0.37,2.7,1.17,0.89,1.31,1.32,19.99,22.76,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,56.0,2802.46,3134.3,2400.12,1.79,44.71,2.34,58.38,7523488.0,5485774.0,5422746.0,60462934.0,1029434.0,0.0,298802.0,644.18,255.39,645.07,274.62,575.95,254.65,692.64,270.13,2557.84,1054.79,4264367087.0,3612.63,2557.84,1054.79,3612.63,1,5.65,4.76,7276230.2
15,2023-11-28,14:30:41.354,0.32,1.61,0.2,1.3,36.5,55.24,0.34,0.36,0.0024,0.0036,8720.0,0.0,0.0,2.55,1.05,100.0,55.0,15261.88,9501.61,2400.2,3.21,80.31,0.64,15.9,15.17,17.19,0.01,67.63,0.0,100.0,0.0,0.0,0.0,0.0,38.27,8.85,0.37,2.7,1.17,0.89,1.31,1.32,19.97,22.74,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,57.0,2800.92,3134.74,2400.2,1.79,44.68,2.33,58.35,7526316.0,5486642.0,5428430.0,60426604.0,1026074.0,0.0,299670.0,640.1,253.98,640.57,272.89,572.2,252.98,689.32,269.04,2542.2,1048.88,4264055109.0,3591.08,2542.2,1048.88,3591.08,1,5.65,4.76,7276230.2
16,2023-11-28,14:30:42.354,0.32,1.61,0.2,1.3,36.53,55.2,0.34,0.36,0.0024,0.0036,9000.0,1.0,0.0,2.56,1.06,100.0,55.0,15249.1,9496.63,2400.01,3.21,80.29,0.64,15.88,15.2,17.48,0.02,67.3,0.0,100.0,0.0,0.0,0.0,0.0,38.31,8.83,0.37,2.7,1.16,0.89,1.3,1.32,19.92,22.68,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.58,1.42,0.0,0.0,0.0,57.0,2794.07,3129.94,2400.01,1.79,44.63,2.33,58.21,7538202.0,5472292.0,5475596.0,60269692.0,1033410.0,0.0,298298.0,644.41,256.05,645.36,275.11,576.77,255.07,693.92,271.05,2560.46,1057.28,4268477061.0,3617.74,2560.46,1057.28,3617.74,1,5.65,4.76,7276230.2
17,2023-11-28,14:30:43.354,0.32,1.61,0.2,1.3,36.29,55.06,0.34,0.36,0.0024,0.0036,9000.0,0.0,0.0,2.53,1.04,100.0,55.0,15253.77,9498.85,2400.21,3.21,80.29,0.64,15.89,15.17,17.18,0.01,67.64,0.0,100.0,0.0,0.0,0.0,0.0,38.27,8.88,0.37,2.7,1.17,0.89,1.31,1.32,19.91,22.69,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,57.0,2798.52,3133.65,2400.21,1.79,44.65,2.33,58.3,7517874.0,5467882.0,5367572.0,60245920.0,1025234.0,0.0,297472.0,636.19,252.56,636.99,271.64,567.53,251.09,685.46,267.51,2526.17,1042.79,4264249954.0,3568.97,2526.17,1042.79,3568.97,1,5.65,4.76,7276230.2
18,2023-11-28,14:30:44.354,0.32,1.61,0.2,1.31,36.25,55.07,0.34,0.36,0.0024,0.0036,9160.0,0.0,0.0,2.52,1.04,100.0,55.0,15262.27,9503.24,2400.12,3.21,80.3,0.64,15.9,15.16,17.08,0.01,67.75,0.0,100.0,0.0,0.0,0.0,0.0,38.26,8.78,0.37,2.7,1.17,0.89,1.31,1.32,19.91,22.7,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,57.0,2801.04,3136.16,2400.12,1.79,44.66,2.33,58.35,7539280.0,5484556.0,5344808.0,60318160.0,1032822.0,0.0,296240.0,635.46,252.47,636.81,271.64,566.8,250.97,684.6,267.31,2523.68,1042.39,4264047830.0,3566.07,2523.68,1042.39,3566.07,1,5.65,4.76,7276230.2
19,2023-11-28,14:30:45.354,0.32,1.61,0.2,1.3,36.26,55.04,0.34,0.36,0.0024,0.0036,9360.0,0.0,0.0,2.53,1.04,100.0,55.0,15258.42,9502.73,2399.57,3.21,80.28,0.64,15.89,15.17,17.15,0.01,67.67,0.0,100.0,0.0,0.0,0.0,0.0,38.22,8.86,0.33,2.7,1.16,0.89,1.31,1.32,19.89,22.67,0.12,0.11,0.0071,0.0081,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,57.0,2796.71,3134.69,2399.57,1.78,44.61,2.33,58.25,7551222.0,5475008.0,5483926.0,60121908.0,1027726.0,0.0,296688.0,634.71,252.34,636.58,271.34,566.73,250.97,684.13,267.16,2522.15,1041.81,4264249429.0,3563.96,2522.15,1041.81,3563.96,1,5.65,4.76,7276230.2
