SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
  660.27,  274.39,  672.39,  277.75,  612.26,  263.74,  726.34,  276.65, 2671.26, 1092.54,    125673, 3763.80,   2671.26,   1092.54,   3763.80
  655.39,  273.30,  668.97,  277.44,  611.93,  262.91,  726.62,  280.31, 2662.91, 1093.96,    125574, 3756.87,   2662.91,   1093.96,   3756.87
  647.01,  271.36,  661.38,  275.03,  604.26,  261.01,  718.65,  278.73, 2631.30, 1086.13,    125541, 3717.43,   2631.30,   1086.13,   3717.43
  647.71,  272.28,  661.79,  275.54,  604.67,  261.92,  719.67,  279.46, 2633.84, 1089.20,    125672, 3723.03,   2633.84,   1089.20,   3723.03
  643.29,  270.80,  657.15,  274.25,  600.01,  260.49,  715.17,  278.01, 2615.61, 1083.55,    125568, 3699.16,   2615.61,   1083.55,   3699.16
  646.37,  272.77,  659.37,  275.70,  602.36,  261.95,  717.79,  279.49, 2625.89, 1089.91,    125524, 3715.80,   2625.89,   1089.91,   3715.80
  638.60,  270.08,  651.53,  273.14,  595.55,  259.48,  711.14,  277.22, 2596.82, 1079.93,    125611, 3676.74,   2596.82,   1079.93,   3676.74
  641.22,  271.86,  653.70,  274.77,  598.44,  261.07,  713.10,  279.38, 2606.46, 1087.07,    125494, 3693.53,   2606.46,   1087.07,   3693.53
  633.33,  269.12,  645.75,  271.45,  589.88,  258.13,  703.54,  275.49, 2572.50, 1074.18,    125517, 3646.67,   2572.50,   1074.18,   3646.67
  631.92,  268.61,  645.62,  271.73,  589.37,  258.18,  703.08,  275.68, 2569.99, 1074.21,    125604, 3644.19,   2569.99,   1074.21,   3644.19
  628.59,  267.19,  642.18,  270.33,  586.93,  257.23,  700.34,  274.46, 2558.04, 1069.21,    125453, 3627.25,   2558.04,   1069.21,   3627.25
  625.34,  266.23,  639.48,  269.56,  582.54,  255.81,  695.93,  272.87, 2543.29, 1064.48,    125546, 3607.77,   2543.29,   1064.48,   3607.77
  626.81,  266.92,  640.41,  270.25,  583.67,  256.48,  697.35,  273.71, 2548.24, 1067.36,    125479, 3615.61,   2548.24,   1067.36,   3615.61
  622.90,  265.21,  636.46,  268.67,  580.56,  255.19,  693.84,  272.41, 2533.76, 1061.48,    125474, 3595.23,   2533.76,   1061.48,   3595.23
  622.06,  265.55,  635.28,  268.91,  580.12,  255.63,  693.40,  272.72, 2530.87, 1062.80,    125484, 3593.67,   2530.87,   1062.80,   3593.67
  621.63,  265.79,  634.56,  268.38,  578.97,  255.53,  692.86,  272.47, 2528.02, 1062.17,    125547, 3590.19,   2528.02,   1062.17,   3590.19
  622.27,  265.99,  635.91,  269.16,  579.67,  256.27,  694.48,  272.91, 2532.33, 1064.33,    125476, 3596.66,   2532.33,   1064.33,   3596.66
  621.19,  265.75,  633.97,  268.62,  578.57,  255.72,  692.82,  272.65, 2526.55, 1062.75,    125568, 3589.30,   2526.55,   1062.75,   3589.30
  619.51,  264.89,  632.26,  267.95,  577.36,  255.13,  690.09,  271.64, 2519.23, 1059.62,    125450, 3578.84,   2519.23,   1059.62,   3578.84
  618.55,  264.77,  631.76,  268.04,  576.44,  254.72,  689.11,  271.47, 2515.86, 1059.00,    125454, 3574.86,   2515.86,   1059.00,   3574.86
  619.17,  265.02,  631.09,  268.20,  577.58,  255.33,  690.37,  272.21, 2518.21, 1060.77,    125556, 3578.98,   2518.21,   1060.77,   3578.98
  615.13,  263.50,  627.71,  266.43,  573.87,  253.80,  687.08,  270.50, 2503.79, 1054.23,    125415, 3558.03,   2503.79,   1054.23,   3558.03
  615.73,  263.62,  627.46,  266.53,  572.90,  253.42,  685.82,  270.33, 2501.90, 1053.90,    125441, 3555.80,   2501.90,   1053.90,   3555.80
  615.37,  263.75,  627.58,  266.76,  573.04,  253.46,  686.34,  270.61, 2502.34, 1054.58,    125550, 3556.92,   2502.34,   1054.58,   3556.92
  617.11,  264.30,  629.30,  267.54,  575.11,  254.27,  687.57,  271.22, 2509.09, 1057.32,    125454, 3566.41,   2509.09,   1057.32,   3566.41
  618.96,  265.31,  631.32,  268.43,  577.45,  255.43,  689.88,  272.52, 2517.62, 1061.69,    125432, 3579.30,   2517.62,   1061.69,   3579.30
  616.66,  264.33,  630.36,  268.07,  575.05,  254.61,  687.52,  271.64, 2509.59, 1058.66,    125542, 3568.26,   2509.59,   1058.66,   3568.26
  612.97,  262.79,  627.04,  266.89,  571.67,  253.36,  685.09,  270.49, 2496.76, 1053.53,    125433, 3550.29,   2496.76,   1053.53,   3550.29
  613.13,  263.03,  625.79,  266.48,  571.48,  253.22,  685.06,  270.59, 2495.46, 1053.32,    125457, 3548.79,   2495.46,   1053.32,   3548.79
  611.96,  262.56,  624.67,  266.06,  570.92,  252.95,  683.61,  269.95, 2491.15, 1051.53,    125503, 3542.68,   2491.15,   1051.53,   3542.68
  613.30,  263.30,  625.51,  266.39,  571.17,  253.17,  684.23,  270.27, 2494.21, 1053.13,    125394, 3547.34,   2494.21,   1053.13,   3547.34
  615.38,  264.23,  628.67,  267.73,  573.54,  254.18,  685.58,  271.07, 2503.16, 1057.22,    125434, 3560.38,   2503.16,   1057.22,   3560.38
  617.04,  264.90,  629.04,  267.69,  574.44,  254.68,  686.79,  271.45, 2507.31, 1058.71,    125543, 3566.03,   2507.31,   1058.71,   3566.03
  612.54,  263.05,  624.57,  265.72,  570.47,  252.94,  683.21,  270.12, 2490.78, 1051.83,    125425, 3542.62,   2490.78,   1051.83,   3542.62
  614.05,  263.89,  626.72,  266.91,  571.33,  253.39,  684.92,  270.91, 2497.03, 1055.10,    125440, 3552.13,   2497.03,   1055.10,   3552.13
  612.46,  263.08,  624.83,  266.18,  570.17,  253.10,  682.73,  270.13, 2490.20, 1052.49,    125576, 3542.69,   2490.20,   1052.49,   3542.69
  614.23,  263.82,  625.97,  266.43,  571.16,  253.39,  684.07,  270.61, 2495.43, 1054.25,    125410, 3549.68,   2495.43,   1054.25,   3549.68
  618.61,  265.40,  630.42,  268.38,  576.27,  255.44,  688.70,  272.68, 2513.99, 1061.90,    125415, 3575.89,   2513.99,   1061.90,   3575.89
  613.08,  263.55,  626.10,  266.86,  571.76,  253.57,  684.04,  270.75, 2494.97, 1054.73,    125554, 3549.70,   2494.97,   1054.73,   3549.70
  612.70,  263.06,  626.05,  266.78,  571.39,  253.67,  682.59,  269.93, 2492.72, 1053.44,    125429, 3546.16,   2492.72,   1053.44,   3546.16
  611.93,  262.57,  625.34,  266.44,  571.08,  253.47,  681.99,  269.85, 2490.34, 1052.33,    125522, 3542.67,   2490.34,   1052.33,   3542.67
  610.77,  262.11,  624.35,  266.38,  570.16,  253.07,  680.94,  269.17, 2486.22, 1050.73,    125431, 3536.95,   2486.22,   1050.73,   3536.95
  612.46,  262.89,  626.13,  266.93,  570.95,  253.56,  681.59,  269.73, 2491.13, 1053.11,    125443, 3544.24,   2491.13,   1053.11,   3544.24
  610.73,  262.37,  623.20,  265.72,  568.98,  252.77,  679.40,  268.68, 2482.32, 1049.53,    125549, 3531.85,   2482.32,   1049.53,   3531.85
  610.95,  262.68,  623.39,  265.72,  569.06,  252.71,  680.32,  269.20, 2483.71, 1050.32,    125389, 3534.03,   2483.71,   1050.32,   3534.03
  610.70,  262.66,  624.12,  266.09,  568.40,  252.78,  679.40,  269.20, 2482.62, 1050.73,    125382, 3533.35,   2482.62,   1050.73,   3533.35
  609.19,  262.23,  622.83,  265.61,  566.52,  251.87,  678.19,  268.73, 2476.73, 1048.45,    125511, 3525.18,   2476.73,   1048.45,   3525.18
  609.45,  262.20,  622.50,  265.58,  567.14,  252.11,  677.79,  268.56, 2476.89, 1048.45,    125407, 3525.34,   2476.89,   1048.45,   3525.34
  610.09,  262.53,  622.66,  265.43,  566.76,  251.75,  678.30,  268.63, 2477.81, 1048.34,    125398, 3526.15,   2477.81,   1048.34,   3526.15
  609.12,  262.36,  621.49,  265.06,  565.66,  251.60,  676.97,  268.21, 2473.24, 1047.23,    125558, 3520.47,   2473.24,   1047.23,   3520.47
  609.42,  262.39,  621.33,  265.06,  565.52,  251.43,  677.74,  268.50, 2474.01, 1047.37,    125407, 3521.39,   2474.01,   1047.37,   3521.39
  609.02,  262.03,  621.45,  265.00,  565.18,  251.27,  676.78,  268.28, 2472.42, 1046.57,    125443, 3519.00,   2472.42,   1046.57,   3519.00
  608.78,  262.23,  620.92,  264.85,  565.34,  251.37,  677.52,  268.81, 2472.56, 1047.27,    125550, 3519.83,   2472.56,   1047.27,   3519.83
  609.49,  262.52,  622.34,  265.39,  567.49,  252.17,  678.64,  268.87, 2477.97, 1048.95,    125374, 3526.92,   2477.97,   1048.95,   3526.92
  609.28,  262.39,  623.07,  265.82,  567.22,  252.35,  678.62,  268.95, 2478.19, 1049.51,    125375, 3527.70,   2478.19,   1049.51,   3527.70
  611.18,  263.14,  624.45,  266.67,  569.55,  253.05,  681.43,  270.09, 2486.62, 1052.95,    125548, 3539.57,   2486.62,   1052.95,   3539.57
  609.25,  262.42,  621.50,  265.19,  566.70,  252.12,  678.15,  268.82, 2475.60, 1048.54,    125420, 3524.15,   2475.60,   1048.54,   3524.15
  608.51,  262.04,  620.66,  264.94,  566.26,  251.87,  677.88,  268.91, 2473.30, 1047.76,    125373, 3521.06,   2473.30,   1047.76,   3521.06
  612.41,  264.06,  624.23,  266.60,  569.68,  253.35,  681.71,  270.66, 2488.02, 1054.67,    125572, 3542.69,   2488.02,   1054.67,   3542.69
  604.84,  260.39,  617.25,  263.60,  562.49,  250.12,  674.29,  267.53, 2458.87, 1041.64,    125409, 3500.51,   2458.87,   1041.64,   3500.51
  607.54,  261.44,  620.92,  265.17,  565.83,  251.63,  677.42,  268.65, 2471.71, 1046.90,    125416, 3518.61,   2471.71,   1046.90,   3518.61
  607.30,  261.36,  620.53,  265.21,  565.59,  251.43,  677.21,  268.81, 2470.63, 1046.81,    125563, 3517.44,   2470.63,   1046.81,   3517.44
  606.52,  260.72,  618.77,  264.67,  564.18,  250.93,  676.74,  268.79, 2466.21, 1045.10,    125394, 3511.31,   2466.21,   1045.10,   3511.31
  605.11,  260.58,  618.30,  264.56,  563.56,  250.41,  675.18,  268.17, 2462.15, 1043.72,    125435, 3505.87,   2462.15,   1043.72,   3505.87
  605.93,  260.92,  619.19,  264.71,  563.51,  250.71,  676.70,  268.85, 2465.33, 1045.19,    125530, 3510.52,   2465.33,   1045.19,   3510.52
  609.01,  262.36,  620.79,  265.54,  565.85,  251.64,  678.64,  269.65, 2474.28, 1049.19,    125389, 3523.47,   2474.28,   1049.19,   3523.47
  606.08,  261.28,  618.12,  264.23,  563.60,  250.69,  675.90,  268.25, 2463.69, 1044.45,    125537, 3508.15,   2463.69,   1044.45,   3508.15
  604.24,  260.46,  616.62,  263.65,  562.75,  250.31,  674.44,  267.73, 2458.04, 1042.14,    125405, 3500.18,   2458.04,   1042.14,   3500.18
  604.53,  260.59,  615.55,  263.15,  562.23,  249.94,  673.64,  267.69, 2455.96, 1041.38,    125413, 3497.33,   2455.96,   1041.38,   3497.33
  605.96,  261.37,  618.17,  264.30,  564.15,  250.89,  675.08,  268.25, 2463.36, 1044.81,    125522, 3508.16,   2463.36,   1044.81,   3508.16
  605.72,  261.13,  617.53,  264.11,  563.63,  251.02,  673.94,  267.87, 2460.82, 1044.13,    125364, 3504.95,   2460.82,   1044.13,   3504.95
  603.67,  260.42,  616.93,  264.15,  562.76,  250.69,  673.14,  267.66, 2456.51, 1042.92,    125389, 3499.43,   2456.51,   1042.92,   3499.43
  605.30,  261.39,  617.28,  264.08,  564.60,  251.42,  674.67,  268.14, 2461.84, 1045.03,    125502, 3506.88,   2461.84,   1045.03,   3506.88
  604.25,  260.74,  617.22,  264.19,  563.63,  251.30,  673.47,  267.78, 2458.56, 1044.01,    125425, 3502.57,   2458.56,   1044.01,   3502.57
  602.98,  259.82,  615.62,  263.26,  562.75,  250.87,  672.82,  267.42, 2454.17, 1041.37,    125393, 3495.54,   2454.17,   1041.37,   3495.54
  604.38,  260.20,  617.14,  264.18,  563.25,  251.24,  674.14,  268.03, 2458.91, 1043.65,    125539, 3502.56,   2458.91,   1043.65,   3502.56
  603.78,  260.34,  615.96,  263.85,  560.99,  250.23,  671.81,  267.06, 2452.53, 1041.47,    125421, 3494.00,   2452.53,   1041.47,   3494.00
  603.83,  260.42,  616.29,  263.92,  562.02,  250.64,  672.11,  267.17, 2454.25, 1042.16,    125376, 3496.40,   2454.25,   1042.16,   3496.40
  602.44,  259.71,  615.51,  263.55,  560.98,  250.03,  672.02,  266.90, 2450.95, 1040.19,    125508, 3491.14,   2450.95,   1040.19,   3491.14
  601.30,  259.43,  614.58,  263.30,  560.03,  249.77,  670.54,  266.52, 2446.45, 1039.03,    125406, 3485.48,   2446.45,   1039.03,   3485.48
  603.36,  260.32,  615.65,  263.81,  561.14,  250.25,  671.45,  267.06, 2451.61, 1041.44,    125361, 3493.05,   2451.61,   1041.44,   3493.05
  604.60,  260.85,  616.70,  264.03,  562.58,  250.96,  673.16,  267.56, 2457.04, 1043.41,    125551, 3500.45,   2457.04,   1043.41,   3500.45
  607.86,  262.28,  620.01,  265.35,  567.00,  252.91,  676.97,  269.02, 2471.84, 1049.56,    125367, 3521.39,   2471.84,   1049.56,   3521.39
  603.52,  260.39,  616.74,  264.04,  562.29,  250.70,  672.83,  267.54, 2455.37, 1042.68,    125413, 3498.05,   2455.37,   1042.68,   3498.05
  602.10,  259.89,  614.49,  263.07,  561.60,  250.53,  670.81,  266.57, 2449.00, 1040.06,    125541, 3489.06,   2449.00,   1040.06,   3489.06
  603.53,  260.31,  615.33,  263.33,  561.56,  249.97,  670.67,  266.66, 2451.09, 1040.26,    125384, 3491.35,   2451.09,   1040.26,   3491.35
  604.28,  260.63,  616.10,  263.79,  562.35,  250.55,  672.51,  267.34, 2455.24, 1042.31,    125382, 3497.55,   2455.24,   1042.31,   3497.55
  604.57,  260.69,  616.11,  263.73,  561.96,  250.50,  671.89,  267.09, 2454.52, 1042.01,    125573, 3496.53,   2454.52,   1042.01,   3496.53
  604.99,  260.93,  616.61,  264.02,  562.20,  250.44,  672.33,  267.73, 2456.13, 1043.13,    125394, 3499.26,   2456.13,   1043.13,   3499.26
  604.30,  260.53,  615.84,  263.75,  562.56,  250.53,  672.57,  267.67, 2455.26, 1042.49,    125492, 3497.75,   2455.26,   1042.49,   3497.75
  602.54,  259.98,  614.01,  263.16,  562.29,  250.28,  671.23,  267.01, 2450.07, 1040.44,    125408, 3490.51,   2450.07,   1040.44,   3490.51
  599.32,  258.71,  609.96,  261.21,  557.10,  248.30,  667.70,  265.45, 2434.08, 1033.68,    125384, 3467.76,   2434.08,   1033.68,   3467.76
  600.20,  259.19,  611.20,  261.74,  557.80,  248.68,  668.42,  265.92, 2437.62, 1035.53,    125546, 3473.15,   2437.62,   1035.53,   3473.15
  600.26,  259.47,  611.83,  262.32,  557.81,  248.66,  668.44,  266.45, 2438.34, 1036.90,    125379, 3475.23,   2438.34,   1036.90,   3475.23
  600.60,  259.74,  611.37,  262.00,  558.35,  248.59,  668.64,  266.36, 2438.96, 1036.68,    125362, 3475.64,   2438.96,   1036.68,   3475.64
  604.04,  259.87,  614.71,  262.99,  560.38,  249.03,  671.31,  266.05, 2450.44, 1037.94,    125471, 3488.38,   2450.44,   1037.94,   3488.38
  600.54,  259.35,  610.78,  262.58,  553.00,  248.70,  664.00,  261.97, 2428.33, 1032.61,    125390, 3460.94,   2428.33,   1032.61,   3460.94
  601.12,  259.45,  612.15,  262.74,  553.64,  249.19,  663.37,  261.71, 2430.29, 1033.09,    125394, 3463.37,   2430.29,   1033.09,   3463.37
  601.24,  259.73,  612.65,  263.00,  553.90,  249.21,  663.94,  262.03, 2431.73, 1033.98,    125505, 3465.70,   2431.73,   1033.98,   3465.70
  598.14,  258.78,  609.75,  261.72,  551.81,  248.34,  661.87,  261.12, 2421.57, 1029.96,    125400, 3451.53,   2421.57,   1029.96,   3451.53
  598.99,  258.72,  610.80,  262.22,  552.76,  248.48,  662.45,  261.33, 2425.01, 1030.75,    125376, 3455.76,   2425.01,   1030.75,   3455.76
  599.78,  259.26,  610.49,  262.25,  553.91,  249.28,  664.04,  262.08, 2428.22, 1032.88,    125519, 3461.09,   2428.22,   1032.88,   3461.09
  599.23,  259.04,  609.34,  261.56,  552.15,  248.53,  661.99,  261.09, 2422.71, 1030.22,    125414, 3452.94,   2422.71,   1030.22,   3452.94
  599.34,  259.05,  609.75,  261.30,  552.05,  248.30,  661.93,  261.03, 2423.07, 1029.68,    125406, 3452.76,   2423.07,   1029.68,   3452.76
  601.18,  259.99,  611.25,  262.28,  553.90,  248.92,  664.23,  262.16, 2430.56, 1033.36,    125508, 3463.92,   2430.56,   1033.36,   3463.92
  600.51,  259.64,  610.25,  261.88,  553.20,  248.75,  663.55,  261.60, 2427.51, 1031.86,    125404, 3459.38,   2427.51,   1031.86,   3459.38
  602.91,  260.52,  612.48,  262.82,  555.33,  249.94,  664.71,  262.03, 2435.43, 1035.31,    125533, 3470.74,   2435.43,   1035.31,   3470.74
  599.96,  258.94,  610.91,  262.04,  552.75,  248.74,  662.09,  261.32, 2425.71, 1031.05,    125416, 3456.76,   2425.71,   1031.05,   3456.76
  599.88,  258.84,  612.54,  262.69,  553.66,  249.37,  664.00,  261.64, 2430.08, 1032.54,    125389, 3462.62,   2430.08,   1032.54,   3462.62
  599.96,  259.12,  611.38,  262.15,  553.88,  249.34,  664.37,  261.42, 2429.60, 1032.04,    125547, 3461.64,   2429.60,   1032.04,   3461.64
  598.96,  258.47,  611.36,  262.05,  552.79,  248.73,  663.71,  261.42, 2426.82, 1030.67,    125388, 3457.49,   2426.82,   1030.67,   3457.49
  599.26,  258.77,  612.24,  262.64,  552.94,  248.68,  664.87,  261.80, 2429.31, 1031.89,    125370, 3461.20,   2429.31,   1031.89,   3461.20
  599.00,  258.81,  610.56,  262.16,  552.39,  248.75,  664.11,  261.49, 2426.05, 1031.21,    125482, 3457.26,   2426.05,   1031.21,   3457.26
  599.28,  258.97,  611.30,  262.30,  552.45,  248.63,  664.46,  261.45, 2427.48, 1031.35,    125386, 3458.83,   2427.48,   1031.35,   3458.83
  599.13,  258.99,  612.37,  263.14,  553.36,  249.24,  663.86,  261.23, 2428.73, 1032.60,    125392, 3461.33,   2428.73,   1032.60,   3461.33
  598.14,  258.53,  610.17,  262.02,  551.35,  248.29,  662.28,  261.03, 2421.93, 1029.88,    125497, 3451.81,   2421.93,   1029.88,   3451.81
  601.24,  259.71,  612.28,  262.87,  553.98,  249.09,  664.74,  261.67, 2432.24, 1033.34,    125392, 3465.58,   2432.24,   1033.34,   3465.58
  599.16,  258.78,  609.83,  262.01,  551.67,  248.18,  661.50,  260.68, 2422.16, 1029.65,    125396, 3451.81,   2422.16,   1029.65,   3451.81
  607.76,  262.37,  619.65,  265.85,  561.38,  252.12,  670.38,  264.45, 2459.17, 1044.78,    125531, 3503.95,   2459.17,   1044.78,   3503.95
  598.84,  258.44,  611.67,  262.41,  553.43,  248.51,  662.10,  260.81, 2426.05, 1030.17,    125402, 3456.22,   2426.05,   1030.17,   3456.22
  599.32,  258.96,  611.76,  262.38,  553.45,  248.54,  662.99,  261.24, 2427.52, 1031.11,    125391, 3458.64,   2427.52,   1031.11,   3458.64
  599.39,  258.94,  611.57,  262.52,  553.43,  248.67,  663.78,  261.71, 2428.17, 1031.84,    125522, 3460.01,   2428.17,   1031.84,   3460.01
  599.41,  259.03,  611.45,  262.42,  552.75,  248.89,  662.51,  261.26, 2426.13, 1031.60,    125418, 3457.73,   2426.13,   1031.60,   3457.73
  600.36,  259.22,  611.31,  262.13,  553.54,  249.07,  662.66,  261.17, 2427.87, 1031.58,    125367, 3459.46,   2427.87,   1031.58,   3459.46
  600.10,  258.87,  610.94,  261.90,  554.08,  249.19,  663.14,  261.29, 2428.26, 1031.24,    125464, 3459.50,   2428.26,   1031.24,   3459.50
  598.20,  258.48,  607.88,  261.04,  551.81,  248.64,  661.10,  260.41, 2418.99, 1028.57,    125424, 3447.57,   2418.99,   1028.57,   3447.57
  600.82,  259.56,  611.27,  262.52,  554.90,  250.13,  664.54,  261.70, 2431.53, 1033.90,    125414, 3465.43,   2431.53,   1033.90,   3465.43
  601.30,  259.52,  610.84,  262.15,  553.51,  249.14,  663.21,  261.23, 2428.87, 1032.03,    125479, 3460.90,   2428.87,   1032.03,   3460.90
  598.28,  259.20,  607.70,  261.59,  550.48,  248.49,  659.99,  260.97, 2416.45, 1030.25,    125385, 3446.70,   2416.45,   1030.25,   3446.70
  597.69,  258.62,  607.32,  261.05,  549.59,  247.87,  659.78,  260.70, 2414.38, 1028.25,    125509, 3442.63,   2414.38,   1028.25,   3442.63
  599.07,  258.85,  609.82,  261.92,  551.38,  248.54,  661.10,  260.85, 2421.36, 1030.17,    125390, 3451.53,   2421.36,   1030.17,   3451.53
  599.45,  258.83,  609.93,  261.77,  550.68,  248.42,  660.49,  260.35, 2420.56, 1029.37,    125408, 3449.93,   2420.56,   1029.37,   3449.93
  600.68,  259.43,  611.22,  262.27,  551.54,  248.57,  661.87,  261.31, 2425.32, 1031.58,    125498, 3456.89,   2425.32,   1031.58,   3456.89
  598.56,  258.48,  609.44,  261.60,  550.51,  248.26,  660.29,  260.63, 2418.80, 1028.98,    125359, 3447.78,   2418.80,   1028.98,   3447.78
  599.51,  259.04,  610.26,  261.81,  550.82,  248.64,  660.75,  260.75, 2421.34, 1030.23,    125399, 3451.57,   2421.34,   1030.23,   3451.57
  598.46,  258.70,  608.94,  261.53,  549.81,  248.15,  659.65,  260.22, 2416.87, 1028.60,    125502, 3445.46,   2416.87,   1028.60,   3445.46
  597.34,  258.25,  607.57,  261.06,  550.19,  248.29,  659.93,  260.23, 2415.03, 1027.82,    125381, 3442.85,   2415.03,   1027.82,   3442.85
  600.06,  259.59,  611.22,  262.75,  553.33,  249.86,  662.79,  261.66, 2427.41, 1033.86,    125390, 3461.27,   2427.41,   1033.86,   3461.27
  598.54,  258.96,  609.54,  261.79,  552.12,  249.14,  662.23,  261.30, 2422.44, 1031.19,    125502, 3453.63,   2422.44,   1031.19,   3453.63
  599.05,  259.24,  608.97,  261.85,  551.98,  248.80,  662.16,  261.34, 2422.16, 1031.23,    125402, 3453.39,   2422.16,   1031.23,   3453.39
  599.58,  259.55,  610.15,  262.19,  553.10,  249.13,  662.54,  261.42, 2425.37, 1032.29,    125505, 3457.67,   2425.37,   1032.29,   3457.67
  598.87,  259.53,  609.71,  262.09,  552.35,  249.12,  661.60,  261.68, 2422.53, 1032.42,    125397, 3454.95,   2422.53,   1032.42,   3454.95
  597.42,  258.87,  609.24,  261.88,  551.25,  248.65,  660.62,  261.02, 2418.53, 1030.42,    125370, 3448.96,   2418.53,   1030.42,   3448.96
  598.96,  259.46,  610.73,  262.54,  552.86,  249.20,  662.81,  261.81, 2425.36, 1033.01,    125550, 3458.37,   2425.36,   1033.01,   3458.37
  598.96,  259.08,  611.05,  262.49,  552.72,  249.15,  662.51,  261.58, 2425.24, 1032.30,    125391, 3457.55,   2425.24,   1032.30,   3457.55
  597.44,  258.63,  609.72,  262.22,  551.72,  248.66,  660.39,  260.74, 2419.27, 1030.24,    125338, 3449.51,   2419.27,   1030.24,   3449.51
  598.02,  258.93,  609.52,  261.93,  551.90,  248.78,  661.17,  260.93, 2420.61, 1030.57,    125540, 3451.18,   2420.61,   1030.57,   3451.18
  601.09,  260.38,  612.79,  263.34,  555.30,  250.15,  664.43,  262.43, 2433.62, 1036.30,    125353, 3469.92,   2433.62,   1036.30,   3469.92
  597.50,  258.75,  608.70,  261.73,  551.88,  248.63,  661.38,  261.22, 2419.47, 1030.34,    125388, 3449.80,   2419.47,   1030.34,   3449.80
  597.83,  258.68,  608.91,  261.74,  552.04,  248.73,  661.99,  261.28, 2420.77, 1030.43,    125554, 3451.20,   2420.77,   1030.43,   3451.20
