System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-LMB,Socket 0-RMB,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,Proc Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT0,LLCRDMISSLAT (ns)-SKT0,UncFREQ (Ghz)-SKT0,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-LMB,Core3 (Socket 0)-RMB,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2023-11-28,13:03:31.643,0.47,2.40,0.20,1.31,13.37,49.18,0.73,0.47,0.0006,0.0022, 13200,1,0,1.38,0.91,100,52,22763.82,9503.84,2400.41,4.79,119.76,0.95,23.71,15.08,16.73,0.00,68.19,0.00,100.00,0.00,0.00,0.00,0.00,39.66,8.23 ,0.11 ,2.70,2.55,1.95,1.31,1.33,0.65,18.39,0.96,0.12,0.0001,0.0030,     0,0,0,98.75,1.25,0.00,0.00,0.00,53,6120.11,3143.67,2400.41,3.89,97.34,5.10,127.48,
2023-11-28,13:03:32.643,0.47,2.39,0.20,1.31,13.40,49.31,0.73,0.47,0.0006,0.0022, 13240,0,0,1.38,0.91,100,52,22733.49,9504.05,2400.40,4.78,119.60,0.95,23.68,15.08,16.73,0.00,68.19,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.21 ,0.04 ,2.70,2.54,1.94,1.31,1.33,0.65,18.44,0.96,0.12,0.0001,0.0030,     0,0,0,98.76,1.24,0.00,0.00,0.00,54,6104.08,3144.02,2400.40,3.88,97.07,5.09,127.15,
2023-11-28,13:03:33.643,0.47,2.39,0.20,1.31,13.42,49.36,0.73,0.47,0.0006,0.0022, 13320,1,0,1.39,0.91,100,52,22702.41,9498.88,2400.44,4.78,119.50,0.95,23.64,15.09,16.83,0.00,68.08,0.00,100.00,0.00,0.00,0.00,0.00,39.68,8.26 ,0.15 ,2.70,2.54,1.94,1.31,1.33,0.65,18.46,0.96,0.12,0.0001,0.0030,     0,0,0,98.70,1.30,0.00,0.00,0.00,54,6090.27,3141.21,2400.44,3.88,96.94,5.07,126.86,
2023-11-28,13:03:34.643,0.47,2.39,0.20,1.31,13.40,49.30,0.73,0.48,0.0006,0.0022, 13240,3,0,1.38,0.91,100,52,22744.30,9503.25,2400.36,4.79,119.67,0.95,23.69,15.08,16.72,0.00,68.20,0.00,100.00,0.00,0.00,0.00,0.00,39.70,8.21 ,0.15 ,2.70,2.54,1.94,1.31,1.33,0.65,18.44,0.96,0.12,0.0001,0.0030,     0,0,0,98.76,1.24,0.00,0.00,0.00,54,6103.37,3143.84,2400.36,3.88,97.07,5.09,127.13,
2023-11-28,13:03:35.643,0.47,2.39,0.20,1.31,13.40,49.27,0.73,0.48,0.0006,0.0022, 13280,1,0,1.38,0.91,100,52,22756.65,9506.63,2400.34,4.79,119.69,0.95,23.70,15.08,16.64,0.01,68.27,0.00,100.00,0.00,0.00,0.00,0.00,39.70,8.19 ,0.07 ,2.70,2.55,1.94,1.31,1.33,0.66,18.43,0.96,0.12,0.0001,0.0030,     0,0,0,98.80,1.20,0.00,0.00,0.00,53,6113.95,3145.96,2400.34,3.89,97.17,5.09,127.35,
2023-11-28,13:03:36.643,0.47,2.39,0.20,1.31,13.43,49.36,0.73,0.47,0.0006,0.0022, 13240,0,0,1.39,0.91,100,52,22697.70,9501.50,2400.45,4.78,119.44,0.95,23.64,15.12,17.01,0.03,67.85,0.00,100.00,0.00,0.00,0.00,0.00,39.71,8.19 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.66,18.44,0.96,0.12,0.0001,0.0030,     0,0,0,98.70,1.30,0.00,0.00,0.00,53,6086.38,3139.24,2400.45,3.88,96.94,5.07,126.78,
2023-11-28,13:03:37.644,0.47,2.40,0.20,1.31,13.37,49.19,0.73,0.48,0.0006,0.0022, 13320,0,0,1.38,0.91,100,52,22758.70,9502.27,2400.30,4.79,119.75,0.95,23.70,15.09,16.77,0.02,68.12,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.21 ,0.19 ,2.70,2.55,1.95,1.31,1.33,0.65,18.39,0.96,0.12,0.0001,0.0030,     0,0,0,98.74,1.26,0.00,0.00,0.00,54,6116.49,3142.74,2400.30,3.89,97.31,5.10,127.41,
2023-11-28,13:03:38.644,0.47,2.39,0.20,1.31,13.39,49.23,0.73,0.48,0.0006,0.0022, 13240,0,0,1.38,0.91,100,52,22727.18,9500.89,2400.34,4.78,119.61,0.95,23.67,15.09,16.79,0.01,68.11,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.21 ,0.11 ,2.70,2.54,1.94,1.31,1.33,0.65,18.40,0.96,0.12,0.0001,0.0030,     0,0,0,98.72,1.28,0.00,0.00,0.00,54,6106.73,3141.90,2400.34,3.89,97.18,5.09,127.21,
2023-11-28,13:03:39.644,0.47,2.39,0.20,1.31,13.40,49.22,0.73,0.48,0.0006,0.0022, 13280,0,0,1.38,0.91,100,52,22721.84,9503.30,2400.39,4.78,119.55,0.95,23.66,15.08,16.72,0.08,68.12,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.13 ,0.07 ,2.70,2.54,1.94,1.31,1.33,0.65,18.38,0.96,0.12,0.0001,0.0030,     0,0,0,98.75,1.25,0.00,0.00,0.00,53,6101.35,3143.75,2400.39,3.88,97.04,5.08,127.09,
2023-11-28,13:03:40.644,0.47,2.39,0.20,1.31,13.39,49.22,0.73,0.48,0.0006,0.0022, 13240,0,0,1.38,0.91,100,52,22732.03,9503.66,2400.39,4.78,119.60,0.95,23.68,15.08,16.74,0.04,68.13,0.00,100.00,0.00,0.00,0.00,0.00,39.76,8.21 ,0.04 ,2.70,2.54,1.94,1.31,1.33,0.65,18.38,0.96,0.12,0.0001,0.0030,     0,0,0,98.76,1.24,0.00,0.00,0.00,53,6098.93,3143.86,2400.39,3.88,97.00,5.08,127.04,
2023-11-28,13:03:41.644,0.47,2.39,0.20,1.31,13.42,49.29,0.73,0.48,0.0006,0.0022, 13280,2,0,1.38,0.91,100,52,22670.29,9499.25,2400.39,4.77,119.33,0.94,23.61,15.12,17.01,0.01,67.86,0.00,100.00,0.00,0.00,0.00,0.00,39.68,8.20 ,0.00 ,2.70,2.53,1.94,1.31,1.32,0.65,18.39,0.96,0.12,0.0001,0.0030,     0,0,0,98.67,1.33,0.00,0.00,0.00,54,6084.77,3138.26,2400.39,3.88,96.94,5.07,126.75,
2023-11-28,13:03:42.644,0.47,2.39,0.20,1.31,13.37,49.15,0.73,0.48,0.0006,0.0022, 13240,2,0,1.38,0.91,100,52,22745.91,9507.09,2400.41,4.79,119.63,0.95,23.69,15.10,16.79,0.00,68.11,0.00,100.00,0.00,0.00,0.00,0.00,39.72,8.22 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.36,0.96,0.12,0.0001,0.0030,     0,0,0,98.77,1.23,0.00,0.00,0.00,53,6111.22,3143.77,2400.41,3.89,97.20,5.09,127.29,
2023-11-28,13:03:43.645,0.47,2.39,0.20,1.31,13.39,49.17,0.73,0.48,0.0006,0.0022, 13280,1,0,1.38,0.91,100,51,22724.40,9497.35,2400.46,4.79,119.64,0.95,23.67,15.09,17.06,0.00,67.85,0.00,100.00,0.00,0.00,0.00,0.00,39.67,8.18 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.37,0.96,0.12,0.0001,0.0030,     0,0,0,98.78,1.22,0.00,0.00,0.00,53,6101.70,3141.31,2400.46,3.88,97.12,5.08,127.10,
2023-11-28,13:03:44.645,0.47,2.39,0.20,1.31,13.41,49.28,0.73,0.48,0.0006,0.0022, 13240,0,0,1.38,0.91,100,51,22723.23,9506.81,2400.36,4.78,119.51,0.95,23.67,15.09,16.76,0.00,68.15,0.00,100.00,0.00,0.00,0.00,0.00,39.72,8.23 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.41,0.96,0.12,0.0001,0.0030,     0,0,0,98.80,1.20,0.00,0.00,0.00,52,6093.56,3144.71,2400.36,3.88,96.89,5.08,126.93,
2023-11-28,13:03:45.645,0.47,2.39,0.20,1.31,13.39,49.20,0.73,0.48,0.0006,0.0022, 13240,0,0,1.38,0.91,100,52,22723.37,9503.10,2400.26,4.78,119.56,0.95,23.67,15.09,16.79,0.00,68.12,0.00,100.00,0.00,0.00,0.00,0.00,39.68,8.21 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.38,0.96,0.12,0.0001,0.0030,     0,0,0,98.75,1.25,0.00,0.00,0.00,53,6099.49,3142.79,2400.26,3.88,97.04,5.08,127.06,
2023-11-28,13:03:46.645,0.47,2.39,0.20,1.31,13.38,49.19,0.73,0.48,0.0006,0.0022, 13320,0,0,1.38,0.91,100,52,22718.60,9496.27,2400.33,4.78,119.62,0.95,23.66,15.09,17.08,0.00,67.83,0.00,100.00,0.00,0.00,0.00,0.00,39.69,8.22 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.38,0.96,0.12,0.0001,0.0030,     0,0,0,98.77,1.23,0.00,0.00,0.00,53,6095.14,3140.73,2400.33,3.88,97.03,5.08,126.96,
2023-11-28,13:03:47.645,0.47,2.39,0.20,1.31,13.39,49.21,0.73,0.48,0.0006,0.0022, 13280,1,0,1.38,0.91,100,52,22700.78,9502.53,2400.36,4.78,119.45,0.95,23.64,15.13,17.09,0.00,67.78,0.00,100.00,0.00,0.00,0.00,0.00,39.65,8.19 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.37,0.96,0.12,0.0001,0.0030,     0,0,0,98.72,1.28,0.00,0.00,0.00,54,6091.99,3139.06,2400.36,3.88,97.04,5.08,126.90,
2023-11-28,13:03:48.645,0.47,2.39,0.20,1.31,13.37,49.15,0.73,0.48,0.0006,0.0022, 13280,0,0,1.38,0.91,100,52,22739.58,9505.94,2400.33,4.78,119.61,0.95,23.68,15.10,16.81,0.00,68.09,0.00,100.00,0.00,0.00,0.00,0.00,39.71,8.20 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.36,0.96,0.12,0.0001,0.0030,     0,0,0,98.77,1.23,0.00,0.00,0.00,53,6108.09,3143.22,2400.33,3.89,97.16,5.09,127.23,
2023-11-28,13:03:49.645,0.47,2.39,0.20,1.31,13.38,49.18,0.73,0.48,0.0006,0.0022, 13240,0,0,1.38,0.91,100,52,22722.79,9503.12,2400.37,4.78,119.55,0.95,23.67,15.09,16.82,0.00,68.09,0.00,100.00,0.00,0.00,0.00,0.00,39.69,8.23 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.37,0.96,0.12,0.0001,0.0030,     0,0,0,98.74,1.26,0.00,0.00,0.00,53,6099.48,3142.62,2400.37,3.88,97.04,5.08,127.05,
2023-11-28,13:03:50.646,0.47,2.39,0.20,1.31,13.38,49.20,0.73,0.48,0.0006,0.0022, 13200,0,0,1.38,0.91,100,52,22737.41,9507.97,2400.43,4.78,119.57,0.95,23.68,15.09,16.76,0.00,68.14,0.00,100.00,0.00,0.00,0.00,0.00,39.71,8.22 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.38,0.96,0.12,0.0001,0.0030,     0,0,0,98.79,1.21,0.00,0.00,0.00,53,6104.69,3144.72,2400.43,3.88,97.06,5.09,127.16,
2023-11-28,13:03:51.646,0.47,2.39,0.20,1.31,13.44,49.29,0.73,0.48,0.0006,0.0022, 13160,3,0,1.39,0.92,100,52,22734.08,9515.23,2400.39,4.78,119.46,0.95,23.68,15.14,16.78,0.01,68.07,0.00,100.00,0.00,0.00,0.00,0.00,39.72,8.24 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.38,0.96,0.12,0.0001,0.0030,     0,0,0,98.77,1.23,0.00,0.00,0.00,54,6099.01,3143.06,2400.39,3.88,97.02,5.08,127.04,
2023-11-28,13:03:52.646,0.47,2.39,0.20,1.31,13.38,49.25,0.73,0.48,0.0006,0.0022, 13160,1,0,1.39,0.91,100,52,22694.59,9505.49,2400.31,4.78,119.38,0.95,23.64,15.13,17.09,0.01,67.77,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.22 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.39,0.96,0.12,0.0001,0.0030,     0,0,0,98.75,1.25,0.00,0.00,0.00,54,6088.49,3139.66,2400.31,3.88,96.96,5.07,126.83,
2023-11-28,13:03:53.646,0.47,2.39,0.20,1.31,13.36,49.13,0.73,0.48,0.0006,0.0022, 13120,1,0,1.38,0.91,100,52,22726.01,9497.63,2400.40,4.79,119.64,0.95,23.67,15.09,17.06,0.01,67.84,0.00,100.00,0.00,0.00,0.00,0.00,39.69,8.24 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.36,0.96,0.12,0.0001,0.0030,     0,0,0,98.78,1.22,0.00,0.00,0.00,54,6104.31,3141.21,2400.40,3.89,97.17,5.09,127.15,
2023-11-28,13:03:54.646,0.47,2.39,0.20,1.31,13.36,49.15,0.73,0.48,0.0006,0.0022, 13160,0,0,1.38,0.91,100,52,22725.10,9497.94,2400.39,4.79,119.63,0.95,23.67,15.09,17.06,0.01,67.84,0.00,100.00,0.00,0.00,0.00,0.00,39.67,8.18 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.37,0.96,0.12,0.0001,0.0030,     0,0,0,98.80,1.20,0.00,0.00,0.00,53,6103.01,3141.81,2400.39,3.89,97.13,5.09,127.13,
2023-11-28,13:03:55.646,0.47,2.39,0.20,1.31,13.38,49.21,0.73,0.48,0.0006,0.0022, 13080,0,0,1.38,0.91,100,52,22759.06,9508.70,2400.30,4.79,119.67,0.95,23.70,15.08,16.67,0.02,68.23,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.20 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.40,0.96,0.12,0.0001,0.0030,     0,0,0,98.82,1.18,0.00,0.00,0.00,54,6114.52,3146.27,2400.30,3.89,97.17,5.09,127.37,
2023-11-28,13:03:56.647,0.47,2.39,0.20,1.31,13.36,49.13,0.73,0.48,0.0006,0.0022, 13160,0,0,1.38,0.91,100,51,22757.99,9507.74,2400.37,4.79,119.68,0.95,23.70,15.08,16.70,0.00,68.22,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.24 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.36,0.96,0.12,0.0001,0.0030,     0,0,0,98.81,1.19,0.00,0.00,0.00,53,6116.73,3145.61,2400.37,3.89,97.23,5.10,127.41,
2023-11-28,13:03:57.647,0.47,2.39,0.20,1.31,13.35,49.16,0.73,0.48,0.0006,0.0022, 13040,0,0,1.38,0.91,100,52,22798.55,9519.96,2400.40,4.79,119.74,0.95,23.74,15.10,16.62,0.00,68.28,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.24 ,0.37 ,2.70,2.55,1.95,1.31,1.33,0.65,18.37,0.96,0.12,0.0001,0.0030,     0,0,0,98.90,1.10,0.00,0.00,0.00,53,6128.95,3149.32,2400.40,3.89,97.31,5.11,127.67,
2023-11-28,13:03:58.646,0.48,2.40,0.20,1.31,13.35,49.16,0.73,0.48,0.0006,0.0022, 13200,0,0,1.38,0.91,100,52,22812.46,9522.36,2397.99,4.79,119.78,0.95,23.78,15.13,16.68,0.01,68.18,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.21 ,0.37 ,2.70,2.56,1.95,1.31,1.33,0.66,18.36,0.96,0.12,0.0001,0.0030,     0,0,0,98.97,1.03,0.00,0.00,0.00,53,6129.61,3147.73,2397.99,3.89,97.37,5.11,127.81,
2023-11-28,13:03:59.646,0.48,2.40,0.20,1.32,13.37,49.28,0.73,0.48,0.0006,0.0022, 13120,1,0,1.38,0.91,100,52,22839.16,9533.96,2400.33,4.79,119.78,0.95,23.79,15.10,16.46,0.00,68.43,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.21 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,99.04,0.96,0.00,0.00,0.00,52,6131.56,3155.22,2400.33,3.89,97.17,5.11,127.72,
2023-11-28,13:04:00.646,0.47,2.39,0.20,1.31,13.38,49.29,0.73,0.48,0.0006,0.0022, 13120,2,0,1.38,0.91,100,52,22766.54,9516.17,2400.44,4.78,119.62,0.95,23.71,15.10,16.87,0.00,68.03,0.00,100.00,0.00,0.00,0.00,0.00,39.72,8.20 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.65,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,98.94,1.06,0.00,0.00,0.00,53,6106.22,3148.36,2400.44,3.88,96.97,5.09,127.19,
2023-11-28,13:04:01.646,0.48,2.39,0.20,1.31,13.37,49.28,0.73,0.48,0.0006,0.0022, 13160,0,0,1.38,0.91,100,52,22821.05,9528.74,2400.36,4.79,119.75,0.95,23.77,15.10,16.49,0.01,68.40,0.00,100.00,0.00,0.00,0.00,0.00,39.82,8.20 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,98.98,1.02,0.00,0.00,0.00,53,6121.44,3153.20,2400.36,3.88,97.07,5.10,127.51,
2023-11-28,13:04:02.646,0.48,2.40,0.20,1.31,13.35,49.21,0.73,0.48,0.0006,0.0022, 13200,0,0,1.38,0.91,100,52,22832.41,9527.93,2400.29,4.79,119.82,0.95,23.78,15.09,16.51,0.00,68.40,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.26 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.40,0.96,0.12,0.0001,0.0030,     0,0,0,98.99,1.01,0.00,0.00,0.00,53,6130.38,3153.11,2400.29,3.89,97.21,5.11,127.70,
2023-11-28,13:04:03.647,0.47,2.39,0.20,1.31,13.40,49.33,0.73,0.48,0.0006,0.0022, 13120,1,0,1.38,0.91,100,52,22717.61,9506.95,2400.30,4.78,119.48,0.95,23.66,15.12,17.26,0.01,67.62,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.22 ,0.37 ,2.70,2.54,1.94,1.31,1.32,0.65,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,98.89,1.11,0.00,0.00,0.00,53,6088.95,3142.58,2400.30,3.88,96.88,5.07,126.84,
2023-11-28,13:04:04.647,0.48,2.40,0.20,1.32,13.37,49.27,0.73,0.48,0.0006,0.0022, 13160,1,0,1.38,0.91,100,52,22838.17,9532.14,2400.37,4.79,119.80,0.95,23.79,15.09,16.38,0.01,68.52,0.00,100.00,0.00,0.00,0.00,0.00,39.80,8.22 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.66,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,99.01,0.99,0.00,0.00,0.00,53,6129.64,3155.27,2400.37,3.89,97.13,5.11,127.68,
2023-11-28,13:04:05.647,0.48,2.39,0.20,1.31,13.37,49.30,0.73,0.48,0.0006,0.0022, 13120,0,0,1.38,0.91,100,52,22819.27,9529.25,2400.36,4.79,119.73,0.95,23.77,15.10,16.52,0.00,68.38,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.14 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.43,0.96,0.12,0.0001,0.0030,     0,0,0,98.99,1.01,0.00,0.00,0.00,53,6123.39,3153.14,2400.36,3.88,97.10,5.10,127.55,
2023-11-28,13:04:06.647,0.48,2.40,0.20,1.32,13.37,49.28,0.73,0.48,0.0006,0.0022, 13160,2,0,1.38,0.91,100,52,22828.85,9528.94,2400.36,4.79,119.79,0.95,23.78,15.09,16.48,0.01,68.42,0.00,100.00,0.00,0.00,0.00,0.00,39.80,8.22 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.43,0.96,0.12,0.0001,0.0030,     0,0,0,99.00,1.00,0.00,0.00,0.00,53,6126.46,3153.79,2400.36,3.89,97.13,5.10,127.62,
2023-11-28,13:04:07.647,0.48,2.40,0.20,1.32,13.37,49.29,0.73,0.48,0.0006,0.0022, 13120,0,0,1.38,0.91,100,52,22827.12,9527.62,2400.27,4.79,119.79,0.95,23.78,15.09,16.43,0.01,68.48,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.21 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,98.98,1.02,0.00,0.00,0.00,53,6123.58,3153.69,2400.27,3.88,97.09,5.10,127.56,
2023-11-28,13:04:08.647,0.48,2.40,0.20,1.31,13.35,49.19,0.73,0.48,0.0006,0.0022, 13160,0,0,1.38,0.91,100,52,22849.86,9530.14,2400.37,4.80,119.88,0.95,23.80,15.10,16.48,0.01,68.40,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.20 ,0.37 ,2.70,2.56,1.95,1.31,1.33,0.65,18.39,0.96,0.12,0.0001,0.0030,     0,0,0,98.98,1.02,0.00,0.00,0.00,53,6137.83,3153.07,2400.37,3.89,97.33,5.11,127.85,
2023-11-28,13:04:09.647,0.48,2.40,0.20,1.31,13.35,49.13,0.73,0.48,0.0006,0.0022, 13200,1,0,1.38,0.91,100,52,22822.85,9525.34,2400.26,4.79,119.80,0.95,23.77,15.14,16.93,0.02,67.91,0.00,100.00,0.00,0.00,0.00,0.00,39.80,8.19 ,0.37 ,2.70,2.55,1.95,1.31,1.33,0.65,18.34,0.96,0.12,0.0001,0.0030,     0,0,0,98.98,1.02,0.00,0.00,0.00,53,6132.36,3148.38,2400.26,3.90,97.39,5.11,127.74,
2023-11-28,13:04:10.648,0.48,2.40,0.20,1.32,13.32,49.06,0.73,0.48,0.0006,0.0021, 13120,0,0,1.38,0.91,100,52,22897.20,9535.08,2400.35,4.80,120.07,0.95,23.85,15.09,16.31,0.01,68.59,0.00,100.00,0.00,0.00,0.00,0.00,39.81,8.16 ,0.37 ,2.70,2.57,1.95,1.32,1.33,0.65,18.34,0.96,0.12,0.0001,0.0030,     0,0,0,99.06,0.94,0.00,0.00,0.00,53,6159.75,3157.24,2400.35,3.90,97.55,5.13,128.31,
2023-11-28,13:04:11.648,0.48,2.40,0.20,1.32,13.39,49.28,0.73,0.48,0.0006,0.0022, 13120,1,0,1.38,0.91,100,51,22823.57,9529.27,2400.36,4.79,119.76,0.95,23.77,15.09,16.46,0.02,68.43,0.00,100.00,0.00,0.00,0.00,0.00,39.82,8.22 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.42,0.96,0.12,0.0001,0.0030,     0,0,0,99.00,1.00,0.00,0.00,0.00,52,6126.62,3154.03,2400.36,3.88,97.12,5.10,127.62,
2023-11-28,13:04:12.647,0.48,2.40,0.20,1.32,13.36,49.16,0.73,0.48,0.0006,0.0022, 13080,0,0,1.38,0.91,100,52,22799.81,9518.04,2398.05,4.79,119.77,0.95,23.77,15.09,16.44,0.08,68.39,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.20 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.65,18.37,0.96,0.12,0.0001,0.0030,     0,0,0,98.97,1.03,0.00,0.00,0.00,53,6119.14,3150.10,2398.05,3.89,97.13,5.10,127.59,
2023-11-28,13:04:13.647,0.47,2.39,0.20,1.31,13.37,49.10,0.73,0.48,0.0006,0.0022, 13160,1,0,1.38,0.91,100,52,22657.39,9482.07,2400.37,4.78,119.47,0.94,23.60,15.10,17.49,0.01,67.40,0.00,100.00,0.00,0.00,0.00,0.00,39.76,8.19 ,0.37 ,2.70,2.53,1.94,1.31,1.32,0.64,18.34,0.97,0.12,0.0001,0.0030,     0,0,0,98.71,1.29,0.00,0.00,0.00,53,6082.64,3134.87,2400.37,3.88,97.02,5.07,126.70,
2023-11-28,13:04:14.647,0.47,2.39,0.20,1.31,13.39,49.23,0.73,0.48,0.0006,0.0022, 13080,1,0,1.38,0.91,100,52,22716.25,9508.09,2400.38,4.78,119.46,0.95,23.66,15.10,16.82,0.01,68.06,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.21 ,0.37 ,2.70,2.54,1.94,1.31,1.33,0.64,18.40,0.96,0.12,0.0001,0.0030,     0,0,0,98.80,1.20,0.00,0.00,0.00,54,6095.19,3144.14,2400.38,3.88,96.93,5.08,126.96,
2023-11-28,13:04:15.647,0.47,2.39,0.20,1.31,13.33,48.98,0.73,0.48,0.0006,0.0022, 13080,0,0,1.38,0.91,100,52,22769.49,9509.81,2400.31,4.79,119.72,0.95,23.72,15.11,16.87,0.02,68.00,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.22 ,0.37 ,2.70,2.55,1.95,1.31,1.33,0.64,18.30,0.96,0.12,0.0001,0.0030,     0,0,0,98.80,1.20,0.00,0.00,0.00,53,6126.34,3143.66,2400.31,3.90,97.44,5.10,127.61,
2023-11-28,13:04:16.648,0.47,2.39,0.20,1.31,13.34,49.06,0.73,0.48,0.0006,0.0022, 13040,0,0,1.38,0.91,100,51,22739.93,9505.94,2400.38,4.78,119.61,0.95,23.68,15.09,16.76,0.01,68.15,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.23 ,0.37 ,2.70,2.55,1.94,1.31,1.33,0.64,18.34,0.96,0.12,0.0001,0.0030,     0,0,0,98.79,1.21,0.00,0.00,0.00,53,6112.14,3144.44,2400.38,3.89,97.19,5.09,127.32,
2023-11-28,13:04:17.648,0.47,2.39,0.20,1.31,13.41,49.24,0.73,0.47,0.0006,0.0022, 13000,0,0,1.39,0.91,100,51,22688.82,9501.64,2400.36,4.78,119.39,0.95,23.63,15.09,16.82,0.05,68.03,0.00,100.00,0.00,0.00,0.00,0.00,39.82,8.21 ,0.37 ,2.70,2.53,1.94,1.31,1.33,0.64,18.39,0.96,0.12,0.0001,0.0030,     0,0,0,98.73,1.27,0.00,0.00,0.00,53,6083.23,3142.01,2400.36,3.87,96.80,5.07,126.71,
2023-11-28,13:04:18.648,0.47,2.40,0.20,1.31,13.29,48.88,0.73,0.48,0.0006,0.0021, 13080,0,0,1.37,0.90,100,52,22799.85,9507.24,2400.34,4.80,119.91,0.95,23.75,15.10,16.73,0.01,68.16,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.23 ,0.00 ,2.70,2.56,1.95,1.31,1.33,0.64,18.27,0.96,0.12,0.0001,0.0030,     0,0,0,98.78,1.22,0.00,0.00,0.00,53,6133.10,3144.23,2400.34,3.90,97.53,5.11,127.76,
