,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
79,2023-11-28,13:01:13.627,0.47,2.39,0.2,1.31,13.68,49.48,0.72,0.47,0.0006,0.0022,11760.0,2.0,0.0,1.42,0.93,100.0,53.0,22655.88,9485.8,2400.32,4.78,119.42,0.94,23.6,15.1,17.28,0.02,67.6,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.24,166461.75,2.7,2.53,1.94,1.31,1.32,0.66,18.4,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,54.0,6084.0,3134.51,2400.32,3.88,97.05,5.07,126.74,8847930.0,6964804.0,843934.0,65992500.0,1081024.0,56.0,635544.0,354.87,231.74,361.38,239.85,351.24,229.52,351.8,229.79,1419.29,930.89,4268532328.0,2350.18,1419.29,930.89,2350.18
80,2023-11-28,13:01:14.627,0.47,2.39,0.2,1.31,13.71,49.56,0.72,0.47,0.0006,0.0022,11800.0,3.0,0.0,1.42,0.93,100.0,52.0,22692.22,9506.8,2400.24,4.77,119.35,0.95,23.64,15.17,17.08,0.01,67.74,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.22,0.0,2.7,2.54,1.94,1.31,1.32,0.67,18.41,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,54.0,6091.8,3136.5,2400.24,3.88,97.11,5.08,126.89,8866760.0,6905080.0,893018.0,65992934.0,1068340.0,0.0,641424.0,353.82,230.93,360.66,239.51,350.51,228.77,351.23,229.42,1416.22,928.63,4264257260.0,2344.85,1416.22,928.63,2344.85
81,2023-11-28,13:01:15.627,0.47,2.39,0.2,1.3,13.72,49.61,0.72,0.47,0.0006,0.0022,11720.0,2.0,0.0,1.42,0.93,100.0,53.0,22647.66,9495.66,2400.04,4.77,119.25,0.94,23.59,15.16,17.35,0.03,67.46,0.0,100.0,0.0,0.0,0.0,0.0,39.57,8.24,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,54.0,6071.61,3133.19,2400.04,3.88,96.89,5.06,126.49,9314438.0,6731774.0,927164.0,65497390.0,1055740.0,0.0,629300.0,353.93,231.18,360.88,239.69,350.63,228.95,351.88,229.81,1417.31,929.62,4264254036.0,2346.94,1417.31,929.62,2346.94
82,2023-11-28,13:01:16.627,0.47,2.38,0.2,1.31,13.72,49.63,0.72,0.47,0.0006,0.0022,11720.0,1.0,0.0,1.42,0.93,100.0,53.0,22660.2,9503.58,2400.08,4.77,119.22,0.94,23.6,15.16,17.09,0.02,67.73,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.24,0.0,2.7,2.53,1.94,1.31,1.32,0.67,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.65,1.35,0.0,0.0,0.0,54.0,6081.77,3136.02,2400.08,3.88,96.97,5.07,126.69,9376864.0,6741924.0,929278.0,67808216.0,1020096.0,0.0,621110.0,353.31,230.85,360.65,239.68,350.35,228.8,351.38,229.19,1415.69,928.53,4264268069.0,2344.21,1415.69,928.53,2344.21
83,2023-11-28,13:01:17.627,0.47,2.38,0.2,1.3,13.78,49.78,0.72,0.47,0.0006,0.0022,11840.0,1.0,0.0,1.42,0.93,100.0,53.0,22568.88,9489.26,2400.24,4.76,118.92,0.94,23.51,15.2,17.72,0.03,67.05,0.0,100.0,0.0,0.0,0.0,0.0,39.63,8.28,0.37,2.7,2.52,1.93,1.3,1.32,0.67,18.47,0.96,0.12,0.0001,0.0031,0.0,0.0,0.0,98.56,1.44,0.0,0.0,0.0,55.0,6042.42,3126.81,2400.24,3.86,96.62,5.04,125.88,9196376.0,6801382.0,926828.0,69771086.0,1013502.0,0.0,621530.0,355.46,232.1,362.3,240.45,352.05,229.7,353.73,230.74,1423.53,933.0,4268517071.0,2356.54,1423.53,933.0,2356.54
84,2023-11-28,13:01:18.628,0.47,2.38,0.2,1.3,13.72,49.66,0.72,0.47,0.0006,0.0022,11920.0,2.0,0.0,1.42,0.93,100.0,53.0,22640.96,9501.82,2400.37,4.77,119.14,0.94,23.58,15.17,17.15,0.02,67.66,0.0,100.0,0.0,0.0,0.0,0.0,39.57,8.27,0.0,2.7,2.53,1.94,1.31,1.32,0.67,18.45,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,55.0,6066.65,3133.82,2400.37,3.87,96.79,5.05,126.37,9065196.0,7152642.0,922908.0,68870354.0,1020978.0,0.0,626052.0,353.91,231.11,360.17,239.2,350.39,228.85,352.06,229.81,1416.54,928.97,4264265162.0,2345.51,1416.54,928.97,2345.51
85,2023-11-28,13:01:19.628,0.47,2.39,0.2,1.3,13.7,49.55,0.72,0.47,0.0006,0.0022,12000.0,0.0,0.0,1.42,0.93,100.0,53.0,22672.04,9503.78,2400.03,4.77,119.28,0.94,23.62,15.17,17.15,0.01,67.67,0.0,100.0,0.0,0.0,0.0,0.0,39.59,8.24,0.0,2.7,2.54,1.94,1.31,1.32,0.67,18.4,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,54.0,6089.19,3135.13,2400.03,3.88,97.11,5.07,126.85,8802724.0,7097748.0,824530.0,67963294.0,1035790.0,0.0,617974.0,353.32,230.69,359.93,239.06,350.52,228.99,351.66,229.4,1415.43,928.14,4264277007.0,2343.58,1415.43,928.14,2343.58
86,2023-11-28,13:01:20.628,0.47,2.38,0.2,1.3,13.71,49.63,0.72,0.47,0.0006,0.0022,11920.0,0.0,0.0,1.42,0.93,100.0,53.0,22644.65,9500.29,2400.11,4.77,119.18,0.94,23.59,15.18,17.26,0.01,67.55,0.0,100.0,0.0,0.0,0.0,0.0,39.55,8.24,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,54.0,6070.39,3133.2,2400.11,3.87,96.87,5.06,126.46,8795514.0,7005390.0,822304.0,66766098.0,1083936.0,0.0,626668.0,354.46,231.7,361.51,240.18,351.5,229.61,352.99,230.37,1420.47,931.86,4268525320.0,2352.33,1420.47,931.86,2352.33
87,2023-11-28,13:01:21.628,0.47,2.38,0.2,1.3,13.69,49.62,0.72,0.47,0.0006,0.0022,11880.0,2.0,0.0,1.41,0.93,100.0,53.0,22648.52,9501.89,2400.15,4.77,119.18,0.94,23.59,15.18,17.23,0.01,67.58,0.0,100.0,0.0,0.0,0.0,0.0,39.59,8.27,0.0,2.7,2.53,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,54.0,6067.95,3133.61,2400.15,3.87,96.82,5.06,126.41,8833160.0,6947766.0,836626.0,65798516.0,1075900.0,0.0,616896.0,352.98,230.74,360.02,239.29,349.81,228.56,350.95,229.27,1413.76,927.86,4264262586.0,2341.62,1413.76,927.86,2341.62
88,2023-11-28,13:01:22.628,0.47,2.38,0.2,1.3,13.7,49.62,0.72,0.47,0.0006,0.0022,11920.0,2.0,0.0,1.42,0.93,100.0,52.0,22632.83,9499.9,2400.13,4.76,119.12,0.94,23.57,15.2,17.47,0.02,67.31,0.0,100.0,0.0,0.0,0.0,0.0,39.56,8.3,0.37,2.7,2.53,1.94,1.3,1.32,0.66,18.41,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,54.0,6071.94,3130.81,2400.13,3.88,96.97,5.06,126.49,9077684.0,6855338.0,853496.0,65513658.0,1054452.0,0.0,626220.0,353.94,231.13,360.48,239.55,350.34,228.93,351.33,229.36,1416.09,928.98,4264312236.0,2345.07,1416.09,928.98,2345.07
89,2023-11-28,13:01:23.628,0.47,2.39,0.2,1.31,13.69,49.68,0.72,0.47,0.0006,0.0022,11840.0,4.0,0.0,1.41,0.93,100.0,52.0,22729.18,9519.46,2400.0,4.78,119.38,0.95,23.68,15.17,17.08,0.01,67.74,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.27,0.0,2.7,2.54,1.94,1.31,1.32,0.67,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.86,1.14,0.0,0.0,0.0,54.0,6094.51,3142.56,2400.0,3.88,96.97,5.08,126.97,9374148.0,6707708.0,733390.0,67093978.0,1036406.0,0.0,603162.0,353.62,231.11,360.3,239.53,350.2,228.86,351.71,229.79,1415.84,929.29,4264245981.0,2345.13,1415.84,929.29,2345.13
90,2023-11-28,13:01:24.628,0.48,2.39,0.2,1.31,13.61,49.47,0.72,0.48,0.0006,0.0022,11840.0,1.0,0.0,1.41,0.92,100.0,53.0,22803.43,9526.45,2400.0,4.79,119.68,0.95,23.75,15.17,16.86,0.0,67.97,0.0,100.0,0.0,0.0,0.0,0.0,39.67,8.26,0.0,2.7,2.55,1.95,1.31,1.33,0.66,18.4,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.87,1.13,0.0,0.0,0.0,54.0,6131.58,3145.16,2400.0,3.9,97.48,5.11,127.74,9211426.0,6757646.0,710990.0,67879700.0,1025542.0,0.0,608090.0,351.83,230.24,358.23,238.21,348.54,228.04,349.19,228.37,1407.79,924.86,4268413819.0,2332.65,1407.79,924.86,2332.65
91,2023-11-28,13:01:25.628,0.47,2.39,0.2,1.31,13.66,49.63,0.72,0.47,0.0006,0.0022,11840.0,1.0,0.0,1.41,0.93,100.0,53.0,22734.38,9522.39,2400.17,4.77,119.37,0.95,23.68,15.17,16.92,0.0,67.91,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.29,0.0,2.7,2.54,1.94,1.31,1.33,0.66,18.45,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.8,1.2,0.0,0.0,0.0,54.0,6100.97,3142.56,2400.17,3.88,97.07,5.08,127.1,9209774.0,6845538.0,866936.0,70148848.0,1011192.0,0.0,617148.0,353.41,231.25,359.68,238.96,349.93,228.91,350.56,229.34,1413.58,928.46,4264256312.0,2342.04,1413.58,928.46,2342.04
92,2023-11-28,13:01:26.628,0.48,2.39,0.2,1.31,13.65,49.63,0.73,0.47,0.0006,0.0022,11840.0,0.0,0.0,1.41,0.93,100.0,52.0,22805.8,9534.85,2400.19,4.78,119.59,0.95,23.75,15.16,16.67,0.01,68.16,0.0,100.0,0.0,0.0,0.0,0.0,39.63,8.27,0.0,2.7,2.55,1.94,1.31,1.33,0.67,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.94,1.06,0.0,0.0,0.0,54.0,6118.59,3149.2,2400.19,3.89,97.15,5.1,127.46,9043678.0,7070868.0,760648.0,69608728.0,1012914.0,0.0,613536.0,352.29,230.57,358.79,238.55,348.9,228.31,349.92,228.94,1409.89,926.36,4264300004.0,2336.25,1409.89,926.36,2336.25
93,2023-11-28,13:01:27.629,0.47,2.39,0.2,1.31,13.65,49.63,0.72,0.47,0.0006,0.0022,11960.0,3.0,0.0,1.41,0.93,100.0,52.0,22818.53,9540.83,2402.67,4.78,119.58,0.95,23.74,15.18,16.82,0.0,68.0,0.0,100.0,0.0,0.0,0.0,0.0,39.69,8.3,0.0,2.7,2.55,1.94,1.31,1.33,0.66,18.45,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,54.0,6125.55,3149.45,2402.67,3.89,97.25,5.1,127.48,8903720.0,7150836.0,816158.0,67910416.0,1028636.0,0.0,638890.0,352.24,230.41,359.06,238.71,348.93,228.28,350.77,229.44,1411.01,926.85,4268125232.0,2337.86,1411.01,926.85,2337.86
94,2023-11-28,13:01:28.629,0.47,2.39,0.2,1.3,13.64,49.61,0.72,0.48,0.0006,0.0022,11880.0,5.0,0.0,1.41,0.93,100.0,52.0,22718.12,9520.24,2400.12,4.77,119.31,0.95,23.66,15.22,17.42,0.01,67.36,0.0,100.0,0.0,0.0,0.0,0.0,39.63,8.28,0.37,2.7,2.54,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.82,1.18,0.0,0.0,0.0,54.0,6093.76,3138.19,2400.12,3.88,97.09,5.08,126.94,8826818.0,7012922.0,764596.0,67451664.0,1072778.0,0.0,634886.0,352.06,230.41,359.03,238.67,349.06,228.42,350.04,228.84,1410.19,926.34,4264256939.0,2336.54,1410.19,926.34,2336.54
95,2023-11-28,13:01:29.629,0.47,2.39,0.2,1.31,13.64,49.6,0.73,0.47,0.0006,0.0022,12000.0,3.0,0.0,1.41,0.93,100.0,52.0,22767.05,9526.32,2400.14,4.78,119.5,0.95,23.71,15.18,16.97,0.0,67.84,0.0,100.0,0.0,0.0,0.0,0.0,39.65,8.2,0.0,2.7,2.55,1.94,1.31,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.84,1.16,0.0,0.0,0.0,54.0,6109.89,3143.28,2400.14,3.89,97.19,5.09,127.28,8822590.0,6955256.0,679700.0,66385396.0,1076838.0,0.0,654808.0,352.02,230.27,358.87,238.56,348.6,227.96,350.07,228.99,1409.56,925.77,4264301082.0,2335.34,1409.56,925.77,2335.34
96,2023-11-28,13:01:30.629,0.47,2.39,0.2,1.31,13.62,49.58,0.73,0.47,0.0006,0.0022,11840.0,5.0,0.0,1.41,0.92,100.0,52.0,22763.61,9522.56,2400.17,4.78,119.52,0.95,23.71,15.17,17.11,0.0,67.71,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.25,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,54.0,6107.45,3143.88,2400.17,3.89,97.13,5.09,127.23,9015426.0,6807080.0,682234.0,65589552.0,1049524.0,0.0,653044.0,351.26,229.72,358.33,238.34,348.3,227.81,349.67,228.82,1407.55,924.69,4268337159.0,2332.25,1407.55,924.69,2332.25
97,2023-11-28,13:01:31.629,0.47,2.39,0.2,1.31,13.66,49.72,0.73,0.47,0.0006,0.0022,11840.0,2.0,0.0,1.41,0.93,100.0,53.0,22782.27,9533.8,2400.31,4.78,119.48,0.95,23.73,15.18,16.81,0.01,68.01,0.0,100.0,0.0,0.0,0.0,0.0,39.62,8.25,0.0,2.7,2.55,1.94,1.31,1.33,0.67,18.5,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.92,1.08,0.0,0.0,0.0,54.0,6108.96,3147.63,2400.31,3.88,97.04,5.09,127.26,9371880.0,6712538.0,688240.0,66550638.0,1032990.0,0.0,646590.0,351.73,230.14,358.13,237.97,348.54,227.99,349.52,228.57,1407.91,924.68,4264318666.0,2332.59,1407.91,924.68,2332.59
98,2023-11-28,13:01:32.629,0.47,2.39,0.2,1.31,13.6,49.47,0.73,0.47,0.0006,0.0022,12000.0,3.0,0.0,1.4,0.92,100.0,53.0,22756.73,9515.1,2400.15,4.78,119.58,0.95,23.7,15.19,17.37,0.01,67.43,0.0,100.0,0.0,0.0,0.0,0.0,39.58,8.26,0.0,2.7,2.55,1.95,1.31,1.32,0.66,18.39,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.84,1.16,0.0,0.0,0.0,54.0,6114.47,3139.48,2400.15,3.9,97.38,5.1,127.38,9336572.0,6874924.0,805840.0,66783514.0,1030582.0,0.0,646786.0,350.83,229.47,357.56,237.52,347.99,227.63,348.66,227.84,1405.04,922.46,4264299433.0,2327.49,1405.04,922.46,2327.49
99,2023-11-28,13:01:33.630,0.47,2.39,0.2,1.3,13.62,49.58,0.73,0.47,0.0006,0.0022,12160.0,4.0,0.0,1.41,0.92,100.0,53.0,22736.38,9522.75,2400.03,4.78,119.38,0.95,23.68,15.21,17.24,0.01,67.54,0.0,100.0,0.0,0.0,0.0,0.0,39.54,8.28,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.43,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.8,1.2,0.0,0.0,0.0,54.0,6102.74,3139.08,2400.03,3.89,97.21,5.09,127.13,9154936.0,6806226.0,683228.0,69474762.0,1014006.0,0.0,640892.0,350.72,229.32,358.16,237.83,348.42,228.07,349.23,228.32,1406.53,923.54,4268114523.0,2330.07,1406.53,923.54,2330.07
100,2023-11-28,13:01:34.630,0.47,2.39,0.2,1.31,13.56,49.42,0.73,0.47,0.0006,0.0022,12040.0,2.0,0.0,1.4,0.92,100.0,53.0,22800.44,9526.21,2400.2,4.79,119.67,0.95,23.75,15.18,16.9,0.01,67.92,0.0,100.0,0.0,0.0,0.0,0.0,39.56,8.26,0.0,2.7,2.55,1.95,1.31,1.33,0.66,18.38,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.83,1.17,0.0,0.0,0.0,54.0,6129.01,3143.7,2400.2,3.9,97.48,5.11,127.68,9092468.0,6853266.0,667002.0,69282388.0,1018794.0,980.0,642236.0,349.01,228.3,356.56,236.67,346.71,226.89,347.57,227.28,1399.85,919.14,4263868221.0,2318.99,1399.85,919.14,2318.99
101,2023-11-28,13:01:35.630,0.47,2.39,0.2,1.31,13.6,49.56,0.73,0.47,0.0006,0.0022,12080.0,4.0,0.0,1.4,0.92,100.0,53.0,22766.17,9523.67,2400.29,4.78,119.52,0.95,23.71,15.17,16.94,0.01,67.88,0.0,100.0,0.0,0.0,0.0,0.0,39.63,8.28,0.0,2.7,2.55,1.95,1.31,1.33,0.66,18.44,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.83,1.17,0.0,0.0,0.0,55.0,6115.95,3143.34,2400.29,3.89,97.28,5.1,127.4,9116912.0,7105280.0,769986.0,69099072.0,1008406.0,0.0,643860.0,349.73,228.79,357.49,237.39,347.13,227.17,347.77,227.47,1402.12,920.82,4264291238.0,2322.94,1402.12,920.82,2322.94
102,2023-11-28,13:01:36.630,0.47,2.39,0.2,1.31,13.64,49.72,0.73,0.47,0.0006,0.0022,12120.0,3.0,0.0,1.41,0.92,100.0,52.0,22707.64,9514.32,2400.23,4.77,119.33,0.95,23.65,15.17,17.31,0.01,67.51,0.0,100.0,0.0,0.0,0.0,0.0,39.63,8.28,0.0,2.7,2.54,1.94,1.31,1.32,0.67,18.51,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.88,1.12,0.0,0.0,0.0,54.0,6084.49,3141.19,2400.23,3.87,96.85,5.07,126.75,8914416.0,7104272.0,736022.0,68709998.0,1048152.0,0.0,648354.0,350.79,229.68,358.62,238.07,348.39,227.93,349.28,228.44,1407.08,924.12,4268160626.0,2331.2,1407.08,924.12,2331.2
103,2023-11-28,13:01:37.630,0.47,2.39,0.2,1.31,13.62,49.63,0.73,0.47,0.0006,0.0022,12120.0,2.0,0.0,1.41,0.92,100.0,53.0,22757.45,9523.64,2400.12,4.78,119.48,0.95,23.7,15.17,17.08,0.0,67.75,0.0,100.0,0.0,0.0,0.0,0.0,39.63,8.24,0.0,2.7,2.54,1.94,1.31,1.32,0.66,18.47,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.91,1.09,0.0,0.0,0.0,55.0,6106.37,3144.33,2400.12,3.88,97.1,5.09,127.2,8799952.0,7071120.0,692790.0,67523036.0,1084454.0,0.0,659764.0,350.04,229.21,358.37,237.91,348.04,227.7,348.62,227.99,1405.08,922.81,4264244136.0,2327.89,1405.08,922.81,2327.89
104,2023-11-28,13:01:38.630,0.47,2.39,0.2,1.31,13.61,49.61,0.73,0.47,0.0006,0.0022,12120.0,4.0,0.0,1.4,0.92,100.0,53.0,22783.46,9530.7,2400.2,4.78,119.53,0.95,23.73,15.17,16.81,0.0,68.02,0.0,100.0,0.0,0.0,0.0,0.0,39.6,8.23,0.0,2.7,2.55,1.94,1.31,1.33,0.66,18.47,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.91,1.09,0.0,0.0,0.0,55.0,6113.31,3146.71,2400.2,3.89,97.14,5.09,127.36,8873634.0,6915160.0,701092.0,65837114.0,1053024.0,980.0,658406.0,349.66,229.0,357.81,237.38,347.69,227.6,348.22,227.7,1403.37,921.68,4264258538.0,2325.05,1403.37,921.68,2325.05
105,2023-11-28,13:01:39.630,0.47,2.38,0.2,1.31,13.65,49.7,0.73,0.47,0.0006,0.0022,12200.0,4.0,0.0,1.41,0.93,100.0,52.0,22707.34,9524.13,2399.52,4.77,119.21,0.95,23.65,15.2,17.15,0.31,67.35,0.0,100.0,0.0,0.0,0.0,0.0,39.54,8.23,0.37,2.7,2.54,1.94,1.31,1.32,0.66,18.49,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.81,1.19,0.0,0.0,0.0,54.0,6089.56,3140.95,2399.52,3.88,96.94,5.07,126.83,9294460.0,6746950.0,691838.0,66404744.0,1037820.0,0.0,646912.0,351.8,230.5,359.7,238.49,349.96,228.94,350.35,229.16,1411.81,927.08,4268148489.0,2338.89,1411.81,927.08,2338.89
106,2023-11-28,13:01:40.630,0.47,2.39,0.2,1.31,13.6,49.6,0.73,0.47,0.0006,0.0022,12160.0,3.0,0.0,1.4,0.92,100.0,53.0,22767.27,9528.31,2400.35,4.78,119.47,0.95,23.71,15.17,16.85,0.02,67.96,0.0,100.0,0.0,0.0,0.0,0.0,39.59,8.3,0.0,2.7,2.55,1.94,1.31,1.33,0.67,18.47,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.89,1.11,0.0,0.0,0.0,54.0,6109.35,3146.11,2400.35,3.88,97.09,5.09,127.26,9266488.0,6743394.0,718844.0,68053972.0,1025290.0,0.0,642208.0,350.34,229.72,357.78,237.29,347.84,227.59,348.23,228.06,1404.19,922.66,4264202018.0,2326.84,1404.19,922.66,2326.84
107,2023-11-28,13:01:41.631,0.47,2.39,0.2,1.31,13.58,49.55,0.73,0.47,0.0006,0.0022,12320.0,3.0,0.0,1.4,0.92,100.0,53.0,22801.26,9533.49,2400.38,4.78,119.59,0.95,23.75,15.16,16.7,0.01,68.12,0.0,100.0,0.0,0.0,0.0,0.0,39.7,8.24,0.0,2.7,2.55,1.94,1.31,1.33,0.66,18.46,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.91,1.09,0.0,0.0,0.0,54.0,6121.0,3148.43,2400.38,3.89,97.21,5.1,127.5,9003078.0,7033936.0,610876.0,68995360.0,1008098.0,0.0,644910.0,349.52,229.27,357.72,237.42,347.49,227.38,347.8,227.88,1402.53,921.96,4264291698.0,2324.49,1402.53,921.96,2324.49
108,2023-11-28,13:01:42.631,0.47,2.39,0.2,1.31,13.6,49.6,0.73,0.47,0.0006,0.0022,12520.0,4.0,0.0,1.4,0.92,100.0,52.0,22773.11,9530.47,2400.42,4.78,119.48,0.95,23.72,15.16,16.74,0.0,68.1,0.0,100.0,0.0,0.0,0.0,0.0,39.61,8.23,0.0,2.7,2.55,1.94,1.31,1.33,0.66,18.47,0.96,0.12,0.0001,0.003,0.0,0.0,0.0,98.89,1.11,0.0,0.0,0.0,53.0,6110.52,3147.24,2400.42,3.88,97.08,5.09,127.28,8935878.0,7156534.0,635642.0,68713428.0,1042636.0,980.0,645750.0,350.2,229.7,358.61,237.77,348.09,227.6,348.57,228.38,1405.47,923.44,4264345436.0,2328.91,1405.47,923.44,2328.91
