Unnamed: 0,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,llc-way,input-rate,throughput,latency
10,2023-11-28,13:37:58.736,0.39,1.95,0.2,1.31,26.55,47.94,0.45,0.47,0.0014,0.0026,4160.0,3.0,0.0,1.9,1.1,100.0,54.0,18577.19,9527.16,2400.19,3.9,97.5,0.77,19.35,15.18,16.87,0.01,67.94,0.0,100.0,0.0,0.0,0.0,0.0,38.61,8.49,0.19,2.7,1.29,0.98,1.31,1.33,17.89,21.08,0.15,0.15,0.0058,0.0068,0.0,0.0,0.0,98.83,1.17,0.0,0.0,0.0,57.0,3091.66,3143.8,2400.19,1.97,49.17,2.58,64.41,8409674.0,6151978.0,2369556.0,58438758.0,1108380.0,0.0,326564.0,475.68,273.79,478.92,274.54,466.74,280.07,480.15,273.58,1901.48,1101.98,4268516983.0,3003.46,1901.48,1101.98,3003.46,2,5.65,5.43,1313955.1
11,2023-11-28,13:37:59.736,0.39,1.95,0.2,1.3,26.28,47.79,0.45,0.47,0.0014,0.0026,4360.0,5.0,0.0,1.87,1.08,100.0,54.0,18491.1,9497.12,2400.05,3.89,97.35,0.77,19.26,15.19,17.4,0.08,67.34,0.0,100.0,0.0,0.0,0.0,0.0,38.54,8.52,0.37,2.7,1.29,0.99,1.3,1.32,17.82,21.02,0.15,0.15,0.0058,0.0068,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,57.0,3085.34,3130.97,2400.05,1.97,49.27,2.57,64.28,8344588.0,6181532.0,2335186.0,58263982.0,1111166.0,0.0,328006.0,466.36,269.17,469.96,270.16,458.0,275.96,471.23,269.08,1865.55,1084.37,4264296285.0,2949.92,1865.55,1084.37,2949.92,2,5.65,5.43,1313955.1
12,2023-11-28,13:38:00.736,0.4,2.03,0.2,1.31,24.17,49.26,0.51,0.46,0.0013,0.0025,4440.0,2.0,0.0,1.89,1.11,100.0,54.0,19322.78,9498.72,2400.02,4.07,101.71,0.81,20.13,15.16,17.13,0.01,67.7,0.0,100.0,0.0,0.0,0.0,0.0,38.74,8.54,0.37,2.7,1.62,1.24,1.31,1.32,13.05,20.42,0.36,0.15,0.0034,0.0053,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,55.0,3889.36,3133.78,2400.02,2.48,62.06,3.24,81.03,8377026.0,6133428.0,4684134.0,58083676.0,1105062.0,0.0,568708.0,472.66,274.89,477.18,276.38,461.67,281.78,478.56,275.37,1890.06,1108.42,4264238400.0,2998.48,1890.06,1108.42,2998.48,2,5.65,5.43,1313955.1
13,2023-11-28,13:38:01.736,0.44,2.22,0.2,1.3,19.18,53.26,0.64,0.45,0.0009,0.0025,4560.0,2.0,0.0,1.94,1.18,100.0,55.0,21085.84,9490.84,2399.98,4.44,111.09,0.88,21.96,15.17,17.47,0.0,67.37,0.0,100.0,0.0,0.0,0.0,0.0,39.22,8.55,0.22,2.7,2.39,1.83,1.3,1.32,1.96,19.17,0.9,0.15,0.0003,0.0033,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,56.0,5734.67,3130.96,2399.98,3.66,91.58,4.78,119.47,9550086.0,7012642.0,5784744.0,68918864.0,1111544.0,14.0,569212.0,487.17,292.45,493.51,293.51,467.17,298.91,495.25,293.16,1943.1,1178.02,4268520893.0,3121.12,1943.1,1178.02,3121.12,2,5.65,5.43,1313955.1
14,2023-11-28,13:38:02.736,0.44,2.21,0.2,1.31,19.43,53.35,0.64,0.45,0.0009,0.0025,4720.0,1.0,0.0,1.96,1.19,100.0,54.0,21044.91,9501.71,2400.15,4.43,110.74,0.88,21.92,15.16,17.08,0.04,67.72,0.0,100.0,0.0,0.0,0.0,0.0,39.28,8.54,0.22,2.7,2.37,1.81,1.31,1.32,2.21,19.26,0.89,0.15,0.0004,0.0034,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,55.0,5687.48,3135.32,2400.15,3.63,90.7,4.74,118.49,9508100.0,7001722.0,5399352.0,68933662.0,1118068.0,14.0,572838.0,490.71,294.22,496.94,295.37,470.56,300.7,498.52,294.95,1956.73,1185.24,4264135802.0,3141.97,1956.73,1185.24,3141.97,2,5.65,5.43,1313955.1
15,2023-11-28,13:38:03.736,0.44,2.22,0.2,1.3,19.12,53.4,0.64,0.45,0.0009,0.0025,4920.0,2.0,0.0,1.94,1.18,100.0,54.0,21058.66,9501.64,2400.0,4.43,110.82,0.88,21.94,15.17,17.15,0.04,67.64,0.0,100.0,0.0,0.0,0.0,0.0,39.29,8.48,0.19,2.7,2.38,1.82,1.31,1.32,1.9,19.23,0.9,0.15,0.0003,0.0034,0.0,0.0,0.0,98.63,1.37,0.0,0.0,0.0,56.0,5708.58,3134.41,2400.0,3.64,91.06,4.76,118.93,9557002.0,7166936.0,5187560.0,68316178.0,1118600.0,14.0,561358.0,487.83,294.19,493.9,295.26,467.59,300.76,495.53,294.58,1944.85,1184.78,4264257987.0,3129.64,1944.85,1184.78,3129.64,2,5.65,5.43,1313955.1
16,2023-11-28,13:38:04.736,0.44,2.22,0.2,1.3,19.26,53.05,0.64,0.45,0.0009,0.0025,5040.0,2.0,0.0,1.94,1.18,100.0,54.0,21055.29,9494.28,2400.01,4.44,110.88,0.88,21.93,15.18,17.37,0.03,67.41,0.0,100.0,0.0,0.0,0.0,0.0,39.28,8.44,0.37,2.7,2.37,1.82,1.3,1.32,2.2,19.15,0.89,0.15,0.0004,0.0034,0.0,0.0,0.0,98.54,1.46,0.0,0.0,0.0,56.0,5695.05,3129.67,2400.01,3.64,90.98,4.75,118.65,9286886.0,7075866.0,5411924.0,68337122.0,1106812.0,0.0,565432.0,486.75,293.11,491.87,293.43,466.51,299.54,493.66,292.99,1938.78,1179.08,4264266029.0,3117.86,1938.78,1179.08,3117.86,2,5.65,5.43,1313955.1
17,2023-11-28,13:38:05.736,0.44,2.22,0.2,1.3,19.18,53.1,0.64,0.45,0.0009,0.0025,5120.0,3.0,0.0,1.94,1.18,100.0,54.0,21076.72,9499.7,2400.05,4.44,110.93,0.88,21.95,15.17,17.15,0.01,67.67,0.0,100.0,0.0,0.0,0.0,0.0,39.39,8.53,0.26,2.7,2.38,1.82,1.31,1.32,2.12,19.18,0.89,0.15,0.0004,0.0034,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,55.0,5711.9,3133.89,2400.05,3.65,91.13,4.76,118.99,9386496.0,7157822.0,4932760.0,68665604.0,1118698.0,280.0,566146.0,486.9,293.61,492.38,293.92,466.42,300.16,493.8,293.61,1939.5,1181.3,4268180385.0,3120.8,1939.5,1181.3,3120.8,2,5.65,5.43,1313955.1
18,2023-11-28,13:38:06.736,0.44,2.22,0.2,1.3,18.99,53.19,0.64,0.45,0.0009,0.0025,5200.0,2.0,0.0,1.93,1.18,100.0,54.0,21072.51,9500.06,2400.16,4.44,110.91,0.88,21.95,15.17,17.18,0.01,67.64,0.0,100.0,0.0,0.0,0.0,0.0,39.28,8.54,0.11,2.7,2.39,1.83,1.31,1.32,1.9,19.18,0.9,0.15,0.0003,0.0034,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,56.0,5725.11,3133.4,2400.16,3.65,91.36,4.77,119.27,9426060.0,7215180.0,4785872.0,67534782.0,1118894.0,0.0,567868.0,483.82,293.1,489.72,293.48,463.68,299.74,491.06,293.1,1928.27,1179.42,4264270831.0,3107.69,1928.27,1179.42,3107.69,2,5.65,5.43,1313955.1
19,2023-11-28,13:38:07.736,0.44,2.22,0.2,1.31,18.85,53.01,0.64,0.45,0.0009,0.0025,5200.0,3.0,0.0,1.92,1.18,100.0,54.0,21139.54,9506.16,2400.3,4.45,111.19,0.88,22.02,15.16,17.03,0.01,67.8,0.0,100.0,0.0,0.0,0.0,0.0,39.31,8.48,0.26,2.7,2.39,1.83,1.31,1.32,1.86,19.12,0.9,0.15,0.0003,0.0033,0.0,0.0,0.0,98.64,1.36,0.0,0.0,0.0,55.0,5745.41,3136.53,2400.3,3.66,91.59,4.79,119.68,9327766.0,7222012.0,4579162.0,67742444.0,1098552.0,0.0,569212.0,481.26,292.18,486.6,292.22,461.0,298.59,488.27,292.0,1917.13,1174.99,4264137443.0,3092.12,1917.13,1174.99,3092.12,2,5.65,5.43,1313955.1
20,2023-11-28,13:38:08.736,0.44,2.23,0.2,1.31,18.68,52.7,0.65,0.46,0.0009,0.0025,5280.0,3.0,0.0,1.9,1.17,100.0,54.0,21282.36,9527.9,2400.31,4.47,111.68,0.89,22.17,15.19,16.89,0.01,67.92,0.0,100.0,0.0,0.0,0.0,0.0,39.34,8.55,0.33,2.7,2.41,1.84,1.31,1.33,1.82,19.01,0.9,0.15,0.0003,0.0033,0.0,0.0,0.0,98.83,1.17,0.0,0.0,0.0,55.0,5795.73,3143.68,2400.31,3.69,92.18,4.83,120.73,9367120.0,6693078.0,3146906.0,68788342.0,1110410.0,0.0,567798.0,480.43,292.11,485.93,292.36,459.83,298.34,487.38,292.05,1913.57,1174.85,4268514361.0,3088.42,1913.57,1174.85,3088.42,2,5.65,5.43,1313955.1
21,2023-11-28,13:38:09.736,0.41,2.06,0.2,1.31,23.5,50.01,0.53,0.46,0.0012,0.0025,5320.0,4.0,0.0,1.94,1.15,100.0,53.0,19635.24,9524.98,2400.31,4.12,103.07,0.82,20.45,15.18,16.9,0.0,67.92,0.0,100.0,0.0,0.0,0.0,0.0,38.96,8.5,0.0,2.7,1.74,1.33,1.31,1.33,11.11,20.12,0.45,0.15,0.0027,0.0048,0.0,0.0,0.0,98.83,1.17,0.0,0.0,0.0,56.0,4183.24,3143.6,2400.31,2.66,66.54,3.49,87.14,9464364.0,6969970.0,1459836.0,58176398.0,1122996.0,0.0,332500.0,483.81,286.41,488.0,287.01,469.42,292.93,490.27,286.64,1931.51,1152.99,4264241277.0,3084.5,1931.51,1152.99,3084.5,2,5.65,5.43,1313955.1
