# started on Tue Jan  9 19:21:00 2024

     3.004949045,2780338,,cache-misses,0,58%,288002596,7,19,3,of all cache refs
     3.004949045,84691931,,cache-references,0,16%,287965867,7,19,21,M/sec
     3.004949045,11964376139,,cycles,0,11%,287962079,7,19,2,GHz


     3.004949045,8,,context-switches,19,09%,4006994390,100,00,1,/sec
     3.004949045,4006,99,msec,cpu-clock,0,01%,4006992920,100,00,4,CPUs utilized
     3.004949045,0,,minor-faults,0,00%,4006990021,100,00,0,/sec
     3.004949045,0,,page-faults,0,00%,4006988260,100,00,0,/sec
     3.004949045,4006,99,msec,task-clock,0,01%,4006986544,100,00,4,CPUs utilized
     3.004949045,99805324,,bus-cycles,0,01%,287995491,7,19,24,M/sec
     3.004949045,9581648899,,ref-cycles,0,01%,432000805,10,78,2,G/sec
     3.004949045,161860589,,L1-dcache-load-misses,0,11%,432002917,10,78,1,of all L1-dcache accesses
     3.004949045,9621528878,,L1-dcache-loads,0,38%,432004671,10,78,2,G/sec
     3.004949045,4518287249,,L1-dcache-stores,0,51%,287997702,7,19,1,G/sec
     3.004949045,388109,,L1-icache-load-misses,1,56%,287999303,7,19,,
     3.004949045,924348,,LLC-load-misses,1,56%,287996652,7,19,8,of all LL-cache accesses
     3.004949045,711703,,LLC-store-misses,1,84%,287993889,7,19,177,K/sec
     3.004949045,16962231,,LLC-stores,0,61%,287996037,7,19,4,M/sec
     3.004949045,11234134,,LLC-loads,1,69%,288002446,7,19,2,M/sec
     3.004949045,4611253732,,dTLB-stores,0,30%,287981715,7,19,1,G/sec
     3.004949045,500,,dTLB-load-misses,29,30%,287977320,7,19,,
     3.004949045,1975,,dTLB-store-misses,0,48%,287998841,7,19,492,/sec
     3.004949045,180,,iTLB-loads,314,10%,288000094,7,19,44,/sec
     3.004949045,4536,,iTLB-load-misses,5,37%,287969044,7,19,2520,of all iTLB cache accesses
     3.004949045,9990,,node-load-misses,7,40%,287968921,7,19,2,K/sec
     3.004949045,869846,,node-loads,1,81%,287997629,7,19,217,K/sec
     3.004949045,5084,,node-store-misses,11,86%,273458782,6,82,1,K/sec
     3.004949045,722047,,node-stores,2,65%,263160676,6,57,180,K/sec
     3.004949045,0,,mem-loads,0,00%,277529397,6,93,0,/sec
     3.004949045,4559082576,,mem-stores,0,32%,287994851,7,19,1,G/sec
     4.006671355,28827214786,,instructions,0,45%,287999948,7,19,2,insn per cycle
     4.006671355,3753938035,,branches,0,61%,287996983,7,19,936,M/sec
     4.006671355,311772,,branch-misses,1,70%,288002418,7,19,0,of all branches
     4.006671355,315514,,branch-load-misses,2,35%,288002951,7,19,78,K/sec
     4.006671355,2846796,,cache-misses,0,67%,287998575,7,19,3,of all cache refs
     4.006671355,84585571,,cache-references,0,13%,287998193,7,19,21,M/sec
     4.006671355,11976071732,,cycles,0,09%,287996130,7,19,2,GHz
     4.006671355,11,,context-switches,9,82%,4006719633,100,00,2,/sec
     4.006671355,4006,72,msec,cpu-clock,0,01%,4006722730,100,00,4,CPUs utilized
     4.006671355,0,,minor-faults,0,00%,4006728125,100,00,0,/sec
     4.006671355,0,,page-faults,0,00%,4006729017,100,00,0,/sec
     4.006671355,4006,73,msec,task-clock,0,01%,4006731195,100,00,4,CPUs utilized
     4.006671355,99765944,,bus-cycles,0,01%,288000611,7,19,24,M/sec
     4.006671355,9578808641,,ref-cycles,0,01%,431997922,10,78,2,G/sec
     4.006671355,162189371,,L1-dcache-load-misses,0,09%,431943319,10,78,1,of all L1-dcache accesses
     4.006671355,9546222014,,L1-dcache-loads,0,46%,431936767,10,78,2,G/sec
     4.006671355,4495017491,,L1-dcache-stores,0,47%,287997310,7,19,1,G/sec
     4.006671355,382869,,L1-icache-load-misses,1,44%,287998827,7,19,,
     4.006671355,863882,,LLC-load-misses,1,90%,287996940,7,19,7,of all LL-cache accesses
     4.006671355,768782,,LLC-store-misses,1,66%,287994743,7,19,191,K/sec
     4.006671355,17193224,,LLC-stores,0,44%,287995697,7,19,4,M/sec
     4.006671355,10845499,,LLC-loads,1,42%,288001853,7,19,2,M/sec
     4.006671355,4568108374,,dTLB-stores,0,23%,287967546,7,19,1,G/sec
     4.006671355,389,,dTLB-load-misses,29,06%,287963442,7,19,,
     4.006671355,2003,,dTLB-store-misses,0,35%,288003404,7,19,499,/sec
     4.006671355,1182,,iTLB-loads,33,93%,287998309,7,19,295,/sec
     4.006671355,3881,,iTLB-load-misses,4,78%,287976462,7,19,328,of all iTLB cache accesses
     4.006671355,10793,,node-load-misses,7,13%,280265557,6,99,2,K/sec
     4.006671355,857823,,node-loads,1,34%,264369911,6,60,214,K/sec
     4.006671355,4058,,node-store-misses,10,56%,270541489,6,75,1,K/sec
     4.006671355,711918,,node-stores,2,03%,286450430,7,15,177,K/sec
     4.006671355,0,,mem-loads,0,00%,287988468,7,19,0,/sec
     4.006671355,4508520708,,mem-stores,0,42%,287999168,7,19,1,G/sec
     5.008410791,29000701209,,instructions,0,36%,287997794,7,19,2,insn per cycle
     5.008410791,3777841486,,branches,0,49%,287982714,7,19,942,M/sec
     5.008410791,311922,,branch-misses,1,54%,287976151,7,19,0,of all branches
     5.008410791,321258,,branch-load-misses,2,18%,288001896,7,19,80,K/sec
     5.008410791,2813030,,cache-misses,0,53%,287994355,7,19,3,of all cache refs
     5.008410791,83949140,,cache-references,0,21%,287909658,7,19,20,M/sec
     5.008410791,11965003664,,cycles,0,07%,287914860,7,19,2,GHz
     5.008410791,18,,context-switches,9,06%,4006662652,100,00,4,/sec
     5.008410791,4006,66,msec,cpu-clock,0,01%,4006666159,100,00,4,CPUs utilized
     5.008410791,0,,minor-faults,0,00%,4006663176,100,00,0,/sec
     5.008410791,0,,page-faults,0,00%,4006665350,100,00,0,/sec
     5.008410791,4006,67,msec,task-clock,0,01%,4006666378,100,00,4,CPUs utilized
     5.008410791,99800353,,bus-cycles,0,01%,287993744,7,19,24,M/sec
     5.008410791,9580765137,,ref-cycles,0,01%,431963316,10,78,2,G/sec
     5.008410791,161774889,,L1-dcache-load-misses,0,07%,431959652,10,78,1,of all L1-dcache accesses
     5.008410791,9658955055,,L1-dcache-loads,0,35%,431953821,10,78,2,G/sec
     5.008410791,4555818286,,L1-dcache-stores,0,37%,287977353,7,19,1,G/sec
     5.008410791,415485,,L1-icache-load-misses,1,48%,287982717,7,19,,
     5.008410791,890103,,LLC-load-misses,1,45%,287959788,7,19,8,of all LL-cache accesses
     5.008410791,699312,,LLC-store-misses,1,88%,287959835,7,19,174,K/sec
     5.008410791,16988803,,LLC-stores,0,39%,288001087,7,19,4,M/sec
     5.008410791,11043252,,LLC-loads,1,08%,287999331,7,19,2,M/sec
     5.008410791,4518100517,,dTLB-stores,0,33%,288002759,7,19,1,G/sec
     5.008410791,486,,dTLB-load-misses,20,40%,287999237,7,19,,
     5.008410791,2003,,dTLB-store-misses,0,28%,287999872,7,19,499,/sec
     5.008410791,3404,,iTLB-loads,15,48%,287187510,7,17,849,/sec
     5.008410791,3869,,iTLB-load-misses,3,88%,271268480,6,77,113,of all iTLB cache accesses
     5.008410791,9267,,node-load-misses,6,44%,263720950,6,58,2,K/sec
     5.008410791,849417,,node-loads,1,12%,279636512,6,98,212,K/sec
     5.008410791,3185,,node-store-misses,11,42%,287999201,7,19,794,/sec
     5.008410791,644841,,node-stores,3,09%,287964866,7,19,160,K/sec
     5.008410791,0,,mem-loads,0,00%,287967870,7,19,0,/sec
     5.008410791,4536812827,,mem-stores,0,33%,287996361,7,19,1,G/sec
     6.010159106,28943958990,,instructions,0,31%,287996535,7,19,2,insn per cycle
     6.010159106,3815059998,,branches,0,40%,287980258,7,19,952,M/sec
     6.010159106,330698,,branch-misses,1,88%,287980326,7,19,0,of all branches
     6.010159106,319032,,branch-load-misses,1,93%,287999043,7,19,79,K/sec
     6.010159106,2807499,,cache-misses,0,44%,288002272,7,19,3,of all cache refs
     6.010159106,84762631,,cache-references,0,18%,287989611,7,19,21,M/sec
     6.010159106,11944389832,,cycles,0,06%,287989324,7,19,2,GHz
     6.010159106,11,,context-switches,12,29%,4006816064,100,00,2,/sec
     6.010159106,4006,81,msec,cpu-clock,0,01%,4006809124,100,00,4,CPUs utilized
     6.010159106,31,,minor-faults,16,67%,4006807554,100,00,7,/sec
     6.010159106,31,,page-faults,16,67%,4006805432,100,00,7,/sec
     6.010159106,4006,80,msec,task-clock,0,01%,4006802547,100,00,4,CPUs utilized
     6.010159106,99732963,,bus-cycles,0,01%,288003197,7,19,24,M/sec
     6.010159106,9574658061,,ref-cycles,0,01%,431997927,10,78,2,G/sec
     6.010159106,161886789,,L1-dcache-load-misses,0,06%,431891187,10,78,1,of all L1-dcache accesses
     6.010159106,9675028063,,L1-dcache-loads,0,29%,431888258,10,78,2,G/sec
     6.010159106,4493984481,,L1-dcache-stores,0,35%,288002855,7,19,1,G/sec
     6.010159106,393447,,L1-icache-load-misses,1,29%,288000755,7,19,,
     6.010159106,951224,,LLC-load-misses,1,43%,287998445,7,19,8,of all LL-cache accesses
     6.010159106,777023,,LLC-store-misses,1,66%,287998799,7,19,193,K/sec
     6.010159106,17366756,,LLC-stores,0,40%,287996251,7,19,4,M/sec
     6.010159106,11488451,,LLC-loads,1,05%,287999349,7,19,2,M/sec
     6.010159106,4500188223,,dTLB-stores,0,37%,287993938,7,19,1,G/sec
     6.010159106,431,,dTLB-load-misses,19,46%,287986780,7,19,,
     6.010159106,2621,,dTLB-store-misses,3,97%,278136851,6,94,654,/sec
     6.010159106,9535,,iTLB-loads,14,42%,263042274,6,56,2,K/sec
     6.010159106,7713,,iTLB-load-misses,8,09%,272731199,6,81,80,of all iTLB cache accesses
     6.010159106,8946,,node-load-misses,5,46%,287993524,7,19,2,K/sec
     6.010159106,922484,,node-loads,1,37%,288001455,7,19,230,K/sec
     6.010159106,3255,,node-store-misses,9,51%,288003858,7,19,812,/sec
     6.010159106,770561,,node-stores,2,48%,287995881,7,19,192,K/sec
     6.010159106,0,,mem-loads,0,00%,288000328,7,19,0,/sec
     6.010159106,4532160147,,mem-stores,0,28%,288002408,7,19,1,G/sec
     7.011907858,28664339251,,instructions,0,33%,287998477,7,19,2,insn per cycle
     7.011907858,3753526793,,branches,0,39%,287998391,7,19,936,M/sec
     7.011907858,367810,,branch-misses,2,77%,288001826,7,19,0,of all branches
     7.011907858,347344,,branch-load-misses,2,22%,288002138,7,19,86,K/sec
     7.011907858,2861492,,cache-misses,0,46%,287996543,7,19,3,of all cache refs
     7.011907858,85090432,,cache-references,0,17%,287958425,7,19,21,M/sec
     7.011907858,11965640884,,cycles,0,06%,287960869,7,19,2,GHz
     7.011907858,8,,context-switches,16,10%,4006871120,100,00,1,/sec
     7.011907858,4006,87,msec,cpu-clock,0,01%,4006872468,100,00,4,CPUs utilized
     7.011907858,0,,minor-faults,0,00%,4006871160,100,00,0,/sec
     7.011907858,0,,page-faults,0,00%,4006868082,100,00,0,/sec
     7.011907858,4006,87,msec,task-clock,0,01%,4006866515,100,00,4,CPUs utilized
     7.011907858,99770819,,bus-cycles,0,01%,288003399,7,19,24,M/sec
     7.011907858,9579210707,,ref-cycles,0,01%,431999310,10,78,2,G/sec
     7.011907858,161984042,,L1-dcache-load-misses,0,05%,431990079,10,78,1,of all L1-dcache accesses
     7.011907858,9732991069,,L1-dcache-loads,0,27%,431988501,10,78,2,G/sec
     7.011907858,4569148032,,L1-dcache-stores,0,31%,288003228,7,19,1,G/sec
     7.011907858,384521,,L1-icache-load-misses,1,21%,287999702,7,19,,
     7.011907858,932008,,LLC-load-misses,1,28%,287976514,7,19,8,of all LL-cache accesses
     7.011907858,725388,,LLC-store-misses,1,54%,287975528,7,19,181,K/sec
     7.011907858,16940718,,LLC-stores,0,39%,287997936,7,19,4,M/sec
