skt-0_PCIRdCur,skt-0_RFO,skt-0_CRd,skt-0_DRd,skt-0_ItoM,skt-0_PRd,skt-0_WiL,skt-1_PCIRdCur,skt-1_RFO,skt-1_CRd,skt-1_DRd,skt-1_ItoM,skt-1_PRd,skt-1_WiL
20671462,6362958,327166,57520022,14417732,140,893130,22491714,348502,2932132,26971196,42,71148,402346
20805484,6334482,303688,57592024,14481138,210,892822,22495830,348852,2877434,26383630,42,71162,403914
20874602,6331080,365344,57537592,14437500,350,891128,22498154,348502,3143224,26165734,42,71190,399098
20805568,6400352,354158,57514660,14450282,168,829010,22504090,348432,2887850,27448736,0,71162,399448
14849492,4993030,336546,57506316,14621740,14,893550,23989742,345100,2937088,26482764,0,71694,399798
21306964,6282388,423626,57547406,14633206,0,893718,22357902,346220,3063060,27596828,0,71694,400428
21419832,6264916,313292,57535478,14570122,0,889952,22326472,345884,2981230,27168442,0,71680,401856
21238966,6271118,307622,57505658,14629412,0,896112,22265026,346486,3046022,26472712,0,71680,404390
21277648,6249390,296114,57937362,14588112,0,886690,22313158,346038,2992542,26844426,0,71680,395570
21452690,6244938,298620,57899170,14596750,0,875490,22330462,345968,3057964,28152110,0,71666,395906
21433412,6207432,280042,57886962,14591626,0,874720,22305500,345604,2928926,27025110,0,71484,397838
21467558,6104994,278138,57924020,14588266,14,872102,22327662,346010,3027822,26430012,0,71666,399700
21387324,6016458,350924,57950858,14591150,378,880502,22308734,345856,3049326,26436564,0,71036,395108
21497434,6057870,197274,58072462,14560728,168,883008,22322314,343462,2952194,27223434,0,71162,395920
21468594,3903998,5606104,57887186,14636902,140,879550,22334844,345632,6795838,26460070,0,71106,399812
20871284,5553436,219366,57890112,14601132,168,882546,22317722,345786,2966236,26495000,0,71162,397306
21455910,5861016,298116,57953294,14526050,140,881384,22313242,348796,3062892,27029716,0,71134,396284
21213374,5991342,253036,58013480,14486738,238,883862,22332548,348348,2930914,27292804,0,71120,396214
21494396,6050268,336588,57949206,14442638,546,881076,22335040,348544,3064964,26670672,0,71092,400834
21507892,6284544,259868,58220386,14486598,168,885234,22316028,348740,2909606,26529132,0,71134,396480
21533470,6448638,333494,57354388,14486570,308,880852,22334634,348446,3031294,27562206,0,71120,396382
21750750,6404034,287924,57355158,14462182,168,880866,22521184,348586,2899918,27331136,0,71120,394058
21767130,6414562,437122,57457806,14570682,420,880964,22521940,348530,3294690,26711048,0,71036,401058
21761922,6410460,544166,57371622,14477680,140,881020,22522696,348362,3324146,26719546,0,71134,396158
21784630,6444032,6703270,50962982,13650518,504,896266,22517096,348684,9224950,35235046,0,71050,400568
21531048,6394514,1266370,56479178,14549752,140,897232,22517684,348572,3362548,27189484,0,71176,403116
21718704,6373920,841904,57354346,14700504,168,882490,22514912,348460,3621030,26850460,0,71190,403746
21712796,6427666,1894760,57218686,14475818,0,891226,22522514,348586,4419282,26599594,0,71750,400372
21639912,6366024,2811466,57476636,14592270,0,893662,22519602,346136,4681390,28055496,0,71652,400694
21815276,6391224,2408994,57496558,14463806,0,898828,22522612,346206,5901140,27909028,0,71638,404082
21804216,6363196,2168068,57560146,14544348,0,887894,22524572,346206,5025860,27119708,0,71666,401618
21629426,6365282,2920190,57364426,14434098,0,894992,22516438,346136,4613308,26926172,0,71666,400666
21654808,6396124,1859774,57442952,14623728,0,901922,22410766,346192,5001122,27466628,0,71666,397054
21440454,6416214,2542526,57532944,14551236,14,898576,22318002,346094,4431000,26807466,0,71638,404488
21580594,6431558,2361548,57259552,12213586,0,880376,22314180,346206,4177208,26565952,0,71736,398888
21550256,6405994,889560,58228534,14540540,0,888496,22315650,345758,3613960,27329050,0,71694,396550
21561876,6409088,274148,58068514,14680386,0,884058,22305668,345954,2884322,27171214,0,71694,397684
21566174,6384266,311108,58118452,14537572,0,885066,22314362,345954,2938852,26861212,0,71666,400526
21569954,6402396,278194,57840216,14580384,0,855582,22318226,345674,2937368,26693646,0,71666,394996
21574364,6385428,319074,58110598,14515648,0,887138,22318884,345870,2914408,27608112,0,72156,395892
21554568,6413764,199766,58191364,14533176,196,885766,22307264,346080,2907254,27650882,0,71512,397488
21421638,6423130,190862,58217670,14511406,196,887768,22315160,346052,2852738,26814270,0,71540,401534
21608608,6421128,252028,58389030,14478548,336,890540,22299536,346080,2937704,27083252,0,71120,396620
21615230,6428898,227080,57977276,14515662,168,888062,22326108,346332,2882712,28512498,0,71162,396368
21617568,6551930,307412,57921290,14383390,140,683382,22208214,349132,2990176,28909188,0,71008,386764
21485856,6490246,232176,56016114,14408170,140,887894,22233036,348600,2870798,27469722,0,71134,400834
21649222,6555738,317506,57500464,14387716,168,887026,22320102,348516,3052952,27829774,0,71190,396704
21644854,6535886,189140,58207996,14400386,140,886060,22316644,348572,2936794,28410984,0,71134,395822
21829276,6537804,197638,57486100,14424592,140,890176,22521772,348334,2931278,28317128,0,71120,401296
21798098,6422500,348348,57079652,14359338,168,891842,22520722,348656,2908528,28190638,0,71176,400624
21844676,6513962,229348,57537214,14418642,252,889140,22511580,348614,3060708,27009164,0,71162,397012
21826224,6524672,293944,57727964,14383824,140,889980,22519826,348516,3034724,27124104,0,71092,396536
21875546,6605774,368326,58002336,14433020,224,903546,22512560,348572,3241224,26588786,0,71050,404614
21920654,6195056,910616,57873816,14398958,140,895258,22519308,328468,3874710,26162010,0,71134,404978
21871444,6584494,900760,58063110,14406700,140,831768,22516550,348642,3655806,26003810,0,71176,400442
15648850,5526038,1090880,57882930,14435582,168,905632,22375416,341012,3709608,26425910,0,71176,400834
21868980,6573126,1057392,57451380,14460432,0,904106,22515290,348418,3814272,27097266,0,71694,401058
21932064,6494796,963872,57881110,14575526,0,912086,22519924,345884,3607464,26865902,0,71666,401492
21945028,6529474,969976,58171764,14472052,0,909286,22522388,346220,3676876,26502224,0,71638,404698
21674688,6512240,986090,57903384,14454132,0,906654,22521072,346150,3635800,26174862,0,71680,403648
21920430,6541514,911750,58123562,14522718,0,904246,22522934,345940,3625146,25996390,0,71680,400666
21704718,6520598,945910,57944278,14564242,0,911974,22312388,346472,3671808,27055350,0,71666,400932
21735504,6524448,934990,58226854,14557746,0,902594,22296876,346192,3659040,27237154,0,71694,400540
21718494,6552714,936040,57891330,14629034,0,906178,22310260,345940,3635198,26740294,0,71652,403592
21738710,6510910,969556,58274832,14491512,0,892052,22316798,346178,3647476,26562032,0,71666,401310
21755020,4201932,3273914,58058196,14074158,0,889294,22299172,345254,5025678,26563824,0,71666,398986
21644546,6404650,1388590,57465114,14458542,0,892388,22194732,345114,3632958,26415382,0,71666,396564
21740348,6476316,928326,58124458,14450800,0,888608,22338386,345926,3803688,27331430,0,71666,396410
21711256,6482602,826980,58240938,14453964,168,889420,22313200,345940,3568558,27396306,0,71274,396144
21715260,6289892,790916,58158282,14430150,140,885976,22331260,346276,3534888,27171704,0,71204,400064
21698208,6481776,243138,58083844,14460446,280,876736,22307824,346136,2928576,27089314,0,71232,401408
21702198,6513346,617190,58258228,14389242,140,876288,22319864,346080,2919280,26387690,0,71120,395598
21746634,6490190,258006,58236626,14465976,168,893606,22318996,345758,3216780,26095972,0,71162,396648
21761082,6619354,198772,58339540,14350686,168,897386,22322818,348908,2942338,27040342,0,71246,397418
21773654,6584564,321902,58186072,14319410,448,893018,22340556,348558,2844254,27099240,0,71176,397768
21762944,6624912,3038672,48087984,11242098,140,893774,22318226,348642,4330046,31456278,0,70966,400834
21493962,6571432,208866,58236402,14360514,140,884702,22109234,348516,2831192,26340720,0,70952,401702
21969668,6696508,200564,57836464,14367724,168,890512,22525300,348292,3001880,26199250,0,71162,399070
21974624,6549592,200410,57846684,14383138,168,888272,22521646,348334,2835434,25887904,0,71204,396424
21986944,6613166,228130,57786512,14321188,252,893060,22522654,348628,2833558,27151768,0,71162,397026
21981414,6628622,199458,57832992,14349524,168,876400,22519462,348614,2834832,27099534,0,71204,395682
22008966,6654424,276948,57881768,14340158,168,907886,22521520,348544,2892442,26559764,0,71176,403914
22014146,6615196,325234,57842442,14324478,1176,908096,22524166,348614,3004232,26195932,0,71176,404712
21998984,6684762,318010,57978284,14334250,168,902552,22519826,348726,2969554,26324214,0,71162,401814
22012606,6664840,307160,57839152,14347074,140,902846,22519588,348516,2807280,26350352,0,71218,400036
21982156,6647690,318136,57986782,14322560,0,605402,22519406,348978,2856112,27321504,0,71848,351064
13509566,4208512,568442,57826426,14362684,0,877744,19669454,294126,2902830,26733882,0,71680,402444
21915656,6459096,290962,57817116,14351708,0,888076,22509298,341768,2938880,26454638,0,71708,401870
21970900,6439482,693784,57821330,14484666,0,866488,22518370,342426,2910810,26349960,0,71708,400148
21737842,6471682,287448,57783810,14483742,0,849170,22321908,343294,2891938,26607364,0,71694,398062
21765380,6508222,787248,57914612,14448084,0,844606,22337784,344148,3007214,27967310,0,71722,395248
21725914,6500858,279692,57822366,14410312,0,848680,22291024,344134,2893814,27439244,0,72128,398160
21796670,6521158,803922,57852578,14433132,0,848526,22331470,343840,3109358,26536286,0,72100,401478
21793660,6513696,462560,58307368,14400162,0,819070,22323938,343784,2990792,26186440,0,71904,395094
21789698,6518176,845768,58242142,14438970,0,838376,22330630,343532,3038490,26191732,0,72128,395164
21800506,6560498,472262,58232734,14405384,0,850332,22305514,343938,2868404,26548270,0,71694,392756
21786954,6425440,4488022,54665814,14390292,588,822766,22309042,343378,12535054,28733376,0,71624,395738
21833840,6476666,430178,58282378,14385980,140,896042,22330630,340116,2881410,27098834,0,71176,397264
21833462,6554534,936768,58334542,14463400,140,897820,22317106,343322,3025638,26552442,0,71190,400722
21799232,6577116,419706,58281902,14403550,182,898366,22309042,343420,3072832,26220026,0,71190,402108
21823690,6592670,865088,58320304,14403788,392,899318,22325030,343196,2972998,26173924,0,71120,398048
21812182,6666338,357000,58320598,14312214,168,901040,22314726,346290,2830968,26473678,0,71190,396928
21808346,6701282,649040,58306864,14380828,168,901880,22294972,345688,2840474,27075748,0,71176,397768
21754180,6736576,400666,58314662,14299264,140,903728,22323294,345030,2826908,26987100,0,71078,397222
21765212,6830404,518672,58297106,14297668,252,894656,22287552,348558,2838220,26776092,0,70882,395332
21733418,6788516,396802,58189600,14284228,140,897960,22314586,348670,2975980,26436116,0,71064,402094
21746774,6817272,550004,46645704,11067616,140,870016,22492582,348726,2906652,29735328,0,70728,395164
20450486,6671490,379750,57895334,14414512,196,904806,22483720,348362,2894570,27003284,0,71162,401310
21104916,6717074,441098,57854062,14325290,140,905562,22489810,348628,2919546,27337156,0,71176,401240
21068278,6732208,344694,57798874,14315224,140,905968,22489432,348530,2949940,26967542,0,71162,403032
21160370,6727000,339612,57881810,14325402,252,907984,22487640,348460,3038574,27128906,0,71134,405146
21224882,6739572,304766,57925406,14314538,154,904582,22497440,348572,2975826,26624892,0,71148,403858
20875078,6753250,343672,57821120,14341054,14,907144,22490020,348614,2915906,25899468,0,71652,400988
21136640,6677734,310184,57774066,14312578,14,907578,22495886,346038,3009160,27074656,0,71652,400918
21262444,6632752,343770,57968358,14489090,14,915950,22510698,345744,2987460,27108172,0,71666,400554
21834358,6659156,276220,58025548,14341908,0,919450,22523998,346402,2890846,26522118,0,71652,397992
22028846,6542998,357728,57586466,14421414,0,731948,22523018,345632,2858758,26223106,0,71666,394394
13641194,3840004,2166024,57916054,14409150,0,914298,21380422,328482,3855404,26247270,0,71680,405230
21818496,6000036,290710,57833426,14422338,0,907186,22304296,345478,2908710,26228930,0,71666,401492
21617470,6455428,277844,58222696,14392756,0,896868,22118544,345632,2878960,26325642,0,71680,397194
21583226,5934670,269892,58315782,14412384,0,899080,22102192,346108,2879324,27140456,0,71666,397348
21606438,6091134,282716,57831788,14395108,14,899626,22095108,345506,2932706,27178354,0,71666,397180
21678510,6001268,346360,58337594,14381794,14,890834,22102444,346318,2879030,26768714,0,71638,400750
21680512,6130768,341992,58356984,14419972,168,897722,22105146,345982,2947574,26270454,0,71526,402472
21692804,6184990,270172,58324686,14392490,322,899542,22102444,345758,2880724,26485088,0,71162,396340
21644490,6226318,282758,58390752,14370244,140,900788,22040284,345576,2813482,26726266,0,71148,396774
21458906,6101438,216230,58375184,14383600,168,900956,22132236,345562,2955288,27445110,0,71120,392518
21669158,6249376,2130492,51440116,13612130,140,900186,22080100,346108,3452498,39313974,0,71176,397628
21406518,5772648,318724,58330286,14291480,224,899920,21768264,348754,2914534,26728800,0,71162,400820
21497994,6666744,292208,57630300,14314454,140,901656,22045366,348614,2934246,26387382,0,71190,402220
21660562,6490274,368326,58374694,14250670,644,895482,22112790,348432,2928072,27033790,0,71176,397306
21644728,6676600,469196,58311904,14298480,140,893886,22095514,348586,3089842,27018572,0,71106,397012
21691362,6621104,577836,58108274,14241318,168,901782,22128624,348642,3387748,27352626,0,71218,397656
21884352,6693862,722806,58028012,14281358,168,896952,22309868,348432,3279276,27127114,0,71134,397208
21981008,6726804,977284,57925168,14280322,196,896406,22364580,348544,3827838,26696362,0,71050,401058
21928144,6711768,1302364,57939826,14285908,140,897372,22322636,348642,3712870,26077016,0,71162,402080
22107820,6719734,2224460,58009854,14190694,196,915460,22521842,348684,3518144,26066278,0,71148,401478
22076432,6714834,2765336,57944250,11999036,140,758394,22511566,348684,5401844,26580008,0,70504,397376
22052604,6525806,3847774,57877876,14352632,588,910196,22425256,348530,4517842,26471060,0,71092,400820
22023764,6643896,3020990,58044224,14320740,168,915796,22514744,348628,4471908,27140064,0,71162,401044
22043910,6632682,2233322,57854566,14380744,0,911540,22524348,348670,5109804,26900930,0,71960,401996
22066758,6634460,2018814,57810326,14301448,0,909510,22519644,346248,4884768,26413646,0,71652,404880
22063398,6619774,1530816,57976996,14321790,0,909916,22519280,345898,5069960,26199628,0,71666,404684
22072414,6619368,1803522,57924062,14149058,0,913934,22517740,345632,4324166,26120122,0,72100,401296
22075984,6671840,658294,58174032,14317394,0,908138,22522374,345828,3208268,26984888,0,72086,400316
22061438,6674570,355432,57884456,14370748,0,913836,22529500,345982,2990092,27386730,0,72100,400792
21837116,6677286,271992,57972656,14383698,210,915838,22318408,346402,2821462,26925052,0,71498,403284
21860202,6653584,358652,58104662,14358792,0,915306,22326080,346192,2998198,26680206,0,71680,405412
13625332,3978282,5369756,58427796,14403788,0,899612,22193934,331674,6054552,26717040,0,71666,400498
21788018,6586846,403788,58531830,14387716,0,898156,22289246,345856,3066980,26499074,0,71680,397152
21146118,6654452,333886,58079644,14388080,42,898394,22314880,346360,2884798,27621006,0,71666,395388
21858032,6644470,412888,58717204,14358512,0,892752,22337028,345996,3085782,28724206,0,71652,396480
21487774,6632528,290332,58816688,14376068,140,889518,22333752,345996,2898910,28383530,0,70798,393582
21811510,6655264,260778,58639238,14381556,140,894390,22308748,345940,3028466,27845132,0,71134,396928
21574602,6646486,430346,58223746,14390012,336,892486,22312864,345828,3173590,28219520,0,71176,395654
21862330,6655978,217672,58572752,14359520,308,866054,22318660,346108,2832858,27391042,0,71092,391034
21657776,6675802,194488,58231628,14377748,140,893984,22336118,346374,2820748,28764862,0,71190,392210
21815416,6749568,193018,58548784,14242830,168,895468,22314978,348964,2822372,28213094,0,71134,392336
21773612,6753138,443926,50038072,13432832,168,880348,22320326,348600,3056214,31778978,0,71120,384650
21942690,6730892,236586,57571304,14269556,140,891464,22344672,348516,2831724,26850740,0,71204,394240
20791078,6756904,201684,57948996,14285544,896,894768,22321768,347186,2824416,26108082,0,71120,396228
21907984,6734714,265342,57967266,14285978,196,895860,22518286,348516,2838906,26153078,0,71148,391678
21824684,6739684,561260,58136008,14312186,924,896084,22509284,348558,3067288,26250966,0,71218,391202
22127868,6711516,262766,58055270,14302036,168,898604,22516438,348572,2852822,27066914,0,71176,389102
21977592,6781110,270606,58138598,14326858,168,914284,22509802,348460,2819306,27274520,0,71204,395486
22156932,6734224,297486,58115470,14452802,420,918092,22524222,348530,2864386,26918262,0,71064,399168
21884156,6775692,555044,58044882,14417466,308,911974,22500086,348642,3119802,26346964,0,71134,399896
22163736,6755784,349650,58023476,14429128,168,913444,22526392,348432,2901262,26391204,0,71148,396746
22182440,6749792,308252,58090102,14382088,140,612360,22519616,348516,2945950,26607756,0,70938,381710
18364822,6616652,299838,58000880,14151606,0,922474,22498546,345590,3086734,27425328,0,71680,400302
22073506,6653612,301938,57969100,14472766,0,924056,22515164,346248,2980978,27396124,0,71652,402878
21867482,6612914,430192,58091726,14465486,0,929194,22313242,345156,2952432,27231862,0,71652,404810
21892458,6653094,297962,58085062,14492128,0,925876,22316126,346164,2891882,26373200,0,72282,403816
21912268,6643014,291760,57924916,14312648,0,924056,22335348,346010,2964738,25985386,0,72310,401030
21953918,6666282,685090,58059974,14331058,0,924280,22341088,346220,3333302,27112540,0,72310,400988
21902706,6680464,370510,58420894,14343798,0,912618,22303456,346150,2924390,27247528,0,72296,397180
21933436,6694072,406322,58384914,14336126,0,907634,22305808,346234,2972298,26557020,0,72044,399728
21740754,6697572,326494,58403702,14330806,42,912226,22103774,346024,2882138,26442374,0,72310,401548
21966896,6675214,326354,58417422,14342748,0,910952,22343804,346094,2895214,26295850,0,72310,398902
22009680,4161318,4159680,54346544,14371826,140,888048,22348606,337778,4341736,29042468,0,71792,400050
21886578,6697208,196518,58546264,14369152,392,908110,22307502,345996,2942030,26066362,0,71722,397264
21937874,6613810,298298,58334766,14363202,140,882588,22325100,345940,2888676,27056904,0,71806,396256
21704858,6668312,175728,58385894,14344148,140,908516,22333066,345954,2881606,27320692,0,71792,396494
21958860,6724200,190148,58444050,14257376,168,893438,22328614,349188,3044412,27316254,0,71792,395570
21886228,6815256,276304,58426424,14255570,252,907788,22324022,348418,2921058,27419532,0,71792,396396
21933338,6747286,209104,58400902,14258426,196,889196,22344560,348264,2898448,27623064,0,71120,396690
21891506,6701730,197162,58306794,14265972,420,906010,22319304,348250,2922864,27495944,0,71274,396648
21921662,6632752,258874,58477244,14232582,140,889224,22312276,345996,2945572,27140190,0,71288,396018
22124774,6759144,237860,58024904,14246736,182,895720,22522150,348572,3025442,27072416,0,71190,397880
22138438,6768118,240296,58195998,11897130,5796,842562,22519868,348502,2995468,26977972,0,69510,396480
22066478,6684412,241388,58093756,14245280,168,892374,22518944,348404,2982448,27072150,0,70364,399112
22149876,6785786,237692,58143596,14229614,140,886102,22519770,348656,2926238,27431502,0,70602,403844
22191302,6791568,347368,58176958,14268352,140,885514,22522948,348558,2999612,26682796,0,70630,402360
22188306,6782664,303758,58068948,14230454,140,881860,22518986,348628,3159268,26196394,0,70644,402794
22201970,6751626,313782,58074114,14249816,140,888944,22523634,348516,3004904,26321386,0,70644,401520
22189076,6799366,286160,58065406,14261744,196,868602,22519434,348516,2982924,26248922,0,70672,396956
22198428,6754888,280210,58040598,14246204,0,853650,22521044,348012,3124422,26092948,0,71610,395570
22196902,6740482,313558,58096360,14214648,0,849254,22518790,346234,2970086,26065354,0,71624,393876
22213254,6690068,278950,58117654,14227486,0,847028,22517320,346122,2938810,26598614,0,71526,389886
22225084,6722520,386344,58058532,14207942,0,610428,22517726,346444,3043110,26925388,0,71582,385882
18526816,6761636,286202,58087232,14311388,0,835604,22499330,344526,3158022,27358856,0,70308,394646
21997080,6728834,379064,58029888,14318010,0,868700,22313760,346388,3058342,27369244,0,71036,399364
21993090,6736562,314986,58008510,14328384,0,910798,22305724,346262,2909102,27436514,0,71820,400204
22012774,6675606,430066,58036720,14303674,0,921200,22301048,345506,3014788,27336176,0,71652,399938
22005508,6537650,373702,58434222,14303436,42,901278,22317848,345856,2997596,27376300,0,71652,396214
21981862,6726020,328496,58462376,14307188,0,909174,22298052,345520,2972676,27159580,0,71680,396984
22005214,6724620,274372,58462978,14304024,0,903280,22331596,345884,2916662,26970566,42,71666,398034
21922656,6731676,298494,58437554,14306208,0,907788,22299312,346696,2956758,26988262,42,71652,399630
21960820,6737052,277270,58507792,14301630,168,910938,22292214,345744,2931656,26797764,42,70980,400680
21955934,6758514,236012,58518544,14305298,168,903812,22307376,345800,2908136,26617948,42,71106,397894
14973686,5450508,229194,58447200,14305172,168,891604,22245664,343392,3062976,26553436,42,71064,400652
20679456,6784876,218876,58560796,14275576,168,895440,22222060,346318,2913204,27155170,42,71120,400610
21256466,6769868,236348,58526972,14288722,168,914060,22293880,346136,2921870,27035932,42,71190,400064
21422030,6867378,268618,58537514,14191898,140,908362,22329874,348614,2909984,26312062,42,71148,397796
21306502,6686834,279972,58561874,14188608,182,913052,22333220,348474,2983764,26248432,42,71176,395920
21288890,6890394,242690,58226840,14193984,168,910896,22305262,348740,2929444,26478144,42,71092,395570
21337750,6870276,245798,58543954,14195482,224,907270,22329076,348558,2873122,26727050,42,71120,396046
21464996,6839756,218260,57648500,14196056,1582,911288,22508738,348474,2890272,27298586,42,71204,395206
21844634,6892452,232694,58234736,14188748,168,908292,22504328,348460,2884784,27291306,42,71176,396172
