System-Date,System-Time,Socket 0-EXEC,Socket 0-IPC,Socket 0-FREQ,Socket 0-AFREQ,Socket 0-L3MISS,Socket 0-L2MISS,Socket 0-L3HIT,Socket 0-L2HIT,Socket 0-L3MPI,Socket 0-L2MPI,Socket 0-L3OCC,Socket 0-LMB,Socket 0-RMB,Socket 0-READ,Socket 0-WRITE,Socket 0-LOCAL,Socket 0-TEMP,Socket 0-INST,Socket 0-ACYC,Socket 0-TIME(ticks),Socket 0-PhysIPC,Socket 0-PhysIPC%,Socket 0-INSTnom,Socket 0-INSTnom%,SKT0 Core C-State-C0res%,SKT0 Core C-State-C1res%,SKT0 Core C-State-C3res%,SKT0 Core C-State-C6res%,SKT0 Core C-State-C7res%,SKT0 Package C-State-C0res%,SKT0 Package C-State-C2res%,SKT0 Package C-State-C3res%,SKT0 Package C-State-C6res%,SKT0 Package C-State-C7res%,Proc Energy (Joules)-SKT0,DRAM Energy (Joules)-SKT0,LLCRDMISSLAT (ns)-SKT0,UncFREQ (Ghz)-SKT0,Core3 (Socket 0)-EXEC,Core3 (Socket 0)-IPC,Core3 (Socket 0)-FREQ,Core3 (Socket 0)-AFREQ,Core3 (Socket 0)-L3MISS,Core3 (Socket 0)-L2MISS,Core3 (Socket 0)-L3HIT,Core3 (Socket 0)-L2HIT,Core3 (Socket 0)-L3MPI,Core3 (Socket 0)-L2MPI,Core3 (Socket 0)-L3OCC,Core3 (Socket 0)-LMB,Core3 (Socket 0)-RMB,Core3 (Socket 0)-C0res%,Core3 (Socket 0)-C1res%,Core3 (Socket 0)-C3res%,Core3 (Socket 0)-C6res%,Core3 (Socket 0)-C7res%,Core3 (Socket 0)-TEMP,Core3 (Socket 0)-INST,Core3 (Socket 0)-ACYC,Core3 (Socket 0)-TIME(ticks),Core3 (Socket 0)-PhysIPC,Core3 (Socket 0)-PhysIPC%,Core3 (Socket 0)-INSTnom,Core3 (Socket 0)-INSTnom%,-
2023-11-28,13:50:43.641,0.47,2.36,0.20,1.31,16.22,51.28,0.68,0.47,0.0007,0.0023,  5480,1,0,1.74,1.15,100,53,22448.37,9528.87,2400.16,4.71,117.79,0.94,23.38,15.16,16.79,0.00,68.04,0.00,100.00,0.00,0.00,0.00,0.00,39.84,8.42 ,0.04 ,2.70,2.50,1.91,1.31,1.33,0.98,18.70,0.95,0.13,0.0002,0.0031,     0,0,0,98.88,1.12,0.00,0.00,0.00,53,5998.03,3146.25,2400.16,3.81,95.32,5.00,124.95,
2023-11-28,13:50:44.641,0.47,2.35,0.20,1.31,16.34,51.63,0.68,0.47,0.0007,0.0023,  5600,0,0,1.75,1.17,100,52,22368.92,9530.87,2400.10,4.69,117.35,0.93,23.30,15.17,16.75,0.00,68.08,0.00,100.00,0.00,0.00,0.00,0.00,39.80,8.42 ,0.07 ,2.70,2.48,1.89,1.31,1.33,0.98,18.83,0.95,0.13,0.0002,0.0032,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5956.18,3147.15,2400.10,3.79,94.63,4.96,124.08,
2023-11-28,13:50:45.641,0.47,2.36,0.20,1.31,16.21,51.18,0.68,0.47,0.0007,0.0023,  5600,2,0,1.73,1.15,100,52,22433.46,9521.75,2400.23,4.71,117.80,0.93,23.37,15.20,17.23,0.02,67.55,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.36 ,0.37 ,2.70,2.50,1.91,1.31,1.32,1.02,18.65,0.95,0.13,0.0002,0.0031,     0,0,0,98.82,1.18,0.00,0.00,0.00,54,6006.75,3140.13,2400.23,3.83,95.65,5.01,125.13,
2023-11-28,13:50:46.641,0.47,2.35,0.20,1.31,16.25,51.41,0.68,0.47,0.0007,0.0023,  5560,1,0,1.74,1.16,100,52,22431.52,9530.98,2399.98,4.71,117.68,0.93,23.36,15.17,16.82,0.00,68.01,0.00,100.00,0.00,0.00,0.00,0.00,39.72,8.40 ,0.07 ,2.70,2.49,1.90,1.31,1.33,0.99,18.75,0.95,0.13,0.0002,0.0031,     0,0,0,98.91,1.09,0.00,0.00,0.00,54,5987.26,3146.99,2399.98,3.81,95.13,4.99,124.73,
2023-11-28,13:50:47.641,0.47,2.35,0.20,1.31,16.30,51.43,0.68,0.47,0.0007,0.0023,  5600,0,0,1.74,1.16,100,52,22391.37,9527.65,2400.29,4.70,117.51,0.93,23.32,15.17,16.82,0.00,68.01,0.00,100.00,0.00,0.00,0.00,0.00,39.70,8.37 ,0.04 ,2.70,2.49,1.90,1.31,1.33,1.01,18.75,0.95,0.13,0.0002,0.0031,     0,0,0,98.85,1.15,0.00,0.00,0.00,54,5970.32,3145.20,2400.29,3.80,94.91,4.97,124.37,
2023-11-28,13:50:48.642,0.47,2.36,0.20,1.31,16.21,51.21,0.68,0.47,0.0007,0.0023,  5680,3,0,1.74,1.16,100,53,22479.75,9540.72,2402.55,4.71,117.81,0.94,23.39,15.19,16.92,0.00,67.88,0.00,100.00,0.00,0.00,0.00,0.00,39.84,8.45 ,0.07 ,2.70,2.50,1.91,1.31,1.33,0.99,18.66,0.95,0.13,0.0002,0.0031,     0,0,0,98.89,1.11,0.00,0.00,0.00,54,6007.89,3148.28,2402.55,3.82,95.42,5.00,125.03,
2023-11-28,13:50:49.643,0.47,2.35,0.20,1.31,16.36,51.60,0.68,0.47,0.0007,0.0023,  5680,0,0,1.75,1.17,100,52,22398.26,9538.36,2402.54,4.70,117.41,0.93,23.31,15.16,16.77,0.00,68.07,0.00,100.00,0.00,0.00,0.00,0.00,39.81,8.38 ,0.00 ,2.70,2.48,1.90,1.31,1.33,1.02,18.81,0.95,0.13,0.0002,0.0032,     0,0,0,98.88,1.12,0.00,0.00,0.00,54,5968.60,3149.44,2402.54,3.79,94.76,4.97,124.22,
2023-11-28,13:50:50.645,0.47,2.35,0.20,1.31,16.26,51.30,0.68,0.47,0.0007,0.0023,  5640,2,0,1.74,1.16,100,53,22424.63,9530.64,2402.50,4.71,117.64,0.93,23.33,15.19,17.20,0.05,67.56,0.00,100.00,0.00,0.00,0.00,0.00,39.81,8.44 ,0.07 ,2.70,2.50,1.91,1.31,1.32,1.01,18.69,0.95,0.13,0.0002,0.0031,     0,0,0,98.84,1.16,0.00,0.00,0.00,54,5994.48,3143.96,2402.50,3.81,95.33,4.99,124.76,
2023-11-28,13:50:51.645,0.47,2.35,0.20,1.31,16.37,51.59,0.68,0.47,0.0007,0.0023,  5800,1,0,1.75,1.17,100,52,22336.03,9524.54,2400.57,4.69,117.26,0.93,23.27,15.17,16.86,0.00,67.96,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.38 ,0.04 ,2.70,2.48,1.89,1.31,1.33,1.02,18.80,0.95,0.13,0.0002,0.0032,     0,0,0,98.82,1.18,0.00,0.00,0.00,54,5949.21,3143.47,2400.57,3.79,94.63,4.96,123.94,
2023-11-28,13:50:52.645,0.47,2.36,0.20,1.31,16.21,51.25,0.68,0.47,0.0007,0.0023,  5840,1,0,1.74,1.16,99,53,22460.43,9535.03,2400.35,4.71,117.78,0.94,23.39,15.17,16.74,0.00,68.09,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.42 ,0.07 ,2.70,2.50,1.91,1.31,1.33,0.98,18.69,0.95,0.13,0.0002,0.0031,     0,0,0,98.91,1.09,0.00,0.00,0.00,54,5999.13,3148.58,2400.35,3.81,95.27,5.00,124.94,
2023-11-28,13:50:53.645,0.47,2.35,0.20,1.31,16.36,51.49,0.68,0.47,0.0007,0.0023,  5880,0,0,1.75,1.16,100,53,22378.15,9530.42,2400.01,4.70,117.40,0.93,23.31,15.17,16.78,0.00,68.06,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.44 ,0.04 ,2.70,2.48,1.89,1.31,1.33,1.05,18.78,0.94,0.13,0.0002,0.0032,     0,0,0,98.89,1.11,0.00,0.00,0.00,53,5962.18,3146.85,2400.01,3.79,94.73,4.97,124.20,
2023-11-28,13:50:54.645,0.47,2.36,0.20,1.31,16.19,51.23,0.68,0.47,0.0007,0.0023,  5840,0,0,1.74,1.16,100,53,22449.88,9529.24,2400.01,4.71,117.79,0.94,23.39,15.17,16.80,0.00,68.03,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.40 ,0.07 ,2.70,2.50,1.90,1.31,1.33,0.97,18.67,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5993.62,3146.52,2400.01,3.81,95.24,4.99,124.87,
2023-11-28,13:50:55.645,0.47,2.35,0.20,1.31,16.29,51.32,0.68,0.47,0.0007,0.0023,  5920,3,0,1.74,1.16,100,53,22434.78,9530.25,2400.10,4.71,117.70,0.93,23.37,15.17,16.80,0.01,68.02,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.42 ,0.07 ,2.70,2.50,1.91,1.31,1.33,1.04,18.71,0.94,0.13,0.0002,0.0031,     0,0,0,98.87,1.13,0.00,0.00,0.00,54,5996.40,3145.87,2400.10,3.81,95.31,5.00,124.92,
2023-11-28,13:50:56.645,0.47,2.35,0.20,1.31,16.27,51.37,0.68,0.47,0.0007,0.0023,  6120,1,0,1.74,1.16,100,53,22388.74,9525.99,2400.08,4.70,117.51,0.93,23.32,15.20,17.16,0.02,67.62,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.40 ,0.58 ,2.70,2.49,1.90,1.31,1.32,1.00,18.72,0.95,0.13,0.0002,0.0031,     0,0,0,98.87,1.13,0.00,0.00,0.00,54,5976.20,3142.26,2400.08,3.80,95.09,4.98,124.50,
2023-11-28,13:50:57.645,0.47,2.35,0.20,1.31,16.28,51.44,0.68,0.47,0.0007,0.0023,  6080,0,0,1.75,1.16,100,53,22371.44,9526.70,2400.10,4.70,117.41,0.93,23.30,15.17,16.86,0.00,67.97,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.38 ,0.00 ,2.70,2.48,1.90,1.31,1.33,0.98,18.75,0.95,0.13,0.0002,0.0031,     0,0,0,98.86,1.14,0.00,0.00,0.00,54,5962.09,3144.82,2400.10,3.79,94.79,4.97,124.20,
2023-11-28,13:50:58.645,0.47,2.35,0.20,1.31,16.24,51.33,0.68,0.47,0.0007,0.0023,  6120,2,0,1.74,1.16,100,52,22424.89,9532.43,2400.11,4.70,117.62,0.93,23.36,15.18,16.79,0.00,68.03,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.41 ,0.07 ,2.70,2.49,1.90,1.31,1.33,0.98,18.71,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5985.28,3146.61,2400.11,3.80,95.11,4.99,124.69,
2023-11-28,13:50:59.645,0.47,2.35,0.20,1.30,16.36,51.53,0.68,0.47,0.0007,0.0023,  6800,6,0,1.75,1.16,100,52,22433.95,9559.42,2400.74,4.69,117.34,0.93,23.37,15.27,16.73,0.01,68.00,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.42 ,0.04 ,2.70,2.49,1.90,1.31,1.33,0.99,18.72,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5981.03,3146.64,2400.74,3.80,95.04,4.98,124.59,
2023-11-28,13:51:00.645,0.47,2.35,0.20,1.31,16.25,51.31,0.68,0.47,0.0007,0.0023,  6840,0,0,1.74,1.16,99,53,22433.08,9528.27,2399.71,4.71,117.72,0.93,23.37,15.17,16.95,0.02,67.86,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.37 ,0.07 ,2.70,2.50,1.90,1.31,1.33,0.99,18.71,0.95,0.13,0.0002,0.0031,     0,0,0,98.95,1.05,0.00,0.00,0.00,54,5991.76,3146.92,2399.71,3.81,95.20,4.99,124.82,
2023-11-28,13:51:01.645,0.47,2.35,0.20,1.31,16.30,51.41,0.68,0.47,0.0007,0.0023,  6800,0,0,1.75,1.16,100,53,22371.55,9525.94,2400.05,4.70,117.42,0.93,23.30,15.20,17.09,0.02,67.70,0.00,100.00,0.00,0.00,0.00,0.00,39.81,8.40 ,0.07 ,2.70,2.49,1.90,1.31,1.32,1.01,18.72,0.95,0.13,0.0002,0.0031,     0,0,0,98.84,1.16,0.00,0.00,0.00,55,5971.31,3141.99,2400.05,3.80,95.02,4.98,124.39,
2023-11-28,13:51:02.645,0.47,2.35,0.20,1.31,16.28,51.38,0.68,0.47,0.0007,0.0023,  6800,0,0,1.74,1.16,100,52,22369.54,9521.12,2400.13,4.70,117.47,0.93,23.30,15.17,17.09,0.00,67.75,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.41 ,0.15 ,2.70,2.49,1.90,1.31,1.32,1.00,18.73,0.95,0.13,0.0002,0.0031,     0,0,0,98.89,1.11,0.00,0.00,0.00,54,5964.30,3143.51,2400.13,3.79,94.87,4.97,124.25,
2023-11-28,13:51:03.645,0.47,2.35,0.20,1.31,16.31,51.42,0.68,0.47,0.0007,0.0023,  6800,0,0,1.75,1.16,100,52,22356.90,9523.84,2400.15,4.69,117.37,0.93,23.29,15.17,16.92,0.00,67.91,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.41 ,0.07 ,2.70,2.48,1.90,1.31,1.33,1.00,18.73,0.95,0.13,0.0002,0.0031,     0,0,0,98.82,1.18,0.00,0.00,0.00,54,5961.81,3143.16,2400.15,3.79,94.84,4.97,124.20,
2023-11-28,13:51:04.646,0.47,2.35,0.20,1.31,16.26,51.37,0.68,0.47,0.0007,0.0023,  6880,3,0,1.74,1.16,100,52,22410.32,9531.03,2400.06,4.70,117.57,0.93,23.34,15.18,16.89,0.00,67.92,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.45 ,0.04 ,2.70,2.49,1.90,1.31,1.33,0.99,18.71,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5979.58,3145.67,2400.06,3.80,95.04,4.98,124.57,
2023-11-28,13:51:05.646,0.47,2.36,0.20,1.31,16.22,51.23,0.68,0.47,0.0007,0.0023,  6920,1,0,1.74,1.16,100,53,22445.86,9528.45,2402.19,4.71,117.78,0.93,23.36,15.18,17.21,0.00,67.60,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.42 ,0.07 ,2.70,2.50,1.91,1.31,1.32,0.99,18.66,0.95,0.13,0.0002,0.0031,     0,0,0,98.88,1.12,0.00,0.00,0.00,54,5997.76,3144.96,2402.19,3.81,95.36,4.99,124.83,
2023-11-28,13:51:06.647,0.47,2.35,0.20,1.31,16.30,51.41,0.68,0.47,0.0007,0.0023,  6920,1,0,1.74,1.16,100,52,22431.59,9535.42,2402.34,4.70,117.62,0.93,23.34,15.16,16.75,0.00,68.09,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.39 ,0.04 ,2.70,2.49,1.90,1.31,1.33,1.02,18.76,0.95,0.13,0.0002,0.0031,     0,0,0,98.87,1.13,0.00,0.00,0.00,54,5988.59,3149.06,2402.34,3.80,95.09,4.99,124.64,
2023-11-28,13:51:07.649,0.47,2.35,0.20,1.31,16.26,51.36,0.68,0.47,0.0007,0.0023,  6880,0,0,1.74,1.16,100,52,22390.21,9529.34,2402.62,4.70,117.48,0.93,23.30,15.18,17.12,0.04,67.66,0.00,100.00,0.00,0.00,0.00,0.00,39.76,8.37 ,0.37 ,2.70,2.49,1.90,1.31,1.32,0.98,18.71,0.95,0.13,0.0002,0.0031,     0,0,0,98.79,1.21,0.00,0.00,0.00,53,5974.52,3143.44,2402.62,3.80,95.03,4.97,124.34,
2023-11-28,13:51:08.650,0.47,2.35,0.20,1.31,16.29,51.46,0.68,0.47,0.0007,0.0023,  6920,1,0,1.75,1.16,100,52,22429.17,9542.21,2402.70,4.70,117.53,0.93,23.34,15.18,16.82,0.00,68.00,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.33 ,0.04 ,2.70,2.49,1.90,1.31,1.33,0.99,18.76,0.95,0.13,0.0002,0.0031,     0,0,0,98.91,1.09,0.00,0.00,0.00,54,5979.76,3150.01,2402.70,3.80,94.92,4.98,124.45,
2023-11-28,13:51:09.650,0.47,2.35,0.20,1.31,16.24,51.32,0.68,0.47,0.0007,0.0023,  6960,1,0,1.74,1.16,100,52,22418.71,9531.13,2400.17,4.70,117.61,0.93,23.35,15.18,16.83,0.00,67.99,0.00,100.00,0.00,0.00,0.00,0.00,39.80,8.43 ,0.07 ,2.70,2.49,1.90,1.31,1.33,0.99,18.70,0.95,0.13,0.0002,0.0031,     0,0,0,98.89,1.11,0.00,0.00,0.00,54,5985.63,3146.03,2400.17,3.81,95.13,4.99,124.69,
2023-11-28,13:51:10.650,0.47,2.35,0.20,1.31,16.30,51.39,0.68,0.47,0.0007,0.0023,  6960,1,0,1.75,1.16,100,53,22366.93,9518.76,2400.02,4.70,117.49,0.93,23.30,15.17,17.14,0.00,67.69,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.42 ,0.00 ,2.70,2.49,1.90,1.31,1.32,1.02,18.74,0.95,0.13,0.0002,0.0031,     0,0,0,98.86,1.14,0.00,0.00,0.00,54,5967.05,3142.12,2400.02,3.80,94.95,4.97,124.31,
2023-11-28,13:51:11.650,0.47,2.35,0.20,1.31,16.27,51.31,0.68,0.47,0.0007,0.0023,  6960,1,0,1.74,1.16,100,53,22397.29,9522.06,2400.15,4.70,117.61,0.93,23.33,15.18,17.12,0.03,67.68,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.35 ,0.07 ,2.70,2.49,1.90,1.31,1.32,1.01,18.70,0.95,0.13,0.0002,0.0031,     0,0,0,98.89,1.11,0.00,0.00,0.00,54,5983.30,3143.45,2400.15,3.81,95.17,4.99,124.64,
2023-11-28,13:51:12.650,0.47,2.35,0.20,1.31,16.35,51.52,0.68,0.47,0.0007,0.0023,  6960,0,0,1.75,1.16,100,53,22387.50,9531.03,2400.13,4.70,117.45,0.93,23.32,15.16,16.71,0.00,68.12,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.40 ,0.00 ,2.70,2.49,1.90,1.31,1.33,1.02,18.79,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5966.98,3147.50,2400.13,3.79,94.79,4.97,124.30,
2023-11-28,13:51:13.650,0.47,2.36,0.20,1.31,16.16,51.06,0.68,0.47,0.0007,0.0023,  6960,3,0,1.73,1.15,100,53,22452.73,9526.13,2400.35,4.71,117.85,0.94,23.39,15.19,17.05,0.02,67.74,0.00,100.00,0.00,0.00,0.00,0.00,39.74,8.42 ,0.07 ,2.70,2.50,1.91,1.31,1.32,0.98,18.60,0.95,0.13,0.0002,0.0031,     0,0,0,98.85,1.15,0.00,0.00,0.00,54,6004.18,3142.58,2400.35,3.82,95.53,5.00,125.08,
2023-11-28,13:51:14.650,0.47,2.35,0.20,1.31,16.33,51.57,0.68,0.47,0.0007,0.0023,  6960,0,0,1.75,1.17,100,53,22347.63,9526.41,2400.13,4.69,117.29,0.93,23.28,15.17,16.82,0.00,68.01,0.00,100.00,0.00,0.00,0.00,0.00,39.72,8.43 ,0.04 ,2.70,2.48,1.89,1.31,1.33,0.99,18.80,0.95,0.13,0.0002,0.0032,     0,0,0,98.84,1.16,0.00,0.00,0.00,54,5947.63,3144.82,2400.13,3.78,94.56,4.96,123.89,
2023-11-28,13:51:15.650,0.47,2.35,0.20,1.31,16.21,51.21,0.68,0.47,0.0007,0.0023,  7040,0,0,1.74,1.16,100,52,22408.75,9522.51,2400.19,4.71,117.66,0.93,23.34,15.17,16.93,0.01,67.89,0.00,100.00,0.00,0.00,0.00,0.00,39.78,8.43 ,0.07 ,2.70,2.49,1.90,1.31,1.33,0.98,18.66,0.95,0.13,0.0002,0.0031,     0,0,0,98.82,1.18,0.00,0.00,0.00,54,5984.90,3142.94,2400.19,3.81,95.21,4.99,124.68,
2023-11-28,13:51:16.650,0.47,2.35,0.20,1.31,16.35,51.47,0.68,0.47,0.0007,0.0023,  7000,0,0,1.75,1.16,100,53,22379.11,9524.69,2400.28,4.70,117.48,0.93,23.31,15.16,16.96,0.00,67.87,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.39 ,0.04 ,2.70,2.49,1.90,1.31,1.32,1.04,18.78,0.94,0.13,0.0002,0.0031,     0,0,0,98.91,1.09,0.00,0.00,0.00,54,5968.02,3145.50,2400.28,3.79,94.87,4.97,124.32,
2023-11-28,13:51:17.650,0.47,2.36,0.20,1.31,16.20,51.13,0.68,0.47,0.0007,0.0023,  7000,0,0,1.74,1.16,100,53,22445.45,9526.30,2400.14,4.71,117.81,0.94,23.38,15.16,16.81,0.00,68.02,0.00,100.00,0.00,0.00,0.00,0.00,39.68,8.45 ,0.07 ,2.70,2.50,1.91,1.31,1.33,1.00,18.65,0.95,0.13,0.0002,0.0031,     0,0,0,98.86,1.14,0.00,0.00,0.00,54,6000.00,3145.49,2400.14,3.81,95.37,5.00,124.99,
2023-11-28,13:51:18.650,0.46,2.34,0.20,1.30,16.32,51.44,0.68,0.47,0.0007,0.0023,  7000,0,0,1.75,1.17,100,53,22304.54,9515.78,2400.04,4.69,117.20,0.93,23.23,15.20,17.24,0.02,67.55,0.00,100.00,0.00,0.00,0.00,0.00,39.69,8.44 ,0.37 ,2.70,2.48,1.89,1.31,1.32,0.99,18.73,0.95,0.13,0.0002,0.0032,     0,0,0,98.76,1.24,0.00,0.00,0.00,55,5940.26,3137.93,2400.04,3.79,94.65,4.95,123.75,
2023-11-28,13:51:19.650,0.46,2.35,0.20,1.31,16.23,51.13,0.68,0.47,0.0007,0.0023,  7040,1,0,1.74,1.16,100,52,22292.76,9495.73,2400.30,4.70,117.38,0.93,23.22,15.15,17.15,0.00,67.69,0.00,100.00,0.00,0.00,0.00,0.00,39.67,8.40 ,0.07 ,2.70,2.48,1.90,1.31,1.32,1.00,18.63,0.95,0.13,0.0002,0.0031,     0,0,0,98.55,1.45,0.00,0.00,0.00,54,5947.28,3132.54,2400.30,3.80,94.93,4.96,123.89,
2023-11-28,13:51:20.650,0.46,2.35,0.20,1.31,16.27,51.30,0.68,0.47,0.0007,0.0023,  7040,1,0,1.75,1.16,100,53,22283.77,9501.78,2399.96,4.69,117.26,0.93,23.21,15.16,17.11,0.01,67.71,0.00,100.00,0.00,0.00,0.00,0.00,39.67,8.43 ,0.07 ,2.70,2.47,1.89,1.31,1.32,0.99,18.69,0.95,0.13,0.0002,0.0031,     0,0,0,98.62,1.38,0.00,0.00,0.00,54,5938.29,3134.82,2399.96,3.79,94.72,4.95,123.71,
2023-11-28,13:51:21.651,0.46,2.35,0.20,1.31,16.23,51.21,0.68,0.47,0.0007,0.0023,  7080,1,0,1.74,1.16,100,52,22314.94,9501.45,2400.21,4.70,117.43,0.93,23.24,15.15,17.01,0.01,67.84,0.00,100.00,0.00,0.00,0.00,0.00,39.71,8.45 ,0.07 ,2.70,2.48,1.90,1.31,1.32,0.98,18.66,0.95,0.13,0.0002,0.0031,     0,0,0,98.63,1.37,0.00,0.00,0.00,54,5949.85,3136.37,2400.21,3.79,94.85,4.96,123.95,
2023-11-28,13:51:22.652,0.46,2.35,0.20,1.31,16.32,51.37,0.68,0.47,0.0007,0.0023,  7080,2,0,1.75,1.17,100,53,22317.85,9516.42,2402.53,4.69,117.26,0.93,23.22,15.17,17.14,0.00,67.68,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.44 ,0.07 ,2.70,2.48,1.90,1.31,1.32,1.01,18.72,0.95,0.13,0.0002,0.0031,     0,0,0,98.67,1.33,0.00,0.00,0.00,54,5955.52,3139.27,2402.53,3.79,94.86,4.96,123.94,
2023-11-28,13:51:23.653,0.47,2.35,0.20,1.31,16.24,51.26,0.68,0.47,0.0007,0.0023,  7080,0,0,1.74,1.16,100,52,22456.33,9537.05,2402.32,4.71,117.73,0.93,23.37,15.16,16.80,0.05,67.99,0.00,100.00,0.00,0.00,0.00,0.00,39.76,8.45 ,0.04 ,2.70,2.50,1.91,1.31,1.33,1.00,18.69,0.95,0.13,0.0002,0.0031,     0,0,0,98.87,1.13,0.00,0.00,0.00,54,6000.32,3148.93,2402.32,3.81,95.28,5.00,124.88,
2023-11-28,13:51:24.653,0.47,2.35,0.20,1.31,16.27,51.34,0.68,0.47,0.0007,0.0023,  7080,1,0,1.74,1.16,100,53,22352.50,9519.01,2400.14,4.70,117.41,0.93,23.28,15.20,17.29,0.01,67.50,0.00,100.00,0.00,0.00,0.00,0.00,39.71,8.41 ,0.37 ,2.70,2.48,1.90,1.31,1.32,0.99,18.71,0.95,0.13,0.0002,0.0031,     0,0,0,98.84,1.16,0.00,0.00,0.00,54,5961.42,3139.81,2400.14,3.80,94.93,4.97,124.19,
2023-11-28,13:51:25.653,0.47,2.35,0.20,1.31,16.20,51.22,0.68,0.47,0.0007,0.0023,  7080,0,0,1.74,1.16,100,52,22428.23,9528.19,2399.92,4.71,117.69,0.93,23.36,15.17,16.77,0.00,68.06,0.00,100.00,0.00,0.00,0.00,0.00,39.73,8.35 ,0.04 ,2.70,2.49,1.90,1.31,1.33,0.97,18.67,0.95,0.13,0.0002,0.0031,     0,0,0,98.88,1.12,0.00,0.00,0.00,53,5987.68,3146.17,2399.92,3.81,95.16,4.99,124.75,
2023-11-28,13:51:26.654,0.47,2.35,0.20,1.31,16.25,51.28,0.68,0.47,0.0007,0.0023,  7040,1,0,1.74,1.16,100,53,22450.01,9539.63,2402.47,4.71,117.67,0.93,23.36,15.17,16.82,0.00,68.00,0.00,100.00,0.00,0.00,0.00,0.00,39.80,8.39 ,0.04 ,2.70,2.50,1.90,1.31,1.33,0.99,18.69,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,54,5995.61,3149.44,2402.47,3.81,95.19,4.99,124.78,
2023-11-28,13:51:27.654,0.47,2.35,0.20,1.31,16.24,51.26,0.68,0.47,0.0007,0.0023,  7080,1,0,1.74,1.16,100,52,22427.59,9528.92,2400.10,4.71,117.68,0.93,23.36,15.17,16.80,0.04,68.00,0.00,100.00,0.00,0.00,0.00,0.00,39.77,8.39 ,0.04 ,2.70,2.50,1.90,1.31,1.33,1.00,18.69,0.95,0.13,0.0002,0.0031,     0,0,0,98.89,1.11,0.00,0.00,0.00,54,5990.97,3146.36,2400.10,3.81,95.20,4.99,124.81,
2023-11-28,13:51:28.654,0.47,2.35,0.20,1.31,16.27,51.35,0.68,0.47,0.0007,0.0023,  7080,0,0,1.75,1.16,100,53,22407.04,9531.85,2400.15,4.70,117.54,0.93,23.34,15.17,16.78,0.01,68.03,0.00,100.00,0.00,0.00,0.00,0.00,39.76,8.34 ,0.04 ,2.70,2.49,1.90,1.31,1.33,0.99,18.71,0.95,0.13,0.0002,0.0031,     0,0,0,98.90,1.10,0.00,0.00,0.00,55,5976.03,3146.81,2400.15,3.80,94.95,4.98,124.49,
2023-11-28,13:51:29.654,0.47,2.35,0.20,1.31,16.20,51.23,0.68,0.47,0.0007,0.0023,  7080,0,0,1.74,1.16,100,53,22412.30,9526.10,2399.95,4.71,117.64,0.93,23.34,15.19,17.07,0.01,67.72,0.00,100.00,0.00,0.00,0.00,0.00,39.79,8.43 ,0.37 ,2.70,2.49,1.90,1.31,1.32,0.97,18.66,0.95,0.13,0.0002,0.0031,     0,0,0,98.86,1.14,0.00,0.00,0.00,54,5979.18,3142.59,2399.95,3.81,95.13,4.98,124.56,
2023-11-28,13:51:30.654,0.47,2.35,0.20,1.31,16.27,51.44,0.68,0.47,0.0007,0.0023,  7080,1,0,1.75,1.16,100,53,22384.72,9532.22,2400.31,4.70,117.42,0.93,23.32,15.18,16.83,0.00,67.99,0.00,100.00,0.00,0.00,0.00,0.00,39.75,8.42 ,0.04 ,2.70,2.48,1.89,1.31,1.33,0.97,18.75,0.95,0.13,0.0002,0.0031,     0,0,0,98.91,1.09,0.00,0.00,0.00,55,5962.61,3146.77,2400.31,3.79,94.74,4.97,124.21,
