,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,4438.8423857312,568.33932622912,54.873,2023-10-29,18:53:21.134,0.55,2.9,0.19,1.18,0.15,16.68,0.99,0.7,0.0,0.0006,5000.0,0.58,0.87,99.0,52.0,28839.48,9932.3,2600.78,5.81,145.18,1.11,27.72,0.22,1.63,0.14,1.23,0.22,10.27,0.98,0.59,0.0,0.0009,20280.0,0.96,0.01,99.0,47.0,11545.55,7099.36,2600.78,3.25,81.31,0.44,11.09,16.15,16.1,0.0,67.75,0.0,100.0,0.0,0.0,0.0,0.0,11.11,13.83,0.01,75.05,0.0,100.0,0.0,0.0,0.0,0.0,57.21,51.15,4.54,4.53,470172.25,471837.8,3.0,3.0,4.28,3.62,1.18,1.19,0.0,4.95,1.0,0.1,0.0,0.0004,40.0,99.68,0.32,0.0,0.0,0.0,54.0,11133.74,3076.12,2600.78,7.24,180.97,8.56,214.05,,bridge,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17462214.0,999432.0,1021202.0,12459132.0,12533990.0,0.0,159404.0,20319096.0,62650.0,3381896.0,4791822.0,0.0,12894.0,76426.0,132.82,398.83,536.35,593.28,669.17,992.11,106529.0,1661.28,547.68,5.3,548.79,8.64,1096.47,13.95,55091.0,1110.42,1765.65,1006.06,2771.7
1,2717.3915434138,2916.4261321665,3666.688,2023-10-29,18:53:22.135,0.54,2.61,0.21,1.17,0.38,16.12,0.98,0.74,0.0,0.0006,11480.0,0.73,0.95,97.0,52.0,28227.24,10833.17,2596.69,5.21,130.28,1.09,27.17,0.23,1.42,0.16,1.2,0.65,13.6,0.95,0.45,0.0001,0.0012,23040.0,1.11,0.04,98.0,48.0,11788.06,8275.14,2596.69,2.85,71.23,0.45,11.35,17.86,18.56,0.0,63.58,0.0,100.0,0.0,0.0,0.0,0.0,13.29,16.39,0.07,70.26,0.0,100.0,0.0,0.0,0.0,0.0,57.65,52.18,4.57,4.55,0.03,0.1,3.0,3.0,4.25,3.63,1.17,1.18,0.01,4.05,1.0,0.13,0.0,0.0004,200.0,99.48,0.52,0.0,0.0,0.0,54.0,11040.14,3037.88,2596.69,7.27,181.71,8.5,212.57,,bridge,1.0,1.0,3.0,172158.0,172255.0,172255.0,172255.0,172255.0,0.0,0.0,0.0,W,0.0,40415.0,0.0,40415.0,0.0,0.0,0.0,0.0,8430632.0,1068634.0,474250.0,11205600.0,10343578.0,0.0,147798.0,20307896.0,62706.0,3066560.0,7137284.0,0.0,12908.0,76412.0,147.61,368.45,580.07,576.67,727.69,945.12,106446.0,1672.81,560.66,20.51,563.45,23.8,1124.12,44.3,54758.0,1168.42,1851.81,989.42,2841.23
2,6455.0545599107,4196.5049457747,15000.0,2023-10-29,18:53:23.134,0.56,2.95,0.19,1.18,0.1,14.56,0.99,0.76,0.0,0.0005,11600.0,0.71,0.98,99.0,52.0,29249.74,9929.84,2597.08,5.89,147.28,1.13,28.16,0.23,1.66,0.14,1.23,0.16,9.98,0.98,0.41,0.0,0.0008,23000.0,1.09,0.01,99.0,47.0,11798.01,7113.03,2597.08,3.32,82.93,0.45,11.36,16.15,15.56,0.0,68.29,0.0,100.0,0.0,0.0,0.0,0.0,11.13,13.22,0.37,75.28,0.0,100.0,0.0,0.0,0.0,0.0,57.3,51.05,4.57,4.52,0.0,0.1,3.0,3.0,4.37,3.68,1.19,1.19,0.0,4.2,1.0,0.14,0.0,0.0004,360.0,99.78,0.22,0.0,0.0,0.0,54.0,11349.18,3079.84,2597.08,7.37,184.25,8.74,218.5,,bridge,1.0,1.0,3.0,256116.0,256118.0,428393.0,428393.0,428393.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8173186.0,1092000.0,767144.0,10891538.0,12554920.0,0.0,157472.0,20311634.0,62804.0,3263498.0,6607958.0,0.0,12894.0,76454.0,142.15,387.56,572.39,593.57,714.54,981.13,106827.0,1695.67,537.46,2.22,541.77,5.55,1079.23,7.76,54907.0,1087.0,1793.77,988.89,2782.67
3,9994.5270944131,4006.1894224815,15000.0,2023-10-29,18:53:24.134,0.56,3.0,0.19,1.19,0.05,14.68,1.0,0.77,0.0,0.0005,11680.0,0.71,0.99,99.0,52.0,29324.66,9781.31,2596.99,6.0,149.9,1.13,28.23,0.23,1.68,0.14,1.23,0.05,9.84,1.0,0.41,0.0,0.0008,23040.0,1.03,0.01,99.0,47.0,11868.52,7050.2,2596.99,3.37,84.17,0.46,11.43,15.88,15.34,0.0,68.78,0.0,100.0,0.0,0.0,0.0,0.0,11.02,13.34,0.0,75.64,0.0,100.0,0.0,0.0,0.0,0.0,57.25,51.06,4.56,4.51,0.07,0.1,3.0,3.0,4.38,3.68,1.19,1.19,0.01,4.29,1.0,0.15,0.0,0.0004,840.0,99.81,0.19,0.0,0.0,0.0,55.0,11365.27,3084.6,2596.99,7.37,184.23,8.75,218.81,,bridge,1.0,1.0,3.0,556176.0,556176.0,984569.0,984569.0,984569.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8386644.0,1133650.0,516796.0,10925292.0,12748582.0,140.0,158676.0,20307616.0,62804.0,3181444.0,6842164.0,0.0,12894.0,76342.0,140.58,391.89,568.24,596.67,708.82,988.56,106541.0,1697.37,512.4,0.94,516.4,4.28,1028.8,5.22,54653.0,1034.02,1737.62,993.78,2731.39
4,9977.8966861196,3588.9233292202,3580.444,2023-10-29,18:53:25.135,0.56,2.97,0.19,1.18,0.06,14.89,1.0,0.77,0.0,0.0005,11800.0,0.71,0.99,99.0,52.0,29294.75,9864.31,2599.05,5.94,148.49,1.13,28.18,0.23,1.68,0.14,1.23,0.05,9.88,0.99,0.41,0.0,0.0008,22680.0,1.01,0.01,99.0,47.0,11867.02,7074.27,2599.05,3.35,83.87,0.46,11.41,16.02,15.62,0.0,68.36,0.0,100.0,0.0,0.0,0.0,0.0,11.04,13.14,0.0,75.82,0.0,100.0,0.0,0.0,0.0,0.0,57.4,51.09,4.55,4.51,0.03,0.1,3.0,3.0,4.37,3.69,1.19,1.19,0.0,4.29,1.0,0.15,0.0,0.0004,840.0,99.79,0.21,0.0,0.0,0.0,54.0,11362.11,3083.33,2599.05,7.37,184.25,8.74,218.58,,bridge,1.0,1.0,3.0,512458.0,512460.0,1497049.0,1497049.0,1497049.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8481060.0,1146684.0,846062.0,10772986.0,12796154.0,280.0,158592.0,20302674.0,62748.0,3197796.0,6954374.0,0.0,12894.0,76426.0,140.82,391.7,567.58,596.33,708.39,988.03,106591.0,1696.43,503.75,1.11,506.64,4.44,1010.39,5.56,54737.0,1015.95,1718.79,993.59,2712.37
5,9996.6900357537,3974.2191393598,15000.0,2023-10-29,18:53:26.135,0.56,2.99,0.19,1.18,0.04,14.9,1.0,0.76,0.0,0.0005,11640.0,0.7,0.99,99.0,52.0,29164.61,9751.74,2597.06,5.98,149.54,1.12,28.08,0.23,1.68,0.14,1.22,0.07,10.04,0.99,0.41,0.0,0.0009,22520.0,1.0,0.01,99.0,46.0,11763.23,7018.25,2597.06,3.35,83.8,0.45,11.32,15.89,16.61,0.0,67.5,0.0,100.0,0.0,0.0,0.0,0.0,11.06,14.9,0.01,74.04,0.0,100.0,0.0,0.0,0.0,0.0,57.18,51.21,4.55,4.5,0.33,0.33,3.0,3.0,4.36,3.68,1.18,1.19,0.0,4.34,1.0,0.15,0.0,0.0004,760.0,99.81,0.19,0.0,0.0,0.0,54.0,11311.98,3072.29,2597.06,7.36,184.1,8.71,217.78,,bridge,1.0,1.0,3.0,540183.0,540183.0,2037269.0,2037269.0,2037269.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8505168.0,1150338.0,721294.0,11032630.0,12864362.0,140.0,161756.0,20307644.0,62818.0,3910242.0,5373242.0,0.0,12894.0,76384.0,139.88,394.45,565.23,598.43,705.12,992.88,106419.0,1698.0,500.69,1.07,502.68,4.43,1003.38,5.5,54656.0,1008.88,1708.49,998.38,2706.87
6,9999.6331868209,3992.1881579701,15000.0,2023-10-29,18:53:27.135,0.56,2.98,0.19,1.19,0.05,14.94,1.0,0.76,0.0,0.0005,11720.0,0.7,0.99,99.0,51.0,29288.45,9825.85,2596.91,5.96,149.04,1.13,28.2,0.23,1.68,0.14,1.23,0.04,9.83,1.0,0.41,0.0,0.0008,23040.0,0.99,0.0,99.0,46.0,11888.28,7059.44,2596.91,3.37,84.2,0.46,11.45,15.96,15.5,0.0,68.54,0.0,100.0,0.0,0.0,0.0,0.0,11.04,13.28,0.0,75.68,0.0,100.0,0.0,0.0,0.0,0.0,57.32,51.09,4.55,4.49,0.03,0.1,3.0,3.0,4.37,3.68,1.19,1.19,0.0,4.35,1.0,0.15,0.0,0.0004,760.0,99.83,0.17,0.0,0.0,0.0,53.0,11352.7,3083.33,2596.91,7.36,184.1,8.74,218.59,,bridge,1.0,1.0,3.0,551420.0,551420.0,2588695.0,2588695.0,2588695.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8569806.0,1157772.0,1063104.0,11065264.0,12853512.0,168.0,163170.0,20304550.0,62762.0,3816736.0,4429768.0,0.0,12894.0,76146.0,139.92,394.31,565.57,598.38,705.49,992.69,106511.0,1698.18,497.22,0.75,497.7,4.1,994.92,4.84,54536.0,999.77,1700.41,997.53,2697.94
7,9998.1260020711,4050.6549903892,15000.0,2023-10-29,18:53:28.134,0.56,2.99,0.19,1.19,0.04,15.0,1.0,0.76,0.0,0.0005,11880.0,0.7,0.99,99.0,51.0,29248.0,9774.32,2596.22,5.98,149.62,1.13,28.16,0.23,1.68,0.14,1.23,0.05,9.91,0.99,0.41,0.0,0.0008,22720.0,0.99,0.01,99.0,46.0,11838.2,7054.02,2596.22,3.36,83.91,0.46,11.4,15.88,15.43,0.0,68.69,0.0,100.0,0.0,0.0,0.0,0.0,11.03,13.21,0.0,75.77,0.0,100.0,0.0,0.0,0.0,0.0,57.31,51.11,4.56,4.5,0.03,0.1,3.0,3.0,4.37,3.68,1.19,1.19,0.0,4.37,1.0,0.15,0.0,0.0004,920.0,99.8,0.2,0.0,0.0,0.0,54.0,11340.62,3082.62,2596.22,7.36,183.94,8.74,218.4,,bridge,1.0,1.0,3.0,553156.0,553156.0,3141859.0,3141859.0,3141859.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8690332.0,1167194.0,1536836.0,10921918.0,12958932.0,196.0,164220.0,20311746.0,62776.0,5198326.0,6117384.0,0.0,12894.0,76174.0,140.13,395.12,563.92,598.76,704.05,993.87,106335.0,1697.92,493.98,1.07,495.44,4.4,989.41,5.47,54556.0,994.88,1693.46,999.34,2692.8
8,9999.0689307687,4086.500737737,3548.823,2023-10-29,18:53:29.135,0.56,2.98,0.19,1.19,0.04,15.1,1.0,0.76,0.0,0.0005,12040.0,0.7,1.0,99.0,52.0,29249.0,9804.91,2598.95,5.97,149.15,1.13,28.13,0.23,1.69,0.14,1.23,0.04,9.87,1.0,0.41,0.0,0.0008,22600.0,0.99,0.0,99.0,46.0,11915.48,7060.26,2598.95,3.38,84.38,0.46,11.46,15.91,15.46,0.0,68.62,0.0,100.0,0.0,0.0,0.0,0.0,11.03,13.27,0.0,75.7,0.0,100.0,0.0,0.0,0.0,0.0,57.35,51.23,4.58,4.49,0.03,0.1,3.0,3.0,4.37,3.68,1.19,1.19,0.0,4.41,1.0,0.15,0.0,0.0004,880.0,99.8,0.2,0.0,0.0,0.0,54.0,11345.63,3085.12,2598.95,7.36,183.88,8.73,218.27,,bridge,1.0,1.0,3.0,559274.0,559274.0,3701147.0,3701147.0,3701147.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8721468.0,1181376.0,1476020.0,11258380.0,13005384.0,154.0,165578.0,20304732.0,62734.0,6153364.0,6855254.0,0.0,12894.0,76062.0,139.4,396.67,562.35,599.82,701.75,996.49,106668.0,1698.24,491.1,0.67,492.55,4.0,983.65,4.67,54673.0,988.32,1685.41,1001.16,2686.56
9,9999.6085628151,4098.9817445769,15000.0,2023-10-29,18:53:30.135,0.56,2.99,0.19,1.19,0.04,15.17,1.0,0.76,0.0,0.0005,12080.0,0.7,1.0,99.0,51.0,29210.93,9760.63,2596.41,5.99,149.64,1.13,28.13,0.23,1.69,0.14,1.23,0.04,9.77,1.0,0.41,0.0,0.0008,22840.0,0.98,0.0,99.0,46.0,11880.58,7025.74,2596.41,3.38,84.55,0.46,11.44,15.85,15.35,0.0,68.81,0.0,100.0,0.0,0.0,0.0,0.0,10.97,13.1,0.0,75.93,0.0,100.0,0.0,0.0,0.0,0.0,57.28,51.09,4.57,4.49,0.03,0.1,3.0,3.0,4.36,3.67,1.19,1.19,0.0,4.42,1.0,0.15,0.0,0.0004,960.0,99.81,0.19,0.0,0.0,0.0,53.0,11327.47,3083.73,2596.41,7.35,183.67,8.73,218.14,,bridge,1.0,1.0,3.0,560556.0,560556.0,4261715.0,4261715.0,4261715.0,0.0,0.0,0.0,W,0.0,0.0,0.0,40415.0,0.0,0.0,0.0,0.0,8759002.0,1194844.0,1711178.0,11208442.0,13103874.0,252.0,165760.0,20310738.0,62734.0,5138770.0,6596170.0,0.0,12894.0,76062.0,139.22,397.51,562.23,600.77,701.45,998.28,106451.0,1699.73,489.52,0.76,490.81,4.09,980.33,4.85,54579.0,985.18,1681.78,1003.13,2684.91
