Unnamed: 0,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory,llc-way,input-rate,throughput,latency
10,2023-11-28,15:23:38.211,0.48,2.43,0.2,1.31,0.03,39.84,1.0,0.52,0.0,0.0017,5920.0,2.0,0.0,0.01,0.01,100.0,53.0,23081.66,9499.36,2400.05,4.86,121.49,0.96,24.04,15.15,17.06,0.0,67.78,0.0,100.0,0.0,0.0,0.0,0.0,39.36,7.4,0.07,2.7,2.57,1.97,1.31,1.32,0.01,17.72,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,55.0,6178.57,3135.25,2400.05,3.94,98.53,5.15,128.72,9276316.0,6873692.0,793212.0,69809712.0,1012914.0,14.0,626500.0,1.73,1.52,9.73,9.55,1.62,1.43,1.56,1.36,14.65,13.86,4268243199.0,28.51,14.65,13.86,28.51,20,5.59,5.51,12144.5
11,2023-11-28,15:23:39.211,0.48,2.42,0.2,1.3,0.04,39.85,1.0,0.52,0.0,0.0017,6360.0,4.0,0.0,0.02,0.01,100.0,53.0,22996.69,9494.12,2400.21,4.84,121.11,0.96,23.95,15.19,17.46,0.03,67.33,0.0,100.0,0.0,0.0,0.0,0.0,39.39,7.32,0.07,2.7,2.57,1.97,1.3,1.32,0.01,17.72,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.55,1.45,0.0,0.0,0.0,55.0,6165.51,3129.44,2400.21,3.94,98.51,5.14,128.44,9111186.0,6993490.0,1160474.0,71662444.0,1010128.0,14.0,621670.0,1.83,1.5,9.88,9.55,1.69,1.37,1.68,1.34,15.07,13.77,4263969495.0,28.84,15.07,13.77,28.84,20,5.59,5.51,12144.5
12,2023-11-28,15:23:40.211,0.48,2.43,0.2,1.3,0.03,39.76,1.0,0.53,0.0,0.0017,6240.0,2.0,0.0,0.01,0.01,100.0,53.0,23053.84,9489.56,2399.98,4.86,121.47,0.96,24.01,15.16,17.48,0.01,67.35,0.0,100.0,0.0,0.0,0.0,0.0,39.44,7.36,0.07,2.7,2.58,1.97,1.3,1.32,0.01,17.69,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.62,1.38,0.0,0.0,0.0,54.0,6182.78,3131.05,2399.98,3.95,98.73,5.15,128.81,8956108.0,7206430.0,925162.0,69428702.0,1050280.0,14.0,581252.0,1.59,1.38,9.58,9.36,1.4,1.18,1.34,1.11,13.92,13.04,4263907245.0,26.96,13.92,13.04,26.96,20,5.59,5.51,12144.5
13,2023-11-28,15:23:41.211,0.48,2.43,0.2,1.3,0.03,39.9,1.0,0.52,0.0,0.0017,6120.0,2.0,0.0,0.01,0.01,100.0,53.0,23039.5,9497.38,2399.99,4.85,121.29,0.96,24.0,15.17,17.23,0.01,67.59,0.0,100.0,0.0,0.0,0.0,0.0,39.33,7.37,0.0,2.7,2.57,1.97,1.31,1.32,0.01,17.75,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,55.0,6164.88,3132.72,2399.99,3.94,98.4,5.14,128.43,8889874.0,7103516.0,804678.0,68856788.0,1070818.0,0.0,632814.0,1.44,1.26,9.43,9.25,1.34,1.16,1.26,1.06,13.48,12.72,4268218386.0,26.2,13.48,12.72,26.2,20,5.59,5.51,12144.5
14,2023-11-28,15:23:42.211,0.48,2.42,0.2,1.31,0.03,40.02,1.0,0.52,0.0,0.0017,6160.0,2.0,0.0,0.01,0.01,100.0,53.0,22982.21,9497.02,2400.06,4.84,121.0,0.96,23.94,15.16,17.18,0.01,67.65,0.0,100.0,0.0,0.0,0.0,0.0,39.36,7.4,0.07,2.7,2.57,1.96,1.31,1.32,0.01,17.81,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,55.0,6157.19,3133.96,2400.06,3.93,98.23,5.13,128.27,8990100.0,6905276.0,901292.0,66828888.0,1069488.0,0.0,627466.0,1.31,1.14,9.32,9.14,1.25,1.06,1.2,1.0,13.08,12.34,4264220543.0,25.42,13.08,12.34,25.42,20,5.59,5.51,12144.5
15,2023-11-28,15:23:43.211,0.48,2.42,0.2,1.31,0.03,40.04,1.0,0.53,0.0,0.0017,6040.0,1.0,0.0,0.01,0.01,100.0,54.0,23022.77,9498.82,2400.1,4.85,121.19,0.96,23.98,15.15,17.09,0.01,67.75,0.0,100.0,0.0,0.0,0.0,0.0,39.39,7.36,0.04,2.7,2.56,1.96,1.31,1.32,0.01,17.81,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,56.0,6148.96,3134.85,2400.1,3.92,98.07,5.12,128.1,9446556.0,6777610.0,811594.0,69559742.0,1026424.0,0.0,612710.0,1.31,1.06,9.31,9.07,1.12,0.88,1.12,0.88,12.87,11.9,4263907607.0,24.76,12.87,11.9,24.76,20,5.59,5.51,12144.5
16,2023-11-28,15:23:44.211,0.48,2.42,0.2,1.3,0.03,40.05,1.0,0.52,0.0,0.0017,6200.0,2.0,0.0,0.01,0.01,100.0,53.0,22945.73,9492.83,2399.98,4.83,120.86,0.96,23.9,15.17,17.45,0.02,67.35,0.0,100.0,0.0,0.0,0.0,0.0,39.4,7.39,0.11,2.7,2.56,1.96,1.3,1.32,0.01,17.81,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,55.0,6138.6,3130.73,2399.98,3.92,98.04,5.12,127.89,9182012.0,7060382.0,808808.0,71294468.0,1029154.0,0.0,617484.0,1.34,1.06,9.4,9.1,1.16,0.87,1.17,0.88,13.07,11.9,4268223244.0,24.98,13.07,11.9,24.98,20,5.59,5.51,12144.5
17,2023-11-28,15:23:45.211,0.48,2.42,0.2,1.3,0.03,39.99,1.0,0.52,0.0,0.0017,6160.0,1.0,0.0,0.01,0.01,100.0,53.0,23002.96,9495.03,2399.88,4.85,121.13,0.96,23.96,15.17,17.28,0.01,67.54,0.0,100.0,0.0,0.0,0.0,0.0,39.34,7.36,0.07,2.7,2.56,1.96,1.3,1.32,0.01,17.79,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.58,1.42,0.0,0.0,0.0,55.0,6142.61,3131.86,2399.88,3.92,98.07,5.12,127.98,8783446.0,7147084.0,783678.0,67259472.0,1098846.0,0.0,635824.0,1.17,0.95,9.18,8.93,1.02,0.79,0.98,0.76,12.35,11.44,4263970206.0,23.79,12.35,11.44,23.79,20,5.59,5.51,12144.5
18,2023-11-28,15:23:46.211,0.48,2.42,0.2,1.3,0.03,39.99,1.0,0.52,0.0,0.0017,6080.0,2.0,0.0,0.01,0.01,100.0,53.0,23003.23,9497.28,2400.13,4.84,121.1,0.96,23.96,15.17,17.22,0.01,67.6,0.0,100.0,0.0,0.0,0.0,0.0,39.38,7.38,0.15,2.7,2.56,1.96,1.31,1.32,0.01,17.79,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,55.0,6154.91,3132.95,2400.13,3.93,98.23,5.13,128.22,9363354.0,6790252.0,801360.0,65585212.0,1047620.0,0.0,616294.0,1.28,1.05,9.19,8.94,1.1,0.84,1.07,0.81,12.65,11.64,4263979792.0,24.29,12.65,11.64,24.29,20,5.59,5.51,12144.5
19,2023-11-28,15:23:47.211,0.48,2.42,0.2,1.31,0.03,40.08,1.0,0.52,0.0,0.0017,5400.0,0.0,0.0,0.01,0.01,100.0,53.0,22978.93,9497.82,2400.13,4.84,120.97,0.96,23.93,15.16,17.18,0.01,67.64,0.0,100.0,0.0,0.0,0.0,0.0,39.33,7.36,0.04,2.7,2.56,1.96,1.31,1.32,0.01,17.84,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.6,1.4,0.0,0.0,0.0,55.0,6141.62,3133.67,2400.13,3.92,97.99,5.12,127.94,9384088.0,6946856.0,794444.0,69232562.0,1002288.0,0.0,613088.0,1.25,1.02,9.12,8.89,1.08,0.82,0.99,0.75,12.44,11.48,4268499515.0,23.92,12.44,11.48,23.92,20,5.59,5.51,12144.5
20,2023-11-28,15:23:48.211,0.48,2.43,0.2,1.3,0.03,39.71,1.0,0.52,0.0,0.0017,5240.0,1.0,0.0,0.01,0.01,100.0,53.0,23077.55,9495.48,2400.07,4.86,121.52,0.96,24.04,15.17,17.32,0.01,67.5,0.0,100.0,0.0,0.0,0.0,0.0,39.32,7.41,0.07,2.7,2.58,1.98,1.31,1.32,0.01,17.66,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.61,1.39,0.0,0.0,0.0,56.0,6194.96,3132.54,2400.07,3.96,98.88,5.16,129.06,8923348.0,6579706.0,797132.0,68254186.0,1008126.0,0.0,612206.0,1.22,1.01,9.11,8.89,1.01,0.78,0.95,0.72,12.28,11.4,4263969983.0,23.68,12.28,11.4,23.68,20,5.59,5.51,12144.5
21,2023-11-28,15:23:49.211,0.48,2.42,0.2,1.31,0.03,40.06,1.0,0.52,0.0,0.0017,4960.0,1.0,0.0,0.01,0.01,100.0,53.0,22964.55,9497.12,2400.01,4.84,120.9,0.96,23.92,15.16,17.16,0.01,67.67,0.0,100.0,0.0,0.0,0.0,0.0,39.33,7.38,0.04,2.7,2.56,1.96,1.31,1.32,0.01,17.82,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.59,1.41,0.0,0.0,0.0,55.0,6138.3,3133.36,2400.01,3.92,97.95,5.12,127.88,8939644.0,7203056.0,1169056.0,66683330.0,1086792.0,0.0,636804.0,1.22,0.98,9.15,8.92,1.04,0.81,0.99,0.74,12.4,11.44,4263985957.0,23.84,12.4,11.44,23.84,20,5.59,5.51,12144.5
22,2023-11-28,15:23:50.211,0.48,2.42,0.2,1.31,0.04,40.1,1.0,0.52,0.0,0.0017,4840.0,1.0,0.0,0.01,0.01,100.0,53.0,23034.76,9517.14,2399.97,4.84,121.02,0.96,23.99,15.18,17.04,0.02,67.76,0.0,100.0,0.0,0.0,0.0,0.0,39.42,7.35,0.37,2.7,2.57,1.96,1.31,1.32,0.01,17.83,1.0,0.13,0.0,0.0029,0.0,0.0,0.0,98.76,1.24,0.0,0.0,0.0,54.0,6159.88,3139.71,2399.97,3.92,98.1,5.13,128.33,9127888.0,6799240.0,888566.0,65788898.0,1042944.0,0.0,625604.0,1.28,0.95,9.25,8.93,1.1,0.78,1.1,0.76,12.73,11.42,4268217918.0,24.16,12.73,11.42,24.16,20,5.59,5.51,12144.5
