,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2023-11-28,12:52:02.396,  762.79,  156.20,  464.17,  175.72,  781.70,  152.80,  497.74,  181.28,,, 2506.40,  666.00,4268227157, 3172.40,   2506.40,    666.00,   3172.40
2023-11-28,12:52:03.396,  761.91,  156.21,  463.71,  175.39,  780.77,  152.62,  497.10,  180.87,,, 2503.49,  665.09,4264005920, 3168.58,   2503.49,    665.09,   3168.58
2023-11-28,12:52:04.396,  762.03,  156.01,  463.53,  175.46,  780.50,  152.49,  496.61,  181.11,,, 2502.67,  665.06,4263982323, 3167.73,   2502.67,    665.06,   3167.73
2023-11-28,12:52:05.396,  762.87,  156.21,  463.66,  175.41,  781.34,  152.66,  497.20,  181.23,,, 2505.07,  665.51,4268237163, 3170.58,   2505.07,    665.51,   3170.58
2023-11-28,12:52:06.396,  761.99,  156.03,  463.23,  175.42,  780.61,  152.51,  496.59,  181.03,,, 2502.41,  664.99,4263973987, 3167.40,   2502.41,    664.99,   3167.40
2023-11-28,12:52:07.395,  761.38,  156.06,  462.99,  175.20,  779.85,  152.39,  496.28,  180.86,,, 2500.50,  664.51,4263979563, 3165.00,   2500.50,    664.51,   3165.00
2023-11-28,12:52:08.396,  760.74,  155.85,  462.29,  175.35,  779.12,  152.33,  495.32,  180.91,,, 2497.47,  664.45,4268251434, 3161.91,   2497.47,    664.45,   3161.91
2023-11-28,12:52:09.396,  756.73,  155.51,  459.01,  174.64,  775.15,  152.02,  491.77,  180.30,,, 2482.66,  662.46,4263977164, 3145.12,   2482.66,    662.46,   3145.12
2023-11-28,12:52:10.396,  757.54,  155.41,  459.69,  174.77,  775.94,  152.08,  492.36,  180.26,,, 2485.53,  662.52,4263822371, 3148.05,   2485.53,    662.52,   3148.05
2023-11-28,12:52:11.397,  758.90,  155.63,  460.63,  175.15,  777.55,  152.41,  493.62,  180.57,,, 2490.70,  663.75,4268222995, 3154.46,   2490.70,    663.75,   3154.46
2023-11-28,12:52:12.397,  757.41,  155.42,  459.08,  174.76,  775.98,  152.22,  491.96,  180.29,,, 2484.44,  662.69,4263843476, 3147.13,   2484.44,    662.69,   3147.13
2023-11-28,12:52:13.397,  757.93,  155.61,  459.80,  174.97,  776.36,  152.22,  492.33,  180.27,,, 2486.42,  663.07,4268226716, 3149.49,   2486.42,    663.07,   3149.49
2023-11-28,12:52:14.397,  757.08,  155.41,  458.97,  174.57,  774.96,  151.93,  491.78,  180.06,,, 2482.78,  661.97,4263967603, 3144.76,   2482.78,    661.97,   3144.76
2023-11-28,12:52:15.397,  758.15,  155.63,  458.83,  174.54,  775.62,  151.97,  491.75,  179.99,,, 2484.35,  662.13,4263824075, 3146.48,   2484.35,    662.13,   3146.48
2023-11-28,12:52:16.397,  759.11,  155.80,  459.36,  174.67,  776.58,  152.12,  491.92,  179.98,,, 2486.97,  662.58,4268270967, 3149.55,   2486.97,    662.58,   3149.55
2023-11-28,12:52:17.397,  758.62,  155.74,  459.14,  174.60,  776.06,  152.07,  491.96,  180.03,,, 2485.78,  662.44,4264208910, 3148.22,   2485.78,    662.44,   3148.22
2023-11-28,12:52:18.397,  758.89,  155.78,  459.75,  174.58,  776.40,  152.02,  492.65,  180.02,,, 2487.69,  662.40,4263836743, 3150.09,   2487.69,    662.40,   3150.09
2023-11-28,12:52:19.397,  759.60,  155.99,  460.42,  174.90,  777.13,  152.29,  493.22,  180.19,,, 2490.37,  663.37,4268220489, 3153.74,   2490.37,    663.37,   3153.74
2023-11-28,12:52:20.397,  757.92,  155.57,  459.14,  174.47,  775.21,  151.92,  491.88,  179.98,,, 2484.15,  661.94,4263971173, 3146.09,   2484.15,    661.94,   3146.09
2023-11-28,12:52:21.397,  758.72,  155.76,  459.54,  174.58,  776.09,  152.01,  492.14,  179.98,,, 2486.49,  662.33,4263960639, 3148.82,   2486.49,    662.33,   3148.82
2023-11-28,12:52:22.398,  759.74,  155.94,  459.34,  174.77,  776.80,  152.22,  492.14,  180.27,,, 2488.03,  663.20,4268230604, 3151.23,   2488.03,    663.20,   3151.23
2023-11-28,12:52:23.398,  758.68,  155.63,  458.81,  174.42,  775.95,  151.94,  491.79,  180.17,,, 2485.22,  662.15,4263977005, 3147.37,   2485.22,    662.15,   3147.37
2023-11-28,12:52:24.398,  758.51,  155.68,  458.81,  174.58,  775.81,  151.95,  491.47,  180.13,,, 2484.61,  662.33,4263968106, 3146.94,   2484.61,    662.33,   3146.94
2023-11-28,12:52:25.399,  760.65,  157.25,  462.75,  176.10,  777.31,  153.21,  493.64,  181.25,,, 2494.35,  667.81,4268293862, 3162.16,   2494.35,    667.81,   3162.16
2023-11-28,12:52:26.399,  755.46,  156.57,  457.61,  175.69,  772.97,  153.04,  490.03,  181.35,,, 2476.08,  666.65,4263939788, 3142.73,   2476.08,    666.65,   3142.73
2023-11-28,12:52:27.399,  755.99,  156.53,  457.63,  175.50,  773.28,  152.92,  489.83,  180.94,,, 2476.74,  665.90,4268243690, 3142.64,   2476.74,    665.90,   3142.64
2023-11-28,12:52:28.399,  755.75,  156.42,  457.72,  175.57,  772.77,  152.87,  489.87,  181.00,,, 2476.11,  665.86,4263972351, 3141.97,   2476.11,    665.86,   3141.97
2023-11-28,12:52:29.399,  754.36,  156.26,  457.03,  175.37,  771.37,  152.64,  488.95,  180.82,,, 2471.71,  665.10,4263971074, 3136.81,   2471.71,    665.10,   3136.81
2023-11-28,12:52:30.399,  756.69,  156.92,  458.35,  175.96,  773.71,  153.05,  490.36,  181.46,,, 2479.12,  667.40,4268232888, 3146.51,   2479.12,    667.40,   3146.51
2023-11-28,12:52:31.399,  754.88,  156.05,  456.55,  175.24,  771.68,  152.37,  488.84,  180.71,,, 2471.94,  664.37,4263972816, 3136.31,   2471.94,    664.37,   3136.31
2023-11-28,12:52:32.399,  754.72,  156.36,  456.62,  175.21,  771.37,  152.32,  489.29,  180.74,,, 2471.99,  664.64,4263963315, 3136.63,   2471.99,    664.64,   3136.63
2023-11-28,12:52:33.399,  755.59,  156.31,  457.24,  175.40,  772.61,  152.58,  489.48,  180.85,,, 2474.93,  665.13,4268239749, 3140.06,   2474.93,    665.13,   3140.06
2023-11-28,12:52:34.399,  754.78,  156.20,  456.34,  175.10,  771.50,  152.36,  488.72,  180.65,,, 2471.34,  664.30,4263961663, 3135.64,   2471.34,    664.30,   3135.64
2023-11-28,12:52:35.400,  754.61,  156.02,  455.94,  174.97,  771.51,  152.26,  488.79,  180.55,,, 2470.85,  663.80,4263817289, 3134.65,   2470.85,    663.80,   3134.65
2023-11-28,12:52:36.400,  755.86,  156.78,  461.06,  175.61,  779.02,  153.00,  498.29,  180.64,,, 2494.22,  666.03,4268197981, 3160.25,   2494.22,    666.03,   3160.25
2023-11-28,12:52:37.400,  753.77,  156.39,  458.78,  175.13,  776.32,  152.65,  495.36,  180.44,,, 2484.22,  664.62,4263475408, 3148.84,   2484.22,    664.62,   3148.84
2023-11-28,12:52:38.400,  755.25,  155.91,  456.79,  174.88,  772.08,  152.29,  489.29,  180.36,,, 2473.41,  663.45,4267769190, 3136.85,   2473.41,    663.45,   3136.85
2023-11-28,12:52:39.400,  755.56,  155.82,  456.53,  174.86,  772.25,  152.25,  489.63,  180.52,,, 2473.97,  663.45,4263969583, 3137.42,   2473.97,    663.45,   3137.42
2023-11-28,12:52:40.400,  755.60,  155.99,  455.99,  174.78,  772.15,  152.32,  488.93,  180.59,,, 2472.67,  663.70,4268068268, 3136.36,   2472.67,    663.70,   3136.36
2023-11-28,12:52:41.400,  755.01,  156.22,  455.73,  174.80,  771.85,  152.45,  488.92,  180.61,,, 2471.52,  664.08,4264253562, 3135.60,   2471.52,    664.08,   3135.60
2023-11-28,12:52:42.400,  754.27,  155.85,  455.46,  174.85,  771.09,  152.17,  488.43,  180.44,,, 2469.24,  663.31,4264229255, 3132.56,   2469.24,    663.31,   3132.56
2023-11-28,12:52:43.401,  753.58,  155.74,  455.21,  174.78,  770.84,  152.19,  487.99,  180.36,,, 2467.62,  663.07,4263887594, 3130.69,   2467.62,    663.07,   3130.69
2023-11-28,12:52:44.401,  755.61,  156.01,  455.81,  174.95,  772.68,  152.40,  488.96,  180.71,,, 2473.06,  664.07,4268254256, 3137.13,   2473.06,    664.07,   3137.13
2023-11-28,12:52:45.401,  754.51,  156.02,  455.81,  174.89,  772.09,  152.27,  488.92,  180.41,,, 2471.32,  663.60,4263967099, 3134.92,   2471.32,    663.60,   3134.92
2023-11-28,12:52:46.401,  755.42,  156.19,  456.14,  174.98,  772.87,  152.46,  489.31,  180.67,,, 2473.75,  664.30,4268254631, 3138.05,   2473.75,    664.30,   3138.05
2023-11-28,12:52:47.401,  753.42,  155.67,  455.44,  174.71,  770.88,  152.17,  488.07,  180.17,,, 2467.82,  662.71,4263959057, 3130.53,   2467.82,    662.71,   3130.53
2023-11-28,12:52:48.401,  753.52,  155.65,  455.72,  174.85,  771.43,  152.22,  488.08,  179.90,,, 2468.75,  662.62,4263916327, 3131.37,   2468.75,    662.62,   3131.37
2023-11-28,12:52:49.401,  755.72,  156.01,  456.53,  175.14,  773.60,  152.47,  489.46,  180.48,,, 2475.31,  664.09,4268243900, 3139.41,   2475.31,    664.09,   3139.41
2023-11-28,12:52:50.401,  755.19,  155.84,  456.14,  174.88,  772.98,  152.29,  488.93,  180.33,,, 2473.24,  663.34,4264054088, 3136.58,   2473.24,    663.34,   3136.58
2023-11-28,12:52:51.401,  754.44,  155.77,  455.54,  174.80,  772.14,  152.30,  488.10,  180.14,,, 2470.21,  663.00,4263908635, 3133.21,   2470.21,    663.00,   3133.21
2023-11-28,12:52:52.401,  754.90,  156.01,  455.77,  174.98,  772.71,  152.49,  488.56,  180.44,,, 2471.94,  663.92,4268208762, 3135.86,   2471.94,    663.92,   3135.86
2023-11-28,12:52:53.401,  753.63,  155.93,  455.01,  175.04,  770.77,  152.26,  487.45,  180.27,,, 2466.86,  663.50,4263975026, 3130.36,   2466.86,    663.50,   3130.36
2023-11-28,12:52:54.401,  752.84,  155.69,  455.11,  174.81,  770.56,  152.07,  487.37,  180.03,,, 2465.88,  662.60,4263798274, 3128.48,   2465.88,    662.60,   3128.48
2023-11-28,12:52:55.401,  755.78,  156.16,  456.28,  175.15,  772.54,  152.54,  488.69,  180.66,,, 2473.28,  664.50,4268479498, 3137.79,   2473.28,    664.50,   3137.79
2023-11-28,12:52:56.401,  754.89,  155.81,  455.87,  174.66,  771.71,  152.22,  487.76,  180.14,,, 2470.23,  662.84,4263962828, 3133.07,   2470.23,    662.84,   3133.07
2023-11-28,12:52:57.402,  754.36,  155.79,  455.78,  174.64,  771.04,  152.13,  487.72,  180.09,,, 2468.90,  662.65,4263983292, 3131.55,   2468.90,    662.65,   3131.55
2023-11-28,12:52:58.402,  755.69,  155.87,  456.23,  174.83,  772.54,  152.23,  488.72,  180.39,,, 2473.17,  663.32,4268226559, 3136.49,   2473.17,    663.32,   3136.49
2023-11-28,12:52:59.402,  753.89,  156.29,  455.97,  175.20,  770.38,  152.62,  488.34,  180.92,,, 2468.58,  665.04,4264003152, 3133.62,   2468.58,    665.04,   3133.62
2023-11-28,12:53:00.403,  753.06,  156.35,  454.28,  175.08,  769.25,  152.63,  486.86,  180.81,,, 2463.45,  664.88,4263984552, 3128.33,   2463.45,    664.88,   3128.33
2023-11-28,12:53:01.403,  753.92,  156.45,  454.93,  175.15,  770.34,  152.67,  487.56,  180.92,,, 2466.76,  665.19,4268218590, 3131.95,   2466.76,    665.19,   3131.95
2023-11-28,12:53:02.403,  753.12,  156.15,  454.54,  174.92,  769.71,  152.46,  487.06,  180.43,,, 2464.43,  663.96,4263984828, 3128.39,   2464.43,    663.96,   3128.39
2023-11-28,12:53:03.404,  754.43,  156.38,  455.29,  174.97,  770.82,  152.60,  488.06,  180.61,,, 2468.60,  664.56,4268236869, 3133.16,   2468.60,    664.56,   3133.16
2023-11-28,12:53:04.403,  753.77,  156.31,  455.02,  174.84,  770.29,  152.57,  487.61,  180.37,,, 2466.68,  664.10,4264119843, 3130.78,   2466.68,    664.10,   3130.78
2023-11-28,12:53:05.403,  754.44,  156.47,  455.86,  174.87,  771.21,  152.46,  488.16,  180.33,,, 2469.67,  664.13,4263960125, 3133.80,   2469.67,    664.13,   3133.80
2023-11-28,12:53:06.404,  754.38,  156.36,  455.77,  174.76,  770.82,  152.39,  488.22,  180.43,,, 2469.19,  663.94,4268226864, 3133.14,   2469.19,    663.94,   3133.14
2023-11-28,12:53:07.403,  753.20,  155.96,  454.92,  174.55,  769.69,  151.94,  487.17,  180.08,,, 2464.98,  662.52,4264044392, 3127.50,   2464.98,    662.52,   3127.50
2023-11-28,12:53:08.403,  753.37,  156.16,  454.54,  174.47,  769.89,  152.09,  487.01,  180.31,,, 2464.82,  663.02,4264230926, 3127.84,   2464.82,    663.02,   3127.84
2023-11-28,12:53:09.404,  754.73,  156.31,  454.95,  174.57,  771.16,  152.31,  487.69,  180.43,,, 2468.53,  663.62,4268236393, 3132.15,   2468.53,    663.62,   3132.15
2023-11-28,12:53:10.403,  752.86,  155.72,  453.79,  174.18,  768.95,  151.84,  486.36,  179.88,,, 2461.96,  661.62,4263958112, 3123.58,   2461.96,    661.62,   3123.58
2023-11-28,12:53:11.403,  754.22,  156.25,  454.75,  174.52,  770.68,  152.17,  487.76,  180.44,,, 2467.41,  663.38,4263939767, 3130.79,   2467.41,    663.38,   3130.79
2023-11-28,12:53:12.403,  754.52,  156.16,  455.21,  174.57,  770.85,  152.08,  487.68,  180.24,,, 2468.26,  663.05,4268184342, 3131.31,   2468.26,    663.05,   3131.31
2023-11-28,12:53:13.403,  753.08,  155.78,  454.18,  174.46,  769.44,  151.96,  486.63,  180.20,,, 2463.32,  662.40,4263958284, 3125.72,   2463.32,    662.40,   3125.72
2023-11-28,12:53:14.403,  753.51,  155.88,  454.42,  174.41,  769.97,  151.96,  487.22,  180.17,,, 2465.12,  662.43,4263975467, 3127.54,   2465.12,    662.43,   3127.54
2023-11-28,12:53:15.403,  752.97,  155.76,  454.65,  174.30,  769.45,  151.95,  486.98,  180.04,,, 2464.04,  662.06,4268228834, 3126.09,   2464.04,    662.06,   3126.09
2023-11-28,12:53:16.403,  753.20,  155.71,  454.20,  174.39,  769.80,  151.96,  486.37,  180.08,,, 2463.57,  662.13,4263978993, 3125.70,   2463.57,    662.13,   3125.70
2023-11-28,12:53:17.404,  753.18,  155.80,  454.35,  174.53,  769.77,  151.97,  486.46,  180.18,,, 2463.76,  662.48,4263997844, 3126.24,   2463.76,    662.48,   3126.24
2023-11-28,12:53:18.404,  754.22,  155.87,  454.79,  174.66,  770.77,  152.16,  486.92,  180.22,,, 2466.69,  662.91,4268137675, 3129.61,   2466.69,    662.91,   3129.61
2023-11-28,12:53:19.404,  753.70,  155.96,  454.64,  174.66,  770.54,  152.14,  487.14,  180.37,,, 2466.02,  663.13,4263810275, 3129.15,   2466.02,    663.13,   3129.15
2023-11-28,12:53:20.405,  755.22,  156.19,  455.57,  174.86,  772.11,  152.34,  488.06,  180.57,,, 2470.96,  663.96,4268075313, 3134.92,   2470.96,    663.96,   3134.92
2023-11-28,12:53:21.404,  752.80,  155.61,  454.03,  174.50,  769.79,  152.19,  486.26,  180.17,,, 2462.88,  662.47,4263942106, 3125.35,   2462.88,    662.47,   3125.35
2023-11-28,12:53:22.404,  753.35,  155.77,  454.38,  174.55,  770.45,  152.23,  486.73,  180.38,,, 2464.91,  662.94,4264221640, 3127.85,   2464.91,    662.94,   3127.85
2023-11-28,12:53:23.405,  753.67,  155.78,  454.49,  174.73,  770.80,  152.25,  486.79,  180.32,,, 2465.75,  663.07,4268061753, 3128.82,   2465.75,    663.07,   3128.82
2023-11-28,12:53:24.404,  752.96,  155.64,  454.30,  174.55,  770.19,  152.01,  486.44,  180.19,,, 2463.88,  662.39,4263955048, 3126.27,   2463.88,    662.39,   3126.27
2023-11-28,12:53:25.404,  752.68,  155.65,  453.89,  174.44,  769.43,  151.94,  486.00,  180.04,,, 2462.00,  662.07,4264212550, 3124.08,   2462.00,    662.07,   3124.08
2023-11-28,12:53:26.404,  753.19,  155.66,  454.52,  174.70,  769.64,  152.06,  486.42,  180.19,,, 2463.77,  662.61,4268067258, 3126.38,   2463.77,    662.61,   3126.38
2023-11-28,12:53:27.404,  752.75,  155.66,  453.68,  174.46,  768.90,  152.08,  485.80,  179.94,,, 2461.13,  662.13,4264216804, 3123.26,   2461.13,    662.13,   3123.26
2023-11-28,12:53:28.404,  754.09,  156.01,  454.57,  174.58,  770.34,  152.20,  486.92,  180.29,,, 2465.91,  663.08,4264229053, 3129.00,   2465.91,    663.08,   3129.00
2023-11-28,12:53:29.405,  754.62,  156.28,  455.01,  174.85,  770.42,  152.38,  487.34,  180.56,,, 2467.39,  664.07,4268322652, 3131.46,   2467.39,    664.07,   3131.46
2023-11-28,12:53:30.404,  754.02,  156.02,  454.10,  174.69,  770.09,  152.24,  486.81,  180.37,,, 2465.02,  663.32,4264012587, 3128.34,   2465.02,    663.32,   3128.34
2023-11-28,12:53:31.404,  753.67,  155.86,  453.94,  174.49,  769.67,  152.17,  486.15,  180.16,,, 2463.43,  662.68,4263948838, 3126.11,   2463.43,    662.68,   3126.11
2023-11-28,12:53:32.405,  753.56,  155.86,  453.78,  174.46,  769.62,  152.22,  486.06,  180.14,,, 2463.03,  662.69,4268081375, 3125.72,   2463.03,    662.69,   3125.72
2023-11-28,12:53:33.404,  753.46,  155.72,  453.96,  174.43,  769.98,  152.14,  486.19,  180.10,,, 2463.58,  662.39,4264214090, 3125.97,   2463.58,    662.39,   3125.97
2023-11-28,12:53:34.404,  753.18,  155.80,  454.04,  174.41,  769.66,  152.07,  486.34,  180.06,,, 2463.22,  662.35,4263960851, 3125.57,   2463.22,    662.35,   3125.57
2023-11-28,12:53:35.404,  752.43,  155.66,  453.19,  174.25,  768.88,  152.04,  485.29,  179.95,,, 2459.79,  661.89,4268108113, 3121.68,   2459.79,    661.89,   3121.68
2023-11-28,12:53:36.404,  752.88,  155.68,  453.31,  174.37,  769.24,  152.05,  486.05,  180.05,,, 2461.48,  662.16,4264228446, 3123.64,   2461.48,    662.16,   3123.64
2023-11-28,12:53:37.404,  751.66,  155.62,  452.98,  174.20,  768.16,  151.92,  485.34,  179.66,,, 2458.14,  661.40,4264234151, 3119.54,   2458.14,    661.40,   3119.54
2023-11-28,12:53:38.405,  753.42,  155.86,  454.06,  174.62,  769.91,  152.27,  486.42,  180.01,,, 2463.80,  662.77,4268075321, 3126.57,   2463.80,    662.77,   3126.57
2023-11-28,12:53:39.404,  751.85,  155.62,  453.50,  174.48,  768.40,  152.05,  485.98,  179.93,,, 2459.73,  662.06,4263967721, 3121.80,   2459.73,    662.06,   3121.80
2023-11-28,12:53:40.404,  752.61,  155.81,  453.82,  174.47,  768.80,  152.09,  486.51,  179.96,,, 2461.75,  662.32,4264246335, 3124.07,   2461.75,    662.32,   3124.07
2023-11-28,12:53:41.405,  753.89,  156.12,  455.03,  174.88,  770.65,  152.39,  487.53,  180.21,,, 2467.10,  663.60,4268091491, 3130.69,   2467.10,    663.60,   3130.69
2023-11-28,12:53:42.404,  752.59,  155.74,  453.95,  174.53,  769.41,  152.31,  485.96,  179.78,,, 2461.90,  662.35,4263916403, 3124.25,   2461.90,    662.35,   3124.25
2023-11-28,12:53:43.404,  751.66,  155.60,  453.70,  174.44,  768.46,  152.10,  485.78,  179.60,,, 2459.60,  661.74,4264224441, 3121.33,   2459.60,    661.74,   3121.33
2023-11-28,12:53:44.405,  753.50,  156.01,  454.64,  174.79,  770.30,  152.44,  486.86,  180.07,,, 2465.29,  663.31,4268083501, 3128.60,   2465.29,    663.31,   3128.60
2023-11-28,12:53:45.404,  751.88,  155.78,  453.32,  174.47,  768.55,  152.29,  485.43,  179.66,,, 2459.18,  662.21,4264194787, 3121.39,   2459.18,    662.21,   3121.39
2023-11-28,12:53:46.404,  751.84,  156.13,  453.39,  174.65,  768.21,  152.47,  486.12,  180.01,,, 2459.56,  663.27,4263987317, 3122.83,   2459.56,    663.27,   3122.83
2023-11-28,12:53:47.404,  751.65,  156.24,  453.47,  174.97,  767.81,  152.61,  485.81,  180.30,,, 2458.75,  664.13,4268083446, 3122.87,   2458.75,    664.13,   3122.87
2023-11-28,12:53:48.404,  751.08,  156.00,  453.04,  174.84,  767.18,  152.37,  485.88,  180.30,,, 2457.18,  663.50,4263961917, 3120.68,   2457.18,    663.50,   3120.68
2023-11-28,12:53:49.405,  750.91,  155.96,  453.03,  174.55,  767.48,  152.25,  485.51,  180.00,,, 2456.93,  662.76,4263916888, 3119.68,   2456.93,    662.76,   3119.68
2023-11-28,12:53:50.405,  752.81,  156.10,  454.00,  174.88,  769.11,  152.41,  486.43,  180.21,,, 2462.35,  663.59,4268217662, 3125.95,   2462.35,    663.59,   3125.95
2023-11-28,12:53:51.405,  752.46,  155.80,  453.74,  174.70,  769.10,  152.32,  486.24,  179.99,,, 2461.54,  662.81,4263939632, 3124.35,   2461.54,    662.81,   3124.35
2023-11-28,12:53:52.406,  753.65,  155.91,  454.18,  175.01,  770.33,  152.52,  486.70,  180.22,,, 2464.86,  663.66,4268228962, 3128.52,   2464.86,    663.66,   3128.52
2023-11-28,12:53:53.405,  752.74,  155.91,  453.31,  174.60,  769.41,  152.29,  486.13,  180.02,,, 2461.59,  662.81,4263952100, 3124.41,   2461.59,    662.81,   3124.41
2023-11-28,12:53:54.405,  752.21,  155.85,  452.96,  174.44,  768.51,  152.12,  485.74,  179.97,,, 2459.42,  662.39,4263975939, 3121.81,   2459.42,    662.39,   3121.81
2023-11-28,12:53:55.406,  752.94,  155.94,  453.61,  174.67,  769.49,  152.29,  486.39,  180.09,,, 2462.42,  663.00,4268007823, 3125.42,   2462.42,    663.00,   3125.42
2023-11-28,12:53:56.405,  752.82,  155.88,  453.67,  174.76,  769.37,  152.22,  486.37,  180.18,,, 2462.23,  663.04,4263974749, 3125.27,   2462.23,    663.04,   3125.27
2023-11-28,12:53:57.406,  752.45,  155.84,  453.30,  174.62,  768.96,  152.07,  486.13,  180.04,,, 2460.84,  662.57,4263971802, 3123.42,   2460.84,    662.57,   3123.42
2023-11-28,12:53:58.407,  753.75,  156.09,  453.75,  174.94,  770.17,  152.37,  486.58,  180.23,,, 2464.25,  663.63,4268262767, 3127.88,   2464.25,    663.63,   3127.88
2023-11-28,12:53:59.406,  752.37,  155.90,  452.83,  174.56,  768.68,  152.13,  485.86,  179.98,,, 2459.73,  662.56,4263973640, 3122.29,   2459.73,    662.56,   3122.29
2023-11-28,12:54:00.407,  752.32,  155.94,  452.69,  174.65,  768.54,  152.08,  485.83,  179.95,,, 2459.37,  662.62,4263996674, 3121.99,   2459.37,    662.62,   3121.99
2023-11-28,12:54:01.408,  753.56,  156.05,  453.87,  174.87,  770.35,  152.41,  486.65,  180.15,,, 2464.42,  663.48,4268255780, 3127.90,   2464.42,    663.48,   3127.90
2023-11-28,12:54:02.407,  753.02,  155.89,  453.09,  174.71,  769.66,  152.26,  486.39,  180.22,,, 2462.16,  663.08,4263824468, 3125.24,   2462.16,    663.08,   3125.24
2023-11-28,12:54:03.408,  753.08,  155.95,  453.24,  174.85,  769.54,  152.27,  486.35,  180.18,,, 2462.21,  663.25,4268206907, 3125.47,   2462.21,    663.25,   3125.47
2023-11-28,12:54:04.407,  752.37,  155.83,  452.84,  174.64,  768.95,  152.11,  485.79,  180.01,,, 2459.96,  662.59,4264021403, 3122.55,   2459.96,    662.59,   3122.55
2023-11-28,12:54:05.407,  751.32,  155.63,  452.10,  174.39,  767.81,  152.00,  485.05,  179.83,,, 2456.27,  661.85,4263961671, 3118.13,   2456.27,    661.85,   3118.13
2023-11-28,12:54:06.408,  753.26,  156.11,  452.94,  174.72,  769.66,  152.39,  486.28,  180.18,,, 2462.15,  663.40,4268489496, 3125.55,   2462.15,    663.40,   3125.55
2023-11-28,12:54:07.407,  752.41,  155.69,  452.54,  174.54,  768.81,  152.12,  485.14,  179.78,,, 2458.91,  662.13,4264025195, 3121.04,   2458.91,    662.13,   3121.04
2023-11-28,12:54:08.407,  752.92,  155.71,  452.88,  174.58,  769.44,  152.08,  485.60,  179.96,,, 2460.84,  662.33,4263946838, 3123.17,   2460.84,    662.33,   3123.17
2023-11-28,12:54:09.408,  753.04,  155.93,  452.89,  174.77,  769.76,  152.27,  485.33,  179.93,,, 2461.01,  662.90,4268235554, 3123.91,   2461.01,    662.90,   3123.91
2023-11-28,12:54:10.407,  752.25,  155.63,  452.78,  174.51,  768.98,  152.16,  484.75,  179.58,,, 2458.74,  661.89,4263923680, 3120.63,   2458.74,    661.89,   3120.63
2023-11-28,12:54:11.407,  751.97,  155.60,  452.02,  174.35,  768.42,  152.04,  484.25,  179.68,,, 2456.66,  661.67,4263800877, 3118.33,   2456.66,    661.67,   3118.33
2023-11-28,12:54:12.408,  753.09,  155.84,  453.12,  174.77,  770.09,  152.37,  485.35,  179.99,,, 2461.65,  662.96,4268225433, 3124.62,   2461.65,    662.96,   3124.62
2023-11-28,12:54:13.407,  751.50,  155.38,  452.48,  174.57,  768.45,  151.96,  484.89,  179.65,,, 2457.32,  661.55,4263930615, 3118.88,   2457.32,    661.55,   3118.88
2023-11-28,12:54:14.408,  751.69,  155.44,  452.25,  174.60,  768.54,  152.14,  484.55,  179.70,,, 2457.02,  661.89,4263968276, 3118.91,   2457.02,    661.89,   3118.91
2023-11-28,12:54:15.409,  752.72,  155.68,  453.05,  174.83,  769.46,  152.22,  485.22,  179.83,,, 2460.45,  662.57,4268072137, 3123.02,   2460.45,    662.57,   3123.02
2023-11-28,12:54:16.408,  751.14,  155.41,  451.88,  174.47,  768.04,  151.97,  483.94,  179.61,,, 2455.01,  661.45,4263945688, 3116.45,   2455.01,    661.45,   3116.45
2023-11-28,12:54:17.409,  751.81,  155.61,  452.36,  174.66,  768.91,  152.07,  485.29,  180.06,,, 2458.37,  662.40,4268487144, 3120.77,   2458.37,    662.40,   3120.77
2023-11-28,12:54:18.409,  750.93,  155.31,  451.94,  174.52,  768.28,  151.94,  484.82,  179.96,,, 2455.96,  661.74,4264173594, 3117.70,   2455.96,    661.74,   3117.70
2023-11-28,12:54:19.408,  750.08,  155.35,  451.43,  174.51,  767.62,  151.85,  484.57,  179.79,,, 2453.69,  661.51,4263954692, 3115.20,   2453.69,    661.51,   3115.20
2023-11-28,12:54:20.409,  751.21,  155.42,  452.56,  174.61,  768.84,  152.00,  485.58,  179.93,,, 2458.18,  661.95,4264229791, 3120.13,   2458.18,    661.95,   3120.13
2023-11-28,12:54:21.410,  751.58,  156.19,  453.25,  175.63,  769.57,  152.99,  486.28,  180.78,,, 2460.68,  665.60,4268235603, 3126.28,   2460.68,    665.60,   3126.28
2023-11-28,12:54:22.409,  749.22,  155.62,  451.23,  174.99,  766.83,  152.13,  483.92,  180.23,,, 2451.20,  662.98,4263692949, 3114.18,   2451.20,    662.98,   3114.18
2023-11-28,12:54:23.410,  750.48,  155.85,  452.51,  175.28,  768.21,  152.27,  485.23,  180.50,,, 2456.42,  663.90,4268248378, 3120.32,   2456.42,    663.90,   3120.32
2023-11-28,12:54:24.409,  750.25,  155.76,  452.34,  175.12,  767.90,  152.20,  485.35,  180.42,,, 2455.85,  663.50,4263938305, 3119.35,   2455.85,    663.50,   3119.35
