skt-0_PCIRdCur,skt-0_RFO,skt-0_CRd,skt-0_DRd,skt-0_ItoM,skt-0_PRd,skt-0_WiL,skt-1_PCIRdCur,skt-1_RFO,skt-1_CRd,skt-1_DRd,skt-1_ItoM,skt-1_PRd,skt-1_WiL
35465847065559456,70398888,10837708,1056468,35465847066676978,10949190,4549384,35465847064761092,34305054,39406496739435014,3391668,415954,3940649673948890,373002
35465847066595120,69701478,10374056,39406496739094870,68410510,10073560,3940649673943934,27584547718010682,31732372,39406496739480276,35465847065529874,30860550,3940649673948988,7881299347975508
35465847066487656,14850780,9794736,824138,35465847066528522,14601496,3982006,27584547717964160,12526500,39406496739479352,2833796,367654,12396398,329868
1202418,61706610,3864714,589890,62061790,9122624,3940649673943612,2801302,27949054,312004,2635108,27832826,3940649673948946,7881299347967864
35465847066436962,13461700,3714340,39406496738837802,35465847066432930,13360480,3940649673943710,27584547717955368,11553024,291382,35465847065502336,331800,11327428,7881299347963608
35465847066354838,12949566,8177470,39406496739039052,35465847066376328,12692512,3940649673943430,27584547717921432,11049780,39406496739364216,35465847065512514,310408,10678248,7881299347959604
896336,53354854,3243422,555226,51285920,7639478,3073770,2307242,23712612,247030,2259880,23283162,3940649673948890,256438
870324,50641276,3118458,454146,35465847066275164,11009068,3940649673943920,2211342,21881678,242802,2111620,277410,9363256,7881299347952128
35465847066191248,47690286,6959260,39406496739052926,45554586,6916770,2804508,27584547717865670,20784974,39406496739479632,35465847065521320,20637638,3940649673948876,238574
1089088,10337082,2715272,39406496739032486,35465847066195854,6307294,2562812,2211006,8916264,216720,35465847065516406,241472,3940649673948876,215628
743106,36392146,1019116,39406496738894236,35465847066273568,11182374,3940649673943682,1838004,22419166,233086,35465847065503540,297038,9044616,3940649674005422
35465847066226290,10585624,6695262,362922,35465847066202476,6783252,2863616,27584547717872908,8962170,39406496739448370,1887774,266686,3940649673948946,247128
829206,44341052,6350498,371406,35465847066104238,6269704,3940649674766854,2006480,19936994,39406496739375206,1823808,232666,3940649673948890,3940649673998240
836892,9314200,2421076,373786,35465847066105260,8692138,3940649673944298,1924692,7930650,186620,1805300,212436,7246848,3940649673993606
