TIME 2024-02-08 10:33:14
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97          5k       120.0         0.0         0.0
       1        1.01          3k       440.0         0.0         0.0
       2        0.98          3k         0.0         0.0         0.0
       3        1.01          3k       160.0         1.1         0.0
       4        3.04       1609k       280.0        64.9         0.1
       5        0.26          2k         0.0         0.2         0.0
       6        0.25          0k       120.0         0.0         0.0
       7        0.25          0k         0.0         0.0         0.0
       8        0.25          0k         0.0         0.0         0.0
       9        0.25          0k         0.0         0.0         0.0
      10        0.95         14k       320.0         0.5         0.5
      11        0.10          0k         0.0         0.0         0.0
      12        0.16          0k         0.0         0.0         0.0
      13        0.10          0k         0.0         0.0         0.0
      14        0.30          1k         0.0         0.0         0.0
      15        0.24          0k         0.0         0.0         0.0
      16        0.31          0k         0.0         0.0         0.0
      17        0.22          0k         0.0         0.0         0.0
      18        0.22          0k         0.0         0.0         0.0
      19        0.26          0k         0.0         0.0         0.0
      20        0.29          0k        40.0         0.0         0.0
      21        0.32          0k        40.0         0.0         0.0
      22        0.30          0k       120.0         0.0         0.0
      23        0.29          0k        40.0         0.0         0.0
      24        0.22          0k        40.0         0.0         0.0
      25        0.23          0k        40.0         0.0         0.0
      26        0.24          0k        40.0         0.0         0.0
      27        0.25          0k        40.0         0.0         0.0
      28        0.30          0k         0.0         0.0         0.0
      29        0.24          0k        40.0         0.0         0.0
      30        0.09          0k         0.0         0.0         0.0
      31        0.23          0k         0.0         0.0         0.0
      32        0.26          0k         0.0         0.0         0.0
      33        0.17          0k         0.0         0.0         0.0
      34        0.25          0k         0.0         0.0         0.0
      35        0.24          0k         0.0         0.0         0.0
      36        0.25          0k         0.0         0.0         0.0
      37        0.24          0k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.26          0k         0.0         0.0         0.0
TIME 2024-02-08 10:33:15
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96        129k       200.0         0.5         0.2
       1        1.00        103k       360.0         0.8         0.0
       2        0.98         98k        40.0         0.5         0.0
       3        1.01         98k       120.0        36.0         0.0
       4        2.99      55117k        40.0      2151.7         0.5
       5        0.27          3k         0.0         0.4         0.0
       6        0.08          1k       120.0         0.0         0.0
       7        0.10          1k         0.0         0.0         0.0
       8        0.24          0k         0.0         0.0         0.0
       9        0.19          0k         0.0         0.0         0.0
      10        1.45         15k      1280.0         1.4         0.6
      11        0.08          0k         0.0         0.0         0.0
      12        0.16          0k         0.0         0.0         0.0
      13        0.03          1k         0.0         0.0         0.0
      14        0.23         17k        80.0         0.0         0.0
      15        0.37          2k       120.0         0.1         0.0
      16        0.26          0k         0.0         0.0         0.0
      17        0.28          2k        80.0         0.1         0.0
      18        0.23          1k         0.0         0.0         0.0
      19        0.13          0k         0.0         0.0         0.0
      20        0.24          0k        40.0         0.0         0.0
      21        0.18          1k        40.0         0.0         0.0
      22        0.30          0k       120.0         0.0         0.0
      23        0.34          0k        40.0         0.0         0.0
      24        0.26          0k        40.0         0.0         0.0
      25        0.11          1k        40.0         0.0         0.0
      26        0.38          5k        80.0         0.1         0.0
      27        0.29          2k       120.0         0.1         0.0
      28        0.25          0k         0.0         0.0         0.0
      29        0.18          0k        40.0         0.0         0.0
      30        0.03          1k         0.0         0.0         0.0
      31        0.32          2k         0.0         0.0         0.0
      32        0.40          1k        40.0         0.0         0.0
      33        0.22          2k        80.0         0.0         0.0
      34        0.00          8k         0.0         0.0         0.0
      35        0.16          0k         0.0         0.0         0.0
      36        0.19          0k         0.0         0.0         0.0
      37        0.05          1k         0.0         0.0         0.0
      38        0.21          1k         0.0         0.0         0.0
      39        0.29          0k         0.0         0.0         0.0
TIME 2024-02-08 10:33:16
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96        129k       200.0         0.3         0.2
       1        1.00        102k       320.0         0.5         0.0
       2        0.98         98k         0.0         0.4         0.0
       3        1.01         98k       320.0        34.9         0.0
       4        2.94      52283k       280.0      1824.5         0.2
       5        0.26          2k         0.0         0.4         0.0
       6        0.15          1k       120.0         0.0         0.0
       7        0.19          0k         0.0         0.0         0.0
       8        0.34          2k        40.0         0.0         0.0
       9        0.18          0k         0.0         0.0         0.0
      10        1.48          8k      1560.0         0.3         0.6
      11        0.11          0k         0.0         0.0         0.0
      12        0.27          1k         0.0         0.0         0.0
      13        0.16          0k         0.0         0.0         0.0
      14        0.23         16k        80.0         0.0         0.0
      15        0.36          0k        80.0         0.0         0.0
      16        0.39          1k        40.0         0.0         0.0
      17        0.30          1k        80.0         0.0         0.0
      18        0.23          0k         0.0         0.0         0.0
      19        0.20          0k         0.0         0.0         0.0
      20        0.31          1k        40.0         0.0         0.0
      21        0.18          2k        80.0         0.0         0.1
      22        0.29          0k       120.0         0.0         0.0
      23        0.31          0k        40.0         0.0         0.0
      24        0.21          1k        40.0         0.0         0.0
      25        0.20          1k        40.0         0.0         0.0
      26        0.35          5k        80.0         0.1         0.0
      27        0.21          1k        40.0         0.1         0.0
      28        0.17          0k         0.0         0.0         0.0
      29        0.20          0k        40.0         0.0         0.0
      30        0.04          1k         0.0         0.0         0.0
      31        0.37          1k         0.0         0.0         0.0
      32        0.15          0k        40.0         0.0         0.0
      33        0.20          0k        80.0         0.0         0.0
      34        0.00          8k         0.0         0.0         0.0
