TIME 2024-02-05 16:28:44
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01          2k       120.0         0.0         0.0
       1        1.03          1k        40.0         0.0         0.0
       2        1.00          1k        80.0         0.0         0.0
       3        1.03          4k       280.0         3.5         0.0
       4        2.12        352k      2280.0        25.5         1.0
       5        0.26          2k       120.0         0.1         0.0
       6        0.18          0k         0.0         0.0         0.0
       7        0.24          0k        40.0         0.0         0.0
       8        0.23          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        0.94         13k       920.0         0.3         0.4
      11        0.13          0k        40.0         0.0         0.0
      12        0.23          0k        80.0         0.0         0.0
      13        0.23          0k         0.0         0.0         0.0
      14        0.46          2k        80.0         0.0         0.0
      15        0.28          0k        40.0         0.0         0.0
      16        0.22          0k        40.0         0.0         0.0
      17        0.19          0k        80.0         0.0         0.0
      18        0.21          0k       120.0         0.0         0.0
      19        0.23          0k         0.0         0.0         0.0
      20        0.33          1k        40.0         0.0         0.0
      21        0.31          0k         0.0         0.0         0.0
      22        0.27          0k         0.0         0.0         0.0
      23        0.31          0k         0.0         0.0         0.0
      24        0.26          0k         0.0         0.0         0.0
      25        0.20          0k         0.0         0.0         0.0
      26        0.26          0k         0.0         0.0         0.0
      27        0.30          0k        80.0         0.0         0.0
      28        0.25          0k        40.0         0.0         0.0
      29        0.30          0k         0.0         0.0         0.0
      30        0.13          0k        80.0         0.0         0.0
      31        0.57          0k        40.0         0.0         0.0
      32        0.24          0k         0.0         0.0         0.0
      33        0.25          0k        40.0         0.0         0.0
      34        0.23          0k         0.0         0.0         0.0
      35        0.25          0k        40.0         0.0         0.0
      36        0.21          0k         0.0         0.0         0.0
      37        0.25          0k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.24          0k         0.0         0.0         0.0
TIME 2024-02-05 16:28:45
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.02         56k       120.0        20.6         0.1
       1        1.03         32k        40.0         0.0         0.0
       2        0.99         60k       240.0         0.0         0.0
       3        1.03        157k       200.0       141.2         0.0
       4        3.38      21981k      2120.0         8.8         0.1
       5        0.26          4k       120.0         0.1         0.0
       6        0.17          0k         0.0         0.0         0.0
       7        0.14          0k        40.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.18          0k         0.0         0.0         0.0
      10        1.46         10k      1800.0         0.9         0.5
      11        0.13          0k        40.0         0.0         0.0
      12        0.17          0k        80.0         0.0         0.0
      13        0.11          0k         0.0         0.0         0.0
      14        0.23         17k       160.0         0.0         0.0
      15        0.19          1k       160.0         0.1         0.0
      16        0.16          0k        40.0         0.0         0.0
      17        0.30          1k        80.0         0.0         0.0
      18        0.12          0k       120.0         0.0         0.0
      19        0.28          0k         0.0         0.0         0.0
      20        0.31          0k        40.0         0.0         0.0
      21        0.30          0k         0.0         0.0         0.0
      22        0.19          1k         0.0         0.0         0.0
      23        0.34          0k         0.0         0.0         0.0
      24        0.26          0k         0.0         0.0         0.0
      25        0.34          5k         0.0         0.0         0.2
