TIME 2024-02-08 09:57:26
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.02          2k         0.0         0.0         0.0
       1        1.03          1k         0.0         0.0         0.0
       2        0.99          1k         0.0         0.0         0.0
       3        1.03          5k       160.0         0.0         0.0
       4        1.84         77k       240.0        11.0         1.4
       5        0.25          1k         0.0         0.0         0.0
       6        0.22          0k         0.0         0.0         0.0
       7        0.24          0k         0.0         0.0         0.0
       8        0.23          0k         0.0         0.0         0.0
       9        0.23          0k         0.0         0.0         0.0
      10        0.94         18k       680.0         1.0         0.2
      11        0.08          0k         0.0         0.0         0.0
      12        0.21          0k         0.0         0.0         0.0
      13        0.21          0k         0.0         0.0         0.0
      14        0.24          1k         0.0         0.0         0.0
      15        0.29          0k         0.0         0.0         0.0
      16        0.26          0k         0.0         0.0         0.0
      17        0.25          0k         0.0         0.0         0.0
      18        0.21          0k         0.0         0.0         0.0
      19        0.21          0k         0.0         0.0         0.0
      20        0.30          0k         0.0         0.0         0.0
      21        0.25          0k         0.0         0.0         0.0
      22        0.28          0k         0.0         0.0         0.0
      23        0.36          0k         0.0         0.0         0.0
      24        0.31          1k        40.0         0.0         0.1
      25        0.17          1k         0.0         0.0         0.0
      26        0.31          1k        40.0         0.0         0.0
      27        0.29          0k         0.0         0.0         0.0
      28        0.26          0k         0.0         0.0         0.0
      29        0.26          0k         0.0         0.0         0.0
      30        0.09          0k         0.0         0.0         0.0
      31        0.25          0k         0.0         0.0         0.0
      32        0.26          0k         0.0         0.0         0.0
      33        0.26          0k         0.0         0.0         0.0
      34        0.16          0k         0.0         0.0         0.0
      35        0.24          0k         0.0         0.0         0.0
      36        0.24          0k         0.0         0.0         0.0
      37        0.28          0k         0.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.24          0k         0.0         0.0         0.0
TIME 2024-02-08 09:57:27
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01         77k         0.0        30.0         0.0
       1        1.01         43k         0.0         0.1         0.0
       2        0.98         18k       160.0         0.0         0.0
       3        1.02        174k       160.0         0.2         0.0
       4        3.08      49409k       200.0        43.0         0.4
       5        0.27          3k         0.0         0.0         0.0
       6        0.15          0k         0.0         0.0         0.0
       7        0.16          0k         0.0         0.0         0.0
       8        0.23          0k         0.0         0.0         0.0
       9        0.18          0k         0.0         0.0         0.0
      10        1.44         14k      1200.0         0.7         0.1
      11        0.06          1k         0.0         0.0         0.0
      12        0.12          0k         0.0         0.0         0.0
      13        0.13          0k         0.0         0.0         0.0
      14        0.31         25k       240.0         0.2         0.0
      15        0.11          0k         0.0         0.0         0.0
      16        0.15          0k         0.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.23          0k         0.0         0.0         0.0
      19        1.59         14k       720.0         0.8         0.0
      20        0.38          1k         0.0         0.0         0.0
      21        0.25          1k         0.0         0.0         0.2
      22        0.20          1k         0.0         0.0         0.0
      23        0.34          0k         0.0         0.0         0.0
      24        0.25          4k        80.0         0.0         0.1
      25        0.07          1k         0.0         0.0         0.0
      26        0.21          0k         0.0         0.0         0.0
      27        0.28          1k         0.0         0.0         0.0
      28        0.19          0k         0.0         0.0         0.0
      29        0.25          0k         0.0         0.0         0.0
      30        0.02          1k         0.0         0.0         0.0
      31        0.36          2k        40.0         0.0         0.0
      32        0.34          1k        40.0         0.0         0.0
      33        1.36          9k       560.0         0.5         0.0
      34        0.32         16k        80.0         0.1         0.0
      35        0.16          1k         0.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.20          1k         0.0         0.0         0.0
      39        0.18          2k         0.0         0.0         0.0
TIME 2024-02-08 09:57:28
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.02         63k         0.0        41.1         0.0
       1        1.02         43k         0.0         0.2         0.0
       2        0.98         15k       160.0         0.2         0.0
       3        1.01        183k       160.0         0.0         0.0
       4        3.04      48867k       360.0       877.5         4.6
       5        0.26          2k        40.0         0.0         0.0
       6        0.18          1k         0.0         0.0         0.0
       7        0.17          1k         0.0         0.0         0.0
       8        0.20          1k         0.0         0.0         0.0
       9        0.20          0k         0.0         0.0         0.0
      10        1.48          7k      1120.0         0.2         0.1
      11        0.09          0k         0.0         0.0         0.0
      12        0.16          0k         0.0         0.0         0.0
      13        0.16          0k         0.0         0.0         0.0
      14        0.29         31k      2720.0         1.8         1.0
      15        0.14          0k         0.0         0.0         0.0
      16        0.16          0k         0.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.20          0k         0.0         0.0         0.0
      19        0.07          0k       640.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.32          0k         0.0         0.0         0.0
      22        0.18          0k         0.0         0.0         0.0
      23        0.34          0k         0.0         0.0         0.0
      24        0.28          2k        40.0         0.0         0.0
      25        0.09          1k         0.0         0.0         0.0
      26        0.22          1k         0.0         0.1         0.0
      27        0.30          1k         0.0         0.1         0.0
      28        0.17          0k         0.0         0.0         0.0
      29        0.17          0k         0.0         0.0         0.0
      30        0.03          1k         0.0         0.0         0.0
      31        0.42          1k        40.0         0.0         0.0
      32        0.19          0k         0.0         0.0         0.0
      33        0.20          0k       440.0         0.0         0.0
      34        0.00          8k        80.0         0.0         0.0
      35        0.22          0k         0.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.08          1k         0.0         0.0         0.0
      38        0.23          0k         0.0         0.0         0.0
      39        0.29          0k         0.0         0.0         0.0
TIME 2024-02-08 09:57:29
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.02         42k         0.0        11.8         0.0
       1        1.02         41k         0.0         0.0         0.0
       2        0.98         16k       160.0         0.0         0.0
       3        1.01        163k       160.0         0.1         0.0
       4        2.88      44690k       160.0       161.0         1.3
       5        0.26          2k        80.0         0.1         0.0
       6        0.14          0k         0.0         0.0         0.0
       7        0.15          0k         0.0         0.0         0.0
       8        0.15          0k         0.0         0.0         0.0
       9        0.15          0k         0.0         0.0         0.0
      10        1.49          5k      1320.0         0.0         0.0
      11        0.15          0k         0.0         0.0         0.0
      12        0.17          0k         0.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
      14        0.23         17k      2680.0         0.0         0.0
      15        0.15          0k         0.0         0.0         0.0
      16        0.17          0k        40.0         0.0         0.0
      17        0.29          1k         0.0         0.0         0.0
      18        0.22          0k         0.0         0.0         0.0
      19        0.14          0k       560.0         0.0         0.0
      20        0.43          0k         0.0         0.0         0.0
      21        0.24          2k        80.0         0.0         0.0
      22        0.22          1k         0.0         0.0         0.0
      23        0.35          0k         0.0         0.0         0.0
      24        0.24          6k       160.0         0.2         0.3
      25        0.20          1k         0.0         0.0         0.0
      26        0.20          0k         0.0         0.1         0.0
      27        0.22          0k         0.0         0.0         0.0
      28        0.22          0k         0.0         0.0         0.0
      29        0.22          1k         0.0         0.0         0.0
      30        0.08          1k         0.0         0.0         0.0
      31        0.29          0k        40.0         0.0         0.0
      32        0.35          0k        40.0         0.0         0.0
      33        0.27          0k       440.0         0.0         0.0
      34        0.01          8k        80.0         0.0         0.0
      35        0.21          0k         0.0         0.0         0.0
      36        0.19          0k         0.0         0.0         0.0
      37        0.11          1k         0.0         0.0         0.0
      38        0.22          1k         0.0         0.0         0.0
      39        0.26          0k         0.0         0.0         0.0
TIME 2024-02-08 09:57:30
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01         35k        80.0         2.7         0.0
       1        1.02         42k         0.0         0.2         0.0
       2        0.98         17k        80.0         0.1         0.0
       3        1.01        144k       200.0         0.1         0.0
       4        3.10      49122k       360.0       127.0         0.9
       5        0.26          2k        80.0         0.1         0.0
       6        0.15          0k         0.0         0.0         0.0
       7        0.13          0k         0.0         0.0         0.0
       8        0.18          0k         0.0         0.0         0.0
       9        0.21          0k         0.0         0.0         0.0
      10        1.50          4k      1400.0         0.2         0.2
      11        0.11          0k         0.0         0.0         0.0
      12        0.17          0k         0.0         0.0         0.0
      13        0.16          0k         0.0         0.0         0.0
      14        0.23         16k      2680.0         0.0         0.0
      15        0.12          0k         0.0         0.0         0.0
      16        0.15          0k        40.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.23          0k         0.0         0.0         0.0
      19        0.08          0k       560.0         0.0         0.0
      20        0.35          0k         0.0         0.0         0.0
      21        0.35          0k        80.0         0.0         0.0
      22        0.40          0k         0.0         0.0         0.0
      23        0.30          0k         0.0         0.0         0.0
      24        0.28          3k       160.0         0.0         0.0
      25        0.11          1k         0.0         0.0         0.0
      26        0.23          1k        40.0         0.1         0.0
      27        0.31          1k         0.0         0.1         0.0
      28        0.26          0k         0.0         0.0         0.0
      29        0.22          0k         0.0         0.0         0.0
      30        0.03          1k         0.0         0.0         0.0
      31        0.42          0k        40.0         0.0         0.0
      32        0.19          0k        40.0         0.0         0.0
      33        0.20          0k       400.0         0.0         0.0
      34        0.00          8k        80.0         0.0         0.0
      35        0.21          0k         0.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.29          0k         0.0         0.0         0.0
TIME 2024-02-08 09:57:31
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01         35k       120.0         1.1         0.0
       1        1.01         42k        40.0         0.2         0.0
       2        0.98         23k         0.0         0.1         0.0
       3        1.02        151k       200.0         0.1         0.0
       4        2.98      47781k       200.0       902.9         4.6
