TIME 2024-02-05 15:07:57
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97         17k         0.0         0.1         0.0
       1        1.00         17k        80.0         1.0         0.0
       2        0.97         15k       200.0         0.2         0.0
       3        1.00         15k        80.0         0.0         0.0
       4        3.26       1397k       480.0        35.9         0.2
       5        0.25          1k        40.0         0.1         0.0
       6        0.23          0k         0.0         0.0         0.0
       7        0.19          0k         0.0         0.0         0.0
       8        0.22          0k         0.0         0.0         0.0
       9        0.22          0k        40.0         0.0         0.0
      10        0.95         10k       800.0         1.1         0.4
      11        0.13          0k         0.0         0.0         0.0
      12        0.22          0k         0.0         0.0         0.0
      13        0.10          0k         0.0         0.0         0.0
      14        0.26          1k         0.0         0.0         0.0
      15        0.25          0k         0.0         0.0         0.0
      16        0.22          0k         0.0         0.0         0.0
      17        0.22          0k         0.0         0.0         0.0
      18        0.21          0k         0.0         0.0         0.0
      19        0.22          0k         0.0         0.0         0.0
      20        0.33          0k        80.0         0.0         0.0
      21        0.32          0k        40.0         0.0         0.0
      22        0.31          0k        40.0         0.0         0.0
      23        0.30          0k         0.0         0.0         0.0
      24        0.25          0k         0.0         0.0         0.0
      25        0.22          0k         0.0         0.0         0.0
      26        0.27          0k        40.0         0.0         0.0
      27        0.30          0k         0.0         0.0         0.0
      28        0.25          0k        40.0         0.0         0.0
      29        0.33          0k         0.0         0.0         0.0
      30        0.13          0k         0.0         0.0         0.0
      31        0.24          0k         0.0         0.0         0.0
      32        0.25          0k         0.0         0.0         0.0
      33        0.16          0k         0.0         0.0         0.0
      34        0.17          0k         0.0         0.0         0.0
      35        0.24          0k         0.0         0.0         0.0
      36        0.33          0k         0.0         0.0         0.0
      37        0.24          0k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.24          0k         0.0         0.0         0.0
TIME 2024-02-05 15:07:58
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        415k        40.0         7.2         0.1
       1        1.00        420k       160.0        24.3         0.0
       2        0.97        386k       200.0        19.7         0.0
       3        1.00        402k       120.0         8.5         0.0
       4        3.27      36130k      1040.0      1414.7         0.1
       5        0.22          3k        40.0         0.1         0.0
       6        0.22          0k         0.0         0.0         0.0
       7        0.14          0k         0.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.45         26k      3720.0         1.8         2.0
      11        0.13          0k         0.0         0.0         0.0
      12        0.10          0k         0.0         0.0         0.0
      13        0.13          2k         0.0         0.0         0.0
      14        0.22         18k         0.0         0.0         0.0
      15        0.14          0k         0.0         0.0         0.0
      16        0.19          0k         0.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.17          0k         0.0         0.0         0.0
      19        0.18          0k         0.0         0.0         0.0
      20        0.30          0k        40.0         0.0         0.0
      21        0.19          3k         0.0         0.0         0.1
      22        0.31          0k        40.0         0.0         0.0
      23        0.25          0k         0.0         0.0         0.0
      24        0.21          0k         0.0         0.0         0.0
      25        0.58          8k       160.0         0.2         0.5
      26        0.25          0k        40.0         0.0         0.0
      27        0.31          1k         0.0         0.0         0.0
      28        0.22          0k        40.0         0.0         0.0
      29        0.18          0k         0.0         0.0         0.0
      30        0.05          1k         0.0         0.0         0.0
      31        0.35          1k        40.0         0.0         0.0
      32        0.36          1k         0.0         0.0         0.0
      33        0.24          2k        80.0         0.1         0.0
      34        0.02          8k         0.0         0.0         0.0
      35        0.22          0k         0.0         0.0         0.0
      36        0.16          0k         0.0         0.0         0.0
      37        0.06          1k        40.0         0.0         0.0
      38        0.25          1k         0.0         0.0         0.0
      39        0.18          0k         0.0         0.0         0.0
TIME 2024-02-05 15:07:59
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        410k        40.0        14.1         0.0
       1        1.00        414k       120.0        23.0         0.0
       2        0.97        380k       280.0        12.1         0.0
       3        1.00        385k       200.0         5.7         0.0
       4        3.19      33035k       960.0      1222.5         0.0
       5        0.22          6k        40.0         0.2         0.0
       6        0.10          0k         0.0         0.0         0.0
       7        0.09          1k         0.0         0.0         0.0
       8        0.18          0k         0.0         0.0         0.0
       9        0.14          0k         0.0         0.0         0.0
      10        1.46         50k      4920.0         2.5         0.5
      11        0.15          0k         0.0         0.0         0.0
      12        0.15          0k         0.0         0.0         0.0
      13        0.26          0k         0.0         0.0         0.0
      14        0.23         17k        40.0         0.0         0.0
      15        0.43          0k         0.0         0.0         0.0
      16        0.36          2k         0.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.13          0k         0.0         0.0         0.0
      19        0.18          0k         0.0         0.0         0.0
      20        0.26          0k        40.0         0.0         0.0
      21        0.23          2k        40.0         0.0         0.0
      22        0.30          0k        40.0         0.0         0.0
      23        0.30          0k         0.0         0.0         0.0
      24        0.24          0k         0.0         0.0         0.0
      25        0.53         15k       480.0         0.4         0.7
      26        0.32          1k        40.0         0.0         0.0
      27        0.41          4k         0.0         0.1         0.0
      28        0.18          0k        40.0         0.0         0.0
      29        0.48          2k         0.0         0.0         0.0
      30        0.02          1k         0.0         0.0         0.0
      31        0.52          1k        40.0         0.0         0.0
      32        0.31          0k         0.0         0.0         0.0
      33        0.26          0k         0.0         0.0         0.0
      34        0.02          8k         0.0         0.0         0.0
      35        0.21          0k         0.0         0.0         0.0
      36        0.10          0k         0.0         0.0         0.0
