TIME 2024-02-05 15:12:23
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97          7k       120.0         0.2         0.1
       1        1.00          5k        40.0         1.1         0.0
       2        0.95          5k        40.0         0.7         0.0
       3        0.99          6k       280.0         0.2         0.0
       4        2.35        450k      1920.0        23.2         1.1
       5        0.27          1k       160.0         0.2         0.0
       6        0.23          0k        80.0         0.0         0.0
       7        0.23          0k        80.0         0.0         0.0
       8        0.23          0k         0.0         0.0         0.0
       9        0.20          0k         0.0         0.0         0.0
      10        0.95         12k       600.0         0.4         0.2
      11        0.12          0k        40.0         0.0         0.0
      12        0.23          0k         0.0         0.0         0.0
      13        0.23          0k        80.0         0.0         0.0
      14        0.53          2k        80.0         0.0         0.0
      15        0.20          0k         0.0         0.0         0.0
      16        0.22          0k        40.0         0.0         0.0
      17        0.22          0k         0.0         0.0         0.0
      18        0.21          0k         0.0         0.0         0.0
      19        0.21          0k         0.0         0.0         0.0
      20        0.27          0k        40.0         0.0         0.0
      21        0.30          0k         0.0         0.0         0.0
      22        0.32          0k        40.0         0.0         0.0
      23        0.33          0k         0.0         0.0         0.0
      24        0.30          0k        40.0         0.0         0.0
      25        0.25          1k        40.0         0.0         0.0
      26        0.25          0k        40.0         0.0         0.0
      27        0.27          0k         0.0         0.0         0.0
      28        0.27          0k         0.0         0.0         0.0
      29        0.30          0k        80.0         0.0         0.0
      30        0.13          0k        40.0         0.0         0.0
      31        0.35          0k       120.0         0.0         0.0
      32        0.25          0k        40.0         0.0         0.0
      33        0.25          0k         0.0         0.0         0.0
      34        0.18          0k        40.0         0.0         0.0
      35        0.24          0k         0.0         0.0         0.0
      36        0.26          0k         0.0         0.0         0.0
      37        0.24          0k        40.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.24          0k         0.0         0.0         0.0
TIME 2024-02-05 15:12:24
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        181k       200.0         2.2         0.1
       1        1.00        163k        40.0        37.5         0.0
       2        0.97        149k       160.0        16.7         0.0
       3        1.01        155k       360.0         5.1         0.0
       4        3.38      21426k      1840.0       162.0         0.1
       5        0.24          3k       200.0         0.4         0.0
       6        0.15          1k        80.0         0.0         0.0
       7        0.17          1k        80.0         0.0         0.0
       8        0.18          1k         0.0         0.0         0.0
       9        0.19          1k         0.0         0.0         0.0
      10        1.47         13k      1720.0         1.1         0.3
      11        0.14          0k        40.0         0.0         0.0
      12        0.15          0k         0.0         0.1         0.0
      13        0.09          1k        80.0         0.0         0.0
      14        0.24         18k       160.0         0.0         0.0
      15        0.10          1k         0.0         0.0         0.0
      16        0.17          0k        40.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.15          0k        40.0         0.0         0.0
      19        0.30          1k         0.0         0.0         0.0
      20        0.27          0k        40.0         0.0         0.0
      21        0.18          1k         0.0         0.1         0.0
      22        0.28          1k        40.0         0.0         0.0
      23        0.24          1k         0.0         0.0         0.0
      24        0.45         10k       320.0         0.6         0.7
      25        0.26          3k        40.0         0.0         0.0
      26        0.23          1k        40.0         0.0         0.0
      27        0.25          1k        40.0         0.0         0.2
      28        0.20          1k         0.0         0.0         0.0
      29        0.19          1k        80.0         0.0         0.0
      30        0.07          1k        80.0         0.0         0.0
      31        0.31          1k       120.0         0.0         0.0
      32        0.54          8k       360.0         0.2         0.2
      33        0.31          1k        40.0         0.0         0.0
      34        0.01          8k        40.0         0.0         0.0
      35        0.38          2k        40.0         0.0         0.0
      36        0.20          0k         0.0         0.0         0.0
      37        0.10          1k        40.0         0.0         0.0
      38        0.23          1k         0.0         0.0         0.0
      39        0.15          0k         0.0         0.0         0.0
TIME 2024-02-05 15:12:25
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        181k       240.0         7.3         0.1
       1        1.00        165k       120.0        37.5         0.0
       2        0.98        146k       120.0         7.1         0.0
       3        1.01        158k       320.0         1.8         0.0
       4        3.26      18694k      1880.0       110.0         0.0
       5        0.24          4k       200.0         1.1         0.2
       6        0.14          0k        80.0         0.0         0.0
       7        0.09          0k        80.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.09          0k         0.0         0.0         0.0
      10        1.46         70k      3080.0         4.0         0.7
      11        0.15          0k        40.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.10          0k        80.0         0.0         0.0
      14        0.24         17k       200.0         0.0         0.0
      15        0.12          0k         0.0         0.0         0.0
      16        0.18          0k        40.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.11          0k        40.0         0.0         0.0
      19        0.28          0k         0.0         0.0         0.0
      20        0.27          0k        40.0         0.0         0.0
      21        0.18          2k         0.0         0.1         0.0
      22        0.37          0k        40.0         0.0         0.0
      23        0.29          0k         0.0         0.0         0.0
      24        0.30          3k       320.0         0.0         0.0
      25        0.29          4k        40.0         0.0         0.0
      26        0.38          1k        80.0         0.0         0.0
      27        0.35          3k        40.0         0.0         0.2
      28        0.25          0k         0.0         0.0         0.0
      29        0.39          2k       120.0         0.0         0.2
      30        0.03          2k        40.0         0.0         0.0
      31        0.52          1k       160.0         0.0         0.1
      32        0.18          0k        80.0         0.0         0.0
      33        0.34          1k        40.0         0.0         0.0
      34        0.16         15k      1680.0         0.9         1.1
      35        0.42          0k        40.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.07          1k        40.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.18          0k         0.0         0.0         0.0
TIME 2024-02-05 15:12:26
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        183k       280.0         1.8         0.2
       1        1.00        168k       200.0        38.3         0.1
       2        0.98        150k       240.0        11.5         0.0
       3        1.01        156k       320.0         7.9         0.0
       4        3.17      19387k      2000.0        40.7         0.2
       5        0.23          5k       200.0         1.1         0.3
       6        0.12          0k        80.0         0.0         0.0
       7        0.12          0k        80.0         0.0         0.0
       8        0.26          1k         0.0         0.0         0.0
       9        0.10          0k         0.0         0.0         0.0
      10        1.48         44k      4320.0         3.3         0.6
      11        0.13          0k        40.0         0.0         0.0
      12        0.16          0k        80.0         0.1         0.0
      13        0.16          2k       320.0         0.2         0.0
      14        0.25         17k       240.0         0.0         0.1
      15        0.08          0k         0.0         0.0         0.0
      16        0.15          0k        40.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.12          0k         0.0         0.0         0.0
      19        1.68          9k         0.0         0.0         0.1
      20        0.27          1k        40.0         0.0         0.0
      21        0.18          2k        40.0         0.0         0.1
      22        0.24          0k        40.0         0.0         0.0
      23        0.32          0k         0.0         0.0         0.0
      24        0.32          1k       320.0         0.0         0.0
      25        0.54         12k       200.0         0.5         0.5
      26        0.26          2k        40.0         0.3         0.1
      27        0.30          2k        80.0         0.0         0.1
      28        0.18          0k         0.0         0.0         0.0
      29        0.42          2k        80.0         0.0         0.2
      30        0.02          1k        40.0         0.0         0.0
      31        0.52          0k       160.0         0.0         0.0
      32        0.18          0k        40.0         0.0         0.0
      33        0.33          1k        40.0         0.0         0.0
      34        0.09          9k       920.0         0.0         0.0
      35        0.46          0k        80.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.06          1k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.04          1k         0.0         0.0         0.0
TIME 2024-02-05 15:12:27
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        183k       280.0         6.2         0.1
       1        1.00        175k        80.0        37.9         0.3
       2        0.98        151k       280.0        15.9         0.0
       3        1.01        160k       400.0         3.2         0.0
       4        3.37      19417k      1840.0       187.5         0.0
       5        0.20          4k       240.0         0.6         0.3
       6        0.14          0k        80.0         0.0         0.0
       7        0.08          0k        80.0         0.0         0.0
       8        0.18          0k         0.0         0.0         0.0
       9        0.16          0k         0.0         0.0         0.0
      10        1.47          7k      3800.0         0.4         0.1
      11        0.13          0k        40.0         0.0         0.0
      12        0.11          0k        80.0         0.0         0.0
      13        0.07          0k       320.0         0.0         0.0
      14        0.23         17k       200.0         0.0         0.0
      15        0.08          0k         0.0         0.0         0.0
      16        0.17          0k        40.0         0.0         0.0
      17        0.94         10k       520.0         0.5         0.0
      18        0.90          6k       240.0         0.3         0.0
      19        0.31          0k         0.0         0.0         0.0
      20        0.19          3k        40.0         0.0         0.1
      21        0.17          1k        80.0         0.0         0.0
      22        0.30          1k        40.0         0.0         0.0
      23        0.26          1k         0.0         0.0         0.0
      24        0.20          1k       320.0         0.0         0.0
      25        0.34          7k        80.0         0.0         0.0
      26        0.39          1k        80.0         0.0         0.0
      27        0.28          3k        80.0         0.0         0.2
      28        0.19          0k         0.0         0.0         0.0
      29        0.18          0k        80.0         0.0         0.0
      30        1.00          6k       280.0         0.5         0.0
      31        0.21          0k       160.0         0.0         0.0
      32        0.32          1k        40.0         0.0         0.0
      33        0.31          1k        40.0         0.0         0.0
      34        0.04          9k       800.0         0.1         0.0
      35        0.38          1k        80.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.06          1k        40.0         0.0         0.0
      38        0.93          4k        80.0         0.1         0.0
      39        0.12          0k         0.0         0.0         0.0
TIME 2024-02-05 15:12:28
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        183k       360.0         5.9         0.1
       1        1.00        166k       320.0        38.2         0.1
       2        0.98        148k       320.0         6.1         0.0
       3        1.01        161k       400.0         0.9         0.0
       4        3.13      17490k      2160.0        55.0         0.0
       5        0.21          4k       160.0         1.4         0.2
       6        0.14          1k        80.0         0.0         0.0
       7        0.12          1k        80.0         0.0         0.0
       8        0.17          1k         0.0         0.0         0.0
       9        0.22          1k         0.0         0.0         0.0
      10        1.51         34k      5640.0         3.8         1.2
      11        0.17          0k        40.0         0.0         0.0
      12        0.18          0k         0.0         0.0         0.0
      13        0.16          0k       200.0         0.0         0.0
      14        0.29         23k       640.0         0.4         0.1
      15        0.13          0k         0.0         0.0         0.0
      16        0.22          0k        40.0         0.0         0.0
      17        0.30          1k       360.0         0.2         0.0
      18        0.19          0k       120.0         0.2         0.0
      19        0.25          0k         0.0         0.0         0.0
      20        0.24          1k        40.0         0.0         0.0
      21        0.20          1k       120.0         0.2         0.0
      22        0.32          1k        40.0         0.0         0.0
      23        0.27          1k         0.0         0.0         0.0
      24        0.24          1k       320.0         0.0         0.0
      25        0.58         15k       240.0         0.8         0.7
      26        0.23          1k        80.0         0.0         0.0
      27        0.29          3k        40.0         0.0         0.4
      28        0.19          1k         0.0         0.0         0.0
      29        0.20          1k        80.0         0.0         0.0
      30        0.05          1k       280.0         0.1         0.0
      31        0.28          1k        80.0         0.0         0.0
      32        0.27          0k        40.0         0.0         0.0
      33        0.37          1k        40.0         0.0         0.0
      34        0.02          9k       600.0         0.0         0.0
      35        0.34          0k        80.0         0.0         0.0
      36        0.19          0k         0.0         0.0         0.0
      37        0.10          1k        40.0         0.0         0.0
      38        0.23          0k        40.0         0.0         0.0
      39        0.18          0k         0.0         0.0         0.0
TIME 2024-02-05 15:12:29
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        185k       200.0         6.8         0.1
       1        1.00        176k        80.0        42.5         0.0
       2        0.97        157k       320.0        15.3         0.0
       3        1.00        160k       360.0         1.0         0.0
       4        3.28      20776k      2000.0        63.2         0.2
       5        0.23          5k       160.0         1.3         0.0
       6        0.13          0k        80.0         0.0         0.0
       7        0.08          0k        80.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.50         20k      5720.0         1.5         0.2
      11        0.16          0k        40.0         0.0         0.0
      12        0.16          0k         0.0         0.0         0.0
      13        0.07          0k       160.0         0.0         0.0
      14        0.31         20k       920.0         0.2         0.2
      15        0.08          0k         0.0         0.0         0.0
      16        0.15          0k        40.0         0.0         0.0
      17        0.32          1k       400.0         0.0         0.0
      18        0.13          0k       120.0         0.0         0.0
      19        0.32          0k         0.0         0.0         0.0
      20        0.26          0k        40.0         0.0         0.0
      21        0.22          2k        80.0         0.0         0.0
      22        0.29          0k        40.0         0.0         0.0
      23        0.28          0k         0.0         0.0         0.0
      24        0.25          1k       320.0         0.0         0.0
      25        0.54          9k       200.0         0.4         0.3
      26        0.39          1k        40.0         0.0         0.0
      27        0.45          3k        40.0         0.1         0.0
      28        0.20          0k         0.0         0.0         0.0
      29        0.19          0k        80.0         0.0         0.0
      30        0.02          1k       280.0         0.0         0.0
      31        0.19          0k        80.0         0.0         0.0
      32        0.18          0k        40.0         0.0         0.0
      33        0.31          1k        40.0         0.0         0.0
      34        0.01          8k       600.0         0.0         0.0
      35        0.41          0k        80.0         0.0         0.0
      36        0.18          0k         0.0         0.0         0.0
      37        0.06          1k        40.0         0.0         0.0
      38        0.25          0k        40.0         0.0         0.0
      39        0.13          0k         0.0         0.0         0.0
TIME 2024-02-05 15:12:30
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.98        182k       280.0         4.7         0.0
       1        1.00        173k       120.0        51.0         0.0
       2        0.97        153k       320.0        13.4         0.0
       3        1.00        160k       440.0         2.0         0.0
       4        3.29      19269k      1960.0       195.5         0.0
       5        0.22          2k       240.0         0.7         0.1
       6        0.12          0k        80.0         0.0         0.0
       7        0.14          0k        80.0         0.0         0.0
       8        0.16          0k         0.0         0.0         0.0
       9        0.14          0k         0.0         0.0         0.0
      10        1.50          4k      5760.0         0.2         0.0
      11        0.18          0k        40.0         0.0         0.0
      12        0.18          0k         0.0         0.0         0.0
      13        0.07          0k       160.0         0.0         0.0
      14        0.26         18k      1040.0         0.1         0.1
      15        0.08          0k         0.0         0.0         0.0
