System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
2023-11-28,14:42:55.589,0.32,1.60,0.20,1.31,36.18,54.73,0.34,0.36,0.0024,0.0036,  8400,0,0,2.52,1.05,100,54,15190.75,9497.32,2399.91,3.20,79.97,0.63,15.82,15.16,17.13,0.03,67.68,0.00,100.00,0.00,0.00,0.00,0.00,38.26,8.83 ,0.37 ,2.70,1.15,0.88,1.31,1.32,19.76,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.60,1.40,0.00,0.00,0.00,56,2771.01,3133.67,2399.91,1.77,44.21,2.31,57.73,
2023-11-28,14:42:56.589,0.32,1.60,0.20,1.31,36.37,54.84,0.34,0.36,0.0024,0.0036,  8440,0,0,2.54,1.06,100,54,15207.75,9502.02,2400.07,3.20,80.02,0.63,15.84,15.16,17.09,0.00,67.76,0.00,100.00,0.00,0.00,0.00,0.00,38.25,8.79 ,0.26 ,2.70,1.15,0.88,1.31,1.32,19.77,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.66,1.34,0.00,0.00,0.00,57,2769.68,3136.18,2400.07,1.77,44.16,2.31,57.70,
2023-11-28,14:42:57.589,0.32,1.60,0.20,1.30,36.16,54.71,0.34,0.36,0.0024,0.0036,  8600,0,0,2.52,1.05,100,54,15185.96,9497.93,2400.04,3.20,79.94,0.63,15.82,15.17,17.25,0.01,67.56,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.76 ,0.33 ,2.70,1.15,0.88,1.31,1.32,19.74,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.60,1.40,0.00,0.00,0.00,56,2770.05,3132.57,2400.04,1.77,44.21,2.31,57.71,
2023-11-28,14:42:58.589,0.32,1.60,0.20,1.30,36.15,54.73,0.34,0.36,0.0024,0.0036,  8680,0,0,2.52,1.05,100,55,15195.84,9504.54,2399.98,3.20,79.94,0.63,15.83,15.18,17.20,0.01,67.61,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.78 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.75,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,56,2772.79,3134.67,2399.98,1.77,44.23,2.31,57.77,
2023-11-28,14:42:59.589,0.32,1.60,0.20,1.30,36.01,54.65,0.34,0.36,0.0024,0.0036,  8840,0,0,2.50,1.04,100,54,15180.53,9497.95,2400.08,3.20,79.91,0.63,15.81,15.20,17.38,0.01,67.41,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.81 ,0.37 ,2.70,1.15,0.89,1.30,1.32,19.72,22.36,0.12,0.11,0.0071,0.0081,     0,0,0,98.56,1.44,0.00,0.00,0.00,57,2770.29,3130.03,2400.08,1.77,44.25,2.31,57.71,
2023-11-28,14:43:00.589,0.32,1.60,0.20,1.30,36.04,54.65,0.34,0.36,0.0024,0.0036,  9000,0,0,2.50,1.04,100,55,15194.46,9500.08,2399.96,3.20,79.97,0.63,15.83,15.17,17.21,0.01,67.61,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.77 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.73,22.37,0.12,0.11,0.0071,0.0081,     0,0,0,98.63,1.37,0.00,0.00,0.00,57,2772.29,3133.93,2399.96,1.77,44.23,2.31,57.76,
2023-11-28,14:43:01.589,0.32,1.60,0.20,1.31,36.05,54.67,0.34,0.36,0.0024,0.0036,  9280,1,0,2.50,1.04,100,55,15201.54,9503.85,2400.06,3.20,79.98,0.63,15.83,15.16,17.05,0.00,67.79,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.80 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.73,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.66,1.34,0.00,0.00,0.00,56,2773.63,3136.28,2400.06,1.77,44.22,2.31,57.78,
2023-11-28,14:43:02.589,0.32,1.60,0.20,1.30,36.06,54.65,0.34,0.36,0.0024,0.0036,  9480,0,0,2.51,1.04,100,55,15193.10,9499.85,2400.15,3.20,79.96,0.63,15.82,15.18,17.28,0.01,67.53,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.83 ,0.33 ,2.70,1.15,0.88,1.31,1.32,19.72,22.36,0.12,0.11,0.0071,0.0081,     0,0,0,98.61,1.39,0.00,0.00,0.00,57,2770.42,3132.87,2400.15,1.77,44.22,2.31,57.71,
2023-11-28,14:43:03.589,0.32,1.60,0.20,1.30,36.11,54.78,0.34,0.36,0.0024,0.0036, 12080,4,0,2.51,1.04,100,54,15242.06,9534.58,2400.04,3.20,79.93,0.64,15.88,15.26,16.96,0.00,67.78,0.00,100.00,0.00,0.00,0.00,0.00,38.22,8.84 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.74,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.70,1.30,0.00,0.00,0.00,57,2772.53,3137.90,2400.04,1.77,44.18,2.31,57.76,
2023-11-28,14:43:04.589,0.32,1.60,0.20,1.31,35.96,54.59,0.34,0.36,0.0024,0.0036, 12120,0,0,2.50,1.04,100,55,15226.60,9504.88,2400.14,3.20,80.10,0.63,15.86,15.16,17.05,0.01,67.78,0.00,100.00,0.00,0.00,0.00,0.00,38.26,8.84 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.74,22.37,0.12,0.11,0.0071,0.0081,     0,0,0,98.66,1.34,0.00,0.00,0.00,57,2772.67,3136.69,2400.14,1.77,44.20,2.31,57.76,
2023-11-28,14:43:05.589,0.32,1.60,0.20,1.30,35.97,54.60,0.34,0.36,0.0024,0.0036, 12640,2,0,2.50,1.04,100,55,15196.67,9501.24,2400.21,3.20,79.97,0.63,15.83,15.19,17.30,0.02,67.49,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.81 ,0.37 ,2.70,1.15,0.88,1.30,1.32,19.71,22.35,0.12,0.11,0.0071,0.0081,     0,0,0,98.59,1.41,0.00,0.00,0.00,56,2770.85,3131.80,2400.21,1.77,44.24,2.31,57.72,
2023-11-28,14:43:06.589,0.32,1.60,0.20,1.31,35.86,54.56,0.34,0.36,0.0024,0.0036, 12880,1,0,2.49,1.04,100,54,15202.73,9503.58,2400.08,3.20,79.98,0.63,15.84,15.16,17.09,0.01,67.73,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.81 ,0.33 ,2.70,1.16,0.89,1.31,1.32,19.71,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,57,2775.79,3135.78,2400.08,1.77,44.26,2.31,57.83,
2023-11-28,14:43:07.589,0.32,1.60,0.20,1.31,35.84,54.55,0.34,0.36,0.0024,0.0036, 12960,0,0,2.49,1.04,100,55,15200.07,9502.54,2400.21,3.20,79.98,0.63,15.83,15.15,17.02,0.01,67.82,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.75 ,0.37 ,2.70,1.16,0.89,1.31,1.32,19.71,22.37,0.12,0.11,0.0071,0.0081,     0,0,0,98.62,1.38,0.00,0.00,0.00,57,2775.70,3135.91,2400.21,1.77,44.26,2.31,57.82,
2023-11-28,14:43:08.589,0.32,1.60,0.20,1.30,35.91,54.59,0.34,0.36,0.0024,0.0036, 13360,1,0,2.49,1.04,100,54,15232.90,9526.09,2400.09,3.20,79.95,0.63,15.87,15.21,17.07,0.00,67.72,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.78 ,0.33 ,2.70,1.16,0.89,1.31,1.32,19.71,22.36,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,57,2774.74,3135.19,2400.09,1.77,44.25,2.31,57.80,
2023-11-28,14:43:09.589,0.32,1.60,0.20,1.30,35.89,54.57,0.34,0.36,0.0024,0.0036, 13320,0,0,2.49,1.04,100,55,15199.21,9504.25,2400.31,3.20,79.96,0.63,15.83,15.19,17.24,0.00,67.57,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.82 ,0.37 ,2.70,1.16,0.89,1.31,1.32,19.70,22.36,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,56,2773.95,3134.08,2400.31,1.77,44.25,2.31,57.79,
2023-11-28,14:43:10.589,0.32,1.60,0.20,1.30,36.00,54.65,0.34,0.36,0.0024,0.0036, 13680,1,0,2.50,1.04,100,54,15195.93,9507.48,2400.05,3.20,79.92,0.63,15.83,15.20,17.20,0.01,67.60,0.00,100.00,0.00,0.00,0.00,0.00,38.24,8.79 ,0.37 ,2.70,1.15,0.88,1.31,1.32,19.70,22.34,0.12,0.11,0.0071,0.0081,     0,0,0,98.61,1.39,0.00,0.00,0.00,57,2771.41,3133.74,2400.05,1.77,44.22,2.31,57.73,
2023-11-28,14:43:11.590,0.32,1.60,0.20,1.31,36.00,54.63,0.34,0.36,0.0024,0.0036, 13720,0,0,2.50,1.04,100,55,15205.53,9503.42,2400.35,3.20,80.00,0.63,15.84,15.17,17.09,0.00,67.74,0.00,100.00,0.00,0.00,0.00,0.00,38.22,8.75 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.72,22.36,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,57,2772.71,3135.52,2400.35,1.77,44.21,2.31,57.76,
2023-11-28,14:43:12.590,0.32,1.60,0.20,1.31,36.06,54.73,0.34,0.36,0.0024,0.0036, 13760,0,0,2.50,1.04,100,54,15204.56,9502.02,2400.10,3.20,80.01,0.63,15.84,15.16,17.10,0.00,67.74,0.00,100.00,0.00,0.00,0.00,0.00,38.25,8.75 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.76,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.63,1.37,0.00,0.00,0.00,56,2772.72,3135.32,2400.10,1.77,44.22,2.31,57.76,
2023-11-28,14:43:13.591,0.32,1.60,0.20,1.31,36.15,54.80,0.34,0.36,0.0024,0.0036, 13880,0,0,2.51,1.05,100,55,15217.22,9510.50,2402.51,3.20,80.00,0.63,15.83,15.16,17.14,0.00,67.70,0.00,100.00,0.00,0.00,0.00,0.00,38.29,8.78 ,0.37 ,2.70,1.15,0.88,1.31,1.32,19.78,22.42,0.12,0.11,0.0071,0.0081,     0,0,0,98.63,1.37,0.00,0.00,0.00,56,2773.91,3137.75,2402.51,1.77,44.20,2.31,57.73,
2023-11-28,14:43:14.592,0.32,1.60,0.20,1.31,36.09,54.79,0.34,0.36,0.0024,0.0036, 14040,1,0,2.50,1.05,100,54,15224.83,9513.62,2402.50,3.20,80.02,0.63,15.84,15.15,17.00,0.00,67.85,0.00,100.00,0.00,0.00,0.00,0.00,38.31,8.78 ,0.15 ,2.70,1.16,0.88,1.31,1.32,19.79,22.44,0.12,0.11,0.0071,0.0081,     0,0,0,98.65,1.35,0.00,0.00,0.00,56,2776.84,3139.91,2402.50,1.77,44.22,2.31,57.79,
2023-11-28,14:43:15.592,0.32,1.60,0.20,1.31,36.04,54.72,0.34,0.36,0.0024,0.0036, 14400,2,0,2.50,1.04,100,54,15201.66,9502.31,2400.04,3.20,79.99,0.63,15.83,15.16,17.05,0.01,67.78,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.82 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.75,22.40,0.12,0.11,0.0071,0.0081,     0,0,0,98.62,1.38,0.00,0.00,0.00,56,2773.03,3135.41,2400.04,1.77,44.22,2.31,57.77,
2023-11-28,14:43:16.592,0.32,1.60,0.20,1.30,36.04,54.72,0.34,0.36,0.0024,0.0036, 14560,0,0,2.50,1.04,100,54,15175.87,9499.26,2399.97,3.20,79.88,0.63,15.81,15.20,17.36,0.02,67.42,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.81 ,0.37 ,2.70,1.15,0.88,1.30,1.32,19.73,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.57,1.43,0.00,0.00,0.00,57,2770.15,3130.61,2399.97,1.77,44.24,2.31,57.71,
2023-11-28,14:43:17.592,0.32,1.60,0.20,1.30,36.06,54.72,0.34,0.36,0.0024,0.0036, 14560,0,0,2.50,1.04,100,54,15185.92,9493.41,2400.15,3.20,79.98,0.63,15.82,15.16,17.37,0.00,67.47,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.84 ,0.37 ,2.70,1.16,0.89,1.31,1.32,19.75,22.40,0.12,0.11,0.0071,0.0081,     0,0,0,98.65,1.35,0.00,0.00,0.00,57,2772.89,3132.83,2400.15,1.77,44.26,2.31,57.77,
2023-11-28,14:43:18.592,0.32,1.60,0.20,1.31,36.16,54.76,0.34,0.36,0.0024,0.0036, 14680,0,0,2.51,1.05,100,54,15201.16,9503.12,2400.05,3.20,79.98,0.63,15.83,15.16,17.06,0.01,67.77,0.00,100.00,0.00,0.00,0.00,0.00,38.25,8.79 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.76,22.40,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,56,2772.12,3135.79,2400.05,1.77,44.20,2.31,57.75,
2023-11-28,14:43:19.592,0.32,1.60,0.20,1.30,36.14,54.76,0.34,0.36,0.0024,0.0036, 14800,0,0,2.51,1.05,100,54,15206.06,9506.67,2400.01,3.20,79.98,0.63,15.84,15.18,17.11,0.00,67.71,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.79 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.77,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.66,1.34,0.00,0.00,0.00,57,2772.79,3135.79,2400.01,1.77,44.21,2.31,57.76,
2023-11-28,14:43:20.592,0.32,1.60,0.20,1.31,36.04,54.72,0.34,0.36,0.0024,0.0036, 14920,1,0,2.50,1.04,100,54,15196.77,9501.78,2400.08,3.20,79.97,0.63,15.83,15.17,17.16,0.00,67.67,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.79 ,0.67 ,2.70,1.16,0.88,1.31,1.32,19.75,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.64,1.36,0.00,0.00,0.00,56,2773.79,3134.91,2400.08,1.77,44.24,2.31,57.79,
2023-11-28,14:43:21.592,0.32,1.60,0.20,1.30,36.21,54.81,0.34,0.36,0.0024,0.0036, 14960,0,0,2.52,1.05,100,54,15183.08,9499.49,2399.90,3.20,79.92,0.63,15.82,15.19,17.29,0.04,67.49,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.82 ,0.59 ,2.70,1.15,0.88,1.30,1.32,19.72,22.37,0.12,0.11,0.0071,0.0081,     0,0,0,98.57,1.43,0.00,0.00,0.00,57,2769.12,3131.42,2399.90,1.77,44.22,2.31,57.69,
2023-11-28,14:43:22.592,0.32,1.60,0.20,1.31,36.10,54.76,0.34,0.36,0.0024,0.0036, 15000,0,0,2.51,1.05,100,54,15186.90,9503.91,2400.10,3.20,79.90,0.63,15.82,15.16,17.09,0.00,67.74,0.00,100.00,0.00,0.00,0.00,0.00,38.23,8.78 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.75,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.65,1.35,0.00,0.00,0.00,56,2773.95,3135.96,2400.10,1.77,44.23,2.31,57.79,
2023-11-28,14:43:23.592,0.32,1.60,0.20,1.31,36.07,54.76,0.34,0.36,0.0024,0.0036, 15040,0,0,2.50,1.04,100,55,15210.75,9512.86,2400.11,3.20,79.95,0.63,15.84,15.17,16.97,0.00,67.86,0.00,100.00,0.00,0.00,0.00,0.00,38.24,8.80 ,0.11 ,2.70,1.16,0.88,1.31,1.33,19.77,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.73,1.27,0.00,0.00,0.00,56,2777.64,3139.80,2400.11,1.77,44.23,2.31,57.86,
2023-11-28,14:43:24.592,0.32,1.60,0.20,1.31,36.12,54.78,0.34,0.36,0.0024,0.0036, 15280,1,0,2.51,1.05,100,55,15219.64,9512.96,2400.01,3.20,79.99,0.63,15.85,15.16,16.96,0.04,67.84,0.00,100.00,0.00,0.00,0.00,0.00,38.23,8.79 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.77,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.74,1.26,0.00,0.00,0.00,57,2777.23,3140.29,2400.01,1.77,44.22,2.31,57.86,
2023-11-28,14:43:25.592,0.32,1.60,0.20,1.31,36.03,54.67,0.34,0.36,0.0024,0.0036, 15280,0,0,2.50,1.04,100,55,15191.84,9489.37,2399.84,3.20,80.05,0.63,15.83,15.11,17.28,0.00,67.60,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.77 ,0.19 ,2.70,1.16,0.89,1.31,1.32,19.75,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.72,1.28,0.00,0.00,0.00,57,2776.39,3136.34,2399.84,1.77,44.26,2.31,57.85,
2023-11-28,14:43:26.592,0.32,1.60,0.20,1.31,36.01,54.70,0.34,0.36,0.0024,0.0036, 15320,0,0,2.50,1.04,100,54,15202.53,9505.14,2400.03,3.20,79.97,0.63,15.84,15.15,17.02,0.04,67.79,0.00,100.00,0.00,0.00,0.00,0.00,38.22,8.80 ,0.11 ,2.70,1.16,0.88,1.31,1.32,19.74,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.69,1.31,0.00,0.00,0.00,56,2775.76,3137.90,2400.03,1.77,44.23,2.31,57.83,
2023-11-28,14:43:27.592,0.32,1.60,0.20,1.30,35.97,54.70,0.34,0.36,0.0024,0.0036, 15240,0,0,2.49,1.04,100,54,15185.60,9504.12,2400.01,3.20,79.89,0.63,15.82,15.19,17.30,0.05,67.46,0.00,100.00,0.00,0.00,0.00,0.00,38.24,8.78 ,0.37 ,2.70,1.16,0.89,1.31,1.32,19.72,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.63,1.37,0.00,0.00,0.00,56,2772.95,3133.17,2400.01,1.77,44.25,2.31,57.77,
