TIME 2024-02-08 13:48:25
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.95          4k       160.0         0.0         0.0
       1        1.00          3k        40.0         1.0         0.0
       2        0.97          3k         0.0         0.0         0.0
       3        1.01          3k       120.0         0.0         0.0
       4        1.86         60k      2160.0        10.3         1.3
       5        0.22          1k        40.0         0.3         0.0
       6        0.20          0k        80.0         0.0         0.0
       7        0.23          0k         0.0         0.0         0.0
       8        0.30          0k         0.0         0.0         0.0
       9        0.19          0k         0.0         0.0         0.0
      10        0.95         14k       200.0         0.6         0.3
      11        0.11          0k        40.0         0.0         0.0
      12        0.23          0k        40.0         0.0         0.0
      13        0.09          0k         0.0         0.0         0.0
      14        0.17          0k        40.0         0.0         0.0
      15        0.23          0k        80.0         0.0         0.0
      16        0.39          0k         0.0         0.0         0.0
      17        0.25          0k       160.0         0.0         0.0
      18        0.19          0k         0.0         0.0         0.0
      19        0.21          0k        40.0         0.0         0.0
      20        0.26          0k         0.0         0.0         0.0
      21        0.30          0k        80.0         0.0         0.0
      22        0.29          0k        40.0         0.0         0.0
      23        0.31          0k         0.0         0.0         0.0
      24        0.25          1k        80.0         0.0         0.0
      25        0.21          1k        40.0         0.0         0.0
      26        0.20          0k        40.0         0.0         0.0
      27        0.40          0k         0.0         0.0         0.0
      28        0.31          0k        40.0         0.0         0.0
      29        0.25          0k        80.0         0.0         0.0
      30        0.09          0k        40.0         0.0         0.0
      31        0.43          0k        40.0         0.0         0.0
      32        0.25          0k         0.0         0.0         0.0
      33        0.23          0k         0.0         0.0         0.0
      34        0.15          0k       120.0         0.0         0.0
      35        0.24          0k         0.0         0.0         0.0
      36        0.24          0k        40.0         0.0         0.0
      37        0.25          0k        40.0         0.0         0.0
      38        0.24          0k         0.0         0.0         0.0
      39        0.24          0k         0.0         0.0         0.0
TIME 2024-02-08 13:48:26
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        115k       360.0         0.5         0.0
       1        1.00         97k        80.0         7.0         0.0
       2        0.98         98k         0.0         0.2         0.0
       3        1.02         97k       120.0         0.4         0.0
       4        3.38      22603k      2040.0       689.6         0.4
       5        0.21          4k        40.0         1.0         0.0
       6        0.17          0k        40.0         0.0         0.0
       7        0.12          0k         0.0         0.0         0.0
       8        0.26          1k         0.0         0.0         0.0
       9        0.21          0k         0.0         0.0         0.0
      10        1.45         13k      1120.0         2.0         0.2
