TIME 2024-02-13 11:25:08
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      13        0.10          0k         0.0 17592186044377.7         0.0
      14        0.35          0k         0.0         0.0         0.0
      15        0.21          0k      7000.0       156.4         5.3
      16        0.15          0k         0.0         0.0         0.0
      17        0.14          1k         0.0         0.0         0.0
      18        0.18          1k         0.0         0.0         0.0
      19        0.14          1k       200.0         3.3         0.0
      20        0.30          1k         0.0         0.0         0.0
      21        0.23          0k         0.0         0.0         0.0
      22       21.90          0k         0.0         0.0         0.0
      23        0.21          0k       240.0        11.7         0.5
      24        0.78          6k         0.0         0.0         0.0
      25        0.19          2k       120.0         4.7         0.2
      26        0.14          1k         0.0         0.0         0.0
      27        0.16          1k        80.0       128.9         0.4
      28        0.16          1k         0.0         0.0         0.0
      29        0.15          1k       240.0 17592186044408.0         0.3
      30        0.18          0k       320.0         9.9         0.0
      31        0.14          1k         0.0 17592186043883.5         0.0
      32        0.17          1k        80.0        14.0         1.1
      33        0.16          1k         0.0         0.0         0.0
      34        0.17          1k         0.0         0.0         0.0
      35        0.18          1k         0.0 17592186044309.4         0.0
      36        0.22          1k      7440.0       168.5         5.4
      37        0.17          1k         0.0 17592186043883.3         0.0
      38        0.15          0k        40.0         5.9         0.2
      39        0.15          1k       840.0        14.8         0.2
TIME 2024-02-13 11:25:14
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.24         27k       200.0        85.1         4.3
       1        1.00         26k         0.0         0.0         0.0
       2        0.94         19k         0.0         0.0         0.0
       3        0.98         40k       240.0       185.7         5.7
       4        0.10          5k         0.0         0.0         0.0
       5        0.18         10k       160.0        85.2         4.4
       6        0.11          5k         0.0         0.0         0.0
       7        0.11          5k         0.0         0.0         0.0
       8        0.11          4k       160.0       102.7         2.1
       9        0.10          4k         0.0         0.0         0.0
      10        1.81        486k       840.0       390.7        13.7
      11        0.13          3k       240.0        40.5         4.3
      12        0.11          4k         0.0         0.0         0.0
      13        0.10          3k       200.0       171.8         4.8
      14        0.65         18k         0.0         0.0         0.0
      15        0.26          7k         0.0         0.0         0.0
      16        0.15          3k         0.0         0.0         0.0
      17        0.14          3k       280.0       339.8        16.1
      18        0.15          4k         0.0         0.0         0.0
      19        0.14          4k       520.0        33.3         0.3
      20        0.36          5k         0.0         0.0         0.0
      21        0.21          0k       280.0       185.7         5.7
      22        1.31          9k       200.0       407.2         6.6
      23        0.23          1k         0.0         0.0         0.0
      24        0.77         13k       360.0       472.2         4.3
      25        0.16          7k         0.0         0.0         0.0
