TIME 2024-02-08 12:28:54
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97          2k        40.0         0.0         0.0
       1        1.01          1k       120.0         0.0         0.0
       2        0.99          1k        80.0         0.0         0.0
       3        1.02          5k       200.0         3.5         0.0
       4        2.34        605k       920.0        42.3         1.6
       5        0.25          2k        40.0         0.0         0.0
       6        0.20          0k        80.0         0.0         0.0
       7        0.22          0k         0.0         0.0         0.0
       8        0.23          0k         0.0         0.0         0.0
       9        0.23          0k         0.0         0.0         0.0
      10        0.94          9k       560.0         0.5         0.4
      11        0.11          0k        80.0         0.0         0.0
      12        0.23          0k         0.0         0.0         0.0
      13        0.11          0k         0.0         0.0         0.0
      14        0.18          0k        40.0         0.0         0.0
      15        0.29          0k        80.0         0.0         0.0
      16        0.34          1k        80.0         0.0         0.0
      17        0.22          0k        40.0         0.0         0.0
      18        0.21          0k         0.0         0.0         0.0
      19        0.17          0k         0.0         0.0         0.0
      20        0.34          0k        80.0         0.0         0.0
      21        0.27          0k       120.0         0.0         0.0
      22        0.29          0k         0.0         0.0         0.0
      23        0.30          0k         0.0         0.0         0.0
      24        0.23          0k       120.0         0.0         0.0
      25        0.19          0k        40.0         0.0         0.0
      26        0.30          0k         0.0         0.0         0.0
      27        0.25          0k        80.0         0.0         0.0
      28        0.24          0k        40.0         0.0         0.0
      29        0.24          0k         0.0         0.0         0.0
      30        0.13          0k        80.0         0.0         0.0
      31        0.17          0k         0.0         0.0         0.0
      32        0.27          0k        80.0         0.0         0.0
      33        0.31          1k        80.0         0.0         0.0
      34        0.23          0k         0.0         0.0         0.0
      35        0.27          0k         0.0         0.0         0.0
      36        0.24          0k        40.0         0.0         0.0
      37        0.25          0k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.31          1k         0.0         0.0         0.0
TIME 2024-02-08 12:28:55
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         46k        40.0        19.2         0.0
       1        1.03         41k       160.0         0.2         0.0
       2        0.98         36k       200.0         0.5         0.0
       3        1.02        162k       200.0       122.0         0.0
       4        3.34      27941k      1200.0       516.5         2.1
       5        0.25          7k        40.0         0.0         0.0
       6        0.06          1k        40.0         0.0         0.0
       7        0.10          0k         0.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.17          0k         0.0         0.0         0.0
      10        1.45         11k      1400.0         0.7         0.4
      11        0.08          0k        80.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.02          1k         0.0         0.0         0.0
      14        0.23         18k        80.0         0.0         0.0
      15        0.80         12k      1680.0         1.0         0.9
      16        0.29          0k        80.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.14          0k         0.0         0.0         0.0
      19        0.07          0k         0.0         0.0         0.0
      20        0.29          0k        40.0         0.0         0.0
      21        0.18          1k       120.0         0.0         0.0
      22        0.31          0k         0.0         0.0         0.0
      23        0.33          0k         0.0         0.0         0.0
      24        0.28          0k       120.0         0.0         0.0
      25        0.13          1k        40.0         0.0         0.0
      26        0.31         11k       120.0         0.4         0.6
      27        0.29          3k        80.0         0.0         0.0
      28        0.19          0k        40.0         0.0         0.0
      29        0.19          0k         0.0         0.0         0.0
      30        0.03          1k        80.0         0.0         0.0
      31        0.43          1k        40.0         0.0         0.0
      32        0.20          0k        80.0         0.0         0.0
      33        0.28          2k        80.0         0.0         0.0
      34        0.00          8k         0.0         0.0         0.0
      35        0.16          1k         0.0         0.0         0.0
      36        0.08          1k         0.0         0.0         0.0
      37        0.06          1k        40.0         0.0         0.0
      38        0.24          1k         0.0         0.0         0.0
      39        0.52          7k       360.0         0.3         0.1
TIME 2024-02-08 12:28:56
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         48k        40.0        13.9         0.0
       1        1.03         39k       280.0         0.2         0.0
       2        0.98         39k       160.0         0.2         0.0
       3        1.02        146k       240.0       108.7         0.0
       4        3.23      26213k      1280.0       799.6         0.2
       5        0.25          3k        40.0         0.0         0.0
       6        0.05          1k        80.0         0.0         0.0
       7        0.08          0k         0.0         0.0         0.0
       8        0.17          0k        40.0         0.0         0.0
       9        0.14          0k         0.0         0.0         0.0
      10        1.48          8k      1640.0         0.5         0.4
      11        0.24          1k        80.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.20          0k         0.0         0.0         0.0
      14        0.24         17k        80.0         0.0         0.0
      15        0.63          7k      1920.0         0.6         0.0
      16        0.27          0k        80.0         0.0         0.0
      17        0.29          2k        80.0         0.1         0.0
      18        0.11          0k         0.0         0.0         0.0
      19        0.12          0k         0.0         0.0         0.0
      20        0.33          0k        40.0         0.0         0.0
      21        0.25          3k       120.0         0.0         0.2
      22        0.26          1k         0.0         0.0         0.0
      23        0.37          0k         0.0         0.0         0.0
      24        0.22          1k       120.0         0.0         0.0
      25        0.18          2k        40.0         0.0         0.0
      26        0.56         13k       240.0         0.5         0.7
      27        0.23          4k       160.0         0.0         0.1
      28        0.25          0k        40.0         0.0         0.0
      29        0.35          1k        40.0         0.1         0.0
      30        0.18          1k        80.0         0.0         0.0
      31        0.36          0k        40.0         0.0         0.0
      32        0.20          0k        80.0         0.0         0.0
      33        0.18          0k        40.0         0.0         0.0
      34        0.00          8k         0.0         0.0         0.0
      35        0.10          2k         0.0         0.0         0.0
      36        0.10          0k         0.0         0.0         0.0
      37        0.04          1k        40.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.18          0k       360.0         0.0         0.0
TIME 2024-02-08 12:28:57
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99         63k        80.0        68.9         0.0
       1        1.02         37k       240.0         0.0         0.0
       2        0.98         41k       200.0         0.1         0.0
       3        1.01        167k       240.0       125.4         0.0
       4        3.14      25641k      1240.0      1015.1         0.4
       5        0.25          6k        40.0         0.1         0.0
       6        0.09          1k        80.0         0.0         0.0
       7        0.16          1k         0.0         0.0         0.0
       8        0.18          1k         0.0         0.0         0.0
       9        0.17          1k         0.0         0.0         0.0
      10        1.47          6k      1880.0         0.1         0.4
      11        0.14          0k        80.0         0.0         0.0
      12        0.14          0k         0.0         0.0         0.0
      13        0.15          0k        40.0         0.0         0.0
      14        0.23         16k        80.0         0.0         0.0
      15        0.27          1k      1520.0         0.0         0.0
      16        0.24          0k       120.0         0.0         0.0
      17        0.28          1k        80.0         0.0         0.0
      18        0.15          0k       120.0         0.2         0.0
      19        1.64         13k       200.0         0.2         0.0
      20        0.33          0k        40.0         0.0         0.0
      21        0.20          1k       160.0         0.0         0.2
      22        0.30          1k         0.0         0.0         0.0
      23        0.33          0k         0.0         0.0         0.0
      24        0.24          0k       120.0         0.0         0.0
      25        0.18          3k        40.0         0.0         0.1
      26        0.31         10k       160.0         0.1         0.4
      27        0.28          2k       160.0         0.0         0.0
      28        0.19          1k        40.0         0.0         0.0
      29        0.19          1k         0.0         0.0         0.0
      30        1.01          4k       320.0         0.2         0.0
      31        0.33          1k        80.0         0.0         0.0
      32        0.26          1k         0.0         0.0         0.0
      33        0.99          5k       320.0         0.4         0.0
      34        0.47         18k       560.0         0.5         0.0
      35        0.20          0k         0.0         0.0         0.0
      36        0.17          0k         0.0         0.0         0.0
      37        0.10          1k        40.0         0.0         0.0
      38        0.23          0k         0.0         0.0         0.0
      39        0.08          1k       360.0         0.0         0.0
TIME 2024-02-08 12:28:58
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.99         65k        40.0       112.0         0.0
       1        1.02         38k       360.0         0.2         0.0
       2        0.99         41k       200.0         0.1         0.0
       3        1.02        175k       200.0       126.0         0.0
       4        3.34      26208k      1320.0       363.6         0.0
       5        0.27          3k        80.0         0.1         0.0
       6        0.07          1k        80.0         0.0         0.0
       7        0.13          0k         0.0         0.0         0.0
       8        0.17          0k        40.0         0.0         0.0
       9        0.18          0k         0.0         0.0         0.0
      10        1.48          5k      1800.0         0.1         0.2
      11        0.16          0k        80.0         0.0         0.0
      12        0.18          0k         0.0         0.0         0.0
      13        0.16          0k        40.0         0.0         0.0
      14        0.23         16k        80.0         0.0         0.0
      15        0.41          0k      1520.0         0.0         0.0
      16        0.29          0k        80.0         0.0         0.0
      17        0.30          1k        80.0         0.0         0.0
      18        0.12          0k       120.0         0.0         0.0
      19        0.21          0k       200.0         0.0         0.0
      20        0.32          0k        40.0         0.0         0.0
      21        0.22          2k       200.0         0.0         0.3
      22        0.36          0k         0.0         0.0         0.0
      23        0.37          0k         0.0         0.0         0.0
