TIME 2024-02-08 12:41:54
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      14        0.31         23k       480.0         0.2         0.0
      15        0.32          0k         0.0         0.0         0.0
      16        0.24          1k       120.0         0.0         0.0
      17        0.30          1k         0.0         0.0         0.0
      18        0.21          0k        40.0         0.0         0.0
      19        1.65         17k      1000.0         0.8         0.2
      20        0.33          0k         0.0         0.0         0.0
      21        0.19          3k        80.0         0.0         0.2
      22        0.34          7k       120.0         0.0         0.2
      23        0.36          0k       120.0         0.0         0.0
      24        0.57          3k        40.0         0.0         0.0
      25        0.18          2k        80.0         0.0         0.0
      26        0.25          1k       160.0         0.2         0.0
      27        0.63          9k      1120.0         0.3         0.9
      28        0.21          0k         0.0         0.0         0.0
      29        0.30          1k         0.0         0.0         0.0
      30        0.99          5k       360.0         0.4         0.0
      31        0.21          0k       160.0         0.0         0.0
      32        0.25          1k       280.0         0.0         0.0
      33        0.19          0k         0.0         0.0         0.0
      34        0.28         18k       240.0         0.2         0.0
      35        0.19          1k        80.0         0.0         0.0
      36        0.18          1k         0.0         0.0         0.0
      37        0.10          1k         0.0         0.0         0.0
      38        0.22          0k         0.0         0.0         0.0
      39        0.11          1k        40.0         0.0         0.0
TIME 2024-02-08 12:41:58
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         53k       200.0        23.7         0.0
       1        1.02         25k       240.0         0.1         0.0
       2        1.00         29k        40.0         0.1         0.0
       3        1.03        114k       120.0       150.3         0.0
       4        3.37      20818k      2160.0       464.5         0.4
       5        0.30          2k        80.0         0.2         0.0
       6        0.18          0k         0.0         0.0         0.0
       7        0.06          1k         0.0         0.0         0.0
       8        0.23          0k         0.0         0.0         0.0
       9        0.12          0k        80.0         0.0         0.0
      10        1.50          5k      1600.0         0.2         0.4
      11        0.11          0k         0.0         0.0         0.0
      12        0.19          0k        40.0         0.0         0.0
      13        0.34          0k         0.0         0.0         0.0
      14        0.22         16k       360.0         0.0         0.0
      15        0.25          2k         0.0         0.0         0.0
      16        0.78          7k      2040.0         1.5         0.5
      17        0.31          1k         0.0         0.0         0.0
      18        0.23          0k        40.0         0.0         0.0
      19        0.30          0k       880.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.22          1k        80.0         0.0         0.0
      22        0.34          0k        80.0         0.0         0.0
      23        0.38          0k       120.0         0.0         0.0
      24        0.27          0k        40.0         0.0         0.0
      25        0.17          1k        80.0         0.0         0.0
      26        0.25          0k       120.0         0.0         0.0
      27        0.34          4k      1040.0         0.0         0.2
      28        0.19          0k         0.0         0.0         0.0
      29        0.24          1k         0.0         0.0         0.0
      30        0.05          0k       200.0         0.0         0.0
      31        0.37          1k       200.0         0.0         0.0
      32        0.19          0k       240.0         0.0         0.0
      33        0.15          0k         0.0         0.0         0.0
      34        0.01          8k       200.0         0.0         0.0
      35        0.07          1k        80.0         0.0         0.0
      36        0.08          0k         0.0         0.0         0.0
      37        0.07          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.16          0k        40.0         0.0         0.0
TIME 2024-02-08 12:41:59
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         41k        80.0         3.3         0.0
       1        1.03         26k       200.0         0.2         0.0
       2        0.99         29k       160.0         0.1         0.0
       3        1.02         95k       120.0       114.5         0.0
       4        3.14      17099k      1560.0      1195.2         0.9
       5        0.30          1k        80.0         0.1         0.0
       6        0.12          0k         0.0         0.0         0.0
       7        0.08          1k         0.0         0.0         0.0
       8        0.22          0k         0.0         0.0         0.0
       9        0.18          0k        80.0         0.0         0.0
      10        1.48          5k      1480.0         0.1         0.3
      11        0.17          0k         0.0         0.0         0.0
      12        0.16          0k       120.0         0.1         0.0
      13        0.33          0k         0.0         0.0         0.0
      14        0.23         16k       320.0         0.0         0.0
      15        0.37          0k        40.0         0.0         0.0
      16        0.26          1k      2040.0         0.0         0.0
      17        0.32          1k         0.0         0.0         0.0
      18        0.24          0k        40.0         0.0         0.0
      19        0.17          0k       840.0         0.0         0.0
      20        0.32          0k         0.0         0.0         0.0
      21        0.19          0k        80.0         0.0         0.0
      22        0.34          0k       120.0         0.0         0.0
      23        0.35          0k       120.0         0.0         0.0
      24        0.27          0k        40.0         0.0         0.0
      25        0.11          0k        80.0         0.0         0.0
      26        0.26          1k       120.0         0.0         0.0
      27        0.38          3k      1000.0         0.0         0.0
      28        0.22          0k         0.0         0.0         0.0
      29        0.20          0k         0.0         0.0         0.0
      30        0.16          1k       120.0         0.0         0.0
      31        0.19          0k       160.0         0.0         0.0
      32        0.18          0k       240.0         0.0         0.0
      33        0.15          0k         0.0         0.0         0.0
      34        0.01          8k       200.0         0.0         0.0
      35        0.16          0k        80.0         0.0         0.0
      36        0.08          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.19          0k        40.0         0.0         0.0
TIME 2024-02-08 12:42:00
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01         50k       160.0        19.1         0.1
       1        1.03         26k       200.0         0.1         0.0
       2        1.00         28k       200.0         0.2         0.0
       3        1.03        108k       120.0       139.6         0.0
       4        3.31      21258k      2120.0       139.8         1.2
       5        0.27          1k        80.0         0.1         0.0
       6        0.17          0k         0.0         0.0         0.0
       7        0.07          1k         0.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.18          0k        80.0         0.0         0.0
      10        1.50          4k      1600.0         0.1         0.4
      11        0.13          0k         0.0         0.0         0.0
      12        0.18          0k        40.0         0.0         0.0
      13        0.28          0k         0.0         0.0         0.0
      14        0.23         17k       280.0         0.0         0.0
      15        0.53          8k       560.0         0.5         0.0
      16        0.81          1k      2080.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.24          0k        40.0         0.0         0.0
      19        0.16          0k       800.0         0.0         0.0
      20        0.33          0k         0.0         0.0         0.0
      21        0.24          1k        40.0         0.0         0.0
      22        0.32          0k       120.0         0.0         0.0
      23        0.31          0k       120.0         0.0         0.0
      24        0.25          0k        40.0         0.0         0.0
      25        0.24          1k        80.0         0.0         0.0
      26        0.18          0k       120.0         0.0         0.0
      27        0.53          5k      1200.0         0.3         0.3
      28        0.18          0k         0.0         0.0         0.0
      29        0.22          0k         0.0         0.0         0.0
      30        0.05          0k        80.0         0.0         0.0
      31        0.24          0k       160.0         0.0         0.0
      32        0.18          0k       240.0         0.0         0.0
      33        0.28          0k         0.0         0.0         0.0
      34        0.00          8k       200.0         0.0         0.0
      35        0.04          3k        80.0         0.0         0.0
      36        0.11          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.21          0k         0.0         0.0         0.0
      39        0.18          0k         0.0         0.0         0.0
TIME 2024-02-08 12:42:01
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00         69k       160.0        48.2         0.0
       1        1.03         28k       320.0         0.2         0.1
