TIME 2024-02-05 16:27:38
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00        441k        80.0        20.8         0.0
       1        1.02        344k       120.0         0.1         0.0
       2        0.98        300k         0.0         0.1         0.0
       3        1.01        527k       120.0       152.9         0.0
       4        3.14      19705k      1440.0       220.4         0.1
       5        0.26          2k        40.0         0.0         0.0
       6        0.14          0k         0.0         0.0         0.0
       7        0.13          0k         0.0         0.0         0.0
       8        0.18          0k        80.0         0.1         0.0
       9        0.17          0k        40.0         0.0         0.0
      10        1.48          4k      2360.0         0.1         0.2
      11        0.16          0k         0.0         0.0         0.0
      12        0.16          0k        40.0         0.0         0.0
      13        0.30          2k       160.0         0.0         0.0
      14        0.22         16k       880.0         0.0         0.0
      15        0.21          0k       120.0         0.0         0.1
      16        0.15          0k         0.0         0.0         0.0
      17        0.31          0k         0.0         0.0         0.0
      18        0.13          0k        40.0         0.0         0.0
      19        0.29          0k         0.0         0.0         0.0
      20        0.22          3k         0.0         0.0         0.1
      21        0.23          2k        40.0         0.0         0.1
      22        0.19          0k        40.0         0.0         0.0
      23        0.36          0k        40.0         0.0         0.0
      24        0.39          5k       520.0         0.3         0.6
      25        0.09          1k         0.0         0.0         0.0
      26        0.33          1k        40.0         0.0         0.0
      27        0.32          1k       680.0         0.0         0.0
      28        0.19          0k         0.0         0.0         0.0
      29        0.19          0k        40.0         0.0         0.0
      30        0.04          0k        40.0         0.0         0.0
      31        0.29          0k        80.0         0.1         0.0
      32        0.18          0k         0.0         0.0         0.0
      33        0.28          0k         0.0         0.0         0.0
      34        0.02         12k         0.0         0.0         0.0
      35        0.17          0k         0.0         0.0         0.0
      36        0.19          0k         0.0         0.0         0.0
      37        0.07          1k         0.0         0.0         0.0
      38        0.26          0k        80.0         0.0         0.0
      39        0.15          0k        80.0         0.0         0.0
TIME 2024-02-05 16:27:44
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.00        494k       120.0        57.1         0.0
       1        1.02        452k       160.0         0.2         0.0
       2        0.97        445k       120.0         0.0         0.0
       3        1.01        470k       160.0       151.4         0.0
       4        3.25      21986k      1800.0       160.2         0.2
       5        0.26          2k        40.0         0.1         0.0
       6        0.21          0k         0.0         0.0         0.0
       7        0.19          1k         0.0         0.0         0.0
       8        0.20          1k        80.0         0.1         0.0
       9        0.19          1k        40.0         0.0         0.0
      10        1.46          4k      2400.0         0.0         0.2
      11        0.16          0k         0.0         0.0         0.0
      12        0.20          0k        40.0         0.0         0.0
      13        0.46          6k       320.0         0.1         0.1
      14        0.23         16k       880.0         0.0         0.0
      15        0.46          6k       200.0         0.0         0.1
      16        0.18          0k         0.0         0.0         0.0
      17        0.31          1k         0.0         0.0         0.0
      18        0.13          0k        40.0         0.0         0.0
      19        0.34          0k         0.0         0.0         0.0
      20        0.37          0k         0.0         0.0         0.0
      21        0.32          0k        40.0         0.0         0.0
      22        0.24          2k        40.0         0.0         0.0
      23        0.36          0k        40.0         0.0         0.0
      24        0.34          9k       440.0         0.2         0.3
      25        0.10          1k         0.0         0.0         0.0
      26        0.17          0k        40.0         0.0         0.0
      27        0.26          1k       680.0         0.0         0.0
      28        0.18          0k         0.0         0.0         0.0
      29        0.15          0k        40.0         0.0         0.0
      30        0.03          1k        40.0         0.0         0.0
      31        0.30          0k        80.0         0.0         0.0
      32        0.16          0k         0.0         0.0         0.0
      33        0.29          1k         0.0         0.0         0.0
      34        0.02         12k         0.0         0.0         0.0
      35        0.05          2k         0.0         0.0         0.0
      36        0.21          0k         0.0         0.0         0.0
      37        0.06          1k         0.0         0.0         0.0
      38        0.25          0k        80.0         0.0         0.0
      39        0.11          0k        40.0         0.0         0.0
TIME 2024-02-05 16:27:45
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        1.01        444k       200.0        22.4         0.0
       1        1.02        482k       120.0         0.1         0.0
       2        0.97        357k       120.0         0.1         0.0
       3        1.00        538k       160.0       144.2         0.0
       4        3.30      20748k      1440.0       149.3         0.2
       5        0.24          2k        80.0         0.1         0.0
       6        0.08          0k         0.0         0.0         0.0
       7        0.10          0k         0.0         0.0         0.0
       8        0.16          0k        80.0         0.1         0.0
       9        0.13          0k        40.0         0.0         0.0
      10        1.48          4k      2240.0         0.0         0.2
      11        0.11          0k         0.0         0.0         0.0
      12        0.15          0k        40.0         0.0         0.0
      13        0.09          0k       320.0         0.0         0.0
