TIME 2024-02-08 13:50:37
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94          4k         0.0         0.0         0.0
       1        0.98          3k        40.0         0.0         0.0
       2        0.97          3k        80.0         0.0         0.0
       3        1.00          3k       160.0         0.0         0.0
       4        1.79         42k      2440.0         8.2         0.8
       5        0.27          1k        80.0         0.1         0.0
       6        0.20          0k        80.0         0.0         0.0
       7        0.24          0k        40.0         0.0         0.0
       8        0.23          0k        40.0         0.0         0.0
       9        0.19          0k        40.0         0.0         0.0
      10        0.94         13k       280.0         0.6         0.2
      11        0.10          0k        40.0         0.0         0.0
      12        0.23          0k        40.0         0.0         0.0
      13        0.11          0k         0.0         0.0         0.0
      14        0.47          1k        80.0         0.0         0.0
      15        0.31          0k        80.0         0.0         0.0
      16        0.20          0k         0.0         0.0         0.0
      17        0.19          0k        40.0         0.0         0.0
      18        0.22          0k        80.0         0.0         0.0
      19        0.22          0k       120.0         0.0         0.0
      20        0.26          0k        80.0         0.0         0.0
      21        0.30          0k         0.0         0.0         0.0
      22        0.28          0k        40.0         0.0         0.0
      23        0.26          0k        40.0         0.0         0.0
      24        0.29          2k         0.0         0.0         0.2
      25        0.23          0k         0.0         0.0         0.0
      26        0.25          0k        40.0         0.0         0.0
      27        0.27          0k         0.0         0.0         0.0
      28        0.30          0k        40.0         0.0         0.0
      29        0.26          0k        40.0         0.0         0.0
      30        0.12          0k        40.0         0.0         0.0
      31        0.40          0k       120.0         0.0         0.0
      32        0.27          0k        40.0         0.0         0.0
      33        0.33          1k         0.0         0.0         0.0
      34        0.21          0k        40.0         0.0         0.0
      35        0.25          0k       160.0         0.0         0.0
      36        0.22          0k        40.0         0.0         0.0
      37        0.22          0k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.26          0k       120.0         0.0         0.0
TIME 2024-02-08 13:50:38
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96        128k       120.0         0.4         0.2
       1        1.00         90k       160.0         0.9         0.0
       2        0.98         95k       120.0         0.2         0.0
       3        1.01         96k       160.0         0.3         0.0
       4        3.37      21661k      2160.0       795.7         0.5
       5        0.28          3k        80.0         0.3         0.0
       6        0.10          1k        40.0         0.0         0.0
       7        0.17          0k        40.0         0.0         0.0
       8        0.17          0k         0.0         0.0         0.0
       9        0.18          0k        40.0         0.0         0.0
      10        1.45         13k      1280.0         1.0         0.1
      11        0.11          0k        40.0         0.0         0.0
      12        0.17          0k        40.0         0.0         0.0
      13        0.03          1k         0.0         0.0         0.0
      14        0.23         17k       120.0         0.0         0.0
      15        0.26          0k        80.0         0.0         0.0
      16        0.15          0k         0.0         0.0         0.0
      17        0.30          1k       120.0         0.1         0.0
      18        0.26          1k        80.0         0.0         0.0
      19        0.15          0k       120.0         0.0         0.0
      20        0.27          0k        40.0         0.0         0.0
      21        0.18          1k         0.0         0.1         0.0
      22        0.31          0k        40.0         0.0         0.0
