TIME 2024-01-14 20:54:48
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.00          3k         0.0         0.3         0.0
       1        0.00          2k       200.0         0.2         0.0
       2        0.00        194k      2000.0        41.8         1.1
       3        0.00          4k       200.0         1.1         0.0
       4        0.17          0k         0.0         0.0         0.0
       5        0.11          0k        80.0         0.2         0.0
       6        0.00          0k         0.0         0.0         0.0
       7        0.00          0k         0.0         0.0         0.0
       8        0.00          0k         0.0         0.2         0.0
       9        0.00          0k         0.0         0.0         0.0
      10        0.00          4k       560.0         0.4         0.2
      11        0.00          0k        40.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.23          0k         0.0         0.0         0.0
      14        0.20          1k         0.0         0.0         0.0
      15        0.26          0k         0.0         0.0         0.0
      16        0.43          0k         0.0         0.0         0.0
      17        0.20          0k         0.0         0.0         0.0
      18        0.32          0k         0.0         0.0         0.0
      19        0.21          0k         0.0         0.0         0.0
      20        0.23          0k        40.0         0.0         0.0
      21        0.18          0k         0.0         0.0         0.0
      22        0.15          1k        40.0         0.0         0.0
      23        0.17          0k         0.0         0.0         0.0
      24        0.19          0k        80.0         0.0         0.0
      25        0.21          0k         0.0         0.0         0.0
      26        0.19          0k        40.0         0.0         0.0
      27        0.21          0k         0.0         0.0         0.0
      28        0.19          1k        80.0         0.0         0.0
      29        0.18          1k         0.0         0.0         0.0
      30        0.10          0k         0.0         0.0         0.0
      31        0.11          0k         0.0         0.0         0.0
      32        0.25          0k         0.0         0.0         0.0
      33        0.26          0k         0.0         0.0         0.0
      34        0.17          0k         0.0         0.0         0.0
      35        0.25          0k         0.0         0.0         0.0
      36        0.24          0k         0.0         0.0         0.0
      37        0.26          0k         0.0         0.0         0.0
      38        0.19          0k         0.0         0.0         0.0
      39        0.24          0k         0.0         0.0         0.0
TIME 2024-01-14 20:54:49
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.95         91k        40.0         2.5         0.0
       1        0.98         81k       240.0        18.4         0.0
       2        2.10       5746k      1480.0       553.2         0.1
       3        1.01        149k       280.0        26.0         0.0
       4        0.13         10k         0.0         0.0         0.0
       5        0.14          9k         0.0         0.5         0.0
       6        0.13          9k         0.0         0.0         0.1
       7        0.13          9k         0.0         0.0         0.0
       8        0.13          9k         0.0        11.6         0.0
       9        0.13          9k         0.0         0.0         0.6
      10        1.33         23k      3040.0         2.0         1.3
      11        0.14          5k        40.0         0.0         0.0
      12        0.26          1k        40.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
      14        0.23         15k        40.0         0.0         0.0
      15        0.14          0k         0.0         0.0         0.0
      16        0.33          0k         0.0         0.0         0.0
      17        0.41          7k       280.0         0.2         0.0
      18        0.37          2k         0.0         0.0         0.0
      19        0.33          0k         0.0         0.0         0.0
      20        0.01          0k        40.0         0.0         0.0
      21        0.03          1k        40.0         0.1         0.0
      22        0.04          1k        40.0         0.2         0.0
      23        0.01          0k         0.0         0.0         0.0
      24        0.01          9k        80.0         0.0         0.0
      25        0.01         13k         0.0         0.0         0.0
      26        0.09         20k        80.0         0.3         0.2
      27        0.02         14k         0.0         0.0         0.0
      28        0.01         13k        80.0         0.0         0.0
      29        0.01         13k         0.0         0.0         0.0
      30        0.00         12k         0.0         0.0         0.0
      31        0.00         13k        40.0         0.0         0.0
      32        0.28          0k         0.0         0.0         0.0
      33        0.17          0k         0.0         0.0         0.0
      34        0.00         13k         0.0         0.0         0.0
      35        0.23          0k         0.0         0.0         0.0
      36        0.13          0k         0.0         0.0         0.0
      37        0.05          1k         0.0         0.0         0.0
      38        0.20          1k         0.0         0.0         0.0
      39        0.15          0k         0.0         0.0         0.0
TIME 2024-01-14 20:54:50
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94         94k         0.0         6.5         0.0
       1        0.97         79k       200.0        15.1         0.1
       2        2.12       5986k      1040.0       534.4         0.1
       3        1.00        144k       200.0        21.1         0.0
       4        0.14         10k         0.0         0.0         0.0
       5        0.14          9k         0.0         0.3         0.0
       6        0.13          9k         0.0         0.0         0.1
       7        0.13          9k        40.0         0.0         0.1
       8        0.13          9k        40.0         4.9         0.0
       9        0.13          9k         0.0         0.0         0.3
      10        1.34          8k      3120.0         0.2         0.2
      11        0.14          5k        40.0         0.0         0.0
      12        0.25          1k        80.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
