TIME 2024-01-14 20:57:28
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
      36        0.18          0k         0.0         0.0         0.0
      37        0.05          1k        40.0         0.0         0.0
      38        0.24          0k       200.0         0.0         0.0
      39        0.15          0k        80.0         0.0         0.0
TIME 2024-01-14 20:57:36
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.95         46k       240.0         0.3         0.0
       1        0.97         41k       320.0         3.1         0.1
       2        2.03       5553k      1200.0       690.5         0.0
       3        1.00         61k       240.0        36.6         0.0
       4        0.13          9k        40.0         0.4         0.0
       5        0.14          9k        80.0         0.8         0.0
       6        0.14          9k         0.0         0.0         0.0
       7        0.14          8k        40.0         0.0         0.0
       8        0.17          8k        40.0         5.7         0.0
       9        0.18          7k       160.0         0.0         0.1
      10        1.20          6k      2560.0         0.2         0.0
      11        0.14          5k         0.0         0.0         0.0
      12        0.23          0k       240.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
      14        0.23         15k       680.0         0.0         0.0
      15        0.16          0k       880.0         0.0         0.0
      16        0.16          0k        40.0         0.0         0.0
      17        0.30          1k       360.0         0.0         0.0
      18        0.23          1k       320.0         0.0         0.0
      19        1.74          7k       280.0         0.3         0.0
      20        0.01          0k         0.0         0.0         0.0
      21        0.02          1k        40.0         0.1         0.0
      22        0.04          1k        80.0         0.1         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.09         15k       120.0         0.6         0.0
      25        0.01         13k         0.0         0.0         0.0
      26        0.05         16k        40.0         0.0         0.1
      27        0.01         13k         0.0         0.0         0.0
      28        0.01         13k        40.0         0.0         0.0
      29        0.02         14k        40.0         0.0         0.0
      30        0.04         13k       200.0         0.2         0.0
      31        0.01         13k        40.0         0.0         0.0
      32        0.27          1k         0.0         0.0         0.0
      33        0.21          0k       160.0         0.0         0.0
      34        0.01         13k         0.0         0.0         0.0
      35        0.22          0k         0.0         0.0         0.0
      36        0.20          0k         0.0         0.0         0.0
      37        0.10          1k        40.0         0.0         0.0
      38        0.23          0k       200.0         0.0         0.0
      39        0.08          1k        80.0         0.0         0.0
TIME 2024-01-14 20:57:37
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.94         47k       400.0         0.6         0.2
       1        0.97         32k       360.0         3.5         0.0
       2        2.02       5915k      1240.0       549.5         0.2
       3        1.00         60k       280.0        36.0         0.0
       4        0.13          9k        80.0         0.2         0.0
       5        0.14          9k        40.0         0.8         0.0
       6        0.14          9k         0.0         0.0         0.0
       7        0.13          8k        40.0         0.0         0.0
       8        0.17          8k        40.0         7.0         0.0
       9        0.17          8k       160.0         0.0         0.0
      10        0.43          6k      2520.0         0.0         0.0
      11        0.14          5k         0.0         0.0         0.0
      12        0.12          0k       240.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
      14        0.23         14k       640.0         0.0         0.0
      15        0.22          0k       840.0         0.0         0.0
      16        0.15          0k        40.0         0.0         0.0
      17        0.30          0k       360.0         0.0         0.0
      18        0.33          0k       320.0         0.0         0.0
      19        0.35          0k       280.0         0.0         0.0
      20        0.01          0k         0.0         0.0         0.0
      21        0.03          2k         0.0         0.0         0.1
      22        0.04          1k        80.0         0.1         0.0
      23        0.01          0k        40.0         0.0         0.0
      24        0.16         16k       200.0         0.8         0.8
      25        0.00         13k         0.0         0.0         0.0
      26        0.09         19k        40.0         0.0         0.2
      27        0.02         14k         0.0         0.0         0.2
      28        0.00         13k        40.0         0.0         0.0
      29        0.01         13k        40.0         0.0         0.0
      30        0.00         12k       200.0         0.0         0.0
      31        0.00         13k        40.0         0.0         0.0
      32        0.27          0k         0.0         0.0         0.0
      33        0.20          0k       160.0         0.0         0.0
      34        0.00         12k        40.0         0.0         0.0
