TIME 2024-02-08 13:39:47
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.95          4k         0.0         0.0         0.0
       1        0.98          3k       200.0         0.9         0.0
       2        0.97          3k        40.0         0.0         0.0
       3        1.00          3k       160.0         0.0         0.0
       4        1.86         64k       320.0        12.8         1.0
       5        0.24          1k        80.0         0.2         0.0
       6        0.21          0k        80.0         0.0         0.0
       7        0.19          0k       120.0         0.0         0.0
       8        0.24          0k         0.0         0.0         0.0
       9        0.25          0k         0.0         0.0         0.0
      10        0.94         14k       880.0         0.5         0.5
      11        0.10          0k         0.0         0.0         0.0
      12        0.22          0k         0.0         0.0         0.0
      13        0.09          0k         0.0         0.0         0.0
      14        0.19          1k       120.0         0.0         0.0
      15        0.22          0k        80.0         0.0         0.0
      16        0.24          0k         0.0         0.0         0.0
      17        0.22          0k         0.0         0.0         0.0
      18        0.21          0k         0.0         0.0         0.0
      19        0.24          0k        80.0         0.0         0.0
      20        0.26          0k        80.0         0.0         0.0
      21        0.19          1k        40.0         0.0         0.0
      22        0.28          0k        80.0         0.0         0.0
      23        0.22          0k        40.0         0.0         0.0
      24        0.24          1k         0.0         0.0         0.1
      25        0.20          1k       120.0         0.0         0.0
      26        0.16          0k        80.0         0.0         0.0
      27        0.35          3k        80.0         0.0         0.1
      28        0.25          0k         0.0         0.0         0.0
      29        0.22          0k         0.0         0.0         0.0
      30        0.11          0k        40.0         0.0         0.0
      31        0.40          0k         0.0         0.0         0.0
      32        0.27          0k        80.0         0.0         0.0
      33        0.20          0k         0.0         0.0         0.0
      34        0.20          0k         0.0         0.0         0.0
      35        0.25          0k        40.0         0.0         0.0
      36        0.23          0k         0.0         0.0         0.0
      37        0.24          0k         0.0         0.0         0.0
      38        0.26          0k        40.0         0.0         0.0
      39        0.25          0k        40.0         0.0         0.0
TIME 2024-02-08 13:39:48
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        121k       160.0         0.2         0.0
       1        1.01        102k       320.0        40.6         0.2
       2        0.98         97k        80.0         0.4         0.0
       3        1.01        100k       360.0         0.4         0.0
       4        3.30      31501k       640.0       789.2         0.4
       5        0.23          8k        80.0         0.6         0.0
       6        0.19          0k        40.0         0.0         0.0
       7        0.04          1k        80.0         0.0         0.0
       8        0.18          0k         0.0         0.0         0.0
       9        0.18          0k         0.0         0.0         0.0
      10        1.44         13k      1640.0         0.6         0.2
      11        0.15          0k         0.0         0.0         0.0
      12        0.19          0k         0.0         0.0         0.0
      13        0.03          1k         0.0         0.0         0.0
