TIME 2024-02-08 13:55:01
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96          9k        80.0         0.0         0.0
       1        1.00          7k       280.0         0.0         0.0
       2        0.98          7k         0.0         0.0         0.0
       3        1.01          7k        80.0         2.3         0.0
       4        3.34        883k       360.0        20.0         0.0
       5        0.25          1k        40.0         0.0         0.0
       6        0.23          0k         0.0         0.0         0.0
       7        0.23          0k        40.0         0.0         0.0
       8        0.21          0k        40.0         0.0         0.0
       9        0.23          0k         0.0         0.0         0.0
      10        0.98          9k       600.0         0.4         0.9
      11        0.13          0k         0.0         0.0         0.0
      12        0.22          0k         0.0         0.0         0.0
      13        0.22          0k         0.0         0.0         0.0
      14        0.33          1k         0.0         0.0         0.0
      15        0.22          0k         0.0         0.0         0.0
      16        0.22          0k         0.0         0.0         0.0
      17        0.22          0k        40.0         0.0         0.0
      18        0.21          0k        40.0         0.0         0.0
      19        0.23          0k         0.0         0.0         0.0
      20        0.31          0k        40.0         0.0         0.0
      21        0.32          0k        40.0         0.0         0.0
      22        0.32          0k         0.0         0.0         0.0
      23        0.33          0k         0.0         0.0         0.0
      24        0.25          0k        80.0         0.0         0.0
      25        0.24          0k        80.0         0.0         0.0
      26        0.28          0k        40.0         0.0         0.0
      27        0.28          0k        40.0         0.0         0.0
      28        0.27          0k       160.0         0.0         0.0
      29        0.26          0k        40.0         0.0         0.0
      30        0.13          0k        80.0         0.0         0.0
      31        0.30          0k         0.0         0.0         0.0
      32        0.25          0k         0.0         0.0         0.0
      33        0.25          0k         0.0         0.0         0.0
      34        0.23          0k        80.0         0.0         0.0
      35        0.25          0k         0.0         0.0         0.0
      36        0.26          0k       120.0         0.0         0.0
      37        0.25          0k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        0.26          0k        80.0         0.0         0.0
TIME 2024-02-08 13:55:02
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96        226k       280.0         0.9         0.1
       1        1.00        202k       280.0        42.5         0.0
       2        0.97        211k       120.0         0.4         0.0
       3        1.01        199k       160.0        70.1         0.0
       4        3.37      23335k      1280.0       916.4         0.4
       5        0.27          1k         0.0         0.2         0.0
       6        0.06          1k        40.0         0.0         0.0
       7        0.18          0k        40.0         0.0         0.0
       8        0.18          0k        40.0         0.0         0.0
       9        0.21          0k         0.0         0.1         0.0
      10        1.45         11k      1680.0         0.5         0.6
      11        0.18          0k         0.0         0.0         0.0
      12        0.11          0k         0.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
      14        0.23         17k        40.0         0.0         0.0
      15        0.12          0k         0.0         0.0         0.0
      16        0.15          0k         0.0         0.0         0.0
      17        0.30          2k        40.0         0.0         0.0
      18        0.11          0k        40.0         0.0         0.0
      19        0.17          0k         0.0         0.0         0.0
      20        0.33          1k        40.0         0.0         0.0
      21        0.24          1k        80.0         0.1         0.1
      22        0.18          1k         0.0         0.0         0.0
      23        0.30          0k         0.0         0.0         0.0
      24        0.26          0k        80.0         0.0         0.0
      25        0.11          1k        80.0         0.0         0.0
      26        0.37          3k        40.0         0.0         0.2
      27        0.19          0k        40.0         0.0         0.0
      28        0.22          0k       120.0         0.0         0.0
      29        0.22          0k        40.0         0.0         0.0
      30        0.14          1k       120.0         0.0         0.0
      31        0.34          1k        40.0         0.0         0.0
      32        0.41          1k         0.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.00         13k        80.0         0.0         0.0
      35        0.22          0k         0.0         0.0         0.0
      36        0.28          0k       120.0         0.0         0.0
      37        0.04          1k         0.0         0.0         0.0
      38        0.22          1k         0.0         0.0         0.0
      39        0.20          0k        80.0         0.0         0.0
TIME 2024-02-08 13:55:03
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96        213k       280.0         0.6         0.2
       1        1.00        201k       360.0        50.9         0.0
       2        0.97        199k       120.0         0.3         0.0
       3        1.01        192k       320.0        84.3         0.0
       4        3.24      21432k      1320.0       660.7         0.0
       5        0.29          2k        40.0         0.5         0.0
       6        0.09          1k        80.0         0.0         0.0
       7        0.12          0k        40.0         0.0         0.0
       8        0.17          0k        40.0         0.0         0.0
       9        0.11          0k        40.0         0.1         0.0
      10        1.47          7k      1720.0         0.2         0.4
      11        0.11          0k         0.0         0.0         0.0
      12        0.09          0k         0.0         0.0         0.0
      13        0.14          0k         0.0         0.0         0.0
      14        0.23         16k        40.0         0.0         0.0
      15        0.23          1k        40.0         0.0         0.0
      16        1.06          3k        80.0         0.1         0.0
      17        0.83          8k       280.0         0.2         0.0
      18        0.14          0k        40.0         0.0         0.0
      19        0.23          1k         0.0         0.0         0.0
      20        0.28          0k        40.0         0.0         0.0
      21        0.29          0k       120.0         0.0         0.0
      22        0.18          0k         0.0         0.0         0.0
      23        0.32          0k         0.0         0.0         0.0
      24        0.31          0k        80.0         0.0         0.0
      25        0.12          1k        80.0         0.0         0.0
      26        0.39          2k        40.0         0.0         0.2
      27        0.33          1k        40.0         0.0         0.0
      28        0.21          0k       160.0         0.0         0.0
      29        0.33          3k       200.0         0.1         0.2
      30        0.04          1k       120.0         0.0         0.0
      31        0.38          1k        40.0         0.0         0.0
      32        1.09          8k       600.0         0.9         0.0
      33        0.28          0k         0.0         0.0         0.0
      34        0.00         13k        80.0         0.0         0.0
      35        0.18          0k         0.0         0.0         0.0
      36        0.15          0k       120.0         0.0         0.0
      37        0.04          1k         0.0         0.0         0.0
      38        0.25          0k         0.0         0.0         0.0
      39        1.03          5k       360.0         0.4         0.0
TIME 2024-02-08 13:55:04
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.96        224k       320.0         0.8         0.1
       1        1.00        194k       400.0         4.3         0.0
       2        0.98        201k        80.0         0.3         0.0
       3        1.01        195k       320.0        81.8         0.1
       4        3.16      21773k      1440.0       650.3         0.4
       5        0.25          1k        40.0         0.2         0.0
       6        0.11          1k         0.0         0.0         0.0
       7        0.18          0k        40.0         0.0         0.0
       8        0.20          0k        40.0         0.0         0.0
       9        0.20          0k        40.0         0.0         0.0
      10        1.48          6k      1920.0         0.1         0.4
      11        0.16          0k         0.0         0.0         0.0
      12        0.08          0k         0.0         0.0         0.0
      13        0.19          0k         0.0         0.0         0.0
      14        0.23         16k        40.0         0.0         0.0
      15        0.13          0k        40.0         0.0         0.0
      16        0.20          0k        80.0         0.0         0.0
      17        0.32          1k       280.0         0.0         0.0
      18        0.17          0k        40.0         0.0         0.0
      19        0.17          0k         0.0         0.0         0.0
      20        0.32          1k        40.0         0.0         0.0
      21        0.30          0k       120.0         0.0         0.0
      22        0.17          0k         0.0         0.0         0.0
      23        0.31          0k         0.0         0.0         0.0
      24        0.21          0k        80.0         0.3         0.0
      25        0.08          1k        80.0         0.0         0.0
      26        0.83         10k       720.0         0.5         1.4
      27        0.24          1k        80.0         0.0         0.0
      28        0.17          0k       120.0         0.0         0.0
      29        0.16          0k       160.0         0.0         0.0
      30        0.16          1k       120.0         0.0         0.0
      31        0.49          0k        40.0         0.0         0.0
      32        0.39          1k       600.0         0.0         0.0
      33        0.18          0k         0.0         0.0         0.0
      34        0.00         13k        80.0         0.0         0.0
      35        0.21          0k         0.0         0.0         0.0
      36        0.17          0k       120.0         0.0         0.0
      37        0.04          1k         0.0         0.0         0.0
      38        0.23          0k         0.0         0.0         0.0
      39        0.38          0k       360.0         0.0         0.0
TIME 2024-02-08 13:55:05
    CORE         IPC      MISSES     LLC[KB]   MBL[MB/s]   MBR[MB/s]
       0        0.97        215k       320.0         0.9         0.0
       1        1.01        204k       360.0        50.0         0.0
       2        0.97        208k        80.0         0.3         0.0
       3        1.01        190k       320.0        75.9         0.0
       4        3.36      21686k      1520.0       864.6         0.0
       5        0.26          1k        40.0         0.5         0.0
       6        0.09          1k         0.0         0.1         0.0
       7        0.10          0k        40.0         0.0         0.0
       8        0.14          0k        40.0         0.0         0.0
       9        0.14          0k        40.0         0.0         0.0
      10        1.47          5k      1920.0         0.2         0.4
      11        0.17          0k         0.0         0.0         0.0
      12        0.14          0k         0.0         0.0         0.0
      13        0.17          0k         0.0         0.0         0.0
      14        0.25         17k       120.0         0.0         0.1
      15        0.29          3k       120.0         0.1         0.0
      16        0.17          0k       120.0         0.0         0.0
      17        0.30          1k       320.0         0.0         0.0
      18        0.30          1k        80.0         0.0         0.0
      19        0.18          0k         0.0         0.0         0.0
      20        0.28          0k        40.0         0.0         0.0
