Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26;Column27;Column28;Column29;Column30;Column31;Column32;Column33;Column34;Column35;Column36;Column37;Column38;Column39;Column40;Column41;Column42;Column43;Column44;Column45;Column46;Column47;Column48;Column49;Column50;Column51;Column52;Column53;Column54;Column55;Column56;Column57;Column58;Column59;Column60;Column61;Column62;Column63;Column64;Column65;Column66;Column67;Column68;Column69;Column70;Column71;Column72;Column73;Column74;Column75;Column76;Column77;Column78;Column79;Column80;Column81;Column82;Column83;Column84;Column85;Column86;Column87;Column88;Column89;Column90;Column91;Column92;Column93;Column94;Column95;Column96;Column97;Column98;Column99;Column100;Column101;Column102;Column103;Column104;Column105;Column106;Column107;Column108;Column109;Column110;Column111;Column112;Column113;Column114;Column115;Column116;Column117;Column118;Column119;Column120;Column121;Column122;Column123;Column124;Column125;Column126;Column127;Column128;Column129;Column130;Column131;Column132;Column133;Column134;Column135;Column136;Column137;Column138;Column139;Column140;Column141;Column142;Column143;Column144;Column145;Column146;Column147;Column148;Column149;Column150;Column151;Column152;Column153
1510B-256;9972.626526965645;9870.314725119384;2477.8201265164644;0.49941074523396883;2.6715077989601386;0.19124783362218367;1.1854246100519927;0.09681109185441943;29.091906412478334;0.9985788561525131;0.3810051993067591;0.0;0.0011098786828422878;22580.866551126517;0.2166897746967071;1.2848873483535528;98.8890814558059;42.89428076256499;26014.321681109184;9748.297798960139;2597.373171577123;5.343188908145581;133.58135181975737;0.999688041594454;25.039029462738302;0.23006932409012132;1.7097920277296363;0.1324263431542461;1.2290814558058927;0.11863084922010401;10.043570190641248;0.9887521663778163;0.42336221837088384;6.585788561525131e-06;0.0008310225303292895;25232.65164644714;1.0017677642980936;0.008648180242634316;98.87521663778163;30.428076256499132;11959.275129982669;7002.968318890814;2597.373171577123;3.4204506065857885;85.5121663778163;0.4601906412478336;11.510935875216637;15.850034662045063;16.06781629116118;0.011542461005199307;68.07006932409013;0.0;100.0;0.0;0.0;0.0;0.0;10.961178509532061;13.827677642980937;0.02124783362218371;75.1892547660312;0.0;100.0;0.0;0.0;0.0;0.0;57.526221837088386;53.267469670710575;4.588648180242633;4.544956672443673;58848.364003466195;34390.55717504333;3.0;3.0;3.9158058925476604;3.3059272097053722;1.1865511265164643;1.188648180242634;0.0003119584055459272;10.588266897746967;1.0;0.13421143847487005;0.0;0.0010175043327556327;2957.0883882149046;99.75977469670711;0.24022530329289427;0.0;0.0;0.0;44.52512998266898;10170.621265164646;3077.4038128249567;2597.373171577123;6.609688041594454;165.24585788561527;7.831577123050261;195.786863084922;;1.0;1.0;3.0;807808.6256499133;807808.6239168111;232207634.23570192;232207609.8492201;232207609.90641248;0.0;0.0;0.0;0.0;528.7157712305026;0.0;304540.2842287695;0.0;0.0;0.0;0.0;2.2742397600403324e+16;12865580.291161178;2.97153669544225e+16;3.004318529780286e+16;5224604855576568.0;3182626.45407279;2499614871555092.0;1.9471043711376764e+16;1.1459982934739734e+16;3.020709446795469e+16;2.4620523526575292e+16;8349973.705372617;2588399008584641.0;2424489834197904.0;45.715233968804164;606.350225303293;171.0136568457539;679.8528596187175;216.72922010398617;1286.2035008665512;95219.39341421144;1502.9324436741767;503.3778856152514;6.123448873483536;499.3298440207971;2.7391854419410744;1002.7079202772964;8.862911611785094;54633.648180242635;1011.5706585788562;1219.43705372617;1295.0665684575388;2514.5032755632583
1510B-4096;9955.893248932327;2570.546383452905;14960.59114089347;0.5723195876288659;2.9468900343642614;0.19340206185567005;1.1782817869415807;0.089553264604811;10.817508591065293;0.9942268041237116;0.8192611683848798;0.0;0.00038573883161512035;20037.938144329895;0.7739003436426118;0.758316151202749;98.80927835051547;41.09450171821306;29711.36603092784;10110.956323024055;2597.563951890034;5.894123711340207;147.34649484536084;1.1436254295532646;28.595532646048106;0.22963917525773203;1.6267182130584192;0.1423367697594502;1.225343642611684;0.10096219931271479;9.962491408934708;0.992577319587629;0.40573883161512025;3.951890034364261e-06;0.0008302405498281789;23982.542955326462;0.9931958762886599;0.006013745704467354;98.91065292096219;30.056701030927837;11873.372989690723;7319.174295532647;2597.563951890034;3.2541752577319585;81.3477147766323;0.45848797250859114;11.427646048109967;16.48529209621993;16.03709621993127;0.00879725085910653;67.4683676975945;0.0;100.0;0.0;0.0;0.0;0.0;11.510446735395188;13.773264604810999;0.018006872852233676;74.69800687285225;0.0;100.0;0.0;0.0;0.0;0.0;58.66563573883162;53.50762886597938;4.497319587628866;4.533092783505154;21414.383608247423;24556.736666666664;3.000017182130584;3.000017182130584;4.453883161512027;3.7630240549828176;1.18520618556701;1.187972508591065;0.00032646048109965636;3.019742268041237;1.0;0.13501718213058422;0.0;0.0002970790378006873;604.192439862543;99.73790378006872;0.2620962199312715;0.0;0.0;0.0;42.49312714776632;11568.971958762886;3074.1502233676974;2597.563951890034;7.526391752577319;188.1592611683849;8.907525773195877;222.68962199312713;;1.0;1.0;3.0;390506.1975945017;390506.3402061856;113670308.685567;113670308.52061856;113670308.57560137;0.0;0.0;0.0;0.0;515.5910652920962;0.0;299558.4089347079;0.0;0.0;0.0;0.0;5396080.065292096;800540.5670103093;705640.6288659794;7995857.501718213;8940770.206185566;189.4570446735395;102048.38144329897;20119064.52920962;62311.52233676976;3338490.491408935;6240762.24742268;7.1924398625429555;12891.041237113403;75700.9587628866;159.4950171821306;270.5728694158076;616.6865120274914;487.7587628865979;776.1810824742269;758.3315463917526;107223.1941580756;1534.5129209621994;499.32269759450173;5.6976288659793815;495.01453608247425;2.321924398625429;994.337817869416;8.019570446735393;54848.455326460484;1002.3571305841924;1770.518711340206;766.3511855670104;2536.869759450172
1510B-512;9968.445599974484;3985.955486134424;10036.524324232081;0.5581911262798636;2.9265870307167234;0.19269624573378838;1.1821672354948805;0.09401023890784983;15.03651877133106;0.9964846416382254;0.7633276450511944;0.0;0.0005093856655290103;20675.494880546074;0.7090955631399317;0.9786006825938567;98.86518771331058;42.84982935153584;29104.583515358365;9969.594641638225;2597.438327645051;5.852679180887372;146.319590443686;1.1210750853242322;28.012764505119453;0.2296245733788396;1.6556655290102387;0.14172354948805466;1.2260580204778158;0.1023037542662116;10.025767918088738;0.9927986348122867;0.40486348122866894;4.4368600682593854e-06;0.0008317406143344711;23866.348122866893;0.9973208191126279;0.006313993174061434;98.90273037542661;31.5580204778157;11871.496126279864;7189.1028327645045;2597.438327645051;3.3111945392491466;82.78064846416382;0.4583105802047782;11.426058020477816;16.236911262798632;16.03957337883959;0.01733788395904437;67.70556313993175;0.0;100.0;0.0;0.0;0.0;0.0;11.28254266211604;13.769505119453925;0.02017064846416382;74.92735494880546;0.0;100.0;0.0;0.0;0.0;0.0;58.12627986348123;53.30549488054608;4.5670819112627985;4.518327645051194;11674.476450511946;12947.95076791809;3.0;3.0;4.350426621160409;3.6737713310580213;1.1860068259385663;1.1880204778156993;0.0002901023890784983;4.272627986348123;1.0;0.14993174061433445;0.0;0.0003977815699658704;760.0682593856656;99.74882252559726;0.25117747440273036;0.0;0.0;0.0;44.467576791808874;11299.603549488054;3075.6104607508532;2597.438327645051;7.347713310580205;183.69278156996586;8.700563139931742;217.514590443686;;1.0;1.0;3.0;547462.5238907849;547462.9163822526;159712609.93686005;159712609.79863483;159712609.82423207;0.0;0.0;0.0;0.0;68.96757679180887;0.0;40346.03242320819;0.0;0.0;0.0;0.0;8351848.863481228;1134354.3720136518;681934.1467576792;11004350.549488055;12489948.699658703;149.6518771331058;158208.88737201365;20160620.873720136;62348.0204778157;3334162.6416382254;6309221.5324232085;9.341296928327646;12898.587030716724;75803.81228668943;142.00295221843004;387.4587372013652;568.0206313993174;592.2913139931741;710.0239078498294;979.7499488054607;106482.86177474403;1689.7737201365187;497.98986348122855;2.4103924914675767;500.63697952218433;5.75320819112628;998.6271843003414;8.164078498293515;54630.9180887372;1006.7911092150172;1708.650938566553;987.9139931740614;2696.564829351536
256B-1024;9912.835258860421;9760.029789258033;625.6803363309352;0.40093525179856115;2.1289928057553955;0.19188848920863305;1.1859892086330932;0.0925539568345324;83.79742805755394;0.9996762589928057;0.45143884892086333;0.0;0.00402320143884892;17350.93525179856;0.570701438848921;0.7862410071942446;98.80755395683454;44.46582733812949;20833.162140287775;9799.505971223021;2597.403615107914;4.258345323741008;106.45794964028777;0.8020863309352518;20.051960431654674;0.199910071942446;1.4906654676258992;0.13264388489208634;1.2291187050359713;0.1016546762589928;33.25892086330935;0.9982553956834532;0.42053956834532374;6.115107913669065e-06;0.0031696043165467627;23445.251798561152;0.4974640287769785;0.0060431654676258995;98.77877697841727;32.134892086330936;10465.440917266185;7036.374550359712;2597.403615107914;2.9809712230215824;74.52124100719423;0.40012589928057546;10.072985611510791;15.934928057553956;16.000791366906473;0.010341726618705036;68.05361510791367;0.0;100.0;0.0;0.0;0.0;0.0;11.014586330935252;13.762607913669063;0.016205035971223025;75.20611510791367;0.0;100.0;0.0;0.0;0.0;0.0;56.5471582733813;52.98091726618705;4.586007194244604;4.547895683453238;6660.349496402879;6220.755251798561;3.0;3.0;3.1464388489208632;2.654406474820144;1.1866906474820142;1.1884712230215826;0.000341726618705036;18.779514388489208;1.0;0.08697841726618703;0.0;0.0023;455.75539568345323;99.78519784172661;0.21469424460431652;0.0;0.00010791366906474819;0.0;46.131294964028775;8172.648723021582;3078.6395143884893;2597.403615107914;5.309226618705036;132.73176258992805;6.292985611510791;157.32325539568347;;1.0;0.9982014388489209;2.9946043165467624;4439699.356115108;4439700.120503597;1225050247.3956835;1225050244.3309352;1225050244.6582735;0.0;0.0;0.0;0.0;137.9046762589928;0.0;76399.19064748201;0.0;0.0;0.0;0.0;21610812.118705034;6552814.089928058;690890.3561151079;57822584.13309353;14230584.834532375;159.74100719424462;888067.7158273382;22371983.5323741;346636.3237410072;3325719.8165467624;27040236.320143886;3.776978417266187;71354.8273381295;398212.3237410072;129.2146582733813;307.0838309352518;442.22426258992806;479.84455035971223;571.4388489208633;786.928381294964;52498.375899280574;1358.3670143884892;246.99196043165466;2.24181654676259;251.00947841726617;5.579712230215827;498.0016726618705;7.821546762589928;52638.92985611511;505.8224460431654;1069.4401798561148;794.7496223021583;1864.1896043165468
256B-256;9919.7498332687;9781.762372306504;479.37999828473414;0.4051286449399657;2.1527787307032584;0.1915437392795883;1.1869125214408232;0.09910806174957118;75.4385077186964;0.9992967409948541;0.42;0.0;0.0035921097770154372;17398.76500857633;0.5543053173241852;0.747221269296741;98.80102915951973;42.84734133790737;21022.400874785595;9778.600377358489;2597.4115780445973;4.30548885077187;107.63939965694684;0.8092967409948542;20.234065180102913;0.19989708404802742;1.4939622641509431;0.13253859348198974;1.2332933104631219;0.0991080617495712;33.07516295025729;0.9981989708404804;0.4108233276157805;5.48885077186964e-06;0.003156775300171526;22805.831903945113;0.5018696397941681;0.0056603773584905665;98.75471698113208;31.986277873070325;10430.331835334478;6994.42998284734;2597.4115780445973;2.988181818181818;74.7064665523156;0.39989708404802743;10.039005145797598;15.89106346483705;15.882298456260719;0.008490566037735849;68.21763293310462;0.0;100.0;0.0;0.0;0.0;0.0;10.941012006861065;13.777015437392796;0.012126929674099484;75.2691423670669;0.0;100.0;0.0;0.0;0.0;0.0;56.59301886792452;52.870343053173244;4.569639794168096;4.5540308747855915;293761.5605660378;8696.664288164666;3.0;3.0;3.1627958833619214;2.6673584905660372;1.1877358490566037;1.188559176672384;0.0003259005145797599;19.759982847341337;1.0;0.1069468267581475;0.0;0.0024118353344768436;469.09090909090907;99.78857632933104;0.2113379073756432;0.0;0.00010291595197255574;0.0;44.36535162950257;8214.906003430531;3079.9591252144082;2597.4115780445973;5.334459691252143;133.36078902229846;6.325420240137221;158.13648370497427;;1.0;1.0;3.0;4459671.915951973;4459672.468267581;1294220585.7084048;1294220582.5866208;1294220582.9262435;0.0;0.0;0.0;0.0;2104.1132075471696;0.0;1224593.8867924528;0.0;0.0;0.0;0.0;21770350.79245283;6812840.075471698;656178.5591766724;49287028.02401372;14146580.79245283;143.21783876500857;943249.0874785592;22310326.229845624;345773.20068610634;3134659.962264151;26983205.550600342;3.169811320754717;71157.3653516295;397261.04631217837;125.37730703259005;289.50588336192106;429.4331046312178;458.4446483704974;554.8105317324186;747.9509262435678;52489.27272727273;1302.7613550600342;250.6140823327616;4.554219554030875;251.8130703259005;3.2803602058319044;502.4269468267582;7.834682675814751;52583.730703259;510.2614408233277;1057.2374957118354;755.7856260720412;1813.022881646655
256B-4096;9909.510024636706;9660.573868217365;895.0075565068494;0.3983390410958904;2.114315068493151;0.1915753424657534;1.1866780821917806;0.08691780821917809;85.40176369863013;0.9996917808219179;0.4348287671232878;0.0;0.004132020547945206;16248.013698630137;0.5325171232876712;0.6589726027397261;98.7722602739726;42.56335616438356;20726.43546232877;9812.80537671233;2597.4186815068488;4.228630136986301;105.71323630136986;0.7982705479452056;19.94900684931507;0.19996575342465753;1.487654109589041;0.133013698630137;1.227482876712329;0.10214041095890412;33.23873287671233;0.9981849315068494;0.4208047945205479;7.1917808219178094e-06;0.003155993150684931;23216.64383561644;0.4967294520547946;0.006232876712328767;98.76883561643835;30.851027397260275;10484.144503424659;7058.272431506849;2597.4186815068488;2.975873287671233;74.39577054794522;0.4012842465753424;10.090993150684932;15.9498801369863;15.821780821917809;0.009811643835616437;68.21833904109589;0.0;100.0;0.0;0.0;0.0;0.0;11.051592465753425;13.725804794520549;0.013339041095890413;75.2086815068493;0.0;100.0;0.0;0.0;0.0;0.0;56.60340753424657;53.05085616438355;4.545650684931506;4.543167808219178;19798.073681506852;22873.91068493151;3.0;3.0;3.1720205479452055;2.6746746575342466;1.187739726027397;1.1887499999999998;0.00029109589041095894;18.560068493150684;1.0;0.07666095890410958;0.0;0.0022640410958904107;402.1917808219178;99.79107876712328;0.20868150684931505;0.0;0.000273972602739726;0.0;44.75171232876713;8238.695924657533;3080.299845890411;2597.4186815068488;5.3493150684931505;133.73494863013698;6.343835616438357;158.59371575342465;;1.0;1.0;3.0;4389610.1147260275;4389610.428082191;1259558909.2517123;1259558906.57363;1259558906.92637;0.0;0.0;0.0;0.0;2564.696917808219;0.0;1495218.3030821919;0.0;0.0;0.0;0.0;21658228.65068493;6618880.9965753425;677247.0273972603;59761521.70205479;13872534.339041095;194.96917808219177;881417.3698630137;22257438.0;344787.0376712329;3287947.3938356163;26889961.815068495;3.0924657534246576;70965.66438356164;396071.7705479452;115.12883561643834;244.06049657534248;417.86844178082197;415.477602739726;532.9970890410958;659.5379623287671;2133209285.1643836;1192.5351712328768;247.61878424657533;2.35652397260274;249.3867979452055;5.685256849315069;497.0052226027398;8.041866438356164;2133209167.2243152;505.0474315068493;1030.0029280821918;667.5799143835616;1697.5823801369863
256B-512;9923.514937132382;9908.925043788424;205.6383165467626;0.3600359712230215;1.9281115107913664;0.18859712230215825;1.1882374100719422;0.09805755395683452;118.01579136690647;0.9997661870503599;0.3515287769784173;0.0;0.006319604316546762;17074.604316546764;0.04332733812949641;0.6830575539568344;98.75719424460432;43.014388489208635;18699.31974820144;9705.960143884891;2597.3221043165468;3.856061151079137;96.39706834532373;0.7200179856115106;17.998525179856117;0.20050359712230215;1.518884892086331;0.13183453237410073;1.2342805755395683;0.10426258992805758;32.67428057553957;0.998111510791367;0.40983812949640286;6.294964028776979e-06;0.0031161870503597115;24099.856115107912;0.48343525179856106;0.006258992805755396;98.73381294964028;29.471223021582734;10548.248381294963;6955.597877697842;2597.3221043165468;3.03658273381295;75.91071942446044;0.40771582733812956;10.153075539568345;15.760773381294964;15.783255395683453;0.00906474820143885;68.44660071942445;0.0;100.0;0.0;0.0;0.0;0.0;10.871241007194245;13.698525179856114;0.013615107913669065;75.41611510791367;0.0;100.0;0.0;0.0;0.0;0.0;57.30464028776978;53.123938848920865;4.416348920863309;4.538147482014389;9648.43070143885;7312.994586330936;3.0;3.0;2.2518525179856117;1.8981115107913666;1.1885611510791365;1.1890827338129495;0.003075539568345324;34.71983812949641;1.0;0.15834532374100718;0.0;0.005937230215827338;2680.071942446043;99.80267985611512;0.19719424460431653;0.0;0.00010791366906474819;0.0;45.09172661870504;5849.371133093525;3082.0163129496405;2597.3221043165468;3.7959712230215827;94.89758992805756;4.504208633093525;112.60356115107913;;0.9982014388489209;0.9982014388489209;2.9946043165467624;4414866.96942446;4414865.692446043;1221868951.5197842;1221868946.8866906;1221868947.4766188;0.0;0.0;0.0;0.0;143.431654676259;0.0;79461.13669064749;0.0;0.0;0.0;0.0;26107555.18705036;5637723.0;735958.6978417266;86340148.79856116;17754180.197841726;128.76978417266187;2063076.107913669;22071768.06115108;341990.6151079137;3300137.81294964;26594239.100719426;3.9280575539568345;70379.61151079136;394345.6798561151;7.78296762589928;334.5008633093525;35.05505395683453;349.3629856115108;42.83785971223021;683.8637589928057;104888.37050359712;726.7012410071943;243.98372302158276;5.742535971223021;240.11336330935256;2.36636690647482;484.0971402877698;8.10910071942446;52605.847122302155;492.2061151079136;526.9345143884891;691.9726978417265;1218.9074100719424
512B-1024;9934.253019196643;9875.284154321136;554.5714280639432;0.401278863232682;2.136269982238011;0.19156305506216692;1.1861101243339252;0.09198934280639433;60.47687388987566;0.9990586145648314;0.47344582593250434;0.0;0.0028840142095914742;17814.777975133216;0.40111900532859684;1.0774955595026643;98.87921847246892;42.99467140319716;20885.859644760214;9784.832255772646;2597.379218472469;4.272664298401422;106.81593250444048;0.8036412078152753;20.10271758436945;0.2196802841918295;1.6129662522202488;0.13253996447602132;1.2285968028419183;0.10575488454706929;19.539396092362345;0.9969094138543517;0.4116341030195382;6.039076376554175e-06;0.001730905861456483;23523.339253996448;0.633765541740675;0.006216696269982238;98.80461811722913;27.767317939609235;11315.338738898756;7029.187460035524;2597.379218472469;3.224884547069272;80.62213143872113;0.4374245115452931;10.891101243339254;15.907833037300179;15.95710479573712;0.009200710479573711;68.12536412078153;0.0;100.0;0.0;0.0;0.0;0.0;11.003285968028418;13.779982238010657;0.019129662522202485;75.19714031971581;0.0;100.0;0.0;0.0;0.0;0.0;56.66126110124333;53.631474245115456;4.58367673179396;4.574476021314387;22460.453410301958;85886.58019538189;3.0;3.0;3.275630550621669;2.763090586145648;1.187140319715808;1.1884014209591471;0.0003019538188277087;17.249147424511545;1.0;0.16817051509769093;0.0;0.0020371225577264654;2595.8081705150976;99.79090586145648;0.20909413854351686;0.0;0.0;0.0;44.64120781527531;8507.966376554175;3079.227140319716;2597.379218472469;5.526163410301954;138.15458259325044;6.551278863232682;163.77989342806396;;1.0;1.0;3.0;2323151.0941385436;2323151.0355239785;652242336.1190053;652242334.8063943;649919133.4689165;0.0;0.0;0.0;0.0;149.93783303730018;0.0;84115.1243339254;0.0;0.0;0.0;0.0;22574616.802841917;5123380.095914743;681393.4777975134;44491637.14387211;16349993.374777975;152.83126110124334;1115611.0124333925;20960493.6660746;180215.80817051508;3379072.326820604;14807558.792184725;9.22557726465364;37145.40674955595;218867.76909413855;92.59264653641209;474.32648312611013;308.9061101243339;604.4341207815276;401.4991474245116;1078.7607460035524;52475.01953818828;1480.2598579040853;317.27124333925406;2.4659325044404974;317.02865008880997;5.790746003552398;634.2998579040852;8.256767317939609;52784.616341030196;642.5567317939609;1035.7989342806395;1087.0177087033746;2122.816767317939
512B-256;9942.72626668225;9876.187750436497;3051.184297435898;0.4012136752136752;2.154444444444444;0.1904957264957265;1.1865128205128204;0.09020512820512823;59.00261538461538;0.9990085470085471;0.4024102564102564;0.0;0.0028001709401709405;19534.290598290598;0.32697435897435895;1.1144957264957265;98.8991452991453;43.5025641025641;20954.89818803419;9732.993418803419;2597.357606837607;4.308888888888889;107.72138461538461;0.8077264957264958;20.169452991452992;0.21962393162393165;1.6192991452991454;0.1322735042735043;1.2333675213675213;0.10256410256410257;19.612735042735043;0.996940170940171;0.42138461538461536;6.324786324786325e-06;0.0017307692307692306;24373.128205128207;0.6258632478632479;0.0061709401709401715;98.81025641025641;30.157264957264957;11286.653965811965;6977.761521367522;2597.357606837607;3.2391452991452994;80.9811452991453;0.43586324786324787;10.863504273504274;15.815333333333331;15.931247863247862;0.00894017094017094;68.24340170940171;0.0;100.0;0.0;0.0;0.0;0.0;10.91403418803419;13.787076923076922;0.017811965811965817;75.28063247863247;0.0;100.0;0.0;0.0;0.0;0.0;56.48815384615384;53.156;4.583025641025641;4.585709401709401;9721.351316239316;44530.5755897436;3.0;3.0;3.2591452991452985;2.748700854700855;1.1874188034188031;1.1887692307692306;0.00032478632478632476;19.42473504273504;1.0;0.1594017094017094;0.0;0.0022885470085470087;3451.6923076923076;99.79552136752135;0.2044786324786325;0.0;0.0;0.0;45.47692307692308;8465.731658119657;3080.068358974359;2597.357606837607;5.497162393162394;137.43010256410255;6.518700854700855;162.96818803418805;;1.0;1.0;3.0;2328404.902564103;2328404.3572649574;679422978.408547;679422976.7094017;679422977.0735043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22742722.32136752;5329618.741880341;632540.0068376069;43622256.89230769;16293635.45982906;152.22905982905982;1245555.3743589744;20910149.93846154;179723.69572649573;3333198.8068376067;14665952.526495727;5.528205128205128;37043.35384615385;218264.88205128204;78.44374358974359;503.4337435897436;249.39784615384613;612.3607350427351;327.8412478632479;1115.7944786324786;52461.02564102564;1443.6358461538462;313.5619316239316;2.4119316239316237;313.035264957265;5.772871794871795;626.5974017094018;8.184871794871796;52875.54188034188;634.7820854700855;954.43852991453;1123.979452991453;2078.418017094017
512B-4096;9907.170261860905;6894.765582348399;6608.103851851851;0.4949029982363316;2.5818165784832448;0.1932627865961199;1.185044091710758;0.09948853615520284;38.066860670194;0.9985714285714287;0.6225220458553792;0.0;0.0015;16621.30511463845;0.6673192239858906;0.8383950617283951;98.80070546737214;42.1005291005291;25692.05902998236;9982.84520282187;2597.499647266314;5.1633686067019395;129.0893298059965;0.9888536155202823;24.727707231040565;0.2186772486772487;1.5637566137566135;0.14128747795414465;1.2254320987654324;0.10299823633156968;19.851746031746032;0.9968959435626102;0.41072310405643747;5.291005291005291e-06;0.0017499118165784833;23292.980599647268;0.6269488536155203;0.006507936507936508;98.82010582010582;30.705467372134038;11221.73068783069;7207.764761904762;2597.499647266314;3.1273721340388008;78.18239858906526;0.4293827160493828;10.800670194003526;16.250599647266313;15.910687830687833;0.0062433862433862435;67.83183421516755;0.0;100.0;0.0;0.0;0.0;0.0;11.316613756613757;13.819682539682539;0.014691358024691358;74.84827160493828;0.0;100.0;0.0;0.0;0.0;0.0;57.61934744268077;53.292416225749555;4.568888888888889;4.584991181657848;15697.469029982365;15775.512380952383;3.000017636684303;3.0;3.9947442680776013;3.3710405643738977;1.1869135802469135;1.1882186948853612;0.00033509700176366844;9.026807760141095;1.0;0.09239858906525572;0.0;0.0008821869488536157;583.3509700176367;99.77564373897707;0.2243562610229277;0.0;0.0;0.0;44.026455026455025;10376.467901234568;3077.94455026455;2597.499647266314;6.742275132275132;168.55768959435625;7.989523809523809;199.74045855379188;;1.0;1.0;3.0;1856224.052910053;1856223.91005291;527850728.2010582;527850727.1181658;525994476.48500884;0.0;0.0;0.0;0.0;44.87301587301587;0.0;25353.25396825397;0.0;0.0;0.0;0.0;14438630.962962963;2369384.24691358;693834.1975308642;27018217.061728396;13726271.654320987;213.08641975308643;408547.4074074074;20915556.222222224;179865.23456790124;3557820.1975308643;14931025.777777778;3.9753086419753085;37072.246913580246;218235.40740740742;142.31932980599646;320.82405643738974;525.5123456790124;518.2562962962962;667.831975308642;839.0806172839506;105524.71428571429;1506.912204585538;313.0735802469136;2.348412698412699;314.62982363315695;5.69721340388007;627.7034215167548;8.045608465608465;52826.56261022927;635.7492063492064;1295.5351499118165;847.1261375661375;2142.6613932980604
f512B-512;9925.406229510994;9847.362156587484;520.5265188509874;0.402064631956912;2.130592459605027;0.19339317773788148;1.1867863554757627;0.10179533213644525;59.53267504488331;0.9990305206463196;0.48737881508079;0.0;0.002835547576301616;18139.245960502692;0.4122262118491921;1.0982764811490127;98.8330341113106;43.68581687612208;20998.85035906643;9886.376463195691;2597.399263913824;4.261651705565529;106.53461400359066;0.8098922800718135;20.21159784560144;0.2191202872531418;1.5909156193895868;0.13405745062836627;1.2274326750448834;0.1009874326750449;19.60315978456014;0.9970736086175943;0.4192639138240574;4.66786355475763e-06;0.0017364452423698385;24002.513464991025;0.6221903052064632;0.006104129263913824;98.7773788150808;30.247755834829444;11262.450215439856;7114.044057450628;2597.399263913824;3.1827109515260323;79.56861759425495;0.43531418312387793;10.84;16.08181328545781;15.925601436265712;0.012315978456014363;67.98007181328545;0.0;100.0;0.0;0.0;0.0;0.0;11.151220825852782;13.815403949730701;0.01836624775583483;75.01486535008976;0.0;100.0;0.0;0.0;0.0;0.0;56.63456014362657;53.25755834829443;4.590987432675045;4.584847396768403;153092.8151346499;9696.447360861759;3.0;3.0;3.306409335727109;2.788617594254937;1.1878994614003588;1.188420107719928;0.0003590664272890485;16.81394973070018;1.0;0.16635547576301615;0.0;0.001966965888689408;2373.6445242369837;99.79588868940753;0.20407540394973067;0.0;1.7953321364452423e-05;0.0;45.34649910233393;8588.633213644523;3079.629479353681;2597.399263913824;5.577773788150807;139.44569120287252;6.613447037701975;165.3313644524237;;1.0;1.0;3.0;2317295.800718133;2317295.8509874325;643637492.6840216;641320146.1651706;641320146.427289;0.0;0.0;0.0;0.0;199.12208258527826;0.0;110512.75583482944;0.0;0.0;0.0;0.0;22479841.723518852;5057084.272890485;703850.7037701975;43743975.90305206;16324450.563734291;141.4326750448833;1073595.2280071813;20956152.32675045;180103.18850987434;3347381.551166966;14739350.506283663;6.861759425493716;37113.17055655296;218323.41472172353;90.8929263913824;480.1983842010772;321.6295691202872;619.3364811490127;412.52242369838416;1099.5348114901255;105059.85996409335;1512.0573967684022;315.39807899461397;5.599820466786356;307.3720287253142;2.2166068222621185;622.769802513465;7.816535008976659;52809.99640933573;630.5864631956913;1035.2926750448833;1107.3514003590665;2142.644039497307
