,input_rate,output_rate,latency,bridge-pcm_new_System-Date,bridge-pcm_new_System-Time,bridge-pcm_new_Socket 0-EXEC,bridge-pcm_new_Socket 0-IPC,bridge-pcm_new_Socket 0-FREQ,bridge-pcm_new_Socket 0-AFREQ,bridge-pcm_new_Socket 0-L3MISS,bridge-pcm_new_Socket 0-L2MISS,bridge-pcm_new_Socket 0-L3HIT,bridge-pcm_new_Socket 0-L2HIT,bridge-pcm_new_Socket 0-L3MPI,bridge-pcm_new_Socket 0-L2MPI,bridge-pcm_new_Socket 0-L3OCC,bridge-pcm_new_Socket 0-READ,bridge-pcm_new_Socket 0-WRITE,bridge-pcm_new_Socket 0-LOCAL,bridge-pcm_new_Socket 0-TEMP,bridge-pcm_new_Socket 0-INST,bridge-pcm_new_Socket 0-ACYC,bridge-pcm_new_Socket 0-TIME(ticks),bridge-pcm_new_Socket 0-PhysIPC,bridge-pcm_new_Socket 0-PhysIPC%,bridge-pcm_new_Socket 0-INSTnom,bridge-pcm_new_Socket 0-INSTnom%,bridge-pcm_new_Socket 1-EXEC,bridge-pcm_new_Socket 1-IPC,bridge-pcm_new_Socket 1-FREQ,bridge-pcm_new_Socket 1-AFREQ,bridge-pcm_new_Socket 1-L3MISS,bridge-pcm_new_Socket 1-L2MISS,bridge-pcm_new_Socket 1-L3HIT,bridge-pcm_new_Socket 1-L2HIT,bridge-pcm_new_Socket 1-L3MPI,bridge-pcm_new_Socket 1-L2MPI,bridge-pcm_new_Socket 1-L3OCC,bridge-pcm_new_Socket 1-READ,bridge-pcm_new_Socket 1-WRITE,bridge-pcm_new_Socket 1-LOCAL,bridge-pcm_new_Socket 1-TEMP,bridge-pcm_new_Socket 1-INST,bridge-pcm_new_Socket 1-ACYC,bridge-pcm_new_Socket 1-TIME(ticks),bridge-pcm_new_Socket 1-PhysIPC,bridge-pcm_new_Socket 1-PhysIPC%,bridge-pcm_new_Socket 1-INSTnom,bridge-pcm_new_Socket 1-INSTnom%,bridge-pcm_new_SKT0 Core C-State-C0res%,bridge-pcm_new_SKT0 Core C-State-C1res%,bridge-pcm_new_SKT0 Core C-State-C3res%,bridge-pcm_new_SKT0 Core C-State-C6res%,bridge-pcm_new_SKT0 Core C-State-C7res%,bridge-pcm_new_SKT0 Package C-State-C0res%,bridge-pcm_new_SKT0 Package C-State-C2res%,bridge-pcm_new_SKT0 Package C-State-C3res%,bridge-pcm_new_SKT0 Package C-State-C6res%,bridge-pcm_new_SKT0 Package C-State-C7res%,bridge-pcm_new_SKT1 Core C-State-C0res%,bridge-pcm_new_SKT1 Core C-State-C1res%,bridge-pcm_new_SKT1 Core C-State-C3res%,bridge-pcm_new_SKT1 Core C-State-C6res%,bridge-pcm_new_SKT1 Core C-State-C7res%,bridge-pcm_new_SKT1 Package C-State-C0res%,bridge-pcm_new_SKT1 Package C-State-C2res%,bridge-pcm_new_SKT1 Package C-State-C3res%,bridge-pcm_new_SKT1 Package C-State-C6res%,bridge-pcm_new_SKT1 Package C-State-C7res%,bridge-pcm_new_Proc Energy (Joules)-SKT0,bridge-pcm_new_Proc Energy (Joules)-SKT1,bridge-pcm_new_DRAM Energy (Joules)-SKT0,bridge-pcm_new_DRAM Energy (Joules)-SKT1,bridge-pcm_new_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_new_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_new_UncFREQ (Ghz)-SKT0,bridge-pcm_new_UncFREQ (Ghz)-SKT1,bridge-pcm_new_Core4 (Socket 0)-EXEC,bridge-pcm_new_Core4 (Socket 0)-IPC,bridge-pcm_new_Core4 (Socket 0)-FREQ,bridge-pcm_new_Core4 (Socket 0)-AFREQ,bridge-pcm_new_Core4 (Socket 0)-L3MISS,bridge-pcm_new_Core4 (Socket 0)-L2MISS,bridge-pcm_new_Core4 (Socket 0)-L3HIT,bridge-pcm_new_Core4 (Socket 0)-L2HIT,bridge-pcm_new_Core4 (Socket 0)-L3MPI,bridge-pcm_new_Core4 (Socket 0)-L2MPI,bridge-pcm_new_Core4 (Socket 0)-L3OCC,bridge-pcm_new_Core4 (Socket 0)-C0res%,bridge-pcm_new_Core4 (Socket 0)-C1res%,bridge-pcm_new_Core4 (Socket 0)-C3res%,bridge-pcm_new_Core4 (Socket 0)-C6res%,bridge-pcm_new_Core4 (Socket 0)-C7res%,bridge-pcm_new_Core4 (Socket 0)-TEMP,bridge-pcm_new_Core4 (Socket 0)-INST,bridge-pcm_new_Core4 (Socket 0)-ACYC,bridge-pcm_new_Core4 (Socket 0)-TIME(ticks),bridge-pcm_new_Core4 (Socket 0)-PhysIPC,bridge-pcm_new_Core4 (Socket 0)-PhysIPC%,bridge-pcm_new_Core4 (Socket 0)-INSTnom,bridge-pcm_new_Core4 (Socket 0)-INSTnom%,bridge-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_,pcm-memory_new_SKT0,pcm-memory_new_SKT1,pcm-memory_new_System
0,2308.7397164638,285.95849158671,8.532,2023-09-20,21:52:09.617,0.55,2.87,0.19,1.18,0.26,25.49,0.99,0.55,0.0,0.0009,9720.0,0.12,0.61,99.0,50.0,28453.83,9900.7,2600.6,5.75,143.7,1.09,27.35,0.23,1.71,0.13,1.23,0.21,8.18,0.97,0.45,0.0,0.0007,19680.0,0.52,0.02,98.0,47.0,11850.49,6917.21,2600.6,3.43,85.66,0.46,11.39,16.12,16.73,0.0,67.15,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.88,0.01,75.31,0.0,100.0,0.0,0.0,0.0,0.0,57.47,50.88,4.34,4.4,1015775.91,1022549.7,3.0,3.0,4.02,3.4,1.18,1.18,0.0,8.38,1.0,0.07,0.0,0.0008,480.0,99.76,0.24,0.0,0.0,0.0,53.0,10464.08,3073.96,2600.6,6.81,170.2,8.05,201.19,,10868256.0,1207206.0,260274.0,26250714.0,9689092.0,0.0,608832.0,9927246.0,46886.0,2798586.0,6440196.0,0.0,9674.0,56532.0,Date,Ch0Read,Ch0Read,Read
1,1389.3112797911,1502.0211747278,14.646,2023-09-20,21:52:10.621,0.53,2.65,0.2,1.18,0.62,27.2,0.98,0.55,0.0,0.001,15040.0,0.18,0.66,98.0,51.0,27658.47,10433.36,2597.75,5.3,132.55,1.06,26.6,0.23,1.57,0.15,1.21,0.61,11.76,0.95,0.44,0.0,0.001,24560.0,0.59,0.04,95.0,48.0,12136.33,7713.79,2597.75,3.15,78.67,0.47,11.67,17.08,17.37,0.03,65.53,0.0,100.0,0.0,0.0,0.0,0.0,12.24,15.5,0.07,72.19,0.0,100.0,0.0,0.0,0.0,0.0,57.73,51.78,4.37,4.43,0.03,0.1,3.0,3.0,3.94,3.35,1.18,1.18,0.01,8.26,1.0,0.08,0.0,0.0008,600.0,99.54,0.46,0.0,0.0,0.0,53.0,10247.79,3059.02,2597.75,6.7,167.5,7.89,197.21,,10876824.0,1206562.0,226590.0,26279974.0,9689778.0,0.0,489398.0,9924040.0,46858.0,3085348.0,4866750.0,0.0,9660.0,54936.0,2023-09-20,24.25,276.15,675.37
2,4272.2551246569,4521.0563814437,10.112,2023-09-20,21:52:11.617,0.54,2.85,0.19,1.18,0.28,25.82,0.99,0.55,0.0,0.0009,14400.0,0.14,0.64,99.0,49.0,28161.92,9891.82,2596.09,5.69,142.35,1.09,27.14,0.23,1.7,0.14,1.23,0.17,8.21,0.98,0.37,0.0,0.0007,24040.0,0.54,0.01,98.0,47.0,11949.17,7042.93,2596.09,3.39,84.83,0.46,11.52,16.11,15.75,0.0,68.14,0.0,100.0,0.0,0.0,0.0,0.0,11.03,13.41,0.02,75.55,0.0,100.0,0.0,0.0,0.0,0.0,57.28,50.72,4.34,4.39,0.03,0.1,3.0,3.0,4.0,3.37,1.19,1.19,0.0,8.46,1.0,0.07,0.0,0.0008,1080.0,99.76,0.24,0.0,0.0,0.0,52.0,10374.32,3077.17,2596.09,6.74,168.57,7.99,199.84,,10876586.0,1207822.0,133560.0,26197724.0,9690618.0,0.0,599886.0,9922332.0,46886.0,2811396.0,4481582.0,0.0,10094.0,56378.0,2023-09-20,37.6,297.78,785.1
3,5097.0355234519,5097.0140094062,10.272,2023-09-20,21:52:12.617,0.55,2.93,0.19,1.18,0.19,25.65,0.99,0.55,0.0,0.0009,14720.0,0.1,0.62,99.0,50.0,28470.04,9705.16,2596.65,5.87,146.67,1.1,27.41,0.23,1.74,0.13,1.23,0.06,8.05,0.99,0.38,0.0,0.0007,23640.0,0.51,0.01,99.0,47.0,11988.86,6909.51,2596.65,3.47,86.76,0.46,11.54,15.78,15.94,0.0,68.29,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.7,0.0,75.5,0.0,100.0,0.0,0.0,0.0,0.0,57.31,50.75,4.33,4.38,0.03,0.1,3.0,3.0,4.02,3.39,1.19,1.19,0.0,8.58,1.0,0.07,0.0,0.0008,1200.0,99.81,0.19,0.0,0.0,0.0,51.0,10426.78,3078.71,2596.65,6.77,169.34,8.03,200.77,,10883334.0,1206730.0,233786.0,26281752.0,9692298.0,0.0,602938.0,9929808.0,46858.0,2708608.0,5028282.0,0.0,10094.0,56518.0,2023-09-20,25.12,271.64,672.54
4,5089.0955227552,5089.1310226116,7.929,2023-09-20,21:52:13.617,0.55,2.92,0.19,1.19,0.21,25.64,0.99,0.55,0.0,0.0009,14680.0,0.11,0.61,99.0,50.0,28508.27,9759.24,2598.93,5.84,146.06,1.1,27.42,0.23,1.73,0.13,1.24,0.07,8.05,0.99,0.38,0.0,0.0007,24360.0,0.51,0.01,99.0,47.0,11992.81,6933.46,2598.93,3.46,86.49,0.46,11.54,15.83,15.45,0.0,68.72,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.16,0.0,76.04,0.0,100.0,0.0,0.0,0.0,0.0,57.41,50.85,4.32,4.39,0.03,0.1,3.0,3.0,4.02,3.39,1.19,1.19,0.01,8.56,1.0,0.07,0.0,0.0008,1320.0,99.8,0.2,0.0,0.0,0.0,52.0,10452.16,3085.86,2598.93,6.77,169.36,8.04,201.09,,10887912.0,1167572.0,174356.0,26288052.0,9692074.0,0.0,597226.0,9931670.0,45318.0,2834258.0,3607268.0,0.0,10052.0,56364.0,2023-09-20,19.57,257.43,617.08
5,5097.0319424859,5097.0270552776,9.671,2023-09-20,21:52:14.617,0.55,2.91,0.19,1.18,0.2,25.7,0.99,0.55,0.0,0.0009,14400.0,0.11,0.61,99.0,50.0,28395.0,9745.06,2596.88,5.83,145.69,1.09,27.34,0.23,1.72,0.13,1.22,0.07,8.07,0.99,0.37,0.0,0.0007,24080.0,0.5,0.01,99.0,47.0,11897.53,6901.6,2596.88,3.45,86.19,0.46,11.45,15.86,16.35,0.0,67.79,0.0,100.0,0.0,0.0,0.0,0.0,10.86,14.95,0.0,74.19,0.0,100.0,0.0,0.0,0.0,0.0,57.35,50.88,4.33,4.38,0.3,0.33,3.0,3.0,4.0,3.38,1.18,1.19,0.0,8.57,1.0,0.07,0.0,0.0008,1160.0,99.79,0.21,0.0,0.0,0.0,51.0,10397.2,3074.97,2596.88,6.76,169.06,8.01,200.19,,10884566.0,1208802.0,298172.0,26228468.0,9690016.0,0.0,601664.0,9918678.0,46914.0,2730336.0,5517526.0,0.0,9632.0,56518.0,2023-09-20,20.93,256.38,620.0
6,5085.0209051538,5085.0057483792,13.069,2023-09-20,21:52:15.617,0.51,2.73,0.19,1.19,0.24,34.27,0.99,0.49,0.0,0.0013,14680.0,0.14,0.84,99.0,49.0,26640.64,9744.51,2596.44,5.47,136.7,1.03,25.65,0.23,1.72,0.13,1.23,0.05,9.63,0.99,0.38,0.0,0.0008,23680.0,0.68,0.01,99.0,46.0,11930.3,6933.76,2596.44,3.44,86.03,0.46,11.49,15.82,15.55,0.0,68.63,0.0,100.0,0.0,0.0,0.0,0.0,10.81,13.25,0.0,75.93,0.0,100.0,0.0,0.0,0.0,0.0,56.88,50.83,4.42,4.41,0.0,0.0,3.0,3.0,3.79,3.19,1.19,1.19,0.0,11.47,1.0,0.07,0.0,0.0012,1200.0,99.78,0.22,0.0,0.0,0.0,52.0,9835.13,3081.82,2596.44,6.38,159.57,7.58,189.4,,10887100.0,1787758.0,210182.0,37989014.0,14644350.0,0.0,864332.0,9923718.0,70784.0,2565010.0,6474986.0,0.0,14546.0,85036.0,2023-09-20,20.19,253.74,611.8
7,5097.0158814015,5097.0325614911,12.217,2023-09-20,21:52:16.618,0.5,2.61,0.19,1.18,0.39,36.86,0.99,0.48,0.0,0.0014,14920.0,0.18,0.92,99.0,49.0,25890.67,9904.26,2599.13,5.23,130.7,1.0,24.9,0.23,1.69,0.14,1.23,0.14,10.32,0.99,0.41,0.0,0.0009,23200.0,0.76,0.01,99.0,46.0,11883.19,7027.96,2599.13,3.38,84.54,0.46,11.43,16.1,15.84,0.0,68.06,0.0,100.0,0.0,0.0,0.0,0.0,10.98,13.48,0.0,75.54,0.0,100.0,0.0,0.0,0.0,0.0,56.77,51.04,4.5,4.45,0.03,0.1,3.0,3.0,3.72,3.14,1.18,1.19,0.01,12.1,1.0,0.08,0.0,0.0013,1360.0,99.71,0.29,0.0,0.0,0.0,51.0,9661.63,3077.68,2599.13,6.28,156.96,7.43,185.86,,16169342.0,1736952.0,147126.0,37858296.0,14647738.0,140.0,858382.0,15013950.0,70854.0,2765980.0,5830328.0,0.0,14546.0,84700.0,2023-09-20,26.3,346.69,825.51
8,6478.6798684817,6662.9919110255,18.08,2023-09-20,21:52:17.618,0.5,2.66,0.19,1.19,0.27,36.89,0.99,0.48,0.0,0.0014,15360.0,0.15,0.9,99.0,50.0,26036.56,9798.9,2596.91,5.31,132.85,1.0,25.07,0.23,1.7,0.13,1.23,0.07,10.3,0.99,0.39,0.0,0.0009,23800.0,0.74,0.01,99.0,46.0,11818.59,6960.49,2596.91,3.4,84.9,0.46,11.38,15.91,15.47,0.0,68.62,0.0,100.0,0.0,0.0,0.0,0.0,10.86,13.16,0.0,75.98,0.0,100.0,0.0,0.0,0.0,0.0,56.65,50.9,4.47,4.43,0.03,0.1,3.0,3.0,3.71,3.13,1.19,1.19,0.0,12.3,1.0,0.07,0.0,0.0013,1560.0,99.79,0.21,0.0,0.0,0.0,51.0,9639.33,3082.93,2596.91,6.25,156.33,7.42,185.59,,16382856.0,1785966.0,48636.0,36221766.0,14646128.0,560.0,849198.0,14990458.0,70798.0,2624244.0,8308020.0,0.0,14532.0,84756.0,2023-09-20,35.88,382.76,945.17
9,7697.4966033171,7695.3844785919,10.371,2023-09-20,21:52:18.618,0.5,2.67,0.19,1.18,0.22,36.97,0.99,0.47,0.0,0.0014,16160.0,0.14,0.89,99.0,49.0,26029.32,9734.03,2596.61,5.35,133.7,1.0,25.06,0.23,1.71,0.13,1.23,0.05,10.05,0.99,0.38,0.0,0.0008,23640.0,0.73,0.01,99.0,46.0,11856.16,6941.7,2596.61,3.42,85.4,0.46,11.41,15.84,16.29,0.01,67.87,0.0,100.0,0.0,0.0,0.0,0.0,10.85,13.69,0.02,75.44,0.0,100.0,0.0,0.0,0.0,0.0,56.74,50.95,4.46,4.43,0.0,0.0,3.0,3.0,3.7,3.13,1.18,1.19,0.0,12.37,1.0,0.07,0.0,0.0013,1520.0,99.8,0.2,0.0,0.0,0.0,52.0,9614.01,3075.71,2596.61,6.25,156.29,7.41,185.13,,16375954.0,1791958.0,53704.0,37879674.0,14644532.0,140.0,880740.0,14987966.0,70812.0,2604644.0,5173042.0,0.0,14546.0,85764.0,2023-09-20,29.47,372.84,893.75
