,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,4028.4933459028,370.35538350118,8.016,2023-11-01,17:11:29.390,0.42,2.22,0.19,1.18,0.14,56.49,1.0,0.38,0.0,0.0026,10600.0,0.38,1.2,99.0,52.0,21633.73,9752.24,2600.5,4.44,110.92,0.83,20.79,0.21,1.59,0.13,1.23,0.18,19.72,0.99,0.48,0.0,0.0018,17480.0,0.72,0.01,99.0,48.0,11033.21,6957.67,2600.5,3.17,79.29,0.42,10.6,15.83,16.09,0.0,68.07,0.0,100.0,0.0,0.0,0.0,0.0,10.86,13.85,0.0,75.28,0.0,100.0,0.0,0.0,0.0,0.0,56.02,51.01,4.61,4.61,1007946.25,1014398.36,3.0,3.0,3.41,2.88,1.18,1.19,0.01,18.07,1.0,0.14,0.0,0.002,1200.0,99.74,0.26,0.0,0.0,0.0,53.0,8856.46,3079.61,2600.5,5.75,143.79,6.81,170.28,,bridge,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22021860.0,5063492.0,861546.0,48929160.0,16353554.0,0.0,1193822.0,21070084.0,179732.0,4494728.0,14730842.0,0.0,37170.0,215768.0,91.66,589.6,317.09,721.34,408.75,1310.94,52522.0,1719.68,387.92,6.16,395.35,9.51,783.27,15.66,53333.0,798.93,1192.02,1326.6,2518.62
1,2401.2533031087,2474.8953125683,210.183,2023-11-01,17:11:30.390,0.4,2.16,0.19,1.19,0.1,59.8,1.0,0.38,0.0,0.0029,10920.0,0.36,1.28,99.0,52.0,20946.03,9690.77,2597.79,4.32,108.07,0.81,20.16,0.22,1.63,0.13,1.23,0.05,19.62,1.0,0.42,0.0,0.0017,17880.0,0.68,0.01,99.0,46.0,11242.25,6915.62,2597.79,3.25,81.28,0.43,10.82,15.72,15.58,0.0,68.69,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.28,0.01,75.93,0.0,100.0,0.0,0.0,0.0,0.0,55.72,50.87,4.61,4.59,0.03,0.1,3.0,3.0,3.3,2.78,1.19,1.19,0.01,19.61,1.0,0.13,0.0,0.0023,1080.0,99.79,0.21,0.0,0.0,0.0,54.0,8571.76,3083.81,2597.79,5.56,138.98,6.6,164.98,,bridge,1.0,1.0,3.0,465502.0,465502.0,465502.0,465502.0,465502.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22934044.0,5247424.0,345590.0,49177660.0,16338252.0,0.0,1237082.0,21071708.0,179970.0,3195850.0,14629398.0,0.0,37170.0,216874.0,82.87,580.81,279.31,699.8,362.18,1280.61,52468.0,1642.79,335.14,1.36,342.85,4.73,677.99,6.09,53016.0,684.08,1040.17,1286.7,2326.87
2,6017.9842955647,6289.85228503,226.729,2023-11-01,17:11:31.389,0.4,2.15,0.19,1.19,0.11,59.96,1.0,0.38,0.0,0.0029,11400.0,0.35,1.27,99.0,51.0,20925.03,9727.64,2596.23,4.3,107.55,0.81,20.15,0.22,1.63,0.13,1.24,0.04,19.62,1.0,0.42,0.0,0.0017,17960.0,0.63,0.01,99.0,47.0,11248.63,6903.03,2596.23,3.26,81.48,0.43,10.83,15.81,15.78,0.0,68.41,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.25,0.01,75.98,0.0,100.0,0.0,0.0,0.0,0.0,55.75,50.82,4.61,4.57,0.03,0.1,3.0,3.0,3.28,2.76,1.19,1.19,0.0,19.74,1.0,0.14,0.0,0.0023,1080.0,99.78,0.22,0.0,0.0,0.0,54.0,8509.81,3079.39,2596.23,5.53,138.17,6.56,163.89,,bridge,1.0,1.0,3.0,883875.0,883875.0,1349377.0,1349377.0,1349377.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22918420.0,5337332.0,299726.0,48426084.0,16329026.0,0.0,1266874.0,21072604.0,180152.0,3127642.0,14738948.0,0.0,37170.0,217378.0,80.68,575.29,267.82,690.09,348.51,1265.38,52454.0,1613.89,312.23,0.94,313.48,4.29,625.71,5.23,52825.0,630.94,974.22,1270.61,2244.83
3,9966.564502264,9916.8008532289,226.493,2023-11-01,17:11:32.390,0.4,2.16,0.19,1.19,0.08,60.37,1.0,0.38,0.0,0.0029,11480.0,0.33,1.25,99.0,52.0,20922.51,9672.56,2598.6,4.33,108.15,0.81,20.13,0.22,1.63,0.13,1.23,0.09,19.82,1.0,0.42,0.0,0.0018,19440.0,0.64,0.01,99.0,46.0,11256.78,6918.61,2598.6,3.25,81.35,0.43,10.83,15.69,15.67,0.0,68.64,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.26,0.0,75.96,0.0,100.0,0.0,0.0,0.0,0.0,55.8,50.96,4.62,4.59,0.03,0.1,3.0,3.0,3.26,2.74,1.19,1.19,0.01,20.02,1.0,0.14,0.0,0.0024,1120.0,99.82,0.18,0.0,0.0,0.0,54.0,8468.15,3085.87,2598.6,5.49,137.21,6.52,162.94,,bridge,1.0,1.0,3.0,2339524.0,2339524.0,3688965.0,3688965.0,3688965.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22989134.0,5341518.0,312200.0,48976746.0,16337734.0,0.0,1251838.0,21075404.0,180026.0,3200960.0,14573734.0,0.0,37170.0,218834.0,77.55,570.63,255.36,681.09,332.91,1251.72,52503.0,1584.63,321.92,2.23,323.96,5.57,645.88,7.8,52952.0,653.68,978.79,1259.52,2238.31
4,9969.9654622928,9929.4416952861,225.971,2023-11-01,17:11:33.390,0.4,2.15,0.19,1.19,0.09,60.28,1.0,0.38,0.0,0.0029,11840.0,0.33,1.24,99.0,52.0,20879.85,9717.35,2596.2,4.3,107.44,0.8,20.11,0.22,1.62,0.13,1.23,0.07,19.68,1.0,0.42,0.0,0.0018,19440.0,0.62,0.01,99.0,46.0,11224.55,6942.45,2596.2,3.23,80.84,0.43,10.81,15.78,15.64,0.0,68.57,0.0,100.0,0.0,0.0,0.0,0.0,10.83,13.27,0.01,75.89,0.0,100.0,0.0,0.0,0.0,0.0,55.72,50.89,4.6,4.58,0.03,0.1,3.0,3.0,3.24,2.73,1.19,1.19,0.0,20.05,1.0,0.14,0.0,0.0024,1120.0,99.79,0.21,0.0,0.0,0.0,54.0,8416.96,3081.09,2596.2,5.46,136.59,6.48,162.1,,bridge,1.0,1.0,3.0,2341852.0,2341856.0,6030881.0,6030881.0,6030881.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22827434.0,5380578.0,323764.0,49225400.0,16470846.0,0.0,1305920.0,21074186.0,180026.0,3067120.0,14862386.0,0.0,37170.0,217322.0,75.96,566.19,248.17,673.97,324.13,1240.16,52435.0,1564.29,310.14,1.26,314.31,4.58,624.45,5.84,52831.0,630.29,948.58,1246.0,2194.58
5,9972.879641032,9930.8181519697,226.371,2023-11-01,17:11:34.391,0.4,2.16,0.19,1.18,0.06,60.82,1.0,0.38,0.0,0.0029,12240.0,0.31,1.23,99.0,50.0,20810.8,9615.9,2598.5,4.33,108.21,0.8,20.02,0.21,1.63,0.13,1.23,0.06,19.88,1.0,0.42,0.0,0.0018,19600.0,0.63,0.01,99.0,46.0,11163.26,6858.58,2598.5,3.26,81.38,0.43,10.74,15.63,16.34,0.0,68.03,0.0,100.0,0.0,0.0,0.0,0.0,10.75,14.46,0.0,74.79,0.0,100.0,0.0,0.0,0.0,0.0,55.67,51.02,4.61,4.58,0.33,0.33,3.0,3.0,3.21,2.71,1.19,1.19,0.0,20.38,1.0,0.14,0.0,0.0024,1280.0,99.86,0.14,0.0,0.0,0.0,54.0,8348.24,3079.32,2598.5,5.42,135.55,6.43,160.64,,bridge,1.0,1.0,3.0,2342996.0,2343000.0,8373953.0,8373953.0,8373953.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22848630.0,5417258.0,302106.0,49290304.0,16402288.0,0.0,1319976.0,20967604.0,180012.0,3190334.0,15145452.0,0.0,37170.0,216986.0,72.91,563.15,236.41,666.92,309.31,1230.07,52487.0,1539.38,315.85,1.06,316.53,4.4,632.38,5.46,52892.0,637.83,941.69,1235.53,2177.22
6,9968.5179233169,9926.1119573046,226.598,2023-11-01,17:11:35.390,0.4,2.15,0.19,1.19,0.08,60.83,1.0,0.39,0.0,0.0029,12360.0,0.31,1.22,99.0,51.0,20835.36,9681.45,2596.1,4.3,107.6,0.8,20.06,0.22,1.62,0.13,1.23,0.05,19.88,1.0,0.42,0.0,0.0018,19880.0,0.62,0.01,99.0,46.0,11221.97,6910.19,2596.1,3.25,81.2,0.43,10.81,15.73,15.77,0.0,68.51,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.34,0.01,75.88,0.0,100.0,0.0,0.0,0.0,0.0,55.73,50.89,4.61,4.57,0.03,0.1,3.0,3.0,3.22,2.71,1.19,1.19,0.0,20.29,1.0,0.14,0.0,0.0024,1360.0,99.77,0.23,0.0,0.0,0.0,54.0,8358.29,3079.59,2596.1,5.43,135.7,6.44,160.98,,bridge,1.0,1.0,3.0,2341628.0,2341628.0,10715661.0,10715661.0,10715661.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22704192.0,5448688.0,296044.0,47930036.0,16397990.0,0.0,1323392.0,20949950.0,180054.0,3068016.0,15750462.0,0.0,37170.0,217140.0,73.03,560.42,236.4,663.73,309.44,1224.15,52437.0,1533.59,304.97,0.84,309.86,4.23,614.83,5.07,52828.0,619.9,924.27,1229.23,2153.49
7,9972.7928306909,9929.0067321978,226.345,2023-11-01,17:11:36.391,0.4,2.16,0.19,1.19,0.06,61.09,1.0,0.39,0.0,0.0029,12000.0,0.3,1.22,99.0,52.0,20853.65,9654.09,2598.4,4.32,108.0,0.8,20.06,0.22,1.63,0.13,1.23,0.04,19.79,1.0,0.42,0.0,0.0018,19640.0,0.6,0.0,99.0,45.0,11231.56,6909.75,2598.4,3.25,81.27,0.43,10.81,15.65,15.49,0.0,68.86,0.0,100.0,0.0,0.0,0.0,0.0,10.77,13.37,0.01,75.86,0.0,100.0,0.0,0.0,0.0,0.0,55.87,51.02,4.62,4.57,0.03,0.1,3.0,3.0,3.21,2.7,1.19,1.19,0.01,20.48,1.0,0.14,0.0,0.0025,1480.0,99.8,0.2,0.0,0.0,0.0,53.0,8337.29,3085.88,2598.4,5.4,135.09,6.42,160.43,,bridge,1.0,1.0,3.0,2341676.0,2341676.0,13057425.0,13057425.0,13057425.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22870750.0,5438818.0,364490.0,46668692.0,16399866.0,0.0,1342292.0,20944182.0,180124.0,3076220.0,16330440.0,0.0,37170.0,217126.0,71.14,557.71,229.06,658.24,300.2,1215.95,52449.0,1516.14,297.09,0.77,300.22,4.13,597.32,4.91,52789.0,602.22,897.51,1220.85,2118.36
8,9971.2912214994,9939.9009781463,226.176,2023-11-01,17:11:37.394,0.41,2.03,0.2,1.17,0.4,59.69,0.99,0.4,0.0,0.0028,17000.0,0.35,1.22,99.0,51.0,21088.76,10394.11,2596.62,4.06,101.45,0.81,20.3,0.21,1.51,0.14,1.22,0.24,20.9,0.99,0.42,0.0,0.0019,20360.0,0.62,0.01,98.0,46.0,11109.95,7363.37,2596.62,3.02,75.44,0.43,10.69,17.04,17.22,0.01,65.73,0.0,100.0,0.0,0.0,0.0,0.0,11.63,14.96,0.01,73.4,0.0,100.0,0.0,0.0,0.0,0.0,56.32,51.37,4.61,4.58,0.03,0.1,3.0,3.0,3.25,2.75,1.18,1.18,0.0,19.05,1.0,0.14,0.0,0.0023,480.0,99.72,0.28,0.0,0.0,0.0,53.0,8426.13,3059.5,2596.62,5.51,137.7,6.49,162.25,,bridge,1.0,1.0,3.0,2342640.0,2342640.0,15400109.0,15400109.0,15400109.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22734950.0,5456626.0,326732.0,47192950.0,16396576.0,0.0,482048.0,20954080.0,180348.0,3136462.0,16347646.0,0.0,37212.0,208390.0,87.3,551.53,290.74,671.16,378.04,1222.69,52527.0,1600.73,319.8,7.03,320.36,10.2,640.15,17.23,52942.0,657.39,1018.19,1239.92,2258.11
9,9972.7241658613,9940.2098883606,15000.0,2023-11-01,17:11:38.392,0.41,2.0,0.2,1.17,0.38,57.38,0.99,0.4,0.0,0.0027,17320.0,0.38,1.24,98.0,50.0,21174.53,10585.63,2598.74,4.0,100.02,0.82,20.38,0.21,1.46,0.15,1.22,0.29,20.84,0.99,0.41,0.0,0.0019,20480.0,0.78,0.01,98.0,46.0,11107.15,7633.62,2598.74,2.91,72.75,0.43,10.69,17.37,17.3,0.04,65.29,0.0,100.0,0.0,0.0,0.0,0.0,12.08,14.81,0.02,73.09,0.0,100.0,0.0,0.0,0.0,0.0,56.5,51.58,4.61,4.61,0.03,0.0,3.0,3.0,3.28,2.79,1.18,1.18,0.0,18.15,1.0,0.15,0.0,0.0021,3360.0,99.68,0.32,0.0,0.0,0.0,53.0,8532.19,3060.9,2598.74,5.57,139.37,6.57,164.16,,bridge,1.0,1.0,3.0,2343100.0,2343108.0,17743281.0,17743277.0,17743277.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19737844.0,5295066.0,444626.0,43023414.0,16401378.0,0.0,1315720.0,20852524.0,180054.0,3220168.0,15932784.0,0.0,37170.0,218918.0,83.55,559.64,272.03,674.64,355.58,1234.28,52471.0,1589.86,381.3,3.45,384.86,6.75,766.16,10.21,53125.0,776.37,1121.74,1244.48,2366.23
