,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,4586.1148412036,535.53488317222,9.296,2023-11-01,23:04:39.091,0.57,2.94,0.19,1.18,0.15,11.91,0.99,0.77,0.0,0.0004,10120.0,0.69,0.69,99.0,50.0,29525.66,10049.28,2601.58,5.88,146.9,1.13,28.37,0.22,1.6,0.14,1.23,0.21,10.29,0.98,0.58,0.0,0.0009,20720.0,0.99,0.02,99.0,43.0,11550.84,7224.66,2601.58,3.2,79.94,0.44,11.1,16.36,16.26,0.0,67.38,0.0,100.0,0.0,0.0,0.0,0.0,11.31,13.56,0.01,75.13,0.0,100.0,0.0,0.0,0.0,0.0,57.78,51.76,4.49,4.54,709437.15,715092.3,3.0,3.0,4.43,3.75,1.18,1.19,0.0,3.47,1.0,0.1,0.0,0.0003,360.0,99.68,0.32,0.0,0.0,0.0,51.0,11527.88,3075.15,2601.58,7.5,187.44,8.86,221.56,,bridge,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5356750.0,781732.0,876512.0,9508450.0,9008314.0,42.0,106316.0,20321672.0,62720.0,3237500.0,7018732.0,0.0,13692.0,76300.0,154.69,274.49,608.04,488.87,762.73,763.36,107410.0,1526.09,547.09,10.43,542.86,7.02,1089.95,17.44,55272.0,1107.39,1852.68,780.8,2633.48
1,2709.6197020822,2530.2037032268,15000.0,2023-11-01,23:04:40.090,0.57,2.99,0.19,1.18,0.07,11.0,0.99,0.81,0.0,0.0004,10480.0,0.77,0.76,99.0,49.0,29815.98,9984.39,2597.06,5.97,149.31,1.15,28.7,0.23,1.67,0.14,1.23,0.05,9.7,0.99,0.41,0.0,0.0008,20640.0,1.04,0.01,99.0,44.0,11880.02,7128.37,2597.06,3.33,83.33,0.46,11.44,16.26,15.78,0.0,67.96,0.0,100.0,0.0,0.0,0.0,0.0,11.15,13.15,0.0,75.69,0.0,100.0,0.0,0.0,0.0,0.0,57.65,51.64,4.51,4.53,0.03,0.1,3.0,3.0,4.46,3.77,1.19,1.19,0.01,3.17,1.0,0.13,0.0,0.0003,680.0,99.77,0.23,0.0,0.0,0.0,52.0,11589.67,3077.77,2597.06,7.53,188.28,8.93,223.13,,bridge,1.0,1.0,3.0,39182.0,39182.0,39182.0,39182.0,39182.0,0.0,0.0,0.0,W,0.0,300074.0,0.0,300074.0,0.0,0.0,0.0,0.0,5648076.0,825510.0,291928.0,8914794.0,9295762.0,0.0,107086.0,20315722.0,62790.0,3183698.0,4923282.0,0.0,13678.0,76496.0,156.59,272.07,615.59,488.57,772.18,760.64,107273.0,1532.82,517.87,4.54,513.78,1.17,1031.65,5.7,54918.0,1037.35,1803.83,766.34,2570.18
2,5567.6393230266,3147.5034315934,15000.0,2023-11-01,23:04:41.091,0.57,2.97,0.19,1.18,0.07,11.01,0.99,0.81,0.0,0.0004,11040.0,0.77,0.76,99.0,50.0,29829.79,10041.65,2597.43,5.94,148.53,1.15,28.71,0.23,1.66,0.14,1.23,0.04,9.73,1.0,0.41,0.0,0.0008,21280.0,1.0,0.01,99.0,42.0,11897.26,7174.09,2597.43,3.32,82.92,0.46,11.45,16.36,15.87,0.0,67.77,0.0,100.0,0.0,0.0,0.0,0.0,11.23,13.28,0.0,75.48,0.0,100.0,0.0,0.0,0.0,0.0,57.82,51.8,4.51,4.53,0.03,0.1,3.0,3.0,4.46,3.76,1.18,1.19,0.0,3.15,1.0,0.13,0.0,0.0003,680.0,99.75,0.25,0.0,0.0,0.0,52.0,11576.92,3075.8,2597.43,7.53,188.19,8.91,222.84,,bridge,1.0,1.0,3.0,198200.0,198200.0,237396.0,237396.0,237396.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5703054.0,835212.0,939162.0,8324148.0,9382450.0,0.0,108262.0,20312264.0,62664.0,2992990.0,5938660.0,0.0,13692.0,76496.0,157.13,273.32,615.19,489.86,772.32,763.19,107356.0,1535.51,502.08,4.28,498.46,0.91,1000.54,5.19,54955.0,1005.73,1772.85,768.38,2541.24
3,9988.871263394,2634.585187774,15000.0,2023-11-01,23:04:42.091,0.57,3.01,0.19,1.18,0.05,10.93,1.0,0.82,0.0,0.0004,11120.0,0.77,0.76,99.0,49.0,29867.06,9915.92,2597.72,6.02,150.6,1.15,28.74,0.23,1.65,0.14,1.23,0.05,9.85,0.99,0.41,0.0,0.0008,21920.0,0.99,0.01,99.0,43.0,11894.85,7206.6,2597.72,3.3,82.53,0.46,11.45,16.11,15.43,0.0,68.46,0.0,100.0,0.0,0.0,0.0,0.0,11.29,13.34,0.0,75.36,0.0,100.0,0.0,0.0,0.0,0.0,57.69,51.77,4.51,4.52,0.03,0.1,3.0,3.0,4.47,3.76,1.19,1.19,0.01,3.17,1.0,0.13,0.0,0.0003,800.0,99.81,0.19,0.0,0.0,0.0,52.0,11608.88,3083.9,2597.72,7.53,188.22,8.94,223.44,,bridge,1.0,1.0,3.0,287883.0,287883.0,525279.0,525279.0,525279.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5801250.0,834736.0,331254.0,8298668.0,9488920.0,0.0,109186.0,20560610.0,62762.0,2912826.0,7117544.0,0.0,13692.0,76468.0,156.8,273.33,613.26,489.2,770.06,762.53,107411.0,1532.59,496.69,4.83,492.83,1.41,989.52,6.24,54793.0,995.76,1759.58,768.76,2528.35
4,9992.7425582438,2671.2084943625,15000.0,2023-11-01,23:04:43.090,0.57,2.99,0.19,1.18,0.06,10.99,0.99,0.82,0.0,0.0004,11560.0,0.77,0.76,99.0,48.0,29790.5,9969.3,2595.44,5.98,149.41,1.15,28.7,0.23,1.64,0.14,1.23,0.07,9.75,0.99,0.41,0.0,0.0008,22160.0,0.98,0.01,99.0,42.0,11686.19,7129.57,2595.44,3.28,81.96,0.45,11.26,16.24,15.72,0.0,68.04,0.0,100.0,0.0,0.0,0.0,0.0,11.17,13.09,0.01,75.73,0.0,100.0,0.0,0.0,0.0,0.0,57.66,51.63,4.49,4.51,0.03,0.1,3.0,3.0,4.46,3.77,1.19,1.19,0.0,3.14,1.0,0.13,0.0,0.0003,600.0,99.75,0.25,0.0,0.0,0.0,51.0,11585.58,3075.77,2595.44,7.53,188.34,8.93,223.19,,bridge,1.0,1.0,3.0,394247.0,394244.0,919547.0,919544.0,919547.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5738740.0,842156.0,891660.0,8247302.0,9384200.0,0.0,108976.0,20267240.0,62762.0,3090570.0,6469862.0,0.0,13692.0,76468.0,157.36,271.12,613.12,487.04,770.48,758.16,107406.0,1528.64,492.16,5.06,489.04,1.68,981.2,6.74,54891.0,987.95,1751.69,764.91,2516.59
5,9986.8157124267,2693.8478093718,15000.0,2023-11-01,23:04:44.090,0.57,3.01,0.19,1.18,0.04,11.05,1.0,0.82,0.0,0.0004,11600.0,0.77,0.76,99.0,49.0,29809.2,9896.13,2597.12,6.02,150.61,1.15,28.7,0.23,1.65,0.14,1.23,0.06,9.96,0.99,0.41,0.0,0.0008,21800.0,1.0,0.01,99.0,41.0,11821.78,7152.53,2597.12,3.31,82.64,0.46,11.38,16.12,16.24,0.0,67.64,0.0,100.0,0.0,0.0,0.0,0.0,11.23,13.75,0.0,75.02,0.0,100.0,0.0,0.0,0.0,0.0,57.72,51.84,4.48,4.52,0.23,0.33,3.0,3.0,4.46,3.76,1.18,1.19,0.0,3.18,1.0,0.13,0.0,0.0003,480.0,99.81,0.19,0.0,0.0,0.0,51.0,11575.84,3075.9,2597.12,7.53,188.17,8.91,222.86,,bridge,1.0,1.0,3.0,407482.0,407482.0,1327050.0,1327050.0,1327050.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5750360.0,841624.0,281428.0,8257522.0,9319898.0,0.0,110152.0,20217414.0,62748.0,3094742.0,5364562.0,0.0,13692.0,76454.0,156.69,273.92,611.66,489.38,768.35,763.31,107408.0,1531.66,499.81,4.38,496.12,1.02,995.93,5.39,54964.0,1001.33,1764.29,768.7,2532.99
6,9988.9845618283,2707.5810783148,15000.0,2023-11-01,23:04:45.091,0.57,2.98,0.19,1.18,0.06,11.13,0.99,0.82,0.0,0.0004,12120.0,0.77,0.76,99.0,49.0,29723.36,9989.57,2597.39,5.95,148.77,1.14,28.61,0.23,1.66,0.14,1.23,0.04,9.65,1.0,0.41,0.0,0.0008,21760.0,0.99,0.0,99.0,42.0,11895.82,7169.5,2597.39,3.32,82.96,0.46,11.45,16.25,15.62,0.0,68.12,0.0,100.0,0.0,0.0,0.0,0.0,11.23,13.24,0.0,75.53,0.0,100.0,0.0,0.0,0.0,0.0,57.73,51.87,4.48,4.52,0.03,0.1,3.0,3.0,4.46,3.76,1.19,1.19,0.0,3.18,1.0,0.13,0.0,0.0003,440.0,99.77,0.23,0.0,0.0,0.0,50.0,11584.65,3079.45,2597.39,7.52,188.1,8.92,223.0,,bridge,1.0,1.0,3.0,410187.0,410188.0,1737251.0,1737251.0,1737254.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5780110.0,845824.0,652946.0,8237110.0,9192876.0,0.0,109004.0,20223210.0,62664.0,3075114.0,4574976.0,0.0,13678.0,76076.0,156.77,273.39,611.78,488.96,768.54,762.35,107086.0,1530.89,493.85,4.03,490.06,0.66,983.91,4.69,54829.0,988.61,1752.45,767.04,2519.5
7,9880.1997055798,2726.2853246124,15000.0,2023-11-01,23:04:46.091,0.57,3.0,0.19,1.18,0.05,11.11,1.0,0.82,0.0,0.0004,12480.0,0.77,0.76,99.0,49.0,29792.51,9945.92,2598.06,5.99,149.77,1.15,28.67,0.23,1.65,0.14,1.23,0.04,9.76,1.0,0.41,0.0,0.0008,22200.0,0.97,0.0,99.0,41.0,11891.18,7201.53,2598.06,3.3,82.56,0.46,11.44,16.17,15.5,0.0,68.33,0.0,100.0,0.0,0.0,0.0,0.0,11.28,13.33,0.0,75.39,0.0,100.0,0.0,0.0,0.0,0.0,57.7,51.97,4.49,4.51,0.03,0.1,3.0,3.0,4.45,3.75,1.19,1.19,0.01,3.2,1.0,0.13,0.0,0.0003,320.0,99.74,0.26,0.0,0.0,0.0,50.0,11552.14,3081.25,2598.06,7.5,187.46,8.89,222.32,,bridge,1.0,1.0,3.0,412519.0,412519.0,2149787.0,2149787.0,2149788.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5767664.0,847742.0,337036.0,8241926.0,9296952.0,0.0,108108.0,20278398.0,62762.0,3012296.0,6218478.0,0.0,13692.0,76006.0,156.57,273.23,611.12,488.63,767.69,761.86,107263.0,1529.55,487.33,4.06,482.89,0.7,970.22,4.76,54815.0,974.98,1737.91,766.62,2504.53
8,9992.3892071711,2729.074785526,15000.0,2023-11-01,23:04:47.091,0.57,2.99,0.19,1.18,0.06,11.22,0.99,0.82,0.0,0.0004,12560.0,0.77,0.76,99.0,48.0,29824.82,9968.66,2597.29,5.98,149.59,1.15,28.71,0.23,1.66,0.14,1.23,0.04,9.78,1.0,0.41,0.0,0.0008,22240.0,0.97,0.0,99.0,42.0,11882.51,7166.17,2597.29,3.32,82.91,0.46,11.44,16.22,15.69,0.0,68.09,0.0,100.0,0.0,0.0,0.0,0.0,11.22,13.26,0.0,75.51,0.0,100.0,0.0,0.0,0.0,0.0,57.75,51.94,4.49,4.52,0.03,0.1,3.0,3.0,4.46,3.77,1.19,1.19,0.0,3.21,1.0,0.13,0.0,0.0003,320.0,99.77,0.23,0.0,0.0,0.0,51.0,11593.7,3079.07,2597.29,7.53,188.27,8.93,223.2,,bridge,1.0,1.0,3.0,410300.0,410300.0,2560110.0,2560110.0,2560110.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5793214.0,852852.0,531454.0,8287776.0,9379020.0,0.0,108514.0,20311074.0,62790.0,2945768.0,6903302.0,0.0,13706.0,75950.0,156.99,273.84,611.7,489.38,768.7,763.22,107409.0,1531.92,485.95,4.08,480.73,0.7,966.68,4.78,54939.0,971.46,1735.38,768.0,2503.38
9,9988.8292065904,2732.7915629664,15000.0,2023-11-01,23:04:48.093,0.55,2.58,0.21,1.17,0.4,12.73,0.97,0.8,0.0,0.0004,14360.0,0.78,0.75,97.0,49.0,28570.26,11078.46,2599.21,5.16,128.95,1.1,27.48,0.23,1.42,0.16,1.2,0.61,13.43,0.95,0.44,0.0001,0.0011,24480.0,1.09,0.04,98.0,42.0,11881.58,8370.37,2599.21,2.84,70.97,0.46,11.42,18.25,17.97,0.02,63.76,0.0,100.0,0.0,0.0,0.0,0.0,13.46,16.82,0.65,69.07,0.0,100.0,0.0,0.0,0.0,0.0,58.19,53.26,4.48,4.57,70528.03,141207.95,3.0,3.0,4.32,3.69,1.17,1.18,0.0,2.99,1.0,0.14,0.0,0.0003,200.0,99.34,0.66,0.0,0.0,0.0,50.0,11215.24,3038.78,2599.21,7.38,184.53,8.63,215.75,,bridge,1.0,1.0,3.0,416328.0,416328.0,2976448.0,2976448.0,2976448.0,0.0,0.0,0.0,W,0.0,0.0,0.0,300074.0,0.0,0.0,0.0,0.0,5797288.0,826126.0,3578694.0,9549862.0,8722546.0,154.0,104062.0,20278706.0,62776.0,9738890.0,8262954.0,0.0,12432.0,75964.0,163.36,265.48,619.42,483.37,782.78,748.86,107188.0,1531.64,551.0,22.43,547.32,19.24,1098.32,41.67,55277.0,1139.98,1881.1,790.53,2671.62
