,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,3848.7015642212,354.37073690751,15.142,2023-10-29,16:13:24.509,0.12,1.84,0.06,1.18,0.08,51.53,1.0,0.35,0.0,0.0086,8600.0,0.09,0.89,99.0,44.0,6019.29,3272.15,2599.85,3.68,91.98,0.23,5.79,0.06,1.28,0.05,1.22,0.07,18.3,1.0,0.44,0.0,0.0061,17600.0,0.28,0.02,98.0,42.0,2995.57,2344.05,2599.85,2.56,63.9,0.12,2.88,5.34,31.34,0.06,63.26,0.0,100.0,0.0,0.0,0.0,0.0,3.69,26.41,0.22,69.68,0.0,100.0,0.0,0.0,0.0,0.0,57.78,52.09,4.54,4.45,1765076.84,1788441.69,3.0,3.0,0.73,1.86,0.39,1.18,0.0,11.01,1.0,0.13,0.0,0.0058,600.0,33.12,66.88,0.0,0.0,0.0,45.0,1891.07,1017.46,2599.85,3.72,92.93,1.45,36.37,,bridge,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.940649673938682e+16,3.940649673947154e+16,3.940649673948968e+16,3.94064967391639e+16,10254678.0,0.0,3940649673957906.0,4329206.0,3.5465847065542124e+16,3.5465847065607336e+16,1.97032483697476e+16,0.0,3940649673948932.0,33796.0,19.69,463.17,80.97,498.89,100.66,962.06,104971.0,1062.72,152.6,13.52,146.31,10.18,298.91,23.7,52563.0,322.61,399.56,985.76,1385.32
1,2142.5417227793,2355.1947611652,247.818,2023-10-29,16:13:25.509,0.11,1.56,0.07,1.17,0.2,50.02,1.0,0.35,0.0,0.0089,13760.0,0.14,0.94,96.0,43.0,5651.41,3615.9,2598.02,3.13,78.15,0.22,5.44,0.06,1.11,0.05,1.19,0.3,19.86,0.99,0.42,0.0001,0.0064,21160.0,0.35,0.05,94.0,41.0,3088.45,2775.81,2598.02,2.23,55.63,0.12,2.97,5.97,33.23,0.12,60.67,0.0,100.0,0.0,0.0,0.0,0.0,4.48,29.26,0.32,65.95,0.0,100.0,0.0,0.0,0.0,0.0,58.22,53.12,4.57,4.48,0.3,0.23,3.0,3.0,0.67,1.73,0.39,1.17,0.0,10.75,1.0,0.12,0.0,0.0062,520.0,32.8,67.2,0.0,0.0,0.0,46.0,1734.73,1000.84,2598.02,3.47,86.66,1.34,33.38,,bridge,1.0,1.0,3.0,539095.0,539160.0,539160.0,539160.0,539160.0,0.0,0.0,0.0,W,0.0,1466409.0,0.0,1466409.0,0.0,0.0,0.0,0.0,359814.0,9271878.0,3.940649673949061e+16,3.546584706619808e+16,3.940649673941749e+16,0.0,1136002.0,298242.0,3.5465847065540948e+16,3.546584706561025e+16,2.7584547717937184e+16,3025526.0,86590.0,416612.0,29.26,445.83,109.19,490.13,138.45,935.96,104930.0,1074.4,175.86,26.57,176.17,23.26,352.03,49.82,52539.0,401.85,490.48,985.78,1476.26
2,7502.4127397176,7965.5841591161,47.325,2023-10-29,16:13:26.509,0.11,1.82,0.06,1.18,0.03,51.43,1.0,0.35,0.0,0.0087,13520.0,0.03,0.9,99.0,44.0,5887.19,3236.92,2597.28,3.64,90.94,0.23,5.67,0.06,1.3,0.04,1.22,0.04,18.55,1.0,0.42,0.0,0.0061,22240.0,0.19,0.01,98.0,41.0,3038.24,2334.52,2597.28,2.6,65.07,0.12,2.92,5.28,31.15,0.04,63.53,0.0,100.0,0.0,0.0,0.0,0.0,3.67,26.02,0.16,70.14,0.0,100.0,0.0,0.0,0.0,0.0,57.91,52.04,4.55,4.37,0.03,0.1,3.0,3.0,0.67,1.71,0.39,1.18,0.0,11.86,1.0,0.12,0.0,0.0068,520.0,33.15,66.85,0.0,0.0,0.0,45.0,1740.65,1019.27,2597.28,3.42,85.39,1.34,33.51,,bridge,1.0,1.0,3.0,1979421.0,1979421.0,2518581.0,2518581.0,2518581.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,172382.0,9549988.0,3.940649673944241e+16,3.940649673904013e+16,9096570.0,0.0,1087856.0,235970.0,3.152519739159228e+16,3.9406496739475304e+16,3.940649673944732e+16,0.0,82712.0,378826.0,5.56,445.44,26.07,457.14,31.63,902.58,104939.0,934.21,94.8,5.91,90.45,2.52,185.25,8.43,52493.0,193.68,216.88,911.01,1127.9
3,9240.6022282836,9033.5289938202,42.733,2023-10-29,16:13:27.509,0.11,1.81,0.06,1.18,0.04,51.62,1.0,0.35,0.0,0.0088,14040.0,0.03,0.9,99.0,43.0,5852.08,3224.5,2596.83,3.63,90.74,0.23,5.63,0.06,1.32,0.04,1.23,0.03,18.87,1.0,0.41,0.0,0.0062,21960.0,0.14,0.01,97.0,41.0,3051.9,2311.03,2596.83,2.64,66.03,0.12,2.94,5.25,31.01,0.02,63.72,0.0,100.0,0.0,0.0,0.0,0.0,3.63,25.88,0.14,70.35,0.0,100.0,0.0,0.0,0.0,0.0,57.93,52.05,4.55,4.35,0.0,0.0,3.0,3.0,0.66,1.69,0.39,1.19,0.0,11.91,1.0,0.12,0.0,0.0069,480.0,33.06,66.94,0.0,0.0,0.0,45.0,1723.01,1017.57,2596.83,3.39,84.66,1.33,33.18,,bridge,1.0,1.0,3.0,7213451.0,7213451.0,9732032.0,9732032.0,9732032.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,74088.0,9081352.0,1932.0,3.5465847066278256e+16,3.940649673941582e+16,14.0,3940649673943920.0,86478.0,3.940649673949128e+16,3.9406496739482376e+16,2.758454771793448e+16,1273272.0,3940649673948722.0,5376.0,5.25,442.94,25.45,454.97,30.7,897.91,104832.0,928.61,75.3,4.9,65.23,1.52,140.53,6.42,52443.0,146.95,171.23,904.34,1075.56
4,9462.556609682,9464.1888854941,11.044,2023-10-29,16:13:28.509,0.11,1.61,0.07,1.16,0.02,50.66,1.0,0.35,0.0,0.0086,13720.0,0.03,0.89,99.0,43.0,5868.84,3638.31,2596.87,3.23,80.65,0.23,5.65,0.06,1.29,0.05,1.22,0.03,18.77,1.0,0.41,0.0,0.0062,21640.0,0.14,0.01,97.0,41.0,3025.99,2350.89,2596.87,2.57,64.36,0.12,2.91,6.02,34.18,0.03,59.78,0.0,100.0,0.0,0.0,0.0,0.0,3.7,25.78,0.15,70.36,0.0,100.0,0.0,0.0,0.0,0.0,58.66,52.02,4.52,4.34,0.03,0.1,3.0,3.0,0.65,1.7,0.38,1.17,0.0,11.68,1.0,0.12,0.0,0.0069,720.0,32.9,67.1,0.0,0.0,0.0,45.0,1696.62,998.61,2596.87,3.4,84.95,1.31,32.67,,bridge,1.0,1.0,3.0,7572892.0,7572924.0,17305136.0,17305136.0,17305136.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,125062.0,3.9406496739462456e+16,3940649673949632.0,3.940649673905429e+16,8127014.0,0.0,1004458.0,123620.0,3.546584706554204e+16,3.940649673948609e+16,1.9703248369743944e+16,0.0,74466.0,357126.0,4.56,437.97,22.62,448.22,27.17,886.19,104920.0,913.36,69.87,4.91,66.43,1.51,136.31,6.43,52477.0,142.73,163.48,892.61,1056.1
5,9504.3795095483,9490.8156250773,46.112,2023-10-29,16:13:29.510,0.11,1.82,0.06,1.18,0.03,51.34,1.0,0.35,0.0,0.0087,14200.0,0.03,0.88,99.0,43.0,5921.57,3249.46,2599.64,3.64,91.12,0.23,5.69,0.06,1.3,0.05,1.22,0.05,18.51,1.0,0.42,0.0,0.0061,20800.0,0.15,0.01,97.0,41.0,3032.06,2339.86,2599.64,2.59,64.79,0.12,2.92,5.3,31.17,0.13,63.4,0.0,100.0,0.0,0.0,0.0,0.0,3.69,26.42,0.15,69.74,0.0,100.0,0.0,0.0,0.0,0.0,58.0,52.22,4.55,4.36,0.33,0.33,3.0,3.0,0.67,1.72,0.39,1.18,0.0,11.84,1.0,0.12,0.0,0.0068,800.0,33.21,66.79,0.0,0.0,0.0,45.0,1751.49,1020.96,2599.64,3.43,85.78,1.35,33.69,,bridge,1.0,1.0,3.0,7793400.0,7793428.0,25098740.0,25098736.0,25098738.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,3.9406496739405544e+16,3.940649673946559e+16,4410.0,3.940649673904072e+16,8006866.0,0.0,995540.0,993622.0,3.94064967394907e+16,3.940649673946671e+16,3.940649673949423e+16,0.0,74018.0,350014.0,5.39,432.35,25.17,443.28,30.56,875.63,104832.0,906.2,78.75,6.03,71.43,2.64,150.18,8.67,52434.0,158.85,180.74,884.31,1065.05
6,9484.4418973294,9492.1840480709,45.466,2023-10-29,16:13:30.510,0.11,1.83,0.06,1.18,0.02,51.11,1.0,0.35,0.0,0.0087,13840.0,0.03,0.87,99.0,44.0,5862.87,3199.45,2596.89,3.66,91.62,0.23,5.64,0.06,1.33,0.04,1.23,0.03,18.84,1.0,0.41,0.0,0.0061,20960.0,0.15,0.01,98.0,39.0,3065.14,2308.53,2596.89,2.66,66.39,0.12,2.95,5.21,30.99,0.03,63.77,0.0,100.0,0.0,0.0,0.0,0.0,3.63,25.95,0.14,70.28,0.0,100.0,0.0,0.0,0.0,0.0,57.99,52.12,4.52,4.35,0.03,0.1,3.0,3.0,0.66,1.7,0.39,1.19,0.0,11.87,1.0,0.12,0.0,0.0069,920.0,32.96,67.04,0.0,0.0,0.0,45.0,1724.68,1014.53,2596.89,3.4,85.0,1.33,33.21,,bridge,1.0,1.0,3.0,7812812.0,7812844.0,32911672.0,32911672.0,32911672.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,3.94064967394375e+16,3.940649673946544e+16,1.9703248369745864e+16,3.940649673891482e+16,7601552.0,0.0,941808.0,3.94064967394645e+16,3.1525197391592772e+16,3.940649673948575e+16,3.940649673939265e+16,0.0,3940649673948974.0,342384.0,4.17,430.5,20.87,439.31,25.03,869.81,104922.0,894.85,79.88,4.99,68.89,1.6,148.76,6.59,52481.0,155.35,173.8,876.4,1050.2
7,9463.5283843153,9453.0294571282,43.056,2023-10-29,16:13:31.510,0.11,1.79,0.06,1.18,0.04,51.0,1.0,0.35,0.0,0.0088,14560.0,0.03,0.87,99.0,43.0,5808.86,3251.41,2596.72,3.57,89.33,0.22,5.59,0.06,1.3,0.05,1.22,0.03,18.61,1.0,0.41,0.0,0.0061,20800.0,0.14,0.01,97.0,40.0,3046.26,2342.71,2596.72,2.6,65.02,0.12,2.93,5.31,31.22,0.03,63.43,0.0,100.0,0.0,0.0,0.0,0.0,3.69,25.97,0.13,70.21,0.0,100.0,0.0,0.0,0.0,0.0,57.99,52.13,4.53,4.35,0.03,0.1,3.0,3.0,0.66,1.69,0.39,1.18,0.0,11.79,1.0,0.12,0.0,0.0069,920.0,32.9,67.1,0.0,0.0,0.0,46.0,1703.61,1010.72,2596.72,3.37,84.28,1.31,32.8,,bridge,1.0,1.0,3.0,7798849.0,7798870.0,40710605.0,40710602.0,40710605.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,3.9406496739390664e+16,7518070.0,3.94064967394523e+16,3.5465847065830064e+16,3.940649673942053e+16,0.0,906122.0,977620.0,3.1525197391592256e+16,3.940649673947368e+16,2.7584547717731704e+16,1167250.0,3940649673948932.0,326312.0,4.85,428.27,23.91,438.53,28.76,866.8,104823.0,895.56,75.02,5.08,69.17,1.7,144.19,6.79,52428.0,150.98,172.95,873.59,1046.54
8,9444.5520828571,9447.2336911279,7.174,2023-10-29,16:13:32.510,0.11,1.82,0.06,1.18,0.02,51.83,1.0,0.35,0.0,0.0088,14120.0,0.02,0.86,99.0,43.0,5894.0,3245.66,2596.73,3.63,90.8,0.23,5.67,0.06,1.3,0.04,1.22,0.03,18.65,1.0,0.41,0.0,0.0062,20880.0,0.14,0.01,98.0,40.0,3032.16,2327.92,2596.73,2.61,65.13,0.12,2.92,5.29,30.87,0.05,63.8,0.0,100.0,0.0,0.0,0.0,0.0,3.66,25.86,0.16,70.32,0.0,100.0,0.0,0.0,0.0,0.0,57.98,52.13,4.53,4.34,0.03,0.07,3.0,3.0,0.67,1.69,0.39,1.19,0.0,12.03,1.0,0.12,0.0,0.007,920.0,33.25,66.75,0.0,0.0,0.0,45.0,1728.24,1023.51,2596.73,3.38,84.43,1.33,33.28,,bridge,1.0,1.0,3.0,7768440.0,7768436.0,48479160.0,48479152.0,48479152.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,3.940649673940041e+16,3.940649673946459e+16,3.94064967394902e+16,3.9406496739042664e+16,6635706.0,0.0,841092.0,892066.0,3.15251973915922e+16,3.546584706558761e+16,3.940649673942371e+16,0.0,62734.0,288470.0,3.97,425.51,20.3,434.44,24.27,859.95,104928.0,884.22,71.41,4.67,63.71,1.28,135.12,5.95,52486.0,141.08,159.39,865.9,1025.29
9,9494.6521943437,9483.8312767358,102.058,2023-10-29,16:13:33.510,0.11,1.82,0.06,1.18,0.04,51.08,1.0,0.35,0.0,0.0087,14840.0,0.03,0.86,99.0,43.0,5848.91,3219.29,2596.84,3.63,90.84,0.23,5.63,0.06,1.32,0.04,1.22,0.03,18.84,1.0,0.41,0.0,0.0061,20560.0,0.13,0.01,97.0,41.0,3093.88,2335.77,2596.84,2.65,66.23,0.12,2.98,5.25,31.04,0.04,63.66,0.0,100.0,0.0,0.0,0.0,0.0,3.68,25.97,0.16,70.19,0.0,100.0,0.0,0.0,0.0,0.0,57.92,52.14,4.53,4.34,0.03,0.1,3.0,3.0,0.66,1.7,0.39,1.18,0.0,11.78,1.0,0.12,0.0,0.0068,920.0,32.94,67.06,0.0,0.0,0.0,45.0,1723.02,1011.93,2596.84,3.41,85.13,1.33,33.18,,bridge,1.0,1.0,3.0,7785878.0,7785886.0,56265128.0,56265128.0,56265128.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1466409.0,0.0,0.0,0.0,0.0,3.94064967393747e+16,6172572.0,3.940649673948502e+16,3.546584706599046e+16,6233472.0,14.0,776734.0,810950.0,3.940649673949139e+16,3.5465847065588424e+16,2.7584547717830696e+16,0.0,57078.0,272720.0,4.57,422.9,22.62,432.78,27.19,855.69,104826.0,882.87,71.06,4.85,61.1,1.46,132.16,6.31,52421.0,138.47,159.35,862.0,1021.35
