,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,3837.387537096,185.85627837486,48.928,2023-11-01,20:22:34.553,0.36,1.94,0.19,1.18,0.09,107.57,1.0,0.37,0.0,0.0057,7800.0,0.66,0.7,99.0,51.0,18905.96,9757.56,2599.63,3.88,96.88,0.73,18.18,0.17,1.27,0.14,1.23,0.17,53.84,1.0,0.43,0.0,0.006,17680.0,0.26,0.01,99.0,46.0,8963.69,7046.57,2599.63,2.54,63.6,0.34,8.62,15.85,16.18,0.01,67.96,0.0,100.0,0.0,0.0,0.0,0.0,11.01,13.52,0.0,75.47,0.0,100.0,0.0,0.0,0.0,0.0,55.52,50.71,4.57,4.43,846930.36,851457.7,3.0,3.0,2.9,2.45,1.19,1.19,0.01,21.55,1.0,0.04,0.0,0.0029,320.0,99.8,0.2,0.0,0.0,0.0,53.0,7537.71,3081.64,2599.63,4.89,122.3,5.8,144.96,,bridge,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10177972.0,7076552.0,308224.0,75967738.0,9498216.0,0.0,557480.0,20672834.0,533512.0,3542378.0,45409490.0,0.0,126490.0,565558.0,158.63,268.77,531.56,465.36,690.19,734.13,52583.0,1424.32,132.64,4.82,138.74,8.16,271.38,12.98,52522.0,284.36,961.57,747.11,1708.68
1,2050.9900350386,1205.3095593442,1740.66,2023-11-01,20:22:35.554,0.34,1.81,0.19,1.19,0.1,123.49,1.0,0.36,0.0,0.007,10160.0,0.63,0.68,99.0,50.0,17660.17,9738.63,2598.95,3.63,90.67,0.68,16.99,0.17,1.3,0.13,1.23,0.07,54.79,1.0,0.42,0.0,0.0061,18560.0,0.16,0.01,98.0,47.0,9050.23,6961.81,2598.95,2.6,65.0,0.35,8.71,15.81,15.71,0.01,68.48,0.0,100.0,0.0,0.0,0.0,0.0,10.85,13.2,0.51,75.43,0.0,100.0,0.0,0.0,0.0,0.0,55.13,50.55,4.57,4.35,0.0,0.13,3.0,3.0,2.7,2.28,1.19,1.19,0.01,23.75,1.0,0.04,0.0,0.0034,560.0,99.78,0.22,0.0,0.0,0.0,54.0,7028.57,3083.16,2598.95,4.56,113.98,5.41,135.22,,bridge,1.0,1.0,3.0,412847.0,412847.0,412847.0,412847.0,412847.0,0.0,0.0,0.0,W,0.0,1439154.0,0.0,1439154.0,0.0,0.0,0.0,0.0,12696096.0,8329790.0,300104.0,85512686.0,10223710.0,0.0,686644.0,20839616.0,537922.0,3399984.0,44501268.0,0.0,126308.0,553028.0,142.5,247.61,483.65,432.14,626.15,679.75,52512.0,1305.9,74.92,2.21,79.61,5.54,154.53,7.75,52434.0,162.27,780.68,687.49,1468.17
2,5679.6021244523,3177.7719302734,15000.0,2023-11-01,20:22:36.553,0.33,1.8,0.19,1.19,0.07,129.1,1.0,0.35,0.0,0.0074,11000.0,0.55,0.61,99.0,51.0,17349.65,9628.16,2595.61,3.6,90.1,0.67,16.71,0.17,1.31,0.13,1.23,0.05,55.03,1.0,0.42,0.0,0.0061,18640.0,0.14,0.01,98.0,46.0,9036.08,6908.72,2595.61,2.62,65.4,0.35,8.7,15.62,15.43,0.0,68.95,0.0,100.0,0.0,0.0,0.0,0.0,10.78,13.29,0.0,75.93,0.0,100.0,0.0,0.0,0.0,0.0,55.01,50.5,4.53,4.33,0.03,0.1,3.0,3.0,2.66,2.24,1.19,1.19,0.01,24.17,1.0,0.04,0.0,0.0035,680.0,99.84,0.16,0.0,0.0,0.0,53.0,6913.52,3084.47,2595.61,4.48,112.07,5.33,133.18,,bridge,1.0,1.0,3.0,1549416.0,1549404.0,1962263.0,1962251.0,1962251.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,16704632.0,9331910.0,340088.0,90125336.0,9468746.0,0.0,728560.0,20460902.0,554372.0,3649590.0,44373490.0,0.0,125594.0,584444.0,124.34,221.25,430.18,392.83,554.52,614.07,52518.0,1168.6,65.9,1.18,68.72,4.55,134.63,5.73,52471.0,140.35,689.15,619.8,1308.95
3,9325.4575609267,5504.6947971344,698.093,2023-11-01,20:22:37.553,0.34,1.82,0.19,1.19,0.07,132.21,1.0,0.36,0.0,0.0075,11680.0,0.51,0.57,99.0,51.0,17577.22,9649.29,2597.79,3.64,91.08,0.68,16.92,0.18,1.32,0.13,1.24,0.04,54.82,1.0,0.42,0.0,0.006,18840.0,0.11,0.0,98.0,47.0,9130.13,6904.92,2597.79,2.64,66.11,0.35,8.79,15.65,15.54,0.0,68.8,0.0,100.0,0.0,0.0,0.0,0.0,10.76,13.19,0.0,76.05,0.0,100.0,0.0,0.0,0.0,0.0,55.1,50.56,4.5,4.31,0.03,0.1,3.0,3.0,2.63,2.21,1.19,1.19,0.01,24.46,1.0,0.04,0.0,0.0036,840.0,99.8,0.2,0.0,0.0,0.0,54.0,6830.15,3084.71,2597.79,4.43,110.71,5.26,131.46,,bridge,1.0,1.0,3.0,5176148.0,5176152.0,7138531.0,7138531.0,7138531.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,19557846.0,9943318.0,363538.0,92401204.0,9420166.0,0.0,792302.0,20161708.0,556920.0,3218264.0,45284862.0,0.0,123914.0,582148.0,111.97,202.96,391.96,363.77,503.93,566.73,52450.0,1070.66,56.47,0.81,54.89,4.13,111.36,4.94,52411.0,116.3,615.29,571.67,1186.96
4,9330.8183583552,7138.4507336457,760.928,2023-11-01,20:22:38.553,0.34,1.83,0.19,1.19,0.06,133.64,1.0,0.36,0.0,0.0076,11640.0,0.47,0.54,99.0,50.0,17648.94,9634.65,2597.5,3.66,91.59,0.68,16.99,0.18,1.32,0.13,1.24,0.05,54.85,1.0,0.42,0.0,0.006,18640.0,0.11,0.01,98.0,47.0,9108.35,6900.34,2597.5,2.64,66.0,0.35,8.77,15.62,15.43,0.0,68.95,0.0,100.0,0.0,0.0,0.0,0.0,10.75,13.22,0.01,76.02,0.0,100.0,0.0,0.0,0.0,0.0,55.05,50.6,4.49,4.32,0.03,0.13,3.0,3.0,2.62,2.2,1.19,1.19,0.0,24.55,1.0,0.04,0.0,0.0036,920.0,99.82,0.18,0.0,0.0,0.0,53.0,6793.78,3085.84,2597.5,4.4,110.08,5.23,130.78,,bridge,1.0,1.0,3.0,7564980.0,7564984.0,14703651.0,14703651.0,14703651.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,20859846.0,10387370.0,339696.0,92926008.0,9228828.0,0.0,809676.0,20659086.0,536690.0,3392522.0,45250030.0,0.0,126056.0,564914.0,105.24,192.59,369.32,347.08,474.56,539.67,52505.0,1014.23,56.81,1.15,54.5,4.5,111.31,5.66,52468.0,116.97,585.87,545.33,1131.2
5,9349.5916967434,8288.6260467205,429.424,2023-11-01,20:22:39.553,0.35,1.86,0.19,1.19,0.05,133.95,1.0,0.37,0.0,0.0075,11920.0,0.45,0.52,99.0,49.0,17930.53,9632.12,2597.28,3.72,93.08,0.69,17.26,0.17,1.32,0.13,1.23,0.06,54.63,1.0,0.42,0.0,0.006,18440.0,0.11,0.01,98.0,47.0,9060.02,6853.83,2597.28,2.64,66.09,0.35,8.72,15.64,15.89,0.0,68.47,0.0,100.0,0.0,0.0,0.0,0.0,10.77,14.93,0.0,74.3,0.0,100.0,0.0,0.0,0.0,0.0,55.03,50.66,4.47,4.33,0.33,0.33,3.0,3.0,2.61,2.2,1.19,1.19,0.0,24.58,1.0,0.04,0.0,0.0036,960.0,99.8,0.2,0.0,0.0,0.0,53.0,6775.12,3080.8,2597.28,4.4,109.96,5.22,130.43,,bridge,1.0,1.0,3.0,7867944.0,7867952.0,22571755.0,22571751.0,22571751.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,21838208.0,10552206.0,348124.0,92418312.0,9000334.0,0.0,835856.0,20726286.0,546672.0,3237780.0,43507660.0,0.0,125286.0,573846.0,99.64,186.63,350.34,334.43,449.98,521.07,52437.0,971.05,55.95,1.13,55.77,4.47,111.72,5.6,52409.0,117.32,561.71,526.67,1088.37
6,9380.9878640286,8925.6615432658,123.789,2023-11-01,20:22:40.554,0.34,1.75,0.2,1.17,0.36,131.1,1.0,0.37,0.0,0.0073,14040.0,0.48,0.51,95.0,50.0,17918.89,10214.39,2597.63,3.51,87.71,0.69,17.24,0.18,1.19,0.15,1.2,0.69,57.67,0.99,0.43,0.0001,0.0062,21240.0,0.3,0.04,94.0,47.0,9237.31,7794.07,2597.63,2.37,59.26,0.36,8.89,16.75,18.0,0.01,65.24,0.0,100.0,0.0,0.0,0.0,0.0,12.47,16.92,0.1,70.51,0.0,100.0,0.0,0.0,0.0,0.0,55.51,51.74,4.48,4.45,0.03,0.1,3.0,3.0,2.6,2.21,1.18,1.18,0.0,23.92,1.0,0.04,0.0,0.0035,280.0,99.58,0.42,0.0,0.0,0.0,54.0,6748.68,3053.78,2597.63,4.42,110.5,5.2,129.9,,bridge,1.0,1.0,3.0,7905749.0,7905749.0,30477608.0,30477608.0,30477608.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,21933688.0,7907564.0,3759014.0,95232816.0,9011254.0,0.0,792008.0,20558132.0,488292.0,8598156.0,45951052.0,0.0,122948.0,569898.0,107.09,176.5,373.85,328.97,480.93,505.47,52477.0,986.41,154.04,19.23,155.91,22.62,309.95,41.85,52513.0,351.8,790.88,547.32,1338.2
7,9368.4617533085,9215.8909339767,215.696,2023-11-01,20:22:41.554,0.34,1.85,0.19,1.19,0.08,134.83,1.0,0.37,0.0,0.0075,14080.0,0.42,0.48,99.0,49.0,17877.74,9683.91,2598.54,3.69,92.31,0.69,17.2,0.17,1.31,0.13,1.23,0.11,55.06,1.0,0.42,0.0,0.0061,21440.0,0.18,0.01,98.0,46.0,9074.89,6922.39,2598.54,2.62,65.55,0.35,8.73,15.71,15.58,0.01,68.71,0.0,100.0,0.0,0.0,0.0,0.0,10.79,13.31,0.0,75.9,0.0,100.0,0.0,0.0,0.0,0.0,55.14,50.62,4.43,4.37,0.03,0.1,3.0,3.0,2.58,2.17,1.19,1.19,0.01,24.85,1.0,0.04,0.0,0.0037,280.0,99.76,0.24,0.0,0.0,0.0,53.0,6699.99,3083.08,2598.54,4.35,108.66,5.16,128.92,,bridge,1.0,1.0,3.0,7924746.0,7924748.0,38402479.0,38402479.0,38402479.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,21925666.0,10881598.0,371070.0,94600800.0,8911532.0,0.0,850206.0,20258224.0,545888.0,3644074.0,45559136.0,0.0,125720.0,567084.0,90.31,168.76,321.83,305.53,412.14,474.3,52498.0,886.43,90.86,2.15,89.77,5.48,180.63,7.63,52477.0,188.26,592.77,481.93,1074.7
8,9163.7564313032,8639.5025036734,16.224,2023-11-01,20:22:42.555,0.34,1.85,0.19,1.19,0.04,135.61,1.0,0.36,0.0,0.0076,13880.0,0.39,0.46,99.0,50.0,17834.7,9654.55,2597.6,3.69,92.36,0.69,17.16,0.18,1.32,0.13,1.23,0.05,54.66,1.0,0.42,0.0,0.006,21280.0,0.14,0.0,99.0,47.0,9144.67,6929.18,2597.6,2.64,65.99,0.35,8.8,15.65,15.35,0.0,68.99,0.0,100.0,0.0,0.0,0.0,0.0,10.8,13.23,0.01,75.96,0.0,100.0,0.0,0.0,0.0,0.0,55.03,50.67,4.41,4.34,0.03,0.07,3.0,3.0,2.56,2.16,1.19,1.19,0.0,25.06,1.0,0.03,0.0,0.0038,320.0,99.84,0.16,0.0,0.0,0.0,53.0,6655.34,3087.24,2597.6,4.31,107.79,5.12,128.1,,bridge,1.0,1.0,3.0,7883344.0,7883336.0,46285935.0,46285903.0,46285903.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,22475936.0,11065502.0,316372.0,94910228.0,8737722.0,0.0,850822.0,20803706.0,545496.0,3275622.0,43972040.0,0.0,126938.0,570612.0,85.92,161.82,308.02,294.11,393.94,455.92,52424.0,849.86,72.58,0.77,68.44,4.12,141.02,4.89,52409.0,145.91,534.96,460.81,995.77
9,9340.4521830011,9256.6268541538,33.02,2023-11-01,20:22:43.555,0.34,1.85,0.19,1.19,0.05,135.86,1.0,0.36,0.0,0.0076,14080.0,0.39,0.45,99.0,50.0,17831.5,9637.94,2597.49,3.7,92.51,0.69,17.16,0.18,1.33,0.13,1.24,0.04,54.71,1.0,0.42,0.0,0.006,21080.0,0.12,0.0,98.0,46.0,9125.77,6886.4,2597.49,2.65,66.26,0.35,8.78,15.63,15.56,0.01,68.81,0.0,100.0,0.0,0.0,0.0,0.0,10.72,13.14,0.0,76.13,0.0,100.0,0.0,0.0,0.0,0.0,55.11,50.6,4.38,4.32,0.03,0.1,3.0,3.0,2.56,2.15,1.19,1.19,0.0,25.09,1.0,0.03,0.0,0.0038,400.0,99.8,0.2,0.0,0.0,0.0,53.0,6642.0,3084.04,2597.49,4.31,107.68,5.11,127.86,,bridge,1.0,1.0,3.0,7660540.0,7660544.0,53946627.0,53946627.0,53946627.0,0.0,0.0,0.0,W,0.0,0.0,0.0,1439154.0,0.0,0.0,0.0,0.0,22326458.0,11137154.0,339024.0,96434156.0,8792434.0,0.0,871864.0,20412742.0,562226.0,3208800.0,45546746.0,0.0,124166.0,581462.0,84.14,158.88,302.75,289.29,386.89,448.17,52481.0,835.06,62.92,0.8,56.86,4.15,119.79,4.95,52464.0,124.73,506.67,453.12,959.8
