,input_rate,output_rate,latency,bridge-pcm_new_System-Date,bridge-pcm_new_System-Time,bridge-pcm_new_Socket 0-EXEC,bridge-pcm_new_Socket 0-IPC,bridge-pcm_new_Socket 0-FREQ,bridge-pcm_new_Socket 0-AFREQ,bridge-pcm_new_Socket 0-L3MISS,bridge-pcm_new_Socket 0-L2MISS,bridge-pcm_new_Socket 0-L3HIT,bridge-pcm_new_Socket 0-L2HIT,bridge-pcm_new_Socket 0-L3MPI,bridge-pcm_new_Socket 0-L2MPI,bridge-pcm_new_Socket 0-L3OCC,bridge-pcm_new_Socket 0-READ,bridge-pcm_new_Socket 0-WRITE,bridge-pcm_new_Socket 0-LOCAL,bridge-pcm_new_Socket 0-TEMP,bridge-pcm_new_Socket 0-INST,bridge-pcm_new_Socket 0-ACYC,bridge-pcm_new_Socket 0-TIME(ticks),bridge-pcm_new_Socket 0-PhysIPC,bridge-pcm_new_Socket 0-PhysIPC%,bridge-pcm_new_Socket 0-INSTnom,bridge-pcm_new_Socket 0-INSTnom%,bridge-pcm_new_Socket 1-EXEC,bridge-pcm_new_Socket 1-IPC,bridge-pcm_new_Socket 1-FREQ,bridge-pcm_new_Socket 1-AFREQ,bridge-pcm_new_Socket 1-L3MISS,bridge-pcm_new_Socket 1-L2MISS,bridge-pcm_new_Socket 1-L3HIT,bridge-pcm_new_Socket 1-L2HIT,bridge-pcm_new_Socket 1-L3MPI,bridge-pcm_new_Socket 1-L2MPI,bridge-pcm_new_Socket 1-L3OCC,bridge-pcm_new_Socket 1-READ,bridge-pcm_new_Socket 1-WRITE,bridge-pcm_new_Socket 1-LOCAL,bridge-pcm_new_Socket 1-TEMP,bridge-pcm_new_Socket 1-INST,bridge-pcm_new_Socket 1-ACYC,bridge-pcm_new_Socket 1-TIME(ticks),bridge-pcm_new_Socket 1-PhysIPC,bridge-pcm_new_Socket 1-PhysIPC%,bridge-pcm_new_Socket 1-INSTnom,bridge-pcm_new_Socket 1-INSTnom%,bridge-pcm_new_SKT0 Core C-State-C0res%,bridge-pcm_new_SKT0 Core C-State-C1res%,bridge-pcm_new_SKT0 Core C-State-C3res%,bridge-pcm_new_SKT0 Core C-State-C6res%,bridge-pcm_new_SKT0 Core C-State-C7res%,bridge-pcm_new_SKT0 Package C-State-C0res%,bridge-pcm_new_SKT0 Package C-State-C2res%,bridge-pcm_new_SKT0 Package C-State-C3res%,bridge-pcm_new_SKT0 Package C-State-C6res%,bridge-pcm_new_SKT0 Package C-State-C7res%,bridge-pcm_new_SKT1 Core C-State-C0res%,bridge-pcm_new_SKT1 Core C-State-C1res%,bridge-pcm_new_SKT1 Core C-State-C3res%,bridge-pcm_new_SKT1 Core C-State-C6res%,bridge-pcm_new_SKT1 Core C-State-C7res%,bridge-pcm_new_SKT1 Package C-State-C0res%,bridge-pcm_new_SKT1 Package C-State-C2res%,bridge-pcm_new_SKT1 Package C-State-C3res%,bridge-pcm_new_SKT1 Package C-State-C6res%,bridge-pcm_new_SKT1 Package C-State-C7res%,bridge-pcm_new_Proc Energy (Joules)-SKT0,bridge-pcm_new_Proc Energy (Joules)-SKT1,bridge-pcm_new_DRAM Energy (Joules)-SKT0,bridge-pcm_new_DRAM Energy (Joules)-SKT1,bridge-pcm_new_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_new_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_new_UncFREQ (Ghz)-SKT0,bridge-pcm_new_UncFREQ (Ghz)-SKT1,bridge-pcm_new_Core4 (Socket 0)-EXEC,bridge-pcm_new_Core4 (Socket 0)-IPC,bridge-pcm_new_Core4 (Socket 0)-FREQ,bridge-pcm_new_Core4 (Socket 0)-AFREQ,bridge-pcm_new_Core4 (Socket 0)-L3MISS,bridge-pcm_new_Core4 (Socket 0)-L2MISS,bridge-pcm_new_Core4 (Socket 0)-L3HIT,bridge-pcm_new_Core4 (Socket 0)-L2HIT,bridge-pcm_new_Core4 (Socket 0)-L3MPI,bridge-pcm_new_Core4 (Socket 0)-L2MPI,bridge-pcm_new_Core4 (Socket 0)-L3OCC,bridge-pcm_new_Core4 (Socket 0)-C0res%,bridge-pcm_new_Core4 (Socket 0)-C1res%,bridge-pcm_new_Core4 (Socket 0)-C3res%,bridge-pcm_new_Core4 (Socket 0)-C6res%,bridge-pcm_new_Core4 (Socket 0)-C7res%,bridge-pcm_new_Core4 (Socket 0)-TEMP,bridge-pcm_new_Core4 (Socket 0)-INST,bridge-pcm_new_Core4 (Socket 0)-ACYC,bridge-pcm_new_Core4 (Socket 0)-TIME(ticks),bridge-pcm_new_Core4 (Socket 0)-PhysIPC,bridge-pcm_new_Core4 (Socket 0)-PhysIPC%,bridge-pcm_new_Core4 (Socket 0)-INSTnom,bridge-pcm_new_Core4 (Socket 0)-INSTnom%,bridge-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_,pcm-memory_new_SKT0,pcm-memory_new_SKT1,pcm-memory_new_System
0,2366.0891664789,280.02860922658,9.19,2023-09-18,11:58:12.998,0.26,2.52,0.1,1.17,0.38,13.31,0.97,0.56,0.0,0.001,20160.0,0.15,0.58,97.0,51.0,13691.59,5426.72,2605.79,5.05,126.15,0.53,13.14,0.11,1.43,0.08,1.2,0.25,6.01,0.96,0.55,0.0,0.0011,24040.0,0.48,0.02,95.0,48.0,5629.4,3947.17,2605.79,2.85,71.31,0.22,5.4,8.93,31.22,0.17,59.68,0.0,100.0,0.0,0.0,0.0,0.0,6.3,26.51,0.27,66.91,0.0,100.0,0.0,0.0,0.0,0.0,58.56,52.45,4.37,4.42,465016.13,466559.14,3.0,3.0,1.99,3.43,0.58,1.18,0.0,3.69,1.0,0.08,0.0,0.0007,1840.0,49.37,50.63,0.0,0.0,0.0,53.0,5185.48,1511.83,2605.79,6.86,171.5,3.98,99.5,,7881299347904892.0,624456.0,3.940649673938695e+16,3.5465847065462744e+16,3.940649673944906e+16,0.0,3940649673947014.0,1.9703248369744212e+16,1.5762598695796638e+16,3.940649673943924e+16,3.940649673946481e+16,510678.0,3940649673949156.0,1.1821949021847426e+16,Date,Ch0Read,Ch0Read,Read
1,1408.8701456834,1538.4048620753,8.832,2023-09-18,11:58:13.998,0.27,2.84,0.09,1.18,0.14,13.73,0.99,0.53,0.0,0.001,20120.0,0.13,0.63,99.0,51.0,14000.89,4922.21,2596.31,5.69,142.22,0.54,13.48,0.11,1.65,0.07,1.22,0.06,5.16,0.99,0.38,0.0,0.0009,23760.0,0.52,0.01,99.0,48.0,5893.83,3565.29,2596.31,3.31,82.66,0.23,5.68,8.04,28.38,0.04,63.54,0.0,100.0,0.0,0.0,0.0,0.0,5.63,24.22,0.15,70.0,0.0,100.0,0.0,0.0,0.0,0.0,57.85,51.66,4.33,4.37,0.13,0.03,3.0,3.0,1.98,3.38,0.59,1.18,0.01,4.29,1.0,0.08,0.0,0.0008,2160.0,49.5,50.5,0.0,0.0,0.0,53.0,5137.57,1521.24,2596.31,6.75,168.86,3.96,98.94,,3.940649673945171e+16,345870.0,3.9406496739490776e+16,3.5465847065446476e+16,3.940649673944973e+16,0.0,3940649673946930.0,3.940649673947614e+16,1.1821949021847454e+16,3.940649673948688e+16,3.940649673947881e+16,218134.0,3940649673949170.0,1.1821949021847426e+16,2023-09-18,34.14,276.12,724.78
2,4094.8705159156,4324.3644534879,8.675,2023-09-18,11:58:14.998,0.27,2.87,0.09,1.18,0.1,13.61,0.99,0.53,0.0,0.001,20400.0,0.12,0.62,99.0,52.0,14035.96,4889.89,2597.17,5.74,143.52,0.54,13.51,0.11,1.67,0.07,1.22,0.04,5.1,0.99,0.38,0.0,0.0009,24120.0,0.5,0.01,99.0,47.0,5930.25,3545.84,2597.17,3.34,83.62,0.23,5.71,7.98,28.49,0.03,63.51,0.0,100.0,0.0,0.0,0.0,0.0,5.59,24.18,0.12,70.12,0.0,100.0,0.0,0.0,0.0,0.0,57.93,51.65,4.33,4.37,0.03,0.03,3.0,3.0,1.98,3.38,0.59,1.18,0.0,4.3,1.0,0.08,0.0,0.0008,2120.0,49.54,50.46,0.0,0.0,0.0,52.0,5144.26,1523.79,2597.17,6.75,168.8,3.96,99.03,,3.940649673945719e+16,238252.0,3.940649673949069e+16,3.546584706543672e+16,3.940649673944987e+16,0.0,3940649673947182.0,3.940649673947592e+16,1.576259869579661e+16,3.94064967394893e+16,3.9406496739475784e+16,112280.0,3940649673949142.0,1.182194902184744e+16,2023-09-18,24.27,259.16,640.14
3,5097.1503729065,5097.1180810559,8.864,2023-09-18,11:58:15.998,0.27,2.83,0.1,1.18,0.15,13.73,0.99,0.53,0.0,0.001,20280.0,0.13,0.63,99.0,51.0,13976.55,4946.49,2597.2,5.65,141.28,0.54,13.45,0.11,1.67,0.07,1.22,0.03,4.87,0.99,0.39,0.0,0.0008,23920.0,0.49,0.01,99.0,47.0,5916.05,3534.32,2597.2,3.35,83.69,0.23,5.69,8.08,28.38,0.01,63.53,0.0,100.0,0.0,0.0,0.0,0.0,5.57,24.0,0.13,70.31,0.0,100.0,0.0,0.0,0.0,0.0,58.0,51.66,4.34,4.37,0.0,0.03,3.0,3.0,1.98,3.38,0.59,1.18,0.0,4.27,1.0,0.08,0.0,0.0008,2040.0,49.52,50.48,0.0,0.0,0.0,53.0,5138.04,1521.81,2597.2,6.75,168.81,3.96,98.91,,3.9406496739448776e+16,107506.0,3.9406496739490904e+16,3.940649673938033e+16,3.940649673944051e+16,0.0,3940649673947098.0,3.94064967394735e+16,1.1821949021847468e+16,3.940649673948766e+16,3.940649673947694e+16,10080.0,3940649673949156.0,1.1821949021847426e+16,2023-09-18,22.13,253.16,616.51
4,5097.0863796146,5097.1172114404,8.058,2023-09-18,11:58:16.998,0.27,2.88,0.09,1.18,0.09,13.59,0.99,0.53,0.0,0.001,20480.0,0.11,0.61,99.0,51.0,14078.36,4894.0,2597.51,5.75,143.83,0.54,13.55,0.11,1.68,0.07,1.22,0.03,5.06,0.99,0.38,0.0,0.0009,24240.0,0.48,0.01,99.0,47.0,5943.51,3541.53,2597.51,3.36,83.91,0.23,5.72,7.98,28.2,0.02,63.81,0.0,100.0,0.0,0.0,0.0,0.0,5.57,23.93,0.15,70.35,0.0,100.0,0.0,0.0,0.0,0.0,57.96,51.65,4.33,4.37,0.0,0.03,3.0,3.0,1.99,3.38,0.59,1.19,0.01,4.31,1.0,0.08,0.0,0.0008,2240.0,49.57,50.43,0.0,0.0,0.0,52.0,5159.12,1525.82,2597.51,6.76,169.06,3.97,99.31,,3.940649673944913e+16,17976.0,3.940649673949126e+16,3.9406496739374056e+16,3.94064967394406e+16,0.0,3940649673947126.0,3.940649673947315e+16,1.182194902184744e+16,3.940649673948894e+16,3.940649673947375e+16,9800.0,3940649673949170.0,1.182194902184744e+16,2023-09-18,25.62,247.95,624.82
5,5097.1030911943,5097.1276617607,9.421,2023-09-18,11:58:17.998,0.27,2.83,0.1,1.18,0.15,13.7,0.99,0.53,0.0,0.001,19760.0,0.13,0.62,99.0,51.0,13993.27,4949.93,2597.57,5.65,141.35,0.54,13.47,0.11,1.66,0.07,1.22,0.07,5.08,0.99,0.39,0.0,0.0009,23960.0,0.49,0.01,99.0,47.0,5873.67,3528.06,2597.57,3.33,83.24,0.23,5.65,8.09,28.46,0.03,63.42,0.0,100.0,0.0,0.0,0.0,0.0,5.56,24.17,0.11,70.15,0.0,100.0,0.0,0.0,0.0,0.0,57.94,51.67,4.33,4.38,0.33,0.03,3.0,3.0,1.98,3.38,0.59,1.18,0.0,4.28,1.0,0.08,0.0,0.0008,2040.0,49.55,50.45,0.0,0.0,0.0,52.0,5144.69,1522.26,2597.57,6.76,168.98,3.96,99.03,,3.940649673944879e+16,1200122.0,9715650.0,140.0,605332.0,0.0,615300.0,3.9406496739472616e+16,46872.0,0.0,9618.0,56840.0,9618.0,57050.0,2023-09-18,21.94,242.43,595.6
6,5097.1341086931,5097.1116023991,11.808,2023-09-18,11:58:18.999,0.25,2.59,0.1,1.18,0.13,19.48,0.99,0.47,0.0,0.0015,20440.0,0.17,0.95,99.0,51.0,12796.89,4942.6,2597.89,5.18,129.45,0.49,12.32,0.11,1.65,0.07,1.22,0.04,6.16,0.99,0.39,0.0,0.0011,24080.0,0.76,0.01,99.0,47.0,5817.47,3534.23,2597.89,3.29,82.3,0.22,5.6,8.07,28.21,0.02,63.7,0.0,100.0,0.0,0.0,0.0,0.0,5.57,24.0,0.13,70.3,0.0,100.0,0.0,0.0,0.0,0.0,57.39,51.71,4.47,4.42,0.0,0.0,3.0,3.0,1.82,3.1,0.59,1.18,0.0,6.16,1.0,0.08,0.0,0.0013,1960.0,49.55,50.45,0.0,0.0,0.0,52.0,4729.07,1523.76,2597.89,6.21,155.18,3.64,91.02,,12679212.0,1955562.0,17690036.0,140.0,17643388.0,0.0,610316.0,11605174.0,85288.0,0.0,17486.0,0.0,17514.0,105294.0,2023-09-18,25.39,249.07,626.0
7,5097.1279912314,5097.1227166785,14.528,2023-09-18,11:58:19.999,0.26,2.15,0.12,1.15,0.28,24.01,0.99,0.61,0.0,0.0018,19160.0,0.21,1.1,99.0,50.0,13289.59,6169.07,2597.65,4.31,107.71,0.51,12.79,0.11,1.6,0.07,1.22,0.09,6.88,0.99,0.4,0.0,0.0012,23400.0,0.91,0.01,98.0,46.0,5745.56,3591.72,2597.65,3.2,79.98,0.22,5.53,10.32,34.1,0.24,55.34,0.0,100.0,0.0,0.0,0.0,0.0,5.68,24.42,0.12,69.78,0.0,100.0,0.0,0.0,0.0,0.0,60.31,51.85,4.55,4.48,0.0,0.0,3.0,3.0,1.74,3.05,0.57,1.15,0.01,6.51,1.0,0.09,0.0,0.0014,2280.0,49.55,50.45,0.0,0.0,0.0,52.0,4532.48,1484.72,2597.65,6.11,152.64,3.49,87.24,,1730456.0,48474762.0,17668560.0,252.0,1071210.0,19795860.0,2176258.0,4792466.0,9869230.0,0.0,17500.0,103894.0,18088210.0,85316.0,2023-09-18,36.43,404.92,992.68
8,7262.5342626618,7552.0314446961,9.901,2023-09-18,11:58:20.999,0.26,2.19,0.12,1.15,0.08,26.07,1.0,0.62,0.0,0.0019,19840.0,0.09,1.05,99.0,50.0,13607.05,6224.2,2597.62,4.37,109.31,0.52,13.1,0.11,1.64,0.07,1.22,0.05,6.67,0.99,0.4,0.0,0.0012,23720.0,0.88,0.01,99.0,46.0,5759.96,3517.6,2597.62,3.27,81.87,0.22,5.54,10.43,34.67,0.07,54.83,0.0,100.0,0.0,0.0,0.0,0.0,5.54,24.09,0.13,70.24,0.0,100.0,0.0,0.0,0.0,0.0,60.93,51.73,4.52,4.47,0.33,0.33,3.0,3.0,1.68,2.94,0.57,1.15,0.0,7.23,1.0,0.09,0.0,0.0017,2160.0,49.6,50.4,0.0,0.0,0.0,51.0,4353.99,1482.2,2597.62,5.88,146.88,3.35,83.81,,1717156.0,51050202.0,17672522.0,140.0,17645012.0,0.0,1100414.0,4796960.0,10452722.0,0.0,17514.0,0.0,17500.0,103768.0,2023-09-18,37.61,456.67,1099.2
9,9263.4716920499,9080.5693915513,9.402,2023-09-18,11:58:21.999,0.26,2.18,0.12,1.15,0.09,26.06,1.0,0.62,0.0,0.0019,20440.0,0.09,1.05,99.0,50.0,13589.81,6240.9,2597.44,4.36,108.88,0.52,13.08,0.11,1.65,0.07,1.22,0.03,6.56,0.99,0.39,0.0,0.0011,23280.0,0.84,0.01,99.0,46.0,5799.48,3520.19,2597.44,3.29,82.37,0.22,5.58,10.46,34.79,0.03,54.72,0.0,100.0,0.0,0.0,0.0,0.0,5.54,23.98,0.12,70.36,0.0,100.0,0.0,0.0,0.0,0.0,60.97,51.77,4.51,4.46,0.0,0.0,3.0,3.0,1.68,2.94,0.57,1.15,0.0,7.19,1.0,0.09,0.0,0.0017,2160.0,49.6,50.4,0.0,0.0,0.0,52.0,4354.18,1481.6,2597.44,5.88,146.94,3.35,83.82,,19764430.0,2119054.0,9621598.0,168.0,1087506.0,19802384.0,2145346.0,18080118.0,85288.0,0.0,17514.0,103614.0,18089456.0,85358.0,2023-09-18,16.54,438.28,957.51
