,input_rate,output_rate,latency,bridge-pcm_System-Date,bridge-pcm_System-Time,bridge-pcm_Socket 0-EXEC,bridge-pcm_Socket 0-IPC,bridge-pcm_Socket 0-FREQ,bridge-pcm_Socket 0-AFREQ,bridge-pcm_Socket 0-L3MISS,bridge-pcm_Socket 0-L2MISS,bridge-pcm_Socket 0-L3HIT,bridge-pcm_Socket 0-L2HIT,bridge-pcm_Socket 0-L3MPI,bridge-pcm_Socket 0-L2MPI,bridge-pcm_Socket 0-L3OCC,bridge-pcm_Socket 0-READ,bridge-pcm_Socket 0-WRITE,bridge-pcm_Socket 0-LOCAL,bridge-pcm_Socket 0-TEMP,bridge-pcm_Socket 0-INST,bridge-pcm_Socket 0-ACYC,bridge-pcm_Socket 0-TIME(ticks),bridge-pcm_Socket 0-PhysIPC,bridge-pcm_Socket 0-PhysIPC%,bridge-pcm_Socket 0-INSTnom,bridge-pcm_Socket 0-INSTnom%,bridge-pcm_Socket 1-EXEC,bridge-pcm_Socket 1-IPC,bridge-pcm_Socket 1-FREQ,bridge-pcm_Socket 1-AFREQ,bridge-pcm_Socket 1-L3MISS,bridge-pcm_Socket 1-L2MISS,bridge-pcm_Socket 1-L3HIT,bridge-pcm_Socket 1-L2HIT,bridge-pcm_Socket 1-L3MPI,bridge-pcm_Socket 1-L2MPI,bridge-pcm_Socket 1-L3OCC,bridge-pcm_Socket 1-READ,bridge-pcm_Socket 1-WRITE,bridge-pcm_Socket 1-LOCAL,bridge-pcm_Socket 1-TEMP,bridge-pcm_Socket 1-INST,bridge-pcm_Socket 1-ACYC,bridge-pcm_Socket 1-TIME(ticks),bridge-pcm_Socket 1-PhysIPC,bridge-pcm_Socket 1-PhysIPC%,bridge-pcm_Socket 1-INSTnom,bridge-pcm_Socket 1-INSTnom%,bridge-pcm_SKT0 Core C-State-C0res%,bridge-pcm_SKT0 Core C-State-C1res%,bridge-pcm_SKT0 Core C-State-C3res%,bridge-pcm_SKT0 Core C-State-C6res%,bridge-pcm_SKT0 Core C-State-C7res%,bridge-pcm_SKT0 Package C-State-C0res%,bridge-pcm_SKT0 Package C-State-C2res%,bridge-pcm_SKT0 Package C-State-C3res%,bridge-pcm_SKT0 Package C-State-C6res%,bridge-pcm_SKT0 Package C-State-C7res%,bridge-pcm_SKT1 Core C-State-C0res%,bridge-pcm_SKT1 Core C-State-C1res%,bridge-pcm_SKT1 Core C-State-C3res%,bridge-pcm_SKT1 Core C-State-C6res%,bridge-pcm_SKT1 Core C-State-C7res%,bridge-pcm_SKT1 Package C-State-C0res%,bridge-pcm_SKT1 Package C-State-C2res%,bridge-pcm_SKT1 Package C-State-C3res%,bridge-pcm_SKT1 Package C-State-C6res%,bridge-pcm_SKT1 Package C-State-C7res%,bridge-pcm_Proc Energy (Joules)-SKT0,bridge-pcm_Proc Energy (Joules)-SKT1,bridge-pcm_DRAM Energy (Joules)-SKT0,bridge-pcm_DRAM Energy (Joules)-SKT1,bridge-pcm_LLCRDMISSLAT (ns)-SKT0,bridge-pcm_LLCRDMISSLAT (ns)-SKT1,bridge-pcm_UncFREQ (Ghz)-SKT0,bridge-pcm_UncFREQ (Ghz)-SKT1,bridge-pcm_Core3 (Socket 0)-EXEC,bridge-pcm_Core3 (Socket 0)-IPC,bridge-pcm_Core3 (Socket 0)-FREQ,bridge-pcm_Core3 (Socket 0)-AFREQ,bridge-pcm_Core3 (Socket 0)-L3MISS,bridge-pcm_Core3 (Socket 0)-L2MISS,bridge-pcm_Core3 (Socket 0)-L3HIT,bridge-pcm_Core3 (Socket 0)-L2HIT,bridge-pcm_Core3 (Socket 0)-L3MPI,bridge-pcm_Core3 (Socket 0)-L2MPI,bridge-pcm_Core3 (Socket 0)-L3OCC,bridge-pcm_Core3 (Socket 0)-C0res%,bridge-pcm_Core3 (Socket 0)-C1res%,bridge-pcm_Core3 (Socket 0)-C3res%,bridge-pcm_Core3 (Socket 0)-C6res%,bridge-pcm_Core3 (Socket 0)-C7res%,bridge-pcm_Core3 (Socket 0)-TEMP,bridge-pcm_Core3 (Socket 0)-INST,bridge-pcm_Core3 (Socket 0)-ACYC,bridge-pcm_Core3 (Socket 0)-TIME(ticks),bridge-pcm_Core3 (Socket 0)-PhysIPC,bridge-pcm_Core3 (Socket 0)-PhysIPC%,bridge-pcm_Core3 (Socket 0)-INSTnom,bridge-pcm_Core3 (Socket 0)-INSTnom%,bridge-pcm_-,nf_out_nfs[i].tag,nf_out_nfs[i].instance_id,nf_out_nfs[i].service_id,nf_out_nfs[i].thread_info.core,nf_out_rx_pps,nf_out_tx_pps,nf_out_rx,nf_out_tx,nf_out_act_out,nf_out_act_tonf,nf_out_act_drop,nf_out_nfs[i].thread_info.parent,nf_out_state,nf_out_rte_atomic16_read(&nfs[i].thread_info.children_cnt),nf_out_rx_drop_rate,nf_out_tx_drop_rate,nf_out_rx_drop,nf_out_tx_drop,nf_out_act_next,nf_out_act_buffer,nf_out_act_returned,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_SKT1-Ch0Read,pcm-memory_new_SKT1-Ch0Write,pcm-memory_new_SKT1-Ch1Read,pcm-memory_new_SKT1-Ch1Write,pcm-memory_new_SKT1-Mem Read (MB/s),pcm-memory_new_SKT1-Mem Write (MB/s),pcm-memory_new_SKT1-P. Write (T/s),pcm-memory_new_SKT1-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,4125.3636802491,433.22031764513,8.605,2023-10-29,18:30:25.618,0.55,2.93,0.19,1.19,0.08,22.63,1.0,0.71,0.0,0.0008,8720.0,0.65,1.22,99.0,51.0,28773.3,9834.76,2600.82,5.85,146.28,1.11,27.66,0.23,1.65,0.14,1.23,0.14,12.41,0.99,0.41,0.0,0.0011,20920.0,1.02,0.01,99.0,48.0,11747.8,7102.63,2600.82,3.31,82.7,0.45,11.29,15.95,15.43,0.0,68.62,0.0,100.0,0.0,0.0,0.0,0.0,11.09,13.21,0.01,75.69,0.0,100.0,0.0,0.0,0.0,0.0,57.37,51.04,4.61,4.56,619221.18,622174.47,3.0,3.0,4.27,3.6,1.19,1.19,0.0,5.89,1.0,0.13,0.0,0.0005,120.0,99.82,0.18,0.0,0.0,0.0,53.0,11107.99,3088.38,2600.82,7.19,179.84,8.54,213.54,,bridge,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12822236.0,1271018.0,248738.0,16797354.0,16474234.0,140.0,225624.0,20102362.0,91910.0,3244710.0,6628230.0,0.0,18830.0,111272.0,126.95,493.33,498.29,679.29,625.24,1172.63,2050648893.0,1797.87,494.99,8.06,489.73,4.83,984.72,12.89,2050699679.0,997.61,1609.96,1185.51,2795.48
1,2517.2384421872,2404.7839571931,1836.221,2023-10-29,18:30:26.618,0.55,2.89,0.19,1.19,0.08,23.97,1.0,0.7,0.0,0.0008,8960.0,0.62,1.22,99.0,50.0,28319.44,9813.08,2596.58,5.77,144.29,1.09,27.27,0.23,1.67,0.14,1.23,0.08,12.35,0.99,0.41,0.0,0.0011,21760.0,0.97,0.01,99.0,48.0,11705.07,7024.67,2596.58,3.33,83.31,0.45,11.27,15.94,15.47,0.0,68.6,0.0,100.0,0.0,0.0,0.0,0.0,10.98,13.24,0.0,75.78,0.0,100.0,0.0,0.0,0.0,0.0,57.19,50.95,4.59,4.55,0.33,0.33,3.0,3.0,4.22,3.56,1.19,1.19,0.01,6.4,1.0,0.12,0.0,0.0006,240.0,99.78,0.22,0.0,0.0,0.0,53.0,10958.54,3082.02,2596.58,7.11,177.78,8.44,211.02,,bridge,1.0,1.0,3.0,35728.0,35728.0,35728.0,35728.0,35728.0,0.0,0.0,0.0,W,0.0,403334.0,0.0,403334.0,0.0,0.0,0.0,0.0,13707988.0,1253980.0,280364.0,16543716.0,16686768.0,140.0,228368.0,20183730.0,87500.0,3307780.0,6660906.0,0.0,19530.0,111608.0,125.52,519.73,489.87,703.99,615.4,1223.72,2133442539.0,1839.12,486.2,5.56,481.1,2.2,967.3,7.76,2133325134.0,975.06,1582.7,1231.48,2814.18
2,5530.9458174388,4462.0304553011,1723.433,2023-10-29,18:30:27.619,0.55,2.94,0.19,1.19,0.05,22.96,1.0,0.72,0.0,0.0008,9920.0,0.64,1.23,99.0,51.0,28749.65,9784.18,2598.56,5.88,146.92,1.11,27.66,0.23,1.67,0.14,1.23,0.05,12.31,1.0,0.42,0.0,0.001,21520.0,0.94,0.01,99.0,47.0,11748.89,7019.35,2598.56,3.35,83.69,0.45,11.3,15.88,15.56,0.01,68.55,0.0,100.0,0.0,0.0,0.0,0.0,10.95,13.14,0.0,75.9,0.0,100.0,0.0,0.0,0.0,0.0,57.39,51.01,4.6,4.54,0.33,0.33,3.0,3.0,4.27,3.59,1.19,1.19,0.0,5.95,1.0,0.12,0.0,0.0005,200.0,99.82,0.18,0.0,0.0,0.0,53.0,11087.44,3085.66,2598.56,7.19,179.66,8.53,213.34,,bridge,1.0,1.0,3.0,275665.0,275665.0,311405.0,311405.0,311405.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,13868078.0,1304016.0,210798.0,16572360.0,16660938.0,140.0,227276.0,20220452.0,92134.0,2908290.0,6527220.0,0.0,19572.0,111580.0,131.78,516.13,514.44,708.59,646.22,1224.72,2134801879.0,1870.93,473.27,4.47,467.59,1.09,940.86,5.56,2134824178.0,946.41,1587.07,1230.27,2817.35
3,9949.3302669102,6797.5561579696,1749.779,2023-10-29,18:30:28.619,0.55,2.93,0.19,1.19,0.06,23.13,1.0,0.72,0.0,0.0008,10200.0,0.64,1.22,99.0,50.0,28646.56,9787.94,2596.38,5.85,146.34,1.1,27.58,0.23,1.68,0.13,1.23,0.04,12.26,1.0,0.41,0.0,0.001,21600.0,0.91,0.0,99.0,47.0,11751.68,6998.47,2596.38,3.36,83.96,0.45,11.31,15.9,15.51,0.0,68.59,0.0,100.0,0.0,0.0,0.0,0.0,10.93,13.19,0.0,75.88,0.0,100.0,0.0,0.0,0.0,0.0,57.23,50.93,4.57,4.54,0.33,0.33,3.0,3.0,4.26,3.59,1.19,1.19,0.0,5.99,1.0,0.12,0.0,0.0005,360.0,99.79,0.21,0.0,0.0,0.0,52.0,11070.05,3081.88,2596.38,7.18,179.6,8.53,213.19,,bridge,1.0,1.0,3.0,499879.0,499879.0,811284.0,811284.0,811284.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,13915454.0,1315972.0,315896.0,16554664.0,17053960.0,868.0,217980.0,20225968.0,91938.0,3080364.0,6631688.0,0.0,19642.0,111734.0,130.79,517.3,511.17,708.75,641.96,1226.05,2132685344.0,1868.01,460.52,3.92,452.55,0.56,913.06,4.49,2132626658.0,917.55,1555.03,1230.54,2785.56
4,9987.28029277,6645.2753128118,15000.0,2023-10-29,18:30:29.619,0.55,2.94,0.19,1.19,0.05,23.34,1.0,0.71,0.0,0.0008,10520.0,0.64,1.23,99.0,49.0,28653.3,9755.59,2598.8,5.87,146.86,1.1,27.57,0.23,1.68,0.13,1.23,0.03,12.15,1.0,0.41,0.0,0.001,21800.0,0.89,0.0,99.0,46.0,11784.23,6996.77,2598.8,3.37,84.21,0.45,11.34,15.83,15.51,0.02,68.64,0.0,100.0,0.0,0.0,0.0,0.0,10.91,13.14,0.01,75.93,0.0,100.0,0.0,0.0,0.0,0.0,57.41,51.03,4.6,4.53,0.33,0.33,3.0,3.0,4.26,3.59,1.19,1.19,0.0,6.06,1.0,0.12,0.0,0.0005,320.0,99.8,0.2,0.0,0.0,0.0,52.0,11069.26,3085.53,2598.8,7.17,179.37,8.52,212.96,,bridge,1.0,1.0,3.0,1062844.0,1062840.0,1874152.0,1874148.0,1874152.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,14155232.0,1331456.0,255752.0,16731064.0,17157462.0,140.0,221816.0,20190366.0,92092.0,2998044.0,6760978.0,0.0,19586.0,111748.0,130.68,519.02,508.88,709.74,639.56,1228.76,2132508008.0,1868.32,449.71,4.05,440.98,0.67,890.7,4.71,2132517197.0,895.41,1530.25,1233.48,2763.73
5,9988.604043226,6708.4677093558,1691.75,2023-10-29,18:30:30.619,0.55,2.93,0.19,1.18,0.05,23.4,1.0,0.72,0.0,0.0008,10080.0,0.64,1.23,99.0,50.0,28520.26,9745.28,2595.77,5.85,146.33,1.1,27.47,0.22,1.67,0.13,1.23,0.06,12.39,1.0,0.41,0.0,0.0011,22280.0,0.89,0.01,99.0,47.0,11664.46,6983.49,2595.77,3.34,83.51,0.45,11.23,15.86,16.05,0.0,68.09,0.0,100.0,0.0,0.0,0.0,0.0,10.96,14.22,0.0,74.82,0.0,100.0,0.0,0.0,0.0,0.0,57.21,50.97,4.6,4.52,0.33,0.33,3.0,3.0,4.25,3.59,1.18,1.19,0.0,6.1,1.0,0.12,0.0,0.0006,280.0,99.8,0.2,0.0,0.0,0.0,53.0,11027.7,3075.85,2595.77,7.17,179.26,8.5,212.42,,bridge,1.0,1.0,3.0,1081452.0,1081452.0,2955616.0,2955616.0,2955616.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,14420154.0,1356292.0,285432.0,16767674.0,17168326.0,140.0,219576.0,20184206.0,92386.0,3186624.0,7104734.0,0.0,19740.0,111804.0,129.97,522.24,506.41,712.34,636.38,1234.58,2134738283.0,1870.97,446.92,4.46,439.95,1.09,886.88,5.55,2134709414.0,892.42,1523.26,1240.13,2763.39
6,9992.3073511853,6802.8115177547,15000.0,2023-10-29,18:30:31.620,0.55,2.91,0.19,1.19,0.06,23.47,1.0,0.72,0.0,0.0008,10560.0,0.64,1.23,99.0,51.0,28622.79,9850.33,2598.94,5.81,145.29,1.1,27.54,0.23,1.66,0.14,1.23,0.06,12.39,1.0,0.42,0.0,0.0011,21880.0,0.9,0.01,99.0,46.0,11738.42,7082.81,2598.94,3.31,82.87,0.45,11.29,15.99,15.41,0.0,68.61,0.0,100.0,0.0,0.0,0.0,0.0,11.06,13.14,0.0,75.8,0.0,100.0,0.0,0.0,0.0,0.0,57.46,51.08,4.59,4.55,0.33,0.33,3.0,3.0,4.24,3.57,1.19,1.19,0.0,6.1,1.0,0.12,0.0,0.0006,280.0,99.83,0.17,0.0,0.0,0.0,53.0,11010.9,3086.74,2598.94,7.13,178.36,8.47,211.83,,bridge,1.0,1.0,3.0,1086704.0,1086708.0,4042332.0,4042332.0,4042332.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,14411446.0,1357958.0,434308.0,16338224.0,17252494.0,168.0,226030.0,20175092.0,92232.0,2966530.0,7975254.0,0.0,19572.0,111818.0,130.43,518.21,507.17,708.57,637.6,1226.78,2132753833.0,1864.38,453.17,4.65,448.09,1.29,901.26,5.94,2132747652.0,907.2,1538.86,1232.72,2771.58
7,9989.5358808586,6932.8374228871,1653.014,2023-10-29,18:30:32.619,0.55,2.91,0.19,1.19,0.06,23.66,1.0,0.72,0.0,0.0008,10560.0,0.63,1.23,99.0,50.0,28544.74,9804.71,2596.14,5.82,145.57,1.1,27.49,0.23,1.68,0.14,1.23,0.04,12.23,1.0,0.41,0.0,0.001,21920.0,0.89,0.0,99.0,47.0,11759.81,7016.95,2596.14,3.35,83.8,0.45,11.32,15.92,15.39,0.0,68.68,0.0,100.0,0.0,0.0,0.0,0.0,10.96,13.2,0.0,75.84,0.0,100.0,0.0,0.0,0.0,0.0,57.33,50.93,4.6,4.54,0.33,0.33,3.0,3.0,4.25,3.58,1.19,1.19,0.0,6.16,1.0,0.12,0.0,0.0006,320.0,99.81,0.19,0.0,0.0,0.0,53.0,11039.42,3082.71,2596.14,7.16,179.05,8.5,212.61,,bridge,1.0,1.0,3.0,1095524.0,1095524.0,5137872.0,5137872.0,5137872.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,14689038.0,1372518.0,218862.0,16768598.0,17288250.0,140.0,219604.0,20249530.0,92176.0,3183810.0,7435470.0,0.0,19558.0,111776.0,129.28,522.75,503.16,712.12,632.44,1234.88,2132626396.0,1867.32,450.0,3.81,445.31,0.44,895.32,4.25,2132567615.0,899.57,1527.76,1239.13,2766.89
8,9989.3220897373,6934.2207648187,1523.283,2023-10-29,18:30:33.620,0.55,2.94,0.19,1.19,0.05,23.71,1.0,0.72,0.0,0.0008,11320.0,0.63,1.23,99.0,49.0,28643.2,9750.27,2598.35,5.88,146.88,1.1,27.56,0.23,1.68,0.13,1.23,0.04,12.16,1.0,0.41,0.0,0.001,21800.0,0.88,0.0,99.0,47.0,11792.71,7001.37,2598.35,3.37,84.22,0.45,11.35,15.82,15.4,0.0,68.78,0.0,100.0,0.0,0.0,0.0,0.0,10.92,13.15,0.0,75.93,0.0,100.0,0.0,0.0,0.0,0.0,57.38,51.08,4.59,4.54,0.33,0.33,3.0,3.0,4.26,3.58,1.19,1.19,0.0,6.19,1.0,0.12,0.0,0.0006,280.0,99.85,0.15,0.0,0.0,0.0,53.0,11058.61,3087.3,2598.35,7.16,179.1,8.51,212.8,,bridge,1.0,1.0,3.0,1108844.0,1108844.0,6246732.0,6246732.0,6246732.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,14542962.0,1373974.0,197162.0,16790452.0,17442306.0,168.0,232988.0,20179110.0,92148.0,3054758.0,7602014.0,0.0,19558.0,111930.0,129.35,522.02,503.97,711.45,633.32,1233.47,2134596002.0,1866.8,442.38,4.05,439.39,0.67,881.77,4.73,2134654133.0,886.5,1515.1,1238.2,2753.29
9,9987.433428119,7012.9424935862,1595.399,2023-10-29,18:30:34.622,0.53,2.29,0.23,1.16,0.74,23.56,0.97,0.71,0.0,0.0009,17280.0,0.69,1.13,98.0,50.0,27433.16,12000.21,2599.69,4.57,114.3,1.05,26.37,0.22,1.38,0.16,1.2,0.41,14.87,0.97,0.41,0.0,0.0013,22160.0,1.01,0.02,98.0,48.0,11468.81,8313.13,2599.69,2.76,68.98,0.44,11.02,19.92,19.61,0.03,60.44,0.0,100.0,0.0,0.0,0.0,0.0,13.34,17.18,0.04,69.44,0.0,100.0,0.0,0.0,0.0,0.0,58.53,52.36,4.59,4.58,0.33,0.33,3.0,3.0,4.09,3.52,1.16,1.17,0.0,5.15,1.0,0.12,0.0,0.0005,80.0,99.47,0.53,0.0,0.0,0.0,52.0,10639.27,3022.02,2599.69,7.04,176.03,8.18,204.62,,bridge,1.0,1.0,3.0,1115672.0,1115672.0,7362420.0,7362420.0,7362420.0,0.0,0.0,0.0,W,0.0,0.0,0.0,403334.0,0.0,0.0,0.0,0.0,14950586.0,930832.0,4379858.0,15364832.0,16434782.0,168.0,202678.0,20260996.0,92162.0,3978534.0,8173956.0,0.0,19544.0,111286.0,143.29,467.42,542.7,666.39,685.99,1133.81,2133010366.0,1819.81,502.12,12.15,500.59,8.96,1002.71,21.12,2133342581.0,1023.82,1688.7,1154.93,2843.63
