System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,Proc Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),UncFREQ (Ghz),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),Core3 (Socket 0),
Date,Time,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,READ,WRITE,LOCAL,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,C0res%,C1res%,C3res%,C6res%,C7res%,C0res%,C2res%,C3res%,C6res%,C7res%,SKT0,SKT0,SKT0,SKT0,EXEC,IPC,FREQ,AFREQ,L3MISS,L2MISS,L3HIT,L2HIT,L3MPI,L2MPI,L3OCC,LMB,RMB,C0res%,C1res%,C3res%,C6res%,C7res%,TEMP,INST,ACYC,TIME(ticks),PhysIPC,PhysIPC%,INSTnom,INSTnom%,
2023-11-28,14:31:07.357,0.32,1.61,0.20,1.31,35.76,54.56,0.34,0.36,0.0023,0.0036, 16600,0,0,2.48,1.03,100,55,15343.90,9527.53,2400.25,3.22,80.52,0.64,15.98,15.17,16.86,0.00,67.97,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.84 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.69,22.46,0.12,0.11,0.0071,0.0081,     0,0,0,98.90,1.10,0.00,0.00,0.00,57,2781.34,3146.07,2400.25,1.77,44.20,2.32,57.94,
2023-11-28,14:31:08.357,0.32,1.61,0.20,1.31,35.77,54.59,0.34,0.36,0.0023,0.0036, 16640,0,0,2.49,1.03,100,55,15337.87,9529.20,2400.25,3.22,80.48,0.64,15.98,15.18,16.94,0.00,67.88,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.83 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.69,22.46,0.12,0.11,0.0071,0.0081,     0,0,0,98.92,1.08,0.00,0.00,0.00,57,2782.56,3145.75,2400.25,1.77,44.23,2.32,57.96,
2023-11-28,14:31:09.357,0.32,1.61,0.20,1.31,35.69,54.52,0.35,0.36,0.0023,0.0036, 16720,1,0,2.48,1.03,100,55,15337.36,9524.78,2400.16,3.22,80.51,0.64,15.98,15.19,16.99,0.01,67.82,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.82 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.67,22.44,0.12,0.11,0.0071,0.0081,     0,0,0,98.84,1.16,0.00,0.00,0.00,57,2780.23,3143.04,2400.16,1.77,44.23,2.32,57.92,
2023-11-28,14:31:10.357,0.32,1.61,0.20,1.31,35.65,54.51,0.35,0.36,0.0023,0.0036, 16840,0,0,2.48,1.03,100,55,15331.40,9526.26,2400.26,3.22,80.47,0.64,15.97,15.20,17.08,0.02,67.70,0.00,100.00,0.00,0.00,0.00,0.00,38.24,8.82 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.66,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.84,1.16,0.00,0.00,0.00,57,2779.81,3142.24,2400.26,1.77,44.23,2.32,57.91,
2023-11-28,14:31:11.358,0.32,1.61,0.20,1.31,35.88,54.64,0.34,0.36,0.0023,0.0036, 16880,0,0,2.50,1.04,100,54,15349.06,9530.63,2400.31,3.22,80.52,0.64,15.99,15.17,16.80,0.01,68.02,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.68,22.44,0.12,0.11,0.0071,0.0081,     0,0,0,98.90,1.10,0.00,0.00,0.00,57,2779.96,3146.68,2400.31,1.77,44.17,2.32,57.91,
2023-11-28,14:31:12.358,0.32,1.61,0.20,1.31,35.76,54.58,0.34,0.36,0.0023,0.0036, 16920,0,0,2.49,1.03,100,54,15341.31,9529.70,2400.18,3.22,80.49,0.64,15.98,15.19,16.94,0.01,67.87,0.00,100.00,0.00,0.00,0.00,0.00,38.14,8.82 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.67,22.45,0.12,0.11,0.0071,0.0081,     0,0,0,98.90,1.10,0.00,0.00,0.00,57,2781.70,3145.23,2400.18,1.77,44.22,2.32,57.95,
2023-11-28,14:31:13.358,0.32,1.61,0.20,1.31,35.68,54.50,0.35,0.36,0.0023,0.0036, 17000,0,0,2.48,1.03,100,55,15311.39,9511.90,2400.27,3.22,80.49,0.64,15.95,15.18,17.32,0.01,67.50,0.00,100.00,0.00,0.00,0.00,0.00,38.14,8.78 ,0.15 ,2.70,1.16,0.89,1.31,1.32,19.64,22.42,0.12,0.11,0.0071,0.0081,     0,0,0,98.82,1.18,0.00,0.00,0.00,57,2778.52,3139.23,2400.27,1.77,44.25,2.32,57.88,
2023-11-28,14:31:14.358,0.32,1.61,0.20,1.31,35.72,54.53,0.34,0.36,0.0023,0.0036, 17000,0,0,2.48,1.03,100,55,15330.10,9515.71,2400.24,3.22,80.55,0.64,15.97,15.17,17.28,0.28,67.27,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.82 ,0.07 ,2.70,1.16,0.89,1.31,1.32,19.66,22.44,0.12,0.11,0.0071,0.0081,     0,0,0,98.89,1.11,0.00,0.00,0.00,57,2780.41,3141.67,2400.24,1.77,44.25,2.32,57.92,
2023-11-28,14:31:15.358,0.32,1.61,0.20,1.31,35.69,54.52,0.35,0.36,0.0023,0.0036, 17120,1,0,2.48,1.03,100,55,15316.06,9519.74,2400.33,3.22,80.44,0.64,15.95,15.19,17.15,0.02,67.64,0.00,100.00,0.00,0.00,0.00,0.00,38.20,8.80 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.64,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.78,1.22,0.00,0.00,0.00,57,2777.55,3139.55,2400.33,1.77,44.23,2.31,57.86,
2023-11-28,14:31:16.358,0.32,1.61,0.20,1.31,35.74,54.55,0.34,0.36,0.0023,0.0036, 17160,0,0,2.48,1.03,100,55,15342.01,9526.86,2400.38,3.22,80.52,0.64,15.98,15.17,16.88,0.00,67.94,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.79 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.66,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.87,1.13,0.00,0.00,0.00,57,2779.98,3145.21,2400.38,1.77,44.19,2.32,57.91,
2023-11-28,14:31:17.358,0.32,1.61,0.20,1.31,35.69,54.51,0.35,0.36,0.0023,0.0036, 17240,0,0,2.48,1.03,100,54,15344.64,9528.42,2400.29,3.22,80.52,0.64,15.98,15.17,16.82,0.00,68.02,0.00,100.00,0.00,0.00,0.00,0.00,38.15,8.77 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.66,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.90,1.10,0.00,0.00,0.00,57,2781.57,3146.51,2400.29,1.77,44.20,2.32,57.94,
2023-11-28,14:31:18.358,0.32,1.61,0.20,1.31,35.67,54.51,0.35,0.36,0.0023,0.0036, 17200,0,0,2.48,1.03,100,54,15344.94,9529.62,2400.22,3.22,80.51,0.64,15.98,15.17,16.79,0.00,68.04,0.00,100.00,0.00,0.00,0.00,0.00,38.13,8.82 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.66,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.91,1.09,0.00,0.00,0.00,57,2782.48,3147.04,2400.22,1.77,44.21,2.32,57.96,
2023-11-28,14:31:19.359,0.32,1.61,0.20,1.31,35.77,54.56,0.34,0.36,0.0023,0.0036, 17320,0,0,2.49,1.03,100,55,15341.63,9530.99,2400.29,3.22,80.48,0.64,15.98,15.18,16.84,0.01,67.97,0.00,100.00,0.00,0.00,0.00,0.00,38.14,8.78 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.65,22.42,0.12,0.11,0.0071,0.0081,     0,0,0,98.89,1.11,0.00,0.00,0.00,57,2780.40,3145.95,2400.29,1.77,44.19,2.32,57.92,
2023-11-28,14:31:20.359,0.32,1.61,0.20,1.31,35.72,54.52,0.34,0.36,0.0023,0.0036, 17360,0,0,2.48,1.03,100,55,15345.38,9530.12,2400.31,3.22,80.51,0.64,15.98,15.17,16.79,0.01,68.03,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.65,22.43,0.12,0.11,0.0071,0.0081,     0,0,0,98.89,1.11,0.00,0.00,0.00,57,2781.23,3146.50,2400.31,1.77,44.20,2.32,57.93,
2023-11-28,14:31:21.359,0.32,1.61,0.20,1.31,35.57,54.43,0.35,0.36,0.0023,0.0036, 17360,0,0,2.47,1.03,100,54,15317.62,9520.45,2400.24,3.22,80.45,0.64,15.95,15.20,17.14,0.03,67.63,0.00,100.00,0.00,0.00,0.00,0.00,38.08,8.83 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.61,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.78,1.22,0.00,0.00,0.00,57,2777.70,3139.63,2400.24,1.77,44.24,2.31,57.86,
2023-11-28,14:31:22.360,0.32,1.61,0.20,1.31,35.72,54.53,0.35,0.36,0.0023,0.0036, 17360,0,0,2.48,1.03,100,54,15341.29,9525.03,2402.56,3.22,80.53,0.64,15.96,15.16,17.16,0.30,67.38,0.00,100.00,0.00,0.00,0.00,0.00,38.14,8.84 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.65,22.42,0.12,0.11,0.0071,0.0081,     0,0,0,98.85,1.15,0.00,0.00,0.00,57,2781.36,3144.73,2402.56,1.77,44.22,2.32,57.88,
2023-11-28,14:31:23.360,0.32,1.61,0.20,1.31,35.71,54.50,0.34,0.36,0.0023,0.0036, 17360,0,0,2.48,1.03,100,55,15339.91,9525.44,2400.29,3.22,80.52,0.64,15.98,15.17,16.87,0.05,67.92,0.00,100.00,0.00,0.00,0.00,0.00,38.11,8.80 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.64,22.41,0.12,0.11,0.0071,0.0081,     0,0,0,98.87,1.13,0.00,0.00,0.00,57,2780.18,3145.12,2400.29,1.77,44.20,2.32,57.91,
2023-11-28,14:31:24.360,0.32,1.61,0.20,1.31,35.67,54.49,0.35,0.36,0.0023,0.0036, 17360,0,0,2.48,1.03,100,55,15337.80,9525.73,2400.26,3.22,80.51,0.64,15.98,15.17,16.90,0.01,67.92,0.00,100.00,0.00,0.00,0.00,0.00,38.13,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.64,22.42,0.12,0.11,0.0071,0.0081,     0,0,0,98.87,1.13,0.00,0.00,0.00,57,2781.26,3144.84,2400.26,1.77,44.22,2.32,57.94,
2023-11-28,14:31:25.360,0.32,1.61,0.20,1.31,35.64,54.46,0.35,0.36,0.0023,0.0036, 17360,0,0,2.48,1.03,100,55,15319.96,9517.13,2400.33,3.22,80.49,0.64,15.96,15.18,17.23,0.00,67.58,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.77 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.62,22.40,0.12,0.11,0.0071,0.0081,     0,0,0,98.83,1.17,0.00,0.00,0.00,57,2779.11,3140.61,2400.33,1.77,44.24,2.32,57.89,
2023-11-28,14:31:26.360,0.32,1.61,0.20,1.31,35.71,54.51,0.34,0.36,0.0023,0.0036, 17520,0,0,2.48,1.03,100,55,15348.12,9531.24,2400.38,3.22,80.51,0.64,15.99,15.17,16.82,0.00,68.00,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.79 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.64,22.42,0.12,0.11,0.0071,0.0081,     0,0,0,98.92,1.08,0.00,0.00,0.00,57,2781.87,3147.19,2400.38,1.77,44.20,2.32,57.95,
2023-11-28,14:31:27.361,0.32,1.61,0.20,1.31,35.73,54.53,0.34,0.36,0.0023,0.0036, 17600,1,0,2.49,1.04,100,54,15329.24,9525.87,2400.25,3.22,80.46,0.64,15.97,15.20,17.13,0.06,67.61,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.78 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.62,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.84,1.16,0.00,0.00,0.00,57,2777.97,3141.71,2400.25,1.77,44.21,2.31,57.87,
2023-11-28,14:31:28.361,0.32,1.61,0.20,1.31,35.74,54.53,0.34,0.36,0.0023,0.0036, 17600,0,0,2.49,1.04,100,54,15333.10,9527.83,2400.53,3.22,80.46,0.64,15.97,15.18,16.98,0.00,67.84,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.63,22.40,0.12,0.11,0.0071,0.0081,     0,0,0,98.87,1.13,0.00,0.00,0.00,57,2779.39,3144.60,2400.53,1.77,44.19,2.32,57.89,
2023-11-28,14:31:29.361,0.32,1.61,0.20,1.31,35.74,54.51,0.34,0.36,0.0023,0.0036, 17560,0,0,2.49,1.04,100,55,15341.48,9527.34,2400.25,3.22,80.51,0.64,15.98,15.18,16.89,0.01,67.92,0.00,100.00,0.00,0.00,0.00,0.00,38.15,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.62,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.84,1.16,0.00,0.00,0.00,57,2778.50,3144.05,2400.25,1.77,44.19,2.32,57.88,
2023-11-28,14:31:30.361,0.32,1.61,0.20,1.31,35.74,54.53,0.34,0.36,0.0023,0.0036, 17640,0,0,2.49,1.03,100,55,15340.89,9529.92,2400.26,3.22,80.49,0.64,15.98,15.18,16.89,0.00,67.93,0.00,100.00,0.00,0.00,0.00,0.00,38.14,8.79 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.62,22.40,0.12,0.11,0.0071,0.0081,     0,0,0,98.89,1.11,0.00,0.00,0.00,57,2780.07,3145.90,2400.26,1.77,44.19,2.32,57.91,
2023-11-28,14:31:31.364,0.37,1.70,0.22,1.28,35.62,54.32,0.34,0.36,0.0020,0.0031, 17880,0,0,2.48,1.03,100,55,17669.05,10414.68,2400.36,3.39,84.83,0.74,18.40,16.97,18.69,0.01,64.33,0.00,100.00,0.00,0.00,0.00,0.00,39.47,8.76 ,0.07 ,2.70,1.15,0.89,1.30,1.31,19.54,22.30,0.12,0.11,0.0071,0.0081,     0,0,0,98.85,1.15,0.00,0.00,0.00,58,2768.09,3109.07,2400.36,1.78,44.52,2.31,57.66,
2023-11-28,14:31:32.361,0.41,1.76,0.23,1.28,35.33,54.09,0.35,0.36,0.0018,0.0027, 17880,1,0,2.45,1.02,100,55,19700.97,11202.36,2399.76,3.52,87.93,0.82,20.53,18.21,20.12,0.01,61.65,0.00,100.00,0.00,0.00,0.00,0.00,41.13,8.78 ,0.53 ,2.70,1.15,0.90,1.28,1.30,19.48,22.25,0.12,0.11,0.0070,0.0081,     0,0,0,98.88,1.12,0.00,0.00,0.00,57,2763.96,3082.93,2399.76,1.79,44.83,2.30,57.59,
2023-11-28,14:31:33.361,0.32,1.61,0.20,1.31,35.58,54.42,0.35,0.36,0.0023,0.0036, 17880,0,0,2.47,1.03,100,55,15327.20,9523.57,2400.12,3.22,80.47,0.64,15.96,15.17,16.96,0.00,67.87,0.00,100.00,0.00,0.00,0.00,0.00,38.17,8.83 ,0.00 ,2.70,1.16,0.88,1.31,1.33,19.60,22.38,0.12,0.11,0.0071,0.0081,     0,0,0,98.82,1.18,0.00,0.00,0.00,57,2780.04,3142.91,2400.12,1.77,44.23,2.32,57.91,
2023-11-28,14:31:34.361,0.32,1.61,0.20,1.31,35.63,54.46,0.35,0.36,0.0023,0.0035, 17840,0,0,2.47,1.03,100,55,15342.72,9527.77,2400.25,3.22,80.52,0.64,15.98,15.17,16.85,0.01,67.98,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.83 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.61,22.39,0.12,0.11,0.0071,0.0081,     0,0,0,98.88,1.12,0.00,0.00,0.00,57,2781.01,3145.67,2400.25,1.77,44.20,2.32,57.93,
2023-11-28,14:31:35.361,0.32,1.61,0.20,1.31,35.58,54.38,0.35,0.36,0.0023,0.0036, 17840,0,0,2.47,1.03,100,55,15316.57,9513.64,2400.20,3.22,80.50,0.64,15.95,15.18,17.29,0.01,67.52,0.00,100.00,0.00,0.00,0.00,0.00,38.14,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.58,22.35,0.12,0.11,0.0071,0.0081,     0,0,0,98.82,1.18,0.00,0.00,0.00,56,2776.13,3139.46,2400.20,1.77,44.21,2.31,57.83,
2023-11-28,14:31:36.361,0.32,1.61,0.20,1.31,35.66,54.43,0.34,0.36,0.0023,0.0035, 17840,0,0,2.48,1.03,100,55,15345.68,9527.68,2400.27,3.22,80.53,0.64,15.98,15.17,16.88,0.02,67.93,0.00,100.00,0.00,0.00,0.00,0.00,38.23,8.84 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.60,22.36,0.12,0.11,0.0071,0.0081,     0,0,0,98.88,1.12,0.00,0.00,0.00,56,2777.62,3145.51,2400.27,1.77,44.15,2.31,57.86,
2023-11-28,14:31:37.361,0.32,1.61,0.20,1.31,35.63,54.41,0.35,0.36,0.0023,0.0035, 17800,1,0,2.48,1.03,100,55,15335.49,9526.53,2400.24,3.22,80.49,0.64,15.97,15.18,16.95,0.00,67.87,0.00,100.00,0.00,0.00,0.00,0.00,38.18,8.82 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.58,22.35,0.12,0.11,0.0071,0.0080,     0,0,0,98.87,1.13,0.00,0.00,0.00,57,2776.46,3144.40,2400.24,1.77,44.15,2.31,57.84,
2023-11-28,14:31:38.362,0.32,1.61,0.20,1.30,35.43,54.31,0.35,0.36,0.0023,0.0035, 17800,0,0,2.46,1.03,100,55,15310.42,9518.36,2400.26,3.22,80.43,0.64,15.95,15.20,17.28,0.03,67.49,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.77 ,0.37 ,2.70,1.16,0.88,1.31,1.32,19.54,22.32,0.12,0.11,0.0070,0.0080,     0,0,0,98.78,1.22,0.00,0.00,0.00,56,2775.04,3138.52,2400.26,1.77,44.21,2.31,57.81,
2023-11-28,14:31:39.362,0.32,1.61,0.20,1.31,35.51,54.33,0.35,0.36,0.0023,0.0035, 17720,0,0,2.47,1.03,100,54,15327.93,9526.18,2400.32,3.22,80.45,0.64,15.96,15.19,16.98,0.02,67.82,0.00,100.00,0.00,0.00,0.00,0.00,38.15,8.71 ,0.07 ,2.70,1.16,0.88,1.31,1.32,19.55,22.33,0.12,0.11,0.0070,0.0080,     0,0,0,98.84,1.16,0.00,0.00,0.00,57,2775.47,3143.12,2400.32,1.77,44.15,2.31,57.81,
2023-11-28,14:31:40.362,0.32,1.61,0.20,1.31,35.46,54.32,0.35,0.36,0.0023,0.0035, 17800,0,0,2.46,1.03,100,54,15340.54,9528.18,2400.27,3.22,80.50,0.64,15.98,15.17,16.84,0.02,67.96,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.77 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.56,22.34,0.12,0.11,0.0070,0.0080,     0,0,0,98.88,1.12,0.00,0.00,0.00,57,2778.03,3145.83,2400.27,1.77,44.15,2.31,57.87,
2023-11-28,14:31:41.363,0.32,1.61,0.20,1.31,35.44,54.32,0.35,0.36,0.0023,0.0035, 17760,0,0,2.46,1.03,100,54,15354.06,9534.94,2402.60,3.22,80.51,0.64,15.98,15.17,16.91,0.02,67.90,0.00,100.00,0.00,0.00,0.00,0.00,38.23,8.84 ,0.15 ,2.70,1.16,0.88,1.31,1.33,19.56,22.35,0.12,0.11,0.0070,0.0080,     0,0,0,98.85,1.15,0.00,0.00,0.00,57,2779.61,3147.42,2402.60,1.77,44.16,2.31,57.85,
2023-11-28,14:31:42.363,0.32,1.61,0.20,1.31,35.50,54.32,0.35,0.36,0.0023,0.0035, 17800,0,0,2.46,1.03,100,55,15350.84,9531.74,2400.38,3.22,80.52,0.64,15.99,15.16,16.71,0.01,68.12,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.81 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.56,22.34,0.12,0.11,0.0070,0.0080,     0,0,0,98.91,1.09,0.00,0.00,0.00,56,2778.12,3148.29,2400.38,1.76,44.12,2.31,57.87,
2023-11-28,14:31:43.363,0.32,1.61,0.20,1.30,35.42,54.27,0.35,0.36,0.0023,0.0035, 17800,0,0,2.46,1.03,100,55,15328.66,9522.96,2400.29,3.22,80.48,0.64,15.97,15.21,17.20,0.05,67.54,0.00,100.00,0.00,0.00,0.00,0.00,38.12,8.79 ,0.04 ,2.70,1.16,0.88,1.31,1.32,19.52,22.30,0.12,0.11,0.0070,0.0080,     0,0,0,98.81,1.19,0.00,0.00,0.00,57,2773.63,3140.36,2400.29,1.77,44.16,2.31,57.78,
2023-11-28,14:31:44.363,0.32,1.61,0.20,1.31,35.36,54.23,0.35,0.36,0.0023,0.0035, 17720,0,0,2.45,1.02,100,55,15351.14,9528.13,2400.33,3.22,80.56,0.64,15.99,15.17,16.81,0.03,68.00,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.80 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.53,22.32,0.12,0.11,0.0070,0.0080,     0,0,0,98.88,1.12,0.00,0.00,0.00,57,2777.83,3146.17,2400.33,1.77,44.15,2.31,57.86,
2023-11-28,14:31:45.363,0.32,1.61,0.20,1.31,35.37,54.22,0.35,0.36,0.0023,0.0035, 17720,0,0,2.45,1.03,100,55,15346.93,9525.05,2400.34,3.22,80.56,0.64,15.98,15.17,16.86,0.02,67.95,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.82 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.52,22.30,0.12,0.11,0.0070,0.0080,     0,0,0,98.84,1.16,0.00,0.00,0.00,57,2774.96,3144.45,2400.34,1.76,44.12,2.31,57.80,
2023-11-28,14:31:46.364,0.32,1.61,0.20,1.31,35.41,54.24,0.35,0.36,0.0023,0.0035, 17720,0,0,2.46,1.03,100,54,15344.00,9526.83,2400.22,3.22,80.53,0.64,15.98,15.17,16.86,0.02,67.95,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.78 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.52,22.29,0.12,0.11,0.0070,0.0080,     0,0,0,98.86,1.14,0.00,0.00,0.00,57,2774.13,3144.99,2400.22,1.76,44.10,2.31,57.79,
2023-11-28,14:31:47.364,0.32,1.61,0.20,1.31,35.45,54.27,0.35,0.36,0.0023,0.0035, 17800,1,0,2.46,1.03,100,54,15354.70,9530.14,2400.21,3.22,80.56,0.64,15.99,15.17,16.76,0.01,68.06,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.82 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.52,22.30,0.12,0.11,0.0070,0.0080,     0,0,0,98.90,1.10,0.00,0.00,0.00,57,2775.21,3147.18,2400.21,1.76,44.09,2.31,57.81,
2023-11-28,14:31:48.364,0.32,1.61,0.20,1.31,35.40,54.22,0.35,0.36,0.0023,0.0035, 17800,0,0,2.46,1.03,100,54,15355.01,9527.55,2400.20,3.22,80.58,0.64,15.99,15.15,16.74,0.05,68.05,0.00,100.00,0.00,0.00,0.00,0.00,38.21,8.80 ,0.07 ,2.70,1.16,0.88,1.31,1.33,19.52,22.29,0.12,0.11,0.0070,0.0080,     0,0,0,98.89,1.11,0.00,0.00,0.00,57,2774.84,3147.13,2400.20,1.76,44.09,2.31,57.80,
2023-11-28,14:31:49.364,0.32,1.61,0.20,1.30,35.27,54.13,0.35,0.36,0.0023,0.0035, 17840,0,0,2.44,1.02,100,55,15313.18,9515.60,2400.36,3.22,80.46,0.64,15.95,15.21,17.30,0.05,67.44,0.00,100.00,0.00,0.00,0.00,0.00,38.15,8.78 ,0.37 ,2.70,1.15,0.88,1.31,1.32,19.46,22.25,0.13,0.11,0.0070,0.0080,     0,0,0,98.73,1.27,0.00,0.00,0.00,57,2769.24,3136.68,2400.36,1.77,44.14,2.31,57.68,
2023-11-28,14:31:50.364,0.32,1.61,0.20,1.31,35.22,54.04,0.35,0.36,0.0023,0.0035, 17840,0,0,2.44,1.02,100,55,15299.32,9500.65,2400.42,3.22,80.52,0.64,15.93,15.15,17.08,0.01,67.76,0.00,100.00,0.00,0.00,0.00,0.00,38.19,8.80 ,0.15 ,2.70,1.15,0.88,1.31,1.32,19.45,22.22,0.12,0.11,0.0070,0.0080,     0,0,0,98.63,1.37,0.00,0.00,0.00,57,2767.07,3135.63,2400.42,1.76,44.12,2.31,57.64,
2023-11-28,14:31:51.364,0.32,1.61,0.20,1.30,35.17,53.99,0.35,0.36,0.0023,0.0035, 17840,1,0,2.44,1.02,100,55,15283.92,9497.42,2400.32,3.22,80.46,0.64,15.92,15.16,17.19,0.01,67.63,0.00,100.00,0.00,0.00,0.00,0.00,38.16,8.77 ,0.07 ,2.70,1.15,0.88,1.31,1.32,19.43,22.21,0.13,0.11,0.0070,0.0080,     0,0,0,98.58,1.42,0.00,0.00,0.00,57,2765.65,3133.05,2400.32,1.77,44.14,2.30,57.61,
2023-11-28,14:31:52.364,0.32,1.61,0.20,1.30,35.20,54.01,0.35,0.36,0.0023,0.0035, 17920,0,0,2.44,1.02,100,55,15280.05,9499.97,2400.35,3.22,80.42,0.64,15.91,15.18,17.26,0.04,67.52,0.00,100.00,0.00,0.00,0.00,0.00,38.10,8.81 ,0.07 ,2.70,1.15,0.88,1.31,1.32,19.43,22.20,0.12,0.11,0.0070,0.0080,     0,0,0,98.60,1.40,0.00,0.00,0.00,57,2765.66,3133.07,2400.35,1.77,44.14,2.30,57.61,
2023-11-28,14:31:53.365,0.32,1.61,0.20,1.30,35.15,53.93,0.35,0.36,0.0023,0.0035, 17920,0,0,2.44,1.02,100,55,15272.50,9484.70,2400.43,3.22,80.51,0.64,15.91,15.15,17.61,0.01,67.24,0.00,100.00,0.00,0.00,0.00,0.00,38.12,8.79 ,0.07 ,2.70,1.15,0.88,1.30,1.32,19.42,22.19,0.12,0.11,0.0070,0.0080,     0,0,0,98.61,1.39,0.00,0.00,0.00,57,2764.83,3130.45,2400.43,1.77,44.16,2.30,57.59,
2023-11-28,14:31:54.365,0.32,1.61,0.20,1.31,35.08,53.93,0.35,0.36,0.0023,0.0035, 17920,0,0,2.43,1.02,100,54,15295.96,9493.53,2400.32,3.22,80.56,0.64,15.93,15.13,17.38,0.02,67.48,0.00,100.00,0.00,0.00,0.00,0.00,38.13,8.75 ,0.37 ,2.70,1.15,0.88,1.31,1.32,19.44,22.23,0.13,0.11,0.0070,0.0080,     0,0,0,98.72,1.28,0.00,0.00,0.00,57,2770.10,3136.38,2400.32,1.77,44.16,2.31,57.70,
