Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21163786,1902432,86618,21604072,14533946,140,752430(Total)
0,1610,0,47180,2904678,14695240,0,868868(Miss)
0,21162176,1902432,39438,18699394,0,140,0(Hit)
1,20094830,91630,2767016,10131982,0,0,54824(Total)
1,13863948,0,2618,667730,0,0,55258(Miss)
1,6230882,91630,2764398,9464252,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21137410,1959552,100772,30080974,18985722,140,851480(Total)
0,28,0,46032,1817172,18188464,0,915502(Miss)
0,21137382,1959552,54740,28263802,797258,140,0(Hit)
1,20073396,91938,2819474,6843732,0,0,54880(Total)
1,15959846,0,3528,21644,0,0,55342(Miss)
1,4113550,91938,2815946,6822088,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21156604,1973258,86394,30699270,18914336,112,875532(Total)
0,14,14,57974,1825502,18128362,0,913262(Miss)
0,21156590,1973244,28420,28873768,785974,112,0(Hit)
1,20091036,91938,2794596,7093968,0,0,54740(Total)
1,15372308,0,5166,18942,0,0,55412(Miss)
1,4718728,91938,2789430,7075026,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21356482,1971816,115010,29772470,18842642,112,638260(Total)
0,630,14,47964,1800148,17464118,0,662186(Miss)
0,21355852,1971802,67046,27972322,1378524,112,0(Hit)
1,20207516,91924,2757860,7644798,0,0,37380(Total)
1,14602168,14,10598,17654,0,0,37856(Miss)
1,5605348,91910,2747262,7627144,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,20985440,2267552,85316,21638288,18543322,140,635250(Total)
0,14,807296,41552,1391026,18610340,0,656138(Miss)
0,20985426,1460256,43764,20247262,0,140,0(Hit)
1,20257958,62622,2842924,4974760,0,0,37380(Total)
1,15807932,14,2940,20552,0,0,37800(Miss)
1,4450026,62608,2839984,4954208,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21016842,2269288,82292,21397488,18544498,140,636426(Total)
0,14,807590,48832,1395044,18609570,0,656964(Miss)
0,21016828,1461698,33460,20002444,0,140,0(Hit)
1,20280960,62664,2703974,6659870,0,0,37394(Total)
1,15571472,14,2562,28168,0,0,37800(Miss)
1,4709488,62650,2701412,6631702,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21015050,2268714,232204,21640976,18530260,140,713552(Total)
0,42,806694,54180,1379000,18600288,0,672532(Miss)
0,21015008,1462020,178024,20261976,0,140,41020(Hit)
1,20265756,62678,2933070,6771114,0,0,37814(Total)
1,15460648,14,2898,23548,0,0,37338(Miss)
1,4805108,62664,2930172,6747566,0,0,476(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,21032550,2372608,150780,23244018,18567192,140,741188(Total)
0,70,765968,33502,820792,17659166,0,721728(Miss)
0,21032480,1606640,117278,22423226,908026,140,19460(Hit)
