Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
1,14123494,0,4088,149870,0,434,214788(Miss)
1,6039418,92190,2923998,6388606,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15295812,11992582,297752,133334292,2358664,140,645834(Total)
0,14,0,29372,299544,0,14,635600(Miss)
0,15295798,11992582,268380,133034748,2358664,126,10234(Hit)
1,14783286,666274,3027276,61113304,0,0,221438(Total)
1,0,0,3024,202902,0,434,208152(Miss)
1,14783286,666274,3024252,60910402,0,0,13286(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15496754,12087558,243012,131114536,2317196,168,644658(Total)
0,14,0,294,212464,0,14,640850(Miss)
0,15496740,12087558,242718,130902072,2317196,154,3808(Hit)
1,15141728,667576,2960818,60428774,0,0,226142(Total)
1,0,0,2366,191940,0,434,209818(Miss)
1,15141728,667576,2958452,60236834,0,0,16324(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15541036,12308394,309568,130770136,2287250,140,629384(Total)
0,14,0,6860,182952,14,98,558922(Miss)
0,15541022,12308394,302708,130587184,2287236,42,70462(Hit)
1,15567426,683102,3022404,60526970,0,434,217910(Total)
1,0,0,2366,182770,0,0,183876(Miss)
1,15567426,683102,3020038,60344200,0,434,34034(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15551312,12435262,7713790,131959128,2233644,168,629538(Total)
0,14,0,180782,277984,0,210,649936(Miss)
0,15551298,12435262,7533008,131681144,2233644,0,0(Hit)
1,15613682,693084,5804372,62127422,0,434,206794(Total)
1,0,0,41720,251916,0,14,227920(Miss)
1,15613682,693084,5762652,61875506,0,420,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15465674,12283054,342734,132921810,2448124,196,638064(Total)
0,1414,0,12096,241192,0,0,645148(Miss)
0,15464260,12283054,330638,132680618,2448124,196,0(Hit)
1,15051568,700574,2891434,61913180,0,434,210000(Total)
1,0,0,15568,232078,0,0,225008(Miss)
1,15051568,700574,2875866,61681102,0,434,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15452388,12459692,363258,132984334,2334514,168,642124(Total)
0,14,0,182,195580,0,0,636412(Miss)
0,15452374,12459692,363076,132788754,2334514,168,5712(Hit)
1,14903462,695688,2944228,61817924,0,434,211904(Total)
1,0,0,10262,222236,0,14,220066(Miss)
1,14903462,695688,2933966,61595688,0,420,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15430520,12389370,365764,132667682,2464784,252,645722(Total)
0,14,0,7700,153622,0,0,633262(Miss)
0,15430506,12389370,358064,132514060,2464784,252,12460(Hit)
1,14734958,692188,3038140,61337528,0,0,214144(Total)
1,0,0,2758,149940,0,14,215600(Miss)
1,14734958,692188,3035382,61187588,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15465716,12334994,377146,132068062,2436280,168,651168(Total)
0,14,0,126,935550,0,0,630616(Miss)
0,15465702,12334994,377020,131132512,2436280,168,20552(Hit)
1,14865480,684586,2972704,60914420,0,0,221326(Total)
1,0,0,3710,153160,0,0,210476(Miss)
1,14865480,684586,2968994,60761260,0,0,10850(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15467396,12351052,324548,132855898,2469376,280,625282(Total)
0,0,0,9744,192570,0,0,644966(Miss)
0,15467396,12351052,314804,132663328,2469376,280,0(Hit)
1,14943992,683046,2848916,61618928,0,0,199780(Total)
1,0,0,2842,159292,0,0,226002(Miss)
1,14943992,683046,2846074,61459636,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15458044,12002228,351344,132914992,2462460,196,638288(Total)
0,0,42,126,165648,0,0,644686(Miss)
0,15458044,12002186,351218,132749344,2462460,196,0(Hit)
1,14946918,656278,2886618,61754826,0,0,210266(Total)
1,0,0,3374,145404,0,0,226212(Miss)
1,14946918,656278,2883244,61609422,0,0,0(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
0,15473836,12613370,145502,131711300,2356830,0,648872(Total)
0,0,0,16632,175112,0,140,642558(Miss)
0,15473836,12613370,128870,131536188,2356830,0,6314(Hit)
1,15316504,715260,2805334,61175156,0,0,226002(Total)
1,0,0,2884,163996,0,0,214816(Miss)
1,15316504,715260,2802450,61011160,0,0,11186(Hit)
Skt,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL
