skt-0_PCIRdCur,skt-0_RFO,skt-0_CRd,skt-0_DRd,skt-0_ItoM,skt-0_PRd,skt-0_WiL,skt-1_PCIRdCur,skt-1_RFO,skt-1_CRd,skt-1_DRd,skt-1_ItoM,skt-1_PRd,skt-1_WiL
23859682,13133288,383894,81466854,8460802,140,1253336,21054054,563570,2960496,46512970,14,127120,622650
23961994,13209266,207074,80706038,8549282,224,1223796,21252728,565586,2917502,47421962,14,126896,611478
23906708,13170234,221788,81523358,8341004,168,1261694,21199598,558166,2947224,47409222,14,127414,618814
24146220,13241046,217182,81654916,8409030,168,1242066,21227108,564172,2919742,46608506,14,126406,617218
24158050,13264370,209734,81605244,8424290,140,1272530,21233240,566748,2973586,46004658,14,126966,621908
23930088,13417390,189406,81670946,8424808,196,1271606,21184282,566846,2921716,46337802,14,126168,614222
23823548,13437718,227052,81737236,8325394,168,1268428,20986196,565194,2867018,46495260,14,126420,620452
24046246,13444970,231266,81743004,8267014,168,1261344,21326214,569436,2873514,46493020,0,126434,621964
24106586,13454728,1500744,81768582,8238090,140,1281966,21254534,568148,3102610,46390652,0,124740,624400
24079930,13481006,261548,81972548,7098910,952,1242836,21232022,560980,2868194,45938830,0,119476,591710
23862692,13177962,398146,80765062,8102654,168,1286306,20733020,569590,3041836,46273654,0,127820,625870
24005716,13577872,211666,80673306,8285172,168,1284668,20827240,584122,2879226,46097240,0,128450,626808
23990190,13598760,217602,80709104,8207864,140,1232686,20804126,581294,2886674,46197172,0,128016,621936
23927946,13644554,207606,80942414,8329524,140,1270724,20849990,581294,2860774,46216534,0,127946,630168
24036810,13659184,211316,80945746,8254540,392,1301706,20920550,580748,2845626,46200546,0,127568,629958
23814924,13652674,277130,78563394,8170092,168,1331932,20665120,579362,2976946,45682854,0,127218,604702
24180198,13633186,280770,81536672,8194592,168,1332716,21215558,580412,2964122,47110994,0,126350,615328
24250702,13641096,266126,81731972,8298934,210,1336944,21345744,575666,2976176,47027400,0,125020,620158
24281390,13576948,335160,81733876,8205344,252,1340822,21344764,566174,3020738,46474862,0,124964,630434
24191314,13608224,474530,81676462,8063762,196,615636,21275450,561918,3062080,45668070,0,118874,512932
21966028,13537300,496580,81648770,8107638,0,1342502,19920390,575414,3041066,47559316,0,125762,614040
23984884,13448232,322770,81896864,8191680,0,1337098,20951910,559538,3012674,46816168,0,125314,628908
24163734,13438026,283472,82182968,8126118,0,1355816,21165298,551152,2980474,45620176,0,128226,636146
24070676,13561016,336364,82042548,8063482,0,1355760,21030632,564522,3055864,45799810,0,127848,639002
24018680,13596548,355936,81384730,8173312,0,1349362,20865152,570304,3191048,46168402,0,128590,627340
23932370,13570270,288694,81442816,8326262,0,1363628,20757492,574042,2958676,46913076,0,128968,623434
23970366,13619340,596694,80744090,8238566,0,1371622,20855198,571690,3018932,46152092,0,127876,610904
23939860,13611892,293258,82165636,8291038,0,1372966,21119854,574056,3007228,46902856,0,127582,617540
24099502,13569598,288624,82270846,8251502,0,1373358,21185528,563542,3008978,46384366,0,126546,623140
23938838,13537958,303142,82579112,8244418,0,1383074,21099274,554050,2954602,46085452,0,126714,626850
14914480,12902162,511714,82941978,8296274,0,1355354,16459450,556122,3081120,46977448,0,126266,617680
24274628,13555598,1805454,83154876,8238412,0,1327774,21070700,558026,3591308,45981754,0,127540,624680
23522954,13663286,322168,83213578,8217398,0,1369130,20428226,559986,2956618,45852156,0,128646,627690
23937564,13643784,306852,83313020,8216978,420,1363880,20786150,563080,2933056,45961034,0,128464,628488
24024196,13692616,269052,83457584,8217314,252,1367996,20943552,562478,2953692,46098276,0,127946,630098
24043040,13729772,195300,83377294,8242682,168,1375430,20833540,566972,2905056,46262608,0,128114,630854
24143630,13710396,206822,83274730,8266776,140,1371622,20755868,568540,2917852,46580086,0,128296,625590
23883202,13730430,261296,83445922,8195992,168,1371552,20618052,573188,3053050,46815076,0,127848,614460
24076864,13739600,192990,82854576,8321768,196,1374548,20749848,578774,2938684,47527396,0,127652,608132
23855258,13975948,902300,82767272,8267546,168,1384530,20851138,584178,4452294,47536818,0,128352,603862
24282160,10460352,4361056,83670580,8167194,140,1374170,20991908,512554,9547356,46402426,0,127904,624876
24140830,13966638,286006,82726616,8221304,140,1377922,20698244,574532,3047688,46159386,0,128268,623924
23908990,13996654,376124,83528998,8240554,196,1380162,20601560,580174,3002048,46626342,0,128268,624708
23800770,14036484,526610,83377098,8212974,336,1389780,20515376,585018,3135440,47033588,0,127736,615650
24252396,14063168,357616,82686660,8220660,140,1383858,20930840,586446,2912756,46710524,0,128128,614502
24403708,14033306,1376326,82584432,8250298,980,1373120,20938316,582708,3055976,46635344,0,127960,603162
24451546,14092246,230902,82165664,8261260,168,1342516,21209412,585550,2859472,46442830,0,128422,600012
24504592,14083244,238630,83239534,8272894,168,1355116,21246792,585046,2898490,46780524,0,128380,594930
24351642,14044394,370314,83269872,8171352,196,1362984,21223454,582834,2874494,47018496,0,127414,592704
24516002,14077896,288386,83166692,8213688,280,1375752,21332626,582820,2922976,46807614,0,127876,599662
24499398,14127134,307384,72408322,7906836,140,1304002,21406140,582904,2922122,51665782,0,128198,607558
24365726,14115668,284200,81064214,8265124,168,1388030,20876646,581938,3050516,45871182,0,128548,606522
24343214,14156520,281330,82734442,8252132,140,1350776,21094948,583002,2863868,46852120,0,128800,605528
24501372,14091602,526092,83699868,8254274,0,1400882,21185738,577122,2930844,47330080,0,129402,602938
24326358,13672876,310632,83473796,8206464,224,1393224,21380968,551740,2962064,46441528,0,125902,623882
24499678,13863318,283346,83070078,8150982,0,1406734,21315882,555674,2934960,45646762,0,128926,628278
23872142,13966260,341824,83440896,8128876,0,1395170,20889190,568148,2993928,46459154,0,129164,628572
24200008,13994344,334530,82564916,8224188,0,1410584,20769126,577696,2980166,46690252,0,129024,606592
24496724,14040026,327432,83560694,8269030,0,1399384,21289674,578620,2969526,47724096,0,128548,602602
24493532,13968934,331338,83815298,8295952,0,1446760,21343574,573188,3161732,47418882,0,125160,626836
24117926,13903372,287630,83830544,8132978,0,1257102,21080094,553938,3004526,45304196,0,94038,571802
24382932,13848856,285586,82510428,8196244,0,1486562,21032186,559384,2977394,45072090,0,128142,634382
24083416,13950566,291228,83866300,8214570,0,1485890,20823516,560098,2949464,46037600,0,128912,639926
24061478,14069412,284494,83049694,8288476,0,1486324,20592726,577598,2910488,46528230,0,129318,621348
24463824,14061866,281540,83854974,8277402,0,1408078,20898612,575372,3042270,46783394,0,129164,604436
24256092,14031304,279146,84853748,8237838,0,1475320,21048216,574252,2944536,46524492,0,127456,622090
24446688,13954752,277942,84759738,8179234,0,1476860,21158466,556668,3028676,45554572,0,128730,627620
24025988,14057372,286370,84505918,8258012,0,1481788,20723136,567728,3121916,46617998,0,129472,622608
24026576,14056112,702898,84667716,8280538,0,1484196,20576052,579614,2977842,47174008,0,129444,609574
24267124,14111230,320936,84819336,8267826,42,1481634,20823264,579110,3078586,46956448,0,128254,606662
24200372,14074662,307244,85308090,8279250,140,904148,20987316,571620,2960132,46830994,0,124446,512470
23594676,13925366,511336,85383844,8198764,168,1473276,20533408,562926,3031448,46069156,0,127134,625842
23941288,13992972,208390,85382864,8161706,168,1376634,20830964,555184,2939300,46245668,0,128142,619836
23669758,14091602,215124,85083446,8275190,168,1498070,20485038,573202,2934274,47114214,0,127708,618688
23868222,13882778,196406,85456280,8284668,336,1453914,20615000,574770,3320996,47446938,0,128450,602392
23947098,14132580,213850,85928934,8236494,140,1497034,21037912,578802,3009202,47381880,0,127442,607768
23945754,14202132,279510,86055928,8065610,252,1503614,20872684,569268,3088148,45819200,0,127302,627970
23749698,14268534,603778,85443134,8185562,196,1502046,20682018,571550,3120236,46964260,0,128100,629062
23956338,14307692,436856,85282736,8230390,168,1508752,20508040,582904,3001544,47721898,0,128296,613662
24034794,14328650,726698,85971438,8169896,420,1504776,20825616,584570,3167458,47321260,0,127428,604296
24236030,14301168,220696,86124038,8192240,140,1505252,21073990,580090,3051888,46999988,0,126966,613214
18601814,9736006,3886974,85155056,8193360,196,1451926,19570950,508886,5975172,46245906,0,126126,589022
23481514,14273098,348250,84938392,8175482,196,1502886,20889092,570612,3089100,46046336,0,128086,632170
23843232,14325066,845068,84727272,8198386,168,1529696,20453552,583002,3427508,46996082,0,127554,617288
24275524,14271040,448238,85198232,8207948,224,1524180,21056686,583478,3092782,46862438,0,128240,607656
24698968,14265860,832818,85463392,8203762,168,1528786,21409136,578214,3179064,46485026,0,126406,623952
24584560,13985860,423724,85444730,8087842,168,1530382,21383558,560840,3113768,45485020,0,127134,635768
24476704,14296716,799092,83825140,8222816,140,1537830,21076496,573762,3088358,46170012,0,128464,624176
24461444,14305326,417144,85192240,8226498,0,1543556,21018494,583352,3049382,46932676,0,129248,610708
24678612,14142968,844466,85445710,8185800,0,1547490,21294406,576730,3057516,46873288,0,128352,614446
24677898,14065324,614432,85619772,8219834,0,1546916,21372848,566538,3084312,46305602,0,127148,624274
24656548,14003052,8346380,79632518,8190462,0,1543136,21411558,550746,7177702,49785988,0,129136,606298
24715670,14143920,1066800,85693146,8260966,0,1525986,21328776,575610,3936730,46793740,0,127890,600712
24363066,14077980,2048130,85086330,8163274,0,1551144,21024150,557914,3734500,46175388,0,127974,632842
24212874,14106848,1074486,85113560,8272572,42,1552796,20565118,576352,3902290,46907420,0,129248,614166
24627568,14150234,1386812,85563548,8266118,0,1563674,21069328,574042,3792012,47051144,0,128744,610246
24651270,14126028,1165080,86035320,8241380,0,1563814,21175966,571018,3784606,47426876,0,127876,621544
24166996,13959610,1323532,85810396,8164058,0,1548666,20843830,553658,3715166,45921386,0,128674,628740
24429580,14075894,1126482,84255934,8247624,0,1544746,20856878,561512,3759378,45662218,0,129276,621306
24113180,14068782,1254680,86116002,8253826,0,1545796,20711964,569730,3842678,47156942,0,129752,602644
24513720,14086870,1014524,86792384,8263304,0,1552586,21170730,571396,3602452,47252646,0,128436,609210
24657164,13796622,1124186,73391164,7047446,0,1543290,21196994,564536,3551380,48547394,0,124390,626626
24278828,13441456,1099644,86316328,8221906,140,1537228,20715198,553392,3604972,46628036,0,128604,624904
24391500,13817048,939428,86180038,8255240,168,1541694,20672554,569212,3608822,47045698,0,128422,608174
24119676,13585516,896868,86805082,8253336,168,1557206,20696606,568638,3555496,47195624,0,126854,610666
24550666,13697208,913164,86932888,8226750,140,1547672,21192514,565684,3659334,46298112,0,126700,620200
24708124,13775608,991270,86798250,8176028,140,1507380,21188062,556822,3566528,45695342,0,127540,623658
24149832,13588204,947408,86791222,8157520,210,1561140,20984782,550788,3536428,46156292,0,127610,629118
24334044,14109494,902930,86465092,8148028,182,1558186,20770764,571928,3510710,46726162,0,128198,618674
24516170,14077630,1007328,86086182,8197308,210,1565858,20803916,580916,3662890,46930254,0,127400,606172
24406858,14102802,924336,87218278,8145088,462,1569414,21153188,576884,3761814,46942756,0,126028,615132
24596488,14030142,283976,87171406,8123066,154,1303484,21212632,559356,2910278,45823750,0,105966,571228
24562230,13479284,246176,86141132,8107190,140,1556590,21249928,558908,3015572,45601668,0,127204,627620
24542574,14088032,238546,85617840,8122926,392,1560314,20995422,570654,3010910,46243638,0,128044,625380
24532914,14281680,251664,85958012,8205512,840,1465884,20790630,581938,2994096,47211220,0,128534,604562
24378410,14346514,270788,86311806,8181278,140,1568868,20666436,581854,3105382,47247242,0,126056,616462
24577182,14325990,264754,86257052,8106854,168,1512378,21396312,566188,3007424,45786076,0,127302,625002
24572002,14327348,346346,86199988,8106406,154,1591730,21156646,565026,3221120,45871868,0,127960,639030
24453352,14540008,355236,84815374,8179612,182,1518300,20885284,581462,3123330,47439168,0,123900,605864
24738112,14245420,511658,86580494,8199212,238,1591618,21341712,586740,3513706,46664856,0,127008,620620
24746904,14402458,741076,86649192,7883092,154,1599388,21365078,569170,3354484,45769864,0,127470,636076
24512922,14310380,812154,86093728,8176728,210,999334,21061866,570514,3573388,46297160,0,128268,535458
22781416,14254030,694148,86343320,8072680,0,1603070,19698644,556962,3238522,45438904,0,128912,637742
24490368,14012572,667422,85733186,8193822,0,1592878,21063322,566594,3408888,46368854,0,129500,629818
24516324,14319802,812966,85993138,8165444,0,1601404,20836326,577402,3370164,46650884,0,129794,613116
24726576,14154658,1305822,86481136,8195460,0,1604624,21236572,573188,3830806,46905558,0,128114,614488
24754240,13880020,783104,86842406,8039864,0,1609412,21352968,536788,3682126,45365488,0,128800,636146
24572856,14220402,1339114,86320066,8162490,0,1607242,21020692,567014,3603348,46419968,0,129122,626472
24599848,14383866,1260042,86280110,8252468,0,1607396,20942796,577388,3824870,46921602,0,129136,614530
24432170,14283108,1779484,86903922,8251278,0,1613990,21028056,575820,4429712,47253696,0,128366,614558
24618230,14270592,2970016,86890636,8190448,0,1612982,21214172,569744,4762296,46129006,0,127498,626822
24347218,14149982,2138836,87065902,8022868,0,1620906,21194824,555730,5219074,45524150,0,129150,636874
24406438,11124134,2745596,86450168,8125404,0,1607074,20671420,512568,5496736,45746694,0,128646,635208
24427592,13798288,2531018,87235806,8160180,0,1583540,20850648,554302,5328974,46639124,0,128884,630462
24365810,14149142,2798110,87052714,8232784,0,1596966,20619354,565292,4400144,47823804,0,129220,611240
24284190,14063266,2031106,87571526,8239770,0,1591506,20914558,567364,5171880,47581674,0,129136,603512
24570966,14156632,1800610,87776738,8243326,0,1591506,21179550,570164,5400374,47115012,0,128282,612430
24769374,13896890,2469138,86807574,8126244,0,1605982,21231280,545286,4770486,45348912,0,128492,628152
24302348,14207872,2213358,87256526,8188586,0,1602524,20743282,561680,4882318,46126766,0,129094,629454
24487638,14136066,1895208,87144498,8239924,336,1595580,20709430,568470,4544610,46979856,0,128338,605696
24327436,14245168,2199386,87922940,8240680,168,1593606,21003206,564466,4276412,47274556,0,127204,605766
24515988,14207214,1455720,87841726,8232294,140,1565060,21051954,569352,4977056,46848942,0,125986,617484
24621842,14114912,11854990,67369148,8406202,392,1589392,21148750,553476,9337328,43925028,0,123802,612108
24586702,13879180,296338,87167136,8242528,392,1588650,20932506,560980,3981194,47190864,0,127582,602910
24721578,14214760,231798,87712254,8146740,140,1596952,21068460,569408,2891588,46737796,0,126294,615958
24472014,14130760,262262,87545990,8047018,140,1592262,21125118,557620,2908178,45777312,0,126980,625968
24429930,14349664,203700,87571218,8066702,140,1589504,20958672,563346,2879086,46051922,0,128128,630966
24468976,14428834,213528,87095386,8120504,280,1592654,20712832,576492,2947154,47163676,0,128296,612906
24375736,14376740,209174,87622318,8132698,168,1598436,20917568,575414,2932902,47522076,0,126840,611058
24675602,14352030,205674,87747562,8211882,168,1592444,21189630,566272,2883202,46884740,0,126126,616938
24859338,14310422,228704,86921618,8113056,756,1601880,21206052,558796,2968602,45828454,0,127890,625884
24645278,14381388,210056,86319954,8070202,140,1592164,21134498,564130,2940672,46345460,0,128128,630490
24518494,14408282,198478,86091068,8385384,224,1593564,20866664,574336,2957738,47383196,0,126714,626388
24520384,14126350,222026,86222738,8167320,140,1587348,21041230,554610,3060946,47094992,0,128170,611268
24756032,14588588,260484,86496144,8199968,168,1602888,21144158,586222,2930802,47642490,0,127792,603288
24772678,14543046,259168,86822876,8166018,140,1612296,21369712,582624,2917684,46898894,0,126938,616490
24824800,14465416,287098,86904090,8151990,196,1624308,21371168,572544,3085264,46284434,0,126630,627760
24532998,14494788,336168,86929136,8097600,798,1629754,21321552,560056,3003504,46160058,0,125720,637602
24627876,14562366,291018,86437428,8132922,168,1633282,21031388,576828,2942912,46902310,0,127974,629482
24493350,14624918,298368,85852508,8181936,280,1635116,20806968,586110,2949478,47355840,0,127750,611128
24636948,14504672,306432,86760156,8155644,168,1634766,21423724,576310,2977786,47964812,0,126266,621250
24815140,14329252,277592,86233518,8092924,0,1638994,21388472,559272,2906554,47051606,0,128422,632744
24779482,14377748,292894,87117772,8090152,0,1316392,21314678,562268,2953328,46939550,0,126714,562716
24712366,14281050,295176,86323118,8167628,0,1642662,21247450,563108,2904370,47127780,0,127456,623784
24883138,14300384,300804,86472988,8044372,0,1596798,21393764,556500,2905546,46424994,0,128590,601244
24449684,14460530,517832,86501016,8215004,0,1635704,20882988,575904,3164658,47344276,0,129486,624456
24430140,14441714,326270,86399670,8253000,0,1642396,20824594,574056,2976694,47797456,0,129290,606130
24614828,14477204,374962,87309642,8236760,0,1562344,21219408,579824,2962652,47677644,0,128002,614978
24760932,14366016,346164,87663982,8151024,0,1649242,21153832,562254,2968294,46928364,0,127904,629566
24380846,14366240,593166,87488884,8113742,0,1661954,21004844,554876,3331972,46551540,0,128856,637938
24219888,14465192,338674,85026438,8231244,0,1658902,20708618,577094,3037748,47014926,0,129234,617526
24437448,14483672,292082,88371150,8242430,0,1647506,20955060,576940,2958844,48323058,0,128800,604576
24383310,14464002,326326,88069604,8213380,0,1640408,21031906,574350,3042914,48364148,0,127246,619626
19809538,14327110,546812,88364556,8215620,0,1635970,19221678,570038,3171686,47475442,0,128632,606844
24406102,14478254,384006,88879840,8198946,0,1646918,21047418,569170,3157490,46510156,0,127176,618632
24102470,14388556,299082,88848424,8139362,0,1647996,20991698,554512,3038462,45599176,0,128604,625086
23717316,14520758,348586,88173932,8213786,0,1650908,20168596,577738,3074526,47020806,0,129080,614236
24105648,14528906,496874,88612216,8215046,168,1647800,20639976,576912,3084424,47225094,0,128114,604002
24244682,14528122,304864,88613588,8240078,140,1655220,20811742,574308,3028256,48415066,0,126168,616140
24210914,14405510,283598,88840808,8112706,196,1644160,20783532,558810,2893282,45907428,0,127372,626108
24403232,14511476,299838,88634252,8112230,210,1643040,20683740,564620,2915696,46064060,0,127568,622972
24173674,14569184,559230,88047428,8213086,252,1648402,20484086,576366,3137036,46808748,0,125930,617386
24134950,14437500,367052,88532486,8106168,168,1592990,20722940,555632,2911650,46144210,0,127624,612010
24414222,10879428,6438138,87308144,8070468,224,1644860,20711460,521234,6518652,47138462,0,126518,622188
23742488,14716254,263130,88229302,8170624,392,1657432,20199480,578788,2885106,47156130,0,128520,602294
24144484,14622384,378462,88893644,8059828,140,1656032,20710564,573748,3041388,46394866,0,127484,626710
24336746,14721742,322770,88194904,8174656,168,1660736,20448624,578830,2887332,47318110,0,127848,603652
23810850,14607264,246946,88925676,8104558,196,1672146,20228166,565866,2894486,45806558,0,127442,630266
24187380,14740516,234808,87774624,8109738,140,1661464,20507522,581140,2952068,47092472,0,127358,608664
24697400,14597408,239666,88367454,8011738,140,1660470,21156156,565222,2957780,45676750,0,127204,632758
24373734,14722162,253988,88059118,8204350,140,1676738,20589226,580958,2990036,47367586,0,127792,607222
24719436,14621334,584024,87935274,7878920,224,1664908,21165060,567168,2982616,46513082,0,127596,629902
24367518,14707028,261478,88190508,7919030,196,1669472,20525876,580608,2947378,47137972,0,126182,617120
24488324,14604786,333606,73128986,8248702,140,1657460,21085722,558530,3121846,46331320,0,126476,629790
24025176,14697242,382704,87085390,8276744,280,1672384,20360928,578830,3014830,46412912,0,128212,609616
24506944,14604408,321062,88116854,8136142,140,1680168,20984306,571452,2957290,45797332,0,127050,634830
24409518,14700154,283136,87327086,8072302,140,1684214,20712314,578858,2939272,46642148,0,128156,609686
24629094,14597632,303408,88230828,8116724,140,1682086,21099890,569786,2968070,45893246,0,126952,637336
24286290,14316092,343476,87654168,8233064,168,1680238,20681248,560686,2952614,46935882,0,126910,615454
24840074,14438410,324674,88165574,8012998,0,1686314,21295806,560714,2913610,45447626,0,128800,639170
24584490,14563192,322910,87966942,8147706,0,1681708,20715940,575834,3529610,46867198,0,128534,617022
24916388,14428442,575680,88296152,8044540,0,1688848,21303296,557298,3086594,45351250,0,129150,637084
24668770,14592802,383292,88098108,8161972,0,1673434,20786542,576702,2949534,46732658,0,128590,614698
24893260,14451304,372904,88451272,8345526,0,1688498,21312704,561400,2958592,45577280,0,126686,616350
24887604,14380016,376614,88202940,8074892,0,1631028,21197708,552762,2954154,45380384,0,128702,636790
24488100,14541786,332836,88352110,8161020,0,1693650,20673632,571928,2937102,47267836,0,127414,619696
24711778,14391972,366870,88404554,8100120,0,1660134,21119336,553140,2989770,45660986,0,128814,628460
24693676,14532238,284564,87707018,8205120,0,1696114,20925184,576254,2973964,46977406,0,127764,617946
24505936,14417872,464856,88484326,8087786,0,1665552,21094668,554176,3170678,45597580,0,128884,632226
24774512,14044702,287028,88585784,8207080,0,1701924,20847666,533862,3022488,47186524,0,127260,621432
24679340,14448014,367934,89042394,8174166,0,1647338,21036288,554470,3228358,47050066,0,128702,615678
24340918,14554512,285292,89366760,8207528,0,1667960,20895924,572222,3016230,47325320,0,127442,615608
