Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1708644903,Device: id=1,RX,2.6062071509129,2668.7561225348,3085.7492666808,2854339,365355392
1708644904,Device: id=1,RX,2.0455236435295,2094.6162109742,2421.8999939389,4915909,629236352
1708644905,Device: id=1,RX,4.7906980944762,4906.0363200717,5672.5480151878,9706616,1242492032
1708644906,Device: id=1,RX,7.4260018693304,7603.8757067664,8792.0360058593,17132630,2192978048
1708644907,Device: id=1,RX,8.2364763571717,8434.1517897438,9751.9880068913,25369135,3247250688
1708644908,Device: id=1,RX,8.2600415538197,8458.2835751114,9779.8902237225,33629177,4304536192
1708644909,Device: id=1,RX,8.2346365213493,8432.2667738657,9749.8086172816,41863846,5358573696
1708644910,Device: id=1,RX,8.2177165182034,8414.9427386329,9729.7773815454,50081622,6410449152
1708644911,Device: id=1,RX,8.2391946894381,8436.9353619847,9755.2065122948,58320856,7465071104
1708644912,Device: id=1,RX,8.2646046263137,8462.9551373452,9785.2918775554,66585556,8522952704
1708644913,Device: id=1,RX,8.2179767529623,8415.2460827188,9730.1223631928,74803601,9574867200
1708644914,Device: id=1,RX,8.2470326390096,8444.9153423478,9764.4405645893,83050634,10630481664
1708644915,Device: id=1,RX,8.2664839823766,8464.8795979537,9787.5170351339,91317139,11688594304
1708644916,Device: id=1,RX,8.1474899089892,8343.0255717891,9646.6239572274,99466587,12731723136
1708644917,Device: id=1,RX,8.2466653515051,8444.5883919216,9764.0548481624,107713305,13787303424
1708644918,Device: id=1,RX,8.2304411601812,8427.9717480256,9744.8423336546,115943761,14840801792
1708644919,Device: id=1,RX,8.2780194158498,8476.6918818302,9801.1749883662,124221794,15900390016
1708644920,Device: id=1,RX,3.8945417226064,9258.42931014,9881.555985757,128116341,17057695248
1708644921,Device: id=1,RX,1.1872925569932,9764.2867887206,9954.2535978395,129303635,18278232580
1708644922,Device: id=1,RX,1.1869439701535,9761.4200105422,9951.3310457667,130490579,19498410112
1708644923,Device: id=1,RX,1.1871214078401,9762.8792581592,9952.8186834136,131677714,20718783992
1708644924,Device: id=1,RX,1.186706055855,9759.4634038729,9949.3363728097,132864506,21938805268
1708644925,Device: id=1,RX,1.1869458242367,9761.4352585238,9951.3465904017,134051452,23158984856
1708644926,Device: id=1,RX,1.1871418750761,9763.0475808816,9952.9902808938,135238636,24379409108
1708644927,Device: id=1,RX,1.1227767821002,9233.7090560447,9413.3533411807,136361421,25533631188
1708644928,Device: id=1,RX,1.1868575335435,9760.7091558644,9950.6063612313,137548279,26753720312
1708644929,Device: id=1,RX,1.1860725068815,9754.2530966083,9944.0246977093,138734354,27973004512
1708644930,Device: id=1,RX,0.94924152732809,9750.2692618484,9902.1479062209,139683744,29191978802
1708644931,Device: id=1,RX,0.80474497716113,9772.8118826728,9901.5710790185,140488491,30413583358
1708644932,Device: id=1,RX,0.80497086880468,9775.5551107658,9904.3504497746,141293462,31635527946
1708644933,Device: id=1,RX,0.80321036463211,9754.1755485718,9882.689206913,142096707,32854852466
1708644934,Device: id=1,RX,0.80785086392168,9810.5297714806,9939.785909708,142904559,34081170412
1708644935,Device: id=1,RX,0.8017669828979,9736.6471203817,9864.9298376454,143706331,35298258918
1708644936,Device: id=1,RX,0.80785614868829,9810.5939498475,9939.8509336376,144514200,36524602670
1708644937,Device: id=1,RX,0.72817660174143,8842.9655324701,8959.4737887488,145242437,37630065046
1708644938,Device: id=1,RX,0.80830799248143,9816.0811414512,9945.4104202483,146050800,38857158690
1708644939,Device: id=1,RX,0.80894995961309,9823.8771902292,9953.3091837672,146859800,40085219300
