Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1708645117,Device: id=0,TX,0.81246432516594,9866.5556454813,9996.5499375079,423635919,256979594358
1708645118,Device: id=0,TX,0.81271398177746,9869.5874754582,9999.6217125426,424448688,258213376310
1708645119,Device: id=0,TX,0.81270122691831,9869.4325797476,9999.4647760545,425261393,259447061110
1708645120,Device: id=0,TX,0.81271395074671,9869.5870986212,9999.6213307407,426074162,260680843062
1708645121,Device: id=0,TX,0.81271405897593,9869.5884129554,9999.6226623915,426886931,261914625014
1708645122,Device: id=0,TX,0.8127135247945,9869.5819254256,9999.6160893927,427699668,263148358390
1708645123,Device: id=0,TX,0.8127170042799,9869.6241807275,9999.6589014123,428512440,264382144896
1708645124,Device: id=0,TX,0.81196091079065,9860.4421807114,9990.3559264379,429324406,265614707894
1708645125,Device: id=0,TX,0.81271351419823,9869.5817967446,9999.6159590163,430137143,266848441270
1708645126,Device: id=0,TX,0.81271404156843,9869.5882015589,9999.6224482099,430949912,268082223222
1708645127,Device: id=0,TX,0.81271400069865,9869.5877052369,9999.6219453487,431762681,269316005174
1708645128,Device: id=0,TX,0.8127133113484,9869.5914769436,9999.6256067593,432575451,270549790162
1708645129,Device: id=0,TX,0.81271469383602,9869.5839794704,9999.6183304842,433388219,271783569078
1708645130,Device: id=0,TX,0.81271407941082,9869.5886611164,9999.6229138221,434200988,273017351030
1708645131,Device: id=0,TX,0.8127135376614,9869.5820816811,9999.6162477069,435013725,274251084406
1708645132,Device: id=0,TX,0.81271404838006,9869.5882842793,9999.6225320201,435826494,275484866358
1708645133,Device: id=0,TX,0.81271398102061,9869.5874662671,9999.6217032304,436639263,276718648310
1708645134,Device: id=0,TX,0.81263947801589,9868.6827010458,9998.7050175284,437451904,277952235958
1708645135,Device: id=0,TX,0.81271401432191,9869.5878706776,9999.6221129691,438264673,279186017910
1708645136,Device: id=0,TX,0.81271401659245,9869.587898251,9999.6221409058,439077442,280419799862
1708645137,Device: id=0,TX,0.81271399615757,9869.58765009,9999.6218894752,439890211,281653581814
1708645138,Device: id=0,TX,0.81271351722574,9869.5818335106,9999.6159962667,440702948,282887315190
1708645139,Device: id=0,TX,0.81271405292115,9869.5883394262,9999.6225878936,441515717,284121097142
1708645140,Device: id=0,TX,1.0121494204475,9837.4367679658,9999.3806752374,442527893,285350809030
1708645141,Device: id=0,TX,1.1926065016639,9807.9968936824,9998.8139339486,443720501,286576810182
1708645142,Device: id=0,TX,1.1926685382207,9808.498858547,9999.3258246623,444913206,287802910022
1708645143,Device: id=0,TX,1.1923116454869,9805.5637727342,9996.3336360121,446105559,289028648006
1708645144,Device: id=0,TX,1.1887989874303,9776.6674486662,9966.875286655,447294361,290250734534
1708645145,Device: id=0,TX,1.1897977760479,9784.8979341953,9975.265578363,448484185,291473873734
1708645146,Device: id=0,TX,1.1898929691609,9785.6643547557,9976.0472298214,449674107,292697111622
1708645147,Device: id=0,TX,1.1861608101725,9754.9875268382,9944.7732564658,450860291,293916508902
1708645148,Device: id=0,TX,1.1900828648103,9787.2342805271,9977.6475388968,452050428,295139968838
1708645149,Device: id=0,TX,1.1898261018906,9785.1144383618,9975.4866146643,453240286,296363140934
1708645150,Device: id=0,TX,0.99075797610844,9821.6405784948,9980.1618546721,454231089,297590901798
1708645151,Device: id=0,TX,0.81258034952641,9867.964645465,9997.9775013892,455043729,298824487928
1708645152,Device: id=0,TX,0.81261458064875,9868.38034776,9998.3986806638,455856370,300058075576
1708645153,Device: id=0,TX,0.81249666973304,9866.9484374616,9996.9479046188,456668883,301291468920
1708645154,Device: id=0,TX,0.81253716470625,9867.4402087653,9997.4461551183,457481462,302524962452
1708645155,Device: id=0,TX,0.81190417576182,9859.7531908737,9989.6578589956,458293397,303757478392
1708645156,Device: id=0,TX,0.81269526120647,9869.3601322247,9999.3913740177,459106102,304991163192
1708645157,Device: id=0,TX,0.81266010751914,9868.9332263267,9998.9588435298,459918807,306224847992
1708645158,Device: id=0,TX,0.81263097665508,9868.5794606365,9998.6004169013,460731448,307458435640
1708645159,Device: id=0,TX,0.81269023711872,9869.2991197717,9999.3295577107,461544153,308692120440
1708645160,Device: id=0,TX,1.6127558503549,9709.0297853318,9967.0707213886,463156921,309905758306
1708645161,Device: id=0,TX,2.3376589237396,9575.0478796861,9949.0733074845,465494617,311102658274
1708645162,Device: id=0,TX,2.3374999284383,9574.396634932,9948.3966234821,467832154,312299476834
1708645163,Device: id=0,TX,2.3378740374922,9575.9289855878,9949.9888315866,470170043,313496475618
1708645164,Device: id=0,TX,2.3380109753234,9576.4898829744,9950.5716390261,472508092,314693556322
1708645165,Device: id=0,TX,2.3015305216187,9427.0659446029,9795.3108280619,474809662,315871959778
1708645166,Device: id=0,TX,2.3376504048566,9575.0129863526,9949.0370511296,477147358,317068859746
1708645167,Device: id=0,TX,2.3378535141495,9575.8449219609,9949.9014842248,479485215,318265842146
1708645168,Device: id=0,TX,2.3385845135939,9578.8390957338,9953.0126179089,481823840,319463217762
1708645169,Device: id=0,TX,2.3379278594105,9576.1494402204,9950.2178977261,484161825,320660265698
1708645170,Device: id=0,TX,1.7338058090007,9686.9986281784,9964.4075576185,485895667,321871165802
1708645171,Device: id=0,TX,1.1898630350239,9785.4264001939,9975.8044857977,487085556,323094370794
1708645172,Device: id=0,TX,1.1898106246512,9784.9953772185,9975.3650771627,488275381,324317509994
1708645173,Device: id=0,TX,1.1895067109168,9782.4959909566,9972.8170647033,489464950,325540386026
1708645174,Device: id=0,TX,1.191393868406,9798.0241977177,9988.6472166626,490656406,326765202922
1708645175,Device: id=0,TX,1.1913783918534,9797.8804708041,9988.5010135007,491847800,327989954026
1708645176,Device: id=0,TX,1.1923601731787,9805.9628643715,9996.7404920801,493040185,329215724906
1708645177,Device: id=0,TX,1.192678581353,9808.5814533994,9999.4100264159,494232922,330441857642
1708645178,Device: id=0,TX,1.1926549619814,9808.3872076369,9999.212001554,495425627,331667957482
1708645179,Device: id=0,TX,1.1926623997582,9808.4565996033,9999.2825835647,496618299,332894024426
1708645180,Device: id=0,TX,1.7974489343699,9694.6157763532,9982.2076058523,498415788,334105878410
1708645181,Device: id=0,TX,2.3425717263415,9595.1707191226,9969.9821953372,500758381,335305285642
1708645182,Device: id=0,TX,2.3419134658005,9592.4744839707,9967.1806384988,503100334,336504365194
1708645183,Device: id=0,TX,2.3411615565907,9589.3946637973,9963.9805128518,505441497,337703040266
1708645184,Device: id=0,TX,2.342490684826,9594.8387730844,9969.6372826565,507784016,338902409610
1708645185,Device: id=0,TX,2.3426165698009,9595.3543979641,9970.1730491323,510126678,340101852170
1708645186,Device: id=0,TX,2.3385848365637,9578.8404186113,9953.0139924615,512465298,341299225226
1708645187,Device: id=0,TX,2.3430667119799,9597.1981803199,9972.0888542367,514808403,342498894602
1708645188,Device: id=0,TX,2.3417662651106,9591.87154997,9966.5541523877,517150228,343697908618
1708645189,Device: id=0,TX,2.3427047585779,9595.7156191562,9970.5483805287,519492949,344897381386
1708645190,Device: id=0,TX,1.5371019128555,9741.3369378256,9987.2732438825,521030104,346115090558
1708645191,Device: id=0,TX,0.81271354598705,9869.5821827876,9999.6163501455,521842841,347348823934
1708645192,Device: id=0,TX,0.81271404989376,9869.5883026616,9999.6225506446,522655610,348582605886
1708645193,Device: id=0,TX,0.81271403778419,9869.5881556032,9999.6224016487,523468379,349816387838
