SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),System-Read,System-Write,System-Memory
  442.42,  264.53,  447.46,  265.67,  434.60,  271.32,  447.54,  264.63, 1772.03, 1066.15,4263986168, 2838.17,   1772.03,   1066.15,   2838.17
  444.65,  265.61,  449.38,  266.53,  436.54,  272.26,  449.84,  265.70, 1780.41, 1070.11,4263977829, 2850.52,   1780.41,   1070.11,   2850.52
  444.10,  265.36,  449.47,  266.78,  436.45,  272.35,  449.75,  265.67, 1779.76, 1070.16,4268313887, 2849.92,   1779.76,   1070.16,   2849.92
  443.75,  265.11,  449.34,  266.67,  436.06,  272.21,  449.28,  265.55, 1778.43, 1069.54,4264249119, 2847.97,   1778.43,   1069.54,   2847.97
  443.53,  265.02,  448.15,  265.84,  435.69,  271.97,  448.49,  264.97, 1775.87, 1067.80,4263830918, 2843.67,   1775.87,   1067.80,   2843.67
  446.00,  266.43,  450.85,  267.23,  438.32,  273.33,  451.40,  266.27, 1786.57, 1073.25,4268503174, 2859.83,   1786.57,   1073.25,   2859.83
  444.41,  265.83,  449.11,  266.19,  436.63,  272.36,  449.96,  265.57, 1780.12, 1069.95,4264219803, 2850.07,   1780.12,   1069.95,   2850.07
  443.57,  265.46,  448.36,  265.90,  435.71,  271.87,  449.48,  265.43, 1777.13, 1068.66,4263984498, 2845.79,   1777.13,   1068.66,   2845.79
  444.08,  265.72,  448.99,  266.21,  435.78,  271.95,  449.78,  265.65, 1778.63, 1069.54,4268246041, 2848.17,   1778.63,   1069.54,   2848.17
  444.81,  265.90,  449.93,  266.62,  436.69,  272.29,  450.44,  266.03, 1781.88, 1070.84,4263970443, 2852.72,   1781.88,   1070.84,   2852.72
  444.46,  265.71,  449.45,  266.51,  436.55,  272.38,  450.28,  265.99, 1780.74, 1070.59,4263970692, 2851.32,   1780.74,   1070.59,   2851.32
  445.18,  266.19,  449.64,  266.45,  436.88,  272.62,  450.47,  266.09, 1782.18, 1071.36,4268239939, 2853.53,   1782.18,   1071.36,   2853.53
  445.29,  266.21,  449.80,  266.73,  437.00,  272.61,  450.96,  266.28, 1783.06, 1071.82,4263955846, 2854.88,   1783.06,   1071.82,   2854.88
  443.67,  265.51,  448.78,  266.41,  436.33,  272.28,  449.74,  265.65, 1778.53, 1069.85,4264240006, 2848.38,   1778.53,   1069.85,   2848.38
  446.02,  266.66,  450.87,  267.36,  438.53,  273.27,  451.79,  266.52, 1787.20, 1073.81,4268404369, 2861.01,   1787.20,   1073.81,   2861.01
  445.02,  266.11,  450.27,  267.14,  437.89,  272.83,  451.27,  266.21, 1784.44, 1072.29,4264234040, 2856.73,   1784.44,   1072.29,   2856.73
  445.26,  265.94,  451.11,  267.30,  437.98,  272.73,  451.71,  266.53, 1786.06, 1072.50,4263971302, 2858.56,   1786.06,   1072.50,   2858.56
  443.77,  265.40,  449.60,  266.58,  436.59,  272.32,  449.56,  265.55, 1779.53, 1069.84,4268292252, 2849.37,   1779.53,   1069.84,   2849.37
  445.16,  266.10,  450.80,  266.98,  437.88,  273.05,  451.07,  266.03, 1784.92, 1072.16,4263981408, 2857.07,   1784.92,   1072.16,   2857.07
  455.65,  277.03,  462.93,  278.19,  443.85,  284.34,  463.09,  277.45, 1825.53, 1117.01,4268241919, 2942.53,   1825.53,   1117.01,   2942.53
  472.74,  293.35,  481.50,  294.44,  455.25,  300.55,  481.78,  293.91, 1891.27, 1182.26,4263973115, 3073.53,   1891.27,   1182.26,   3073.53
  468.57,  290.71,  477.23,  291.90,  450.86,  297.94,  477.27,  291.23, 1873.93, 1171.78,4263974469, 3045.70,   1873.93,   1171.78,   3045.70
  479.03,  295.75,  487.79,  297.12,  460.95,  302.82,  488.34,  296.75, 1916.12, 1192.44,4268237175, 3108.55,   1916.12,   1192.44,   3108.55
  470.04,  291.46,  479.09,  292.93,  452.51,  298.57,  479.20,  292.27, 1880.83, 1175.23,4263988490, 3056.06,   1880.83,   1175.23,   3056.06
  473.16,  293.35,  481.92,  294.68,  455.57,  300.58,  481.61,  293.60, 1892.26, 1182.21,4264231603, 3074.47,   1892.26,   1182.21,   3074.47
  472.95,  293.33,  481.41,  294.63,  455.49,  300.44,  481.88,  293.81, 1891.74, 1182.21,4268244625, 3073.95,   1891.74,   1182.21,   3073.95
  477.01,  294.88,  484.35,  295.24,  459.19,  301.43,  485.65,  294.98, 1906.21, 1186.53,4263978472, 3092.74,   1906.21,   1186.53,   3092.74
  480.34,  296.46,  488.03,  296.84,  462.60,  303.15,  488.91,  296.65, 1919.88, 1193.10,4264163110, 3112.98,   1919.88,   1193.10,   3112.98
  480.09,  295.70,  488.55,  296.97,  462.21,  302.66,  489.33,  296.74, 1920.17, 1192.07,4268504778, 3112.24,   1920.17,   1192.07,   3112.24
  477.76,  295.12,  486.18,  296.31,  459.31,  302.02,  486.58,  296.02, 1909.83, 1189.47,4263977799, 3099.29,   1909.83,   1189.47,   3099.29
  478.48,  295.09,  485.89,  295.74,  459.53,  301.68,  486.89,  295.89, 1910.79, 1188.40,4264237782, 3099.19,   1910.79,   1188.40,   3099.19
  471.68,  292.68,  479.08,  293.45,  452.61,  299.44,  479.49,  293.18, 1882.86, 1178.75,4268247871, 3061.61,   1882.86,   1178.75,   3061.61
  470.79,  292.18,  478.35,  292.87,  452.45,  299.13,  478.60,  292.33, 1880.19, 1176.50,4263981242, 3056.69,   1880.19,   1176.50,   3056.69
  472.30,  293.17,  480.50,  294.16,  454.04,  300.17,  480.75,  293.64, 1887.60, 1181.15,4263958882, 3068.75,   1887.60,   1181.15,   3068.75
  472.74,  293.13,  480.73,  293.93,  453.97,  299.77,  481.41,  293.64, 1888.85, 1180.47,4268245387, 3069.32,   1888.85,   1180.47,   3069.32
  471.18,  292.51,  479.65,  293.82,  452.15,  299.21,  479.93,  292.89, 1882.91, 1178.43,4263966663, 3061.34,   1882.91,   1178.43,   3061.34
  474.58,  294.30,  482.79,  295.65,  455.45,  301.05,  483.30,  294.78, 1896.12, 1185.79,4263987883, 3081.90,   1896.12,   1185.79,   3081.90
  473.45,  293.37,  481.29,  294.43,  454.20,  299.99,  482.47,  294.05, 1891.41, 1181.85,4268220766, 3073.25,   1891.41,   1181.85,   3073.25
  474.70,  294.33,  482.12,  295.13,  454.82,  300.70,  483.44,  294.69, 1895.08, 1184.86,4264319782, 3079.94,   1895.08,   1184.86,   3079.94
  471.71,  292.95,  478.97,  293.56,  451.87,  299.16,  480.22,  293.13, 1882.77, 1178.80,4264219019, 3061.57,   1882.77,   1178.80,   3061.57
  473.66,  294.25,  480.57,  294.48,  453.77,  300.53,  481.64,  294.16, 1889.63, 1183.41,4268114742, 3073.05,   1889.63,   1183.41,   3073.05
  475.59,  294.48,  482.92,  295.10,  455.91,  300.78,  483.72,  294.54, 1898.15, 1184.90,4263973992, 3083.04,   1898.15,   1184.90,   3083.04
  471.63,  292.76,  478.26,  292.85,  451.70,  298.85,  479.56,  292.75, 1881.15, 1177.21,4268101284, 3058.36,   1881.15,   1177.21,   3058.36
  472.25,  293.54,  479.36,  293.72,  452.34,  299.58,  479.90,  293.46, 1883.85, 1180.30,4263998642, 3064.15,   1883.85,   1180.30,   3064.15
  471.99,  293.43,  479.17,  293.55,  452.74,  299.97,  479.45,  293.11, 1883.36, 1180.06,4264229175, 3063.42,   1883.36,   1180.06,   3063.42
  476.23,  294.92,  483.95,  295.38,  457.04,  301.52,  483.87,  294.94, 1901.09, 1186.76,4268101256, 3087.85,   1901.09,   1186.76,   3087.85
  470.90,  292.60,  478.78,  293.17,  451.34,  298.93,  477.77,  292.23, 1878.80, 1176.93,4264394521, 3055.73,   1878.80,   1176.93,   3055.73
  472.38,  293.63,  479.91,  294.34,  452.69,  299.94,  479.41,  293.58, 1884.38, 1181.49,4264200219, 3065.87,   1884.38,   1181.49,   3065.87
  470.98,  292.73,  478.19,  293.30,  451.07,  298.85,  478.28,  292.91, 1878.53, 1177.79,4268104674, 3056.32,   1878.53,   1177.79,   3056.32
  475.55,  294.55,  482.37,  294.83,  455.37,  300.77,  482.72,  294.63, 1896.02, 1184.79,4264244432, 3080.81,   1896.02,   1184.79,   3080.81
  469.87,  291.80,  477.80,  292.86,  450.27,  298.49,  477.72,  292.19, 1875.67, 1175.35,4263973431, 3051.02,   1875.67,   1175.35,   3051.02
  373.72,  232.11,  379.95,  232.78,  359.68,  238.95,  379.53,  232.30, 1492.89,  936.14,4268097478, 2429.03,   1492.89,    936.14,   2429.03
    0.46,    0.36,    0.45,    0.35,    8.45,    8.37,    0.45,    0.36,    9.81,    9.45,4264249148,   19.26,      9.81,      9.45,     19.26
    0.27,    0.24,    0.27,    0.23,    8.27,    8.24,    0.27,    0.23,    9.07,    8.94,4263939758,   18.01,      9.07,      8.94,     18.01
    0.28,    0.24,    0.27,    0.23,    8.27,    8.25,    0.27,    0.24,    9.10,    8.95,4268064711,   18.05,      9.10,      8.95,     18.05
    0.36,    0.29,    0.35,    0.28,    8.35,    8.28,    0.36,    0.28,    9.42,    9.13,4264174889,   18.55,      9.42,      9.13,     18.55
    0.39,    0.30,    0.39,    0.28,    8.39,    8.30,    0.39,    0.29,    9.55,    9.17,4264206493,   18.72,      9.55,      9.17,     18.72
    0.26,    0.21,    0.26,    0.21,    8.27,    8.22,    0.26,    0.22,    9.05,    8.87,4268050459,   17.92,      9.05,      8.87,     17.92
  315.33,  196.41,  320.12,  196.65,  304.50,  203.11,  319.83,  196.17, 1259.78,  792.34,4263957489, 2052.11,   1259.78,    792.34,   2052.11
    6.35,    4.01,    6.42,    4.01,   13.98,   11.97,    6.41,    3.99,   33.16,   23.98,4264234144,   57.14,     33.16,     23.98,     57.14
    0.27,    0.21,    0.28,    0.21,    8.27,    8.22,    0.27,    0.21,    9.08,    8.86,4268276534,   17.94,      9.08,      8.86,     17.94
    0.31,    0.24,    0.31,    0.24,    8.31,    8.24,    0.31,    0.23,    9.24,    8.94,4263927424,   18.18,      9.24,      8.94,     18.18
    0.26,    0.21,    0.26,    0.21,    8.26,    8.22,    0.25,    0.22,    9.03,    8.86,4268248211,   17.89,      9.03,      8.86,     17.89
    0.26,    0.22,    0.26,    0.22,    8.25,    8.23,    0.26,    0.23,    9.03,    8.90,4263971121,   17.93,      9.03,      8.90,     17.93
    0.35,    0.26,    0.36,    0.26,    8.35,    8.26,    0.36,    0.26,    9.43,    9.05,4263965810,   18.48,      9.43,      9.05,     18.48
  231.50,  144.12,  235.17,  144.26,  225.93,  151.26,  235.00,  144.06,  927.60,  583.70,4268222731, 1511.30,    927.60,    583.70,   1511.30
  468.74,  291.50,  476.26,  291.93,  449.38,  298.00,  475.89,  291.48, 1870.28, 1172.90,4263988806, 3043.18,   1870.28,   1172.90,   3043.18
  474.88,  293.96,  482.53,  294.23,  455.52,  300.52,  482.63,  294.23, 1895.57, 1182.94,4263976750, 3078.50,   1895.57,   1182.94,   3078.50
  469.37,  291.86,  477.49,  292.27,  450.19,  298.52,  477.40,  292.30, 1874.45, 1174.96,4268235056, 3049.42,   1874.45,   1174.96,   3049.42
  472.02,  293.20,  480.42,  294.03,  452.55,  299.80,  480.25,  293.85, 1885.25, 1180.87,4263980559, 3066.12,   1885.25,   1180.87,   3066.12
  470.82,  292.51,  478.78,  293.10,  451.32,  298.93,  479.00,  292.96, 1879.92, 1177.51,4263969814, 3057.43,   1879.92,   1177.51,   3057.43
  475.33,  293.94,  483.47,  294.82,  456.23,  300.93,  483.80,  294.89, 1898.83, 1184.58,4268256915, 3083.41,   1898.83,   1184.58,   3083.41
  478.12,  295.18,  486.46,  296.32,  459.37,  302.15,  486.37,  295.94, 1910.32, 1189.59,4264243533, 3099.91,   1910.32,   1189.59,   3099.91
  470.33,  292.32,  478.54,  293.33,  450.95,  299.05,  478.31,  292.88, 1878.13, 1177.58,4263978299, 3055.71,   1878.13,   1177.58,   3055.71
  470.92,  292.83,  479.35,  293.85,  451.61,  299.61,  479.07,  293.33, 1880.94, 1179.61,4268232380, 3060.55,   1880.94,   1179.61,   3060.55
  471.15,  292.85,  479.50,  293.64,  452.17,  299.61,  479.13,  292.91, 1881.95, 1179.01,4263964888, 3060.97,   1881.95,   1179.01,   3060.97
  475.33,  294.37,  483.44,  295.23,  456.05,  301.11,  483.57,  294.51, 1898.39, 1185.22,4264230319, 3083.60,   1898.39,   1185.22,   3083.60
  469.73,  292.09,  478.18,  292.84,  450.95,  298.97,  478.53,  292.72, 1877.39, 1176.62,4268101187, 3054.02,   1877.39,   1176.62,   3054.02
  470.31,  291.87,  478.77,  292.92,  451.43,  299.05,  478.80,  292.46, 1879.30, 1176.30,4263970934, 3055.60,   1879.30,   1176.30,   3055.60
  474.38,  293.89,  481.58,  294.26,  454.84,  300.67,  482.75,  294.40, 1893.55, 1183.22,4268601583, 3076.77,   1893.55,   1183.22,   3076.77
  476.88,  294.81,  484.57,  295.65,  457.67,  301.96,  485.15,  295.47, 1904.26, 1187.88,4263831553, 3092.15,   1904.26,   1187.88,   3092.15
  471.35,  292.76,  479.11,  293.84,  451.46,  299.57,  479.83,  293.51, 1881.75, 1179.67,4264281768, 3061.42,   1881.75,   1179.67,   3061.42
  478.09,  295.05,  485.53,  296.07,  458.46,  302.00,  486.37,  295.64, 1908.45, 1188.77,4268402857, 3097.22,   1908.45,   1188.77,   3097.22
  471.88,  293.09,  479.00,  293.70,  452.29,  299.78,  479.61,  293.17, 1882.77, 1179.74,4263747262, 3062.52,   1882.77,   1179.74,   3062.52
  472.31,  293.15,  479.22,  293.89,  453.22,  300.26,  479.72,  293.39, 1884.47, 1180.69,4264141685, 3065.16,   1884.47,   1180.69,   3065.16
  471.09,  292.68,  478.14,  293.55,  451.91,  299.53,  478.54,  292.84, 1879.68, 1178.59,4264229325, 3058.27,   1879.68,   1178.59,   3058.27
  471.55,  293.10,  478.30,  293.80,  452.57,  300.23,  478.59,  293.05, 1881.02, 1180.17,4268452020, 3061.19,   1881.02,   1180.17,   3061.19
  473.12,  293.20,  480.23,  294.21,  454.17,  300.23,  480.50,  293.52, 1888.00, 1181.15,4263966015, 3069.15,   1888.00,   1181.15,   3069.15
  471.77,  292.68,  478.81,  293.57,  451.72,  299.32,  478.93,  292.68, 1881.23, 1178.26,4264252125, 3059.49,   1881.23,   1178.26,   3059.49
  471.75,  292.90,  478.30,  293.51,  451.36,  299.24,  479.18,  293.06, 1880.59, 1178.72,4268122206, 3059.32,   1880.59,   1178.72,   3059.32
  471.15,  292.79,  478.42,  293.71,  451.60,  299.61,  478.71,  293.04, 1879.88, 1179.15,4263973789, 3059.03,   1879.88,   1179.15,   3059.03
  473.16,  293.74,  480.20,  294.49,  453.66,  300.47,  480.56,  293.79, 1887.58, 1182.49,4268256294, 3070.07,   1887.58,   1182.49,   3070.07
  478.00,  295.13,  485.11,  296.04,  458.74,  301.99,  485.42,  295.48, 1907.27, 1188.65,4264025154, 3095.92,   1907.27,   1188.65,   3095.92
  477.15,  295.09,  483.99,  295.91,  457.74,  302.03,  484.80,  295.64, 1903.69, 1188.67,4263988995, 3092.36,   1903.69,   1188.67,   3092.36
  474.90,  293.88,  482.24,  295.24,  455.60,  301.07,  482.45,  294.54, 1895.20, 1184.73,4268249123, 3079.93,   1895.20,   1184.73,   3079.93
  473.19,  293.26,  480.78,  294.70,  453.85,  300.43,  481.07,  293.94, 1888.89, 1182.33,4263991845, 3071.22,   1888.89,   1182.33,   3071.22
  472.88,  293.47,  479.49,  293.67,  453.44,  300.16,  480.43,  293.46, 1886.24, 1180.76,4263966226, 3067.00,   1886.24,   1180.76,   3067.00
  471.14,  292.99,  478.62,  293.48,  452.19,  299.65,  479.92,  293.43, 1881.86, 1179.55,4268253654, 3061.41,   1881.86,   1179.55,   3061.41
  470.69,  293.08,  478.09,  293.46,  451.21,  299.48,  479.17,  293.19, 1879.17, 1179.22,4263988554, 3058.39,   1879.17,   1179.22,   3058.39
  470.68,  292.35,  477.84,  292.86,  451.76,  298.85,  478.87,  292.15, 1879.15, 1176.21,4263994641, 3055.37,   1879.15,   1176.21,   3055.37
  474.01,  294.40,  481.31,  294.97,  454.79,  300.61,  482.62,  294.50, 1892.74, 1184.48,4268238270, 3077.22,   1892.74,   1184.48,   3077.22
  469.81,  292.63,  476.32,  292.72,  450.20,  298.60,  477.92,  292.75, 1874.26, 1176.70,4263988242, 3050.96,   1874.26,   1176.70,   3050.96
  471.56,  293.68,  478.07,  293.62,  451.81,  299.81,  479.15,  293.39, 1880.59, 1180.50,4268241155, 3061.09,   1880.59,   1180.50,   3061.09
  476.26,  295.54,  483.20,  295.66,  457.08,  301.78,  484.11,  295.29, 1900.65, 1188.27,4263983480, 3088.92,   1900.65,   1188.27,   3088.92
  472.91,  293.87,  480.51,  294.21,  454.13,  300.28,  481.48,  294.23, 1889.03, 1182.59,4263971622, 3071.62,   1889.03,   1182.59,   3071.62
  473.95,  294.33,  481.86,  294.85,  455.05,  300.60,  482.09,  294.38, 1892.95, 1184.17,4268234591, 3077.11,   1892.95,   1184.17,   3077.11
  473.80,  294.15,  481.44,  294.52,  454.75,  300.52,  481.50,  294.16, 1891.49, 1183.36,4264206846, 3074.84,   1891.49,   1183.36,   3074.84
  474.37,  294.48,  482.76,  295.55,  455.69,  301.22,  482.21,  294.60, 1895.03, 1185.85,4263974000, 3080.88,   1895.03,   1185.85,   3080.88
  470.06,  292.57,  478.03,  293.27,  451.16,  299.12,  477.75,  292.91, 1877.00, 1177.87,4268227373, 3054.88,   1877.00,   1177.87,   3054.88
  468.43,  291.90,  476.19,  292.49,  449.79,  298.43,  476.07,  292.23, 1870.47, 1175.05,4264112307, 3045.52,   1870.47,   1175.05,   3045.52
  469.61,  292.73,  477.61,  293.16,  450.94,  299.31,  477.04,  292.42, 1875.19, 1177.62,4263961248, 3052.82,   1875.19,   1177.62,   3052.82
  472.52,  294.40,  480.45,  294.83,  453.67,  300.85,  480.07,  294.17, 1886.71, 1184.25,4268222807, 3070.96,   1886.71,   1184.25,   3070.96
  475.78,  295.02,  483.81,  295.55,  457.61,  301.60,  483.54,  295.14, 1900.74, 1187.30,4264007701, 3088.04,   1900.74,   1187.30,   3088.04
  472.68,  294.02,  481.21,  294.92,  454.25,  300.68,  480.89,  294.51, 1889.04, 1184.12,4263962302, 3073.16,   1889.04,   1184.12,   3073.16
  471.62,  293.06,  480.39,  293.75,  453.27,  299.48,  480.11,  293.65, 1885.38, 1179.94,4268261915, 3065.33,   1885.38,   1179.94,   3065.33
  474.48,  294.55,  482.77,  295.04,  455.77,  300.99,  482.74,  294.82, 1895.76, 1185.40,4264099763, 3081.16,   1895.76,   1185.40,   3081.16
  469.57,  292.81,  477.88,  293.19,  450.89,  299.24,  477.88,  292.93, 1876.21, 1178.17,4263971409, 3054.38,   1876.21,   1178.17,   3054.38
  475.79,  295.38,  484.52,  296.34,  457.48,  302.15,  484.56,  295.78, 1902.35, 1189.65,4268104385, 3091.99,   1902.35,   1189.65,   3091.99
  470.61,  293.47,  478.95,  294.19,  452.19,  300.12,  478.79,  293.49, 1880.54, 1181.26,4264055889, 3061.80,   1880.54,   1181.26,   3061.80
  469.45,  292.90,  477.67,  293.31,  450.59,  299.25,  477.72,  292.76, 1875.44, 1178.22,4268468828, 3053.66,   1875.44,   1178.22,   3053.66
  470.09,  292.98,  478.35,  293.72,  451.28,  299.57,  478.55,  293.20, 1878.28, 1179.47,4264055238, 3057.75,   1878.28,   1179.47,   3057.75
  461.68,  277.14,  466.72,  277.79,  452.99,  283.46,  467.49,  276.92, 1848.88, 1115.31,4264062221, 2964.20,   1848.88,   1115.31,   2964.20
  445.78,  268.22,  450.71,  268.99,  438.31,  274.60,  451.30,  268.06, 1786.11, 1079.87,4268488484, 2865.98,   1786.11,   1079.87,   2865.98
  446.50,  268.55,  451.16,  269.21,  438.91,  275.06,  451.81,  268.37, 1788.38, 1081.19,4263811641, 2869.57,   1788.38,   1081.19,   2869.57
  444.83,  267.70,  449.63,  268.17,  437.23,  274.03,  450.80,  267.62, 1782.49, 1077.53,4264000030, 2860.02,   1782.49,   1077.53,   2860.02
  446.18,  268.33,  450.88,  268.86,  438.41,  274.76,  451.64,  268.06, 1787.12, 1080.01,4268484328, 2867.13,   1787.12,   1080.01,   2867.13
  445.62,  267.95,  449.98,  268.45,  437.56,  274.14,  450.80,  267.56, 1783.95, 1078.11,4263821474, 2862.06,   1783.95,   1078.11,   2862.06
  445.59,  268.00,  449.93,  268.45,  437.46,  274.08,  450.36,  267.54, 1783.34, 1078.07,4264270171, 2861.41,   1783.34,   1078.07,   2861.41
  444.93,  267.57,  448.98,  268.12,  436.92,  273.96,  449.53,  267.22, 1780.36, 1076.88,4268495053, 2857.24,   1780.36,   1076.88,   2857.24
  445.52,  267.81,  449.84,  268.60,  437.82,  274.29,  450.52,  267.72, 1783.71, 1078.41,4263835571, 2862.12,   1783.71,   1078.41,   2862.12
  446.64,  268.51,  450.56,  268.91,  438.76,  274.89,  451.42,  268.07, 1787.40, 1080.38,4264298549, 2867.78,   1787.40,   1080.38,   2867.78
  445.81,  268.09,  449.88,  268.66,  438.42,  274.61,  450.55,  267.73, 1784.66, 1079.08,4268479354, 2863.74,   1784.66,   1079.08,   2863.74
  445.89,  267.97,  450.35,  268.82,  438.84,  274.89,  451.12,  267.98, 1786.20, 1079.65,4263822329, 2865.85,   1786.20,   1079.65,   2865.85
  445.79,  268.03,  449.92,  268.47,  438.14,  274.34,  451.01,  268.02, 1784.86, 1078.87,4264298014, 2863.73,   1784.86,   1078.87,   2863.73
  447.36,  268.74,  451.76,  269.61,  439.40,  275.02,  452.39,  268.75, 1790.92, 1082.12,4268484145, 2873.04,   1790.92,   1082.12,   2873.04
  445.74,  267.91,  450.15,  268.63,  438.29,  274.58,  450.65,  267.61, 1784.83, 1078.72,4264279841, 2863.56,   1784.83,   1078.72,   2863.56
  445.04,  267.55,  450.11,  268.58,  437.83,  274.22,  450.47,  267.63, 1783.44, 1077.98,4263890488, 2861.42,   1783.44,   1077.98,   2861.42
  444.34,  267.05,  449.58,  268.29,  437.86,  274.35,  450.26,  267.55, 1782.05, 1077.24,4268228420, 2859.29,   1782.05,   1077.24,   2859.29
  444.49,  266.99,  449.59,  268.17,  437.23,  274.11,  450.25,  267.34, 1781.56, 1076.60,4263790114, 2858.16,   1781.56,   1076.60,   2858.16
  444.50,  267.10,  449.59,  268.19,  437.21,  274.12,  449.95,  267.19, 1781.25, 1076.60,4264310424, 2857.85,   1781.25,   1076.60,   2857.85
  447.11,  268.55,  451.59,  269.09,  439.64,  275.39,  452.43,  268.40, 1790.78, 1081.43,4268489698, 2872.21,   1790.78,   1081.43,   2872.21
  466.73,  289.08,  474.42,  289.73,  449.00,  295.91,  474.53,  289.33, 1864.68, 1164.04,4263827197, 3028.72,   1864.68,   1164.04,   3028.72
  471.67,  293.77,  479.77,  293.99,  452.60,  300.18,  479.91,  293.95, 1883.95, 1181.89,4264242437, 3065.85,   1883.95,   1181.89,   3065.85
  470.23,  293.15,  479.29,  293.84,  451.48,  299.70,  479.31,  293.65, 1880.32, 1180.34,4268231518, 3060.66,   1880.32,   1180.34,   3060.66
