latency
296966
457181
5159
287257
701859
1637033
1905753
645763
1393676
1674169
2025731
15000000
1480298
1451786
362685
2115261
880285
1569335
960390
908617
2625917
857200
864035
862295
870970
925097
1639708
1418102
891197
864819
901116
1466160
952221
947584
960372
939050
957060
960989
1630112
15000000
611030
2025338
1257350
1948265
1923911
610982
1308573
1178972
1375370
1119565
593293
372717
1103440
1061091
404140
306828
572573
1203756
15000000
805498
1211760
2204013
2041353
1960775
1443040
1980208
1661798
1254880
481254
496775
415958
1059129
1674992
15000000
1504467
1611418
1054749
375027
15000000
1646483
1355860
1929687
2002608
1976960
1500035
650253
1214019
515750
1970829
15000000
1484329
1858691
1031079
810413
2004394
2044119
1563709
1607459
996733
15000000
1017613
1022653
2811309
552250
552480
552298
552196
552413
552137
552445
552214
552275
551942
552141
552195
552298
551901
551939
347116
347107
347222
347056
347047
346969
347034
346780
346928
346682
347200
339156
347091
346723
347011
346637
347092
346883
347136
346406
347059
347197
347219
347110
346998
345804
347155
347065
347190
347133
347155
347008
347241
346995
347136
347040
347081
346778
346493
346572
1855690
15000000
15000000
1651559
15000000
1338839
1446490
1248563
616323
1136147
1878326
647082
944150
658368
1006176
1977290
1027069
1794153
1382397
859123
552807
550132
529203
517068
520362
540362
1793114
552505
552755
552477
543034
550784
552263
552023
