,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,2023-11-28,13:50:12.639,0.4,1.99,0.2,1.31,25.07,46.93,0.47,0.48,0.0013,0.0025,1400.0,2.0,0.0,1.8,1.11,100.0,53.0,18980.84,9556.37,2403.12,3.97,99.31,0.79,19.75,15.21,16.91,0.01,67.87,0.0,100.0,0.0,0.0,0.0,0.0,38.89,8.5,3422032.24,2.7,1.3,1.0,1.31,1.33,17.02,20.25,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.86,1.14,0.0,0.0,0.0,55.0,3131.29,3146.41,2403.12,1.99,49.76,2.61,65.18,,8352386.0,6294218.0,963382.0,59304126.0,1094268.0,0.0,338408.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,451.07,277.99,450.79,279.07,456.77,284.67,451.8,277.93,1810.43,1119.66,125473.0,2930.09,1810.43,1119.66,2930.09
1,2023-11-28,13:50:13.639,0.4,1.99,0.2,1.31,25.14,46.93,0.46,0.48,0.0013,0.0025,1520.0,3.0,0.0,1.82,1.12,100.0,53.0,18962.74,9529.15,2400.13,3.98,99.5,0.79,19.75,15.18,16.87,0.01,67.95,0.0,100.0,0.0,0.0,0.0,0.0,38.83,8.44,0.04,2.7,1.31,1.0,1.31,1.33,17.03,20.27,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.88,1.12,0.0,0.0,0.0,55.0,3136.34,3145.2,2400.13,1.99,49.86,2.61,65.33,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,8519994.0,6386562.0,967442.0,59296986.0,1107372.0,0.0,337848.0,453.2,279.39,451.65,279.43,458.47,285.74,453.24,278.59,1816.56,1123.15,125344.0,2939.71,1816.56,1123.15,2939.71
2,2023-11-28,13:50:14.639,0.4,1.99,0.2,1.31,25.31,47.0,0.46,0.48,0.0013,0.0025,1760.0,2.0,0.0,1.84,1.14,100.0,52.0,18984.46,9532.23,2400.04,3.98,99.58,0.79,19.77,15.16,16.71,0.05,68.08,0.0,100.0,0.0,0.0,0.0,0.0,38.76,8.46,0.33,2.7,1.31,1.0,1.31,1.33,17.04,20.27,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.91,1.09,0.0,0.0,0.0,55.0,3136.14,3147.95,2400.04,1.99,49.81,2.61,65.33,,8547812.0,6218702.0,951510.0,63441350.0,1109220.0,0.0,336140.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,459.02,281.95,457.94,282.77,464.39,288.72,459.43,281.77,1840.78,1135.21,125337.0,2975.99,1840.78,1135.21,2975.99
3,2023-11-28,13:50:15.639,0.4,1.99,0.2,1.3,25.32,47.17,0.46,0.48,0.0013,0.0025,3560.0,7.0,0.0,1.83,1.13,100.0,52.0,19015.75,9577.46,2400.18,3.97,99.27,0.79,19.81,15.35,16.74,0.04,67.88,0.0,100.0,0.0,0.0,0.0,0.0,38.79,8.51,0.04,2.7,1.31,1.0,1.31,1.33,17.03,20.26,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,55.0,3134.35,3145.76,2400.18,1.99,49.82,2.61,65.3,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,8569904.0,6254374.0,908516.0,58907072.0,1106406.0,280.0,337442.0,456.57,279.74,455.45,280.44,461.73,286.35,457.18,279.58,1830.92,1126.12,125452.0,2957.04,1830.92,1126.12,2957.04
4,2023-11-28,13:50:16.639,0.39,1.99,0.2,1.31,25.03,46.88,0.47,0.48,0.0013,0.0025,3680.0,0.0,0.0,1.81,1.12,100.0,52.0,18958.01,9525.85,2400.26,3.98,99.51,0.79,19.75,15.17,16.9,0.01,67.91,0.0,100.0,0.0,0.0,0.0,0.0,38.81,8.51,0.37,2.7,1.31,1.0,1.31,1.33,17.02,20.27,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.85,1.15,0.0,0.0,0.0,55.0,3137.47,3144.13,2400.26,2.0,49.89,2.61,65.36,,8573026.0,6165152.0,867230.0,59321612.0,1107820.0,0.0,332150.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,451.02,277.8,450.03,278.68,456.21,284.5,451.91,277.96,1809.17,1118.95,125300.0,2928.12,1809.17,1118.95,2928.12
5,2023-11-28,13:50:17.639,0.39,1.99,0.2,1.3,25.03,46.87,0.47,0.48,0.0013,0.0025,3840.0,3.0,0.0,1.81,1.12,100.0,53.0,18925.48,9515.98,2400.01,3.98,99.44,0.79,19.71,15.19,17.3,0.05,67.46,0.0,100.0,0.0,0.0,0.0,0.0,38.79,8.52,0.37,2.7,1.3,1.0,1.31,1.32,16.99,20.23,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.79,1.21,0.0,0.0,0.0,55.0,3131.02,3138.23,2400.01,2.0,49.89,2.61,65.23,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,8587586.0,6051836.0,854476.0,59657318.0,1070230.0,0.0,338576.0,449.06,276.84,447.92,277.69,454.13,283.28,449.69,276.78,1800.8,1114.59,125305.0,2915.39,1800.8,1114.59,2915.39
6,2023-11-28,13:50:18.639,0.4,1.99,0.2,1.31,25.18,46.92,0.46,0.48,0.0013,0.0025,3960.0,0.0,0.0,1.83,1.13,100.0,53.0,18977.69,9533.1,2400.15,3.98,99.54,0.79,19.77,15.18,16.76,0.01,68.06,0.0,100.0,0.0,0.0,0.0,0.0,38.78,8.5,388321.58,2.7,1.31,1.0,1.31,1.33,17.03,20.26,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,55.0,3135.37,3147.09,2400.15,1.99,49.81,2.61,65.31,,8436932.0,6172236.0,1195894.0,58770152.0,1123192.0,0.0,331954.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,456.34,280.75,454.69,281.16,461.38,287.39,456.69,280.32,1829.1,1129.62,125478.0,2958.72,1829.1,1129.62,2958.72
7,2023-11-28,13:50:19.640,0.4,1.99,0.2,1.31,25.13,47.02,0.47,0.48,0.0013,0.0025,4040.0,2.0,0.0,1.81,1.12,100.0,53.0,18989.15,9539.11,2402.48,3.98,99.53,0.79,19.76,15.16,16.68,0.02,68.14,0.0,100.0,0.0,0.0,0.0,0.0,38.81,8.49,0.04,2.7,1.31,1.0,1.31,1.33,17.06,20.3,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.89,1.11,0.0,0.0,0.0,55.0,3142.41,3150.53,2402.48,1.99,49.87,2.62,65.4,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,8489712.0,6010648.0,897666.0,59520832.0,1103886.0,0.0,332962.0,451.35,278.14,449.12,278.25,455.98,284.54,451.76,277.96,1808.21,1118.9,125325.0,2927.11,1808.21,1118.9,2927.11
8,2023-11-28,13:50:20.640,0.4,1.99,0.2,1.31,25.23,46.97,0.46,0.48,0.0013,0.0025,4120.0,0.0,0.0,1.83,1.13,100.0,53.0,18998.23,9533.34,2400.3,3.99,99.64,0.79,19.79,15.17,16.7,0.0,68.13,0.0,100.0,0.0,0.0,0.0,0.0,38.79,8.46,0.07,2.7,1.31,1.0,1.31,1.33,17.04,20.27,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.93,1.07,0.0,0.0,0.0,55.0,3137.39,3148.54,2400.3,1.99,49.82,2.61,65.36,,8558564.0,6158712.0,895538.0,58809674.0,1040662.0,0.0,601678.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,456.36,280.64,454.3,280.96,461.19,287.04,456.87,280.47,1828.73,1129.11,125391.0,2957.84,1828.73,1129.11,2957.84
9,2023-11-28,13:50:21.641,0.39,1.99,0.2,1.3,25.03,46.89,0.47,0.48,0.0013,0.0025,4720.0,4.0,0.0,1.8,1.12,100.0,53.0,18913.14,9509.92,2400.15,3.98,99.44,0.79,19.7,15.22,17.8,0.0,66.97,0.0,100.0,0.0,0.0,0.0,0.0,38.77,8.5,0.07,2.7,1.3,1.0,1.31,1.32,16.99,20.22,0.16,0.15,0.0054,0.0065,0.0,0.0,0.0,98.82,1.18,0.0,0.0,0.0,55.0,3130.15,3133.99,2400.15,2.0,49.94,2.61,65.21,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,9386426.0,7070812.0,936740.0,69252078.0,1049412.0,280.0,599326.0,450.46,277.23,448.34,277.65,455.48,283.78,450.99,277.12,1805.27,1115.78,125433.0,2921.04,1805.27,1115.78,2921.04
