,ndpi_stats-pcm_new_System-Date,ndpi_stats-pcm_new_System-Time,ndpi_stats-pcm_new_Socket 0-EXEC,ndpi_stats-pcm_new_Socket 0-IPC,ndpi_stats-pcm_new_Socket 0-FREQ,ndpi_stats-pcm_new_Socket 0-AFREQ,ndpi_stats-pcm_new_Socket 0-L3MISS,ndpi_stats-pcm_new_Socket 0-L2MISS,ndpi_stats-pcm_new_Socket 0-L3HIT,ndpi_stats-pcm_new_Socket 0-L2HIT,ndpi_stats-pcm_new_Socket 0-L3MPI,ndpi_stats-pcm_new_Socket 0-L2MPI,ndpi_stats-pcm_new_Socket 0-L3OCC,ndpi_stats-pcm_new_Socket 0-LMB,ndpi_stats-pcm_new_Socket 0-RMB,ndpi_stats-pcm_new_Socket 0-READ,ndpi_stats-pcm_new_Socket 0-WRITE,ndpi_stats-pcm_new_Socket 0-LOCAL,ndpi_stats-pcm_new_Socket 0-TEMP,ndpi_stats-pcm_new_Socket 0-INST,ndpi_stats-pcm_new_Socket 0-ACYC,ndpi_stats-pcm_new_Socket 0-TIME(ticks),ndpi_stats-pcm_new_Socket 0-PhysIPC,ndpi_stats-pcm_new_Socket 0-PhysIPC%,ndpi_stats-pcm_new_Socket 0-INSTnom,ndpi_stats-pcm_new_Socket 0-INSTnom%,ndpi_stats-pcm_new_SKT0 Core C-State-C0res%,ndpi_stats-pcm_new_SKT0 Core C-State-C1res%,ndpi_stats-pcm_new_SKT0 Core C-State-C3res%,ndpi_stats-pcm_new_SKT0 Core C-State-C6res%,ndpi_stats-pcm_new_SKT0 Core C-State-C7res%,ndpi_stats-pcm_new_SKT0 Package C-State-C0res%,ndpi_stats-pcm_new_SKT0 Package C-State-C2res%,ndpi_stats-pcm_new_SKT0 Package C-State-C3res%,ndpi_stats-pcm_new_SKT0 Package C-State-C6res%,ndpi_stats-pcm_new_SKT0 Package C-State-C7res%,ndpi_stats-pcm_new_Proc Energy (Joules)-SKT0,ndpi_stats-pcm_new_DRAM Energy (Joules)-SKT0,ndpi_stats-pcm_new_LLCRDMISSLAT (ns)-SKT0,ndpi_stats-pcm_new_UncFREQ (Ghz)-SKT0,ndpi_stats-pcm_new_Core3 (Socket 0)-EXEC,ndpi_stats-pcm_new_Core3 (Socket 0)-IPC,ndpi_stats-pcm_new_Core3 (Socket 0)-FREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-AFREQ,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MISS,ndpi_stats-pcm_new_Core3 (Socket 0)-L3HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L2HIT,ndpi_stats-pcm_new_Core3 (Socket 0)-L3MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L2MPI,ndpi_stats-pcm_new_Core3 (Socket 0)-L3OCC,ndpi_stats-pcm_new_Core3 (Socket 0)-LMB,ndpi_stats-pcm_new_Core3 (Socket 0)-RMB,ndpi_stats-pcm_new_Core3 (Socket 0)-C0res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C1res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C3res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C6res%,ndpi_stats-pcm_new_Core3 (Socket 0)-C7res%,ndpi_stats-pcm_new_Core3 (Socket 0)-TEMP,ndpi_stats-pcm_new_Core3 (Socket 0)-INST,ndpi_stats-pcm_new_Core3 (Socket 0)-ACYC,ndpi_stats-pcm_new_Core3 (Socket 0)-TIME(ticks),ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC,ndpi_stats-pcm_new_Core3 (Socket 0)-PhysIPC%,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom,ndpi_stats-pcm_new_Core3 (Socket 0)-INSTnom%,ndpi_stats-pcm_new_-,pcm-pcie_new_skt-0_PCIRdCur,pcm-pcie_new_skt-0_RFO,pcm-pcie_new_skt-0_CRd,pcm-pcie_new_skt-0_DRd,pcm-pcie_new_skt-0_ItoM,pcm-pcie_new_skt-0_PRd,pcm-pcie_new_skt-0_WiL,pcm-pcie_new_skt-1_PCIRdCur,pcm-pcie_new_skt-1_RFO,pcm-pcie_new_skt-1_CRd,pcm-pcie_new_skt-1_DRd,pcm-pcie_new_skt-1_ItoM,pcm-pcie_new_skt-1_PRd,pcm-pcie_new_skt-1_WiL,pcm-memory_new_SKT0-Ch0Read,pcm-memory_new_SKT0-Ch0Write,pcm-memory_new_SKT0-Ch1Read,pcm-memory_new_SKT0-Ch1Write,pcm-memory_new_SKT0-Ch2Read,pcm-memory_new_SKT0-Ch2Write,pcm-memory_new_SKT0-Ch3Read,pcm-memory_new_SKT0-Ch3Write,pcm-memory_new_SKT0-Mem Read (MB/s),pcm-memory_new_SKT0-Mem Write (MB/s),pcm-memory_new_SKT0-P. Write (T/s),pcm-memory_new_SKT0-Memory (MB/s),pcm-memory_new_System-Read,pcm-memory_new_System-Write,pcm-memory_new_System-Memory
0,2023-11-28,14:18:00.519,0.25,1.24,0.2,1.31,53.47,71.61,0.25,0.32,0.0045,0.0061,2400.0,0.0,0.0,3.85,1.2,100.0,55.0,11796.92,9539.57,2402.66,2.47,61.83,0.49,12.28,15.21,17.01,0.04,67.74,0.0,100.0,0.0,0.0,0.0,0.0,37.53,9.15,2342361.44,2.7,1.17,0.9,1.31,1.32,26.99,29.59,0.09,0.11,0.0096,0.0105,40.0,0.0,0.0,98.86,1.14,0.0,0.0,0.0,56.0,2819.6,3145.3,2402.66,1.79,44.82,2.35,58.69,,7039886.0,5508370.0,9367568.0,81613896.0,1033648.0,0.0,303478.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,1121.91,306.14,744.56,253.05,731.22,256.45,922.27,281.64,3519.97,1097.28,3904739445.0,4617.25,3519.97,1097.28,4617.25
1,2023-11-28,14:18:01.519,0.25,1.24,0.2,1.31,52.55,70.58,0.26,0.31,0.0044,0.006,2560.0,2.0,0.0,3.78,1.2,100.0,54.0,11818.32,9529.92,2400.29,2.48,62.01,0.49,12.31,15.17,16.84,0.01,67.98,0.0,100.0,0.0,0.0,0.0,0.0,37.54,9.06,0.0,2.7,1.17,0.9,1.31,1.33,26.24,28.83,0.09,0.11,0.0093,0.0102,40.0,0.0,0.0,98.88,1.12,0.0,0.0,0.0,57.0,2817.19,3145.78,2400.29,1.79,44.78,2.35,58.68,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7633570.0,5557608.0,9153620.0,78090320.0,1049958.0,0.0,303016.0,1210.45,335.95,799.05,277.95,783.47,281.61,991.68,308.79,3784.65,1204.3,4265403437.0,4988.95,3784.65,1204.3,4988.95
2,2023-11-28,14:18:02.519,0.25,1.24,0.2,1.31,51.52,69.59,0.26,0.31,0.0043,0.0059,2800.0,0.0,0.0,3.69,1.2,100.0,55.0,11844.72,9531.67,2400.22,2.49,62.13,0.49,12.34,15.16,16.71,0.01,68.12,0.0,100.0,0.0,0.0,0.0,0.0,37.49,9.09,0.37,2.7,1.17,0.9,1.31,1.33,25.61,28.21,0.09,0.11,0.0091,0.01,40.0,0.0,0.0,98.91,1.09,0.0,0.0,0.0,56.0,2818.68,3147.8,2400.22,1.79,44.77,2.35,58.72,,7581700.0,5507250.0,9415476.0,76798554.0,1041376.0,0.0,302624.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,1188.05,334.13,777.09,276.2,760.32,279.49,968.33,306.68,3693.79,1196.5,4264036046.0,4890.28,3693.79,1196.5,4890.28
3,2023-11-28,14:18:03.519,0.25,1.24,0.2,1.31,50.74,68.78,0.26,0.31,0.0043,0.0058,3320.0,0.0,0.0,3.63,1.19,100.0,55.0,11848.13,9526.0,2400.11,2.49,62.19,0.49,12.34,15.18,16.92,0.03,67.86,0.0,100.0,0.0,0.0,0.0,0.0,37.49,9.11,0.0,2.7,1.17,0.9,1.31,1.33,25.04,27.64,0.09,0.1,0.0089,0.0098,40.0,0.0,0.0,98.84,1.16,0.0,0.0,0.0,57.0,2814.84,3143.54,2400.11,1.79,44.77,2.35,58.64,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7624764.0,5513480.0,8813364.0,74904284.0,1034432.0,0.0,303114.0,1172.07,333.73,762.97,275.88,746.77,279.49,952.64,306.05,3634.45,1195.14,4263995838.0,4829.6,3634.45,1195.14,4829.6
4,2023-11-28,14:18:04.520,0.25,1.25,0.2,1.31,50.17,68.29,0.27,0.31,0.0042,0.0057,3280.0,0.0,0.0,3.58,1.19,100.0,55.0,11888.9,9540.62,2402.44,2.49,62.31,0.49,12.37,15.16,16.72,0.01,68.11,0.0,100.0,0.0,0.0,0.0,0.0,37.52,9.02,0.37,2.7,1.17,0.9,1.31,1.33,24.7,27.32,0.1,0.1,0.0088,0.0097,40.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,57.0,2821.62,3150.79,2402.44,1.79,44.78,2.35,58.72,,7615244.0,5489050.0,8295784.0,74567780.0,1045744.0,0.0,302792.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,1158.5,332.7,749.43,274.8,734.58,278.99,938.48,305.22,3580.98,1191.71,4264232266.0,4772.7,3580.98,1191.71,4772.7
5,2023-11-28,14:18:05.520,0.25,1.24,0.2,1.29,49.61,67.91,0.27,0.31,0.0042,0.0057,7200.0,4.0,0.0,3.53,1.18,100.0,55.0,11897.47,9588.44,2400.22,2.48,62.04,0.5,12.39,15.47,17.27,0.01,67.25,0.0,100.0,0.0,0.0,0.0,0.0,37.52,9.09,0.37,2.7,1.17,0.9,1.31,1.32,24.31,26.91,0.1,0.1,0.0087,0.0096,40.0,0.0,0.0,98.77,1.23,0.0,0.0,0.0,56.0,2809.16,3135.57,2400.22,1.79,44.8,2.34,58.52,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7616700.0,5536062.0,5380256.0,73330558.0,1044092.0,0.0,303800.0,1146.28,330.67,738.06,273.29,722.9,277.13,926.41,303.04,3533.65,1184.12,4268204312.0,4717.77,3533.65,1184.12,4717.77
6,2023-11-28,14:18:06.520,0.25,1.25,0.2,1.31,49.2,67.4,0.27,0.31,0.0041,0.0057,7280.0,0.0,0.0,3.5,1.18,100.0,55.0,11882.52,9532.15,2400.1,2.49,62.33,0.5,12.38,15.18,16.84,0.0,67.98,0.0,100.0,0.0,0.0,0.0,0.0,37.5,9.08,0.0,2.7,1.18,0.9,1.31,1.33,24.13,26.76,0.1,0.1,0.0086,0.0095,40.0,0.0,0.0,98.9,1.1,0.0,0.0,0.0,56.0,2820.19,3146.4,2400.1,1.79,44.82,2.35,58.75,,7621082.0,5427982.0,5396160.0,73235652.0,1031660.0,0.0,304262.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,1137.4,329.76,730.18,272.79,713.73,276.38,918.5,302.74,3499.82,1181.67,4264101666.0,4681.49,3499.82,1181.67,4681.49
7,2023-11-28,14:18:07.521,0.25,1.25,0.2,1.31,49.0,67.14,0.27,0.31,0.0041,0.0056,7600.0,1.0,0.0,3.49,1.19,100.0,55.0,11887.57,9527.4,2400.15,2.5,62.39,0.5,12.38,15.18,16.91,0.0,67.91,0.0,100.0,0.0,0.0,0.0,0.0,37.47,9.05,0.37,2.7,1.17,0.9,1.31,1.33,23.92,26.55,0.1,0.1,0.0085,0.0094,40.0,0.0,0.0,98.86,1.14,0.0,0.0,0.0,56.0,2818.57,3144.54,2400.15,1.79,44.82,2.35,58.71,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7502656.0,5512192.0,5272582.0,72731680.0,1044848.0,0.0,302988.0,1134.83,331.12,727.4,273.66,711.25,277.48,915.74,303.51,3489.23,1185.77,4268259299.0,4675.01,3489.23,1185.77,4675.01
8,2023-11-28,14:18:08.521,0.25,1.25,0.2,1.31,48.65,66.83,0.27,0.31,0.0041,0.0056,7600.0,0.0,0.0,3.45,1.18,100.0,55.0,11906.54,9533.01,2400.13,2.5,62.45,0.5,12.4,15.18,16.78,0.0,68.04,0.0,100.0,0.0,0.0,0.0,0.0,37.45,9.02,0.37,2.7,1.17,0.9,1.31,1.33,23.73,26.36,0.1,0.1,0.0084,0.0093,40.0,0.0,0.0,98.92,1.08,0.0,0.0,0.0,56.0,2819.99,3147.49,2400.13,1.79,44.8,2.35,58.75,,7563654.0,5521348.0,5340426.0,72444232.0,1033690.0,0.0,301378.0,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,1126.27,330.17,717.88,272.17,703.17,276.55,906.95,302.5,3454.26,1181.4,4263991390.0,4635.66,3454.26,1181.4,4635.66
9,2023-11-28,14:18:09.521,0.25,1.25,0.2,1.31,48.32,66.53,0.27,0.31,0.0041,0.0056,7880.0,1.0,0.0,3.43,1.17,100.0,55.0,11886.07,9518.44,2400.05,2.5,62.44,0.5,12.38,15.19,17.03,0.0,67.78,0.0,100.0,0.0,0.0,0.0,0.0,37.44,9.05,0.0,2.7,1.17,0.9,1.31,1.32,23.55,26.19,0.1,0.1,0.0084,0.0093,40.0,0.0,0.0,98.75,1.25,0.0,0.0,0.0,56.0,2814.98,3139.7,2400.05,1.79,44.83,2.35,58.64,,PCIRdCur,RFO,CRd,DRd,ItoM,PRd,WiL,7573454.0,5498164.0,5219452.0,72159206.0,1047662.0,0.0,303506.0,1118.49,328.19,712.11,270.79,696.69,274.91,900.02,300.99,3427.31,1174.88,4264140062.0,4602.19,3427.31,1174.88,4602.19
